GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.10_1,AGO.10.10_1,RCOF,0.0044892129898475505,0.005479341273640963,0.0052422665563885305,0.0057916131000770275,0.0072742122610663425,11.282118571084835,8.870637761707098,14.434586893492131,17.278976175778645,15.668786503414276,3.979e-4,6.177e-4,3.632e-4,3.352e-4,4.642e-4
AGO,AGO.10_1,AGO.10.11_1,RCOF,8.196340796795769e-4,7.609728625549383e-4,7.023116454302997e-4,6.43650428305661e-4,5.849892111810224e-4,8.798097944284548,6.917560683663661,11.256477094622342,13.474607966014492,12.21893897467407,9.316e-5,1.1e-4,6.239e-5,4.777e-5,4.788e-5
AGO,AGO.10_1,AGO.10.12_1,RCOF,0.00170116132646821,0.00156924872834539,0.00143733613022256,0.00130542353209974,0.00117351093397691,2.710114093631316,2.130844509923364,3.4673786779779747,4.150638602355575,3.763849747319224,6.277e-4,7.364e-4,4.145e-4,3.145e-4,3.118e-4
AGO,AGO.10_1,AGO.10.13_1,RCOF,0.00106439034579729,9.824009793502272e-4,9.004116129031567e-4,0.0018252490875804062,0.0017432943428814342,12.644682783330353,9.941962573420502,16.177881062552558,19.36579297468196,17.56113744834988,8.418e-5,9.881e-5,5.566e-5,9.425e-5,9.927e-5
AGO,AGO.10_1,AGO.10.1_1,RCOF,0.03451219269234035,0.03703671898987499,0.03695869701891431,0.03548866531824236,0.03569435292651675,36.45141159585604,28.660155105836385,46.63672560748823,55.82666664685967,50.62430273577853,9.468e-4,0.001292,7.925e-4,6.357e-4,7.051e-4
AGO,AGO.10_1,AGO.10.2_1,RCOF,0.047799578949218796,0.053443832219734234,0.04897063556387355,0.04660181170107824,0.04535754897101471,57.27770950912606,45.03496481396116,73.28234229771806,87.72290166741212,79.54819797792476,8.345e-4,0.001187,6.682e-4,5.312e-4,5.702e-4
AGO,AGO.10_1,AGO.10.3_1,RCOF,0.004775228438919884,0.0049107481259114474,0.0044256924985059815,0.0039406368711005155,0.004082349586593136,11.290012166353883,8.876844151387196,14.444686130270686,17.291065504900274,15.679749254624147,4.23e-4,5.532e-4,3.064e-4,2.279e-4,2.604e-4
AGO,AGO.10_1,AGO.10.4_1,RCOF,0.007902873307648339,0.007830063894926157,0.0077535757245056625,0.007610462572159223,0.007095718005529751,26.21871166833273,20.614629453061962,33.54478765911199,40.15491340764816,36.412965609009746,3.014e-4,3.798e-4,2.311e-4,1.895e-4,1.949e-4
AGO,AGO.10_1,AGO.10.7_1,RCOF,0.007561056636941045,0.011649773187596704,0.010935373683659733,0.010220974179722772,0.009989980158403711,1.375844002233845,1.08176613138185,1.7602846200387698,2.107155281731863,1.9107941294160904,0.005496,0.01077,0.006212,0.004851,0.005228
AGO,AGO.10_1,AGO.10.8_1,RCOF,0.0017813394780551918,0.0016890935132625596,0.001589190331233077,0.001583728805451896,0.0015057206759749894,2.012527736422934,1.5823627825495885,2.5748715814255583,3.082259647569176,2.795030670483231,8.851e-4,0.001067,6.172e-4,5.138e-4,5.387e-4
