GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,GROU,0.16459715378383125,0.1336026289311452,0.10536152900947902,0.07901663998932885,0.05431509221577945,0.03475028195171702,6.264056363516653,6.338084215449473,6.245959656206579,6.282698563134491,6.288917175443002,6.281708400650026,0.02628,0.02108,0.01687,0.01258,0.008637,0.005532
AGO,GROU,600174.1478303876,669016.0756885338,700111.3007030775,739871.99042229,771659.6824537081,824429.6539272781,23499.018556956515,23334.20469415118,23738.484492741944,24503.4827135262,26107.89376279728,25541.517345267603,25.54,28.67,29.49,30.19,29.56,32.28
ARG,GROU,90181.00152667474,97341.28800887299,94478.13391266105,86395.09921359156,79293.26087474501,72759.62631077967,190348.02002586552,187663.1520940264,199339.7370085667,142585.8722334631,219566.9060748134,196763.69940429027,0.4738,0.5187,0.474,0.6059,0.3611,0.3698
ARM,GROU,0.6105445308736834,0.5393111329549496,0.468077735036216,0.3968443371174823,0.32561093919874856,0.2543775412800149,6.899299422055066,6.899299422055066,6.899299422055066,6.899299422055066,6.899299422055066,6.899299422055066,0.08849,0.07817,0.06784,0.05752,0.04719,0.03687
AUS,GROU,26043.697994316626,26816.69352714674,26482.51573475819,26961.55667103103,26067.12028852688,29264.90741313999,1113.4496365002676,1446.5127895857659,1784.1916975280287,1350.015170724999,1223.936231703247,1396.756906502657,23.39,18.54,14.84,19.97,21.3,20.95
AZE,GROU,0.00893387953614379,0.00680051290883923,0.00477128778847838,0.002846204175061218,0.001408077998206278,8.658869403413375e-4,0.7728470337370326,0.7728470337370326,0.7728470337370326,0.7728470337370326,0.7728470337370326,0.7728470337370326,0.01156,0.008799,0.006174,0.003683,0.001822,0.00112
BDI,GROU,1277.681172057668,1308.136809465923,1214.4324492366193,1201.8419481473172,1243.4012588908522,1297.2898514536505,1751.517814597477,3887.0124207682597,4592.4292193045485,3237.6539011792834,3041.012331221485,3504.4772183576183,0.7295,0.3365,0.2644,0.3712,0.4089,0.3702
BEN,GROU,66695.44815392618,65735.63733341348,67315.53076206993,68772.04445940349,67481.4939874337,73911.08505423045,91537.60230432835,94301.99008365057,86907.586726095193,94878.99081833524,117143.7401747625,109834.61980789526,0.7286,0.6971,0.7746,0.7248,0.5761,0.6729
BFA,GROU,33136.369040276695,29775.888489606576,26314.019408008215,23093.191954304042,20313.711743487293,17330.476383920504,41490.24860751332,31515.621715993286,36873.29445139836,44883.141463142594,40271.607401008005,41211.64447294611,0.7987,0.9448,0.7136,0.5145,0.5044,0.4205
BGD,GROU,12677.090136874445,11173.168931166694,9695.609317108396,8309.586155876501,6912.628041581589,5417.882731176131,2499.461699118048,2763.476728768188,3091.1530244083583,2782.1404689920937,3119.2787204119736,3024.32896878635,5.072,4.043,3.137,2.987,2.216,1.791
BGR,GROU,1.1532554979151457,1.0490741515494983,1.5282407282925978,2.4509178411970525,3.870804413654827,3.8085730930110033,1.738153204587769,1.738153204587769,1.738153204587769,1.738153204587769,1.738153204587769,1.738153204587769,0.6635,0.6036,0.8792,1.41,2.227,2.191
BLZ,GROU,2278.145966537332,2181.95573574134,2082.541610499078,2178.3613213731974,2250.5602462730876,2210.3485040384785,73.49825473323214,76.20935170117883,183.3973316707485,201.11801335804438,182.6243549758888,186.91287239931503,31,28.63,11.36,10.83,12.32,11.83
BOL,GROU,259878.51264327258,269966.17199672374,305823.5905588232,320970.620049703,330080.47894943244,337380.8273640442,19524.238276532153,19524.911321344774,19524.616000466234,19525.035928476373,19524.40478515145,19524.621522705485,13.31,13.83,15.66,16.44,16.91,17.28
BRA,GROU,403659.2569291692,418193.8006197363,432886.5158240905,441777.9278340158,442782.6493743223,434227.56094386004,242931.95027978005,296477.1395503381,316498.34685395396,326511.3942752516,300717.11153778486,310491.536839041,1.662,1.411,1.368,1.353,1.472,1.399
BRB,GROU,3.9773596602258743,3.435304758952511,2.8921562845325464,2.354893175703621,1.8235223126032667,1.3023652505518062,1.8813772937101003,1.7559521407960936,1.8932098553057612,1.7654181900726222,1.8979428799440254,1.856817628862146,2.114,1.956,1.528,1.334,0.9608,0.7014
BTN,GROU,1559.1084077092808,1688.4389241348194,1710.767073118994,1811.2915758091358,1807.4693590667562,1860.4826555934733,43.430014041509594,6.633114957035121,15.727211679581698,16.74324230714169,18.13010083805313,15.278135784532243,35.9,254.5,108.8,108.2,99.69,121.8
BWA,GROU,18.426937820452505,16.697981399592365,14.724668310103674,12.653100591493741,11.144353487217632,9.40660465752303,2.1092376357436975,1.7361468815678764,1.1019481526110875,0.9621110628923667,0.8165894628596108,0.9071277610720963,8.736,9.618,13.36,13.15,13.65,10.37
CAF,GROU,697244.6424260907,726558.9789435378,745448.5647596079,755081.9901460551,796574.2783208844,852343.3938408652,76376.77030216606,78620.84911529528,80988.74204986487,83345.61269351929,77488.19533981197,79883.85564735389,9.129,9.241,9.204,9.06,10.28,10.67
CHN,GROU,802271.3891985383,794959.3954910741,795988.3282516168,790265.5776510237,807164.3317573154,830256.9052402035,1759204.206884665,1789516.7548959234,1791731.393759299,1878803.4586606356,1915524.7759090555,1887478.3520868358,0.456,0.4442,0.4443,0.4206,0.4214,0.4399
CIV,GROU,369235.36963936186,380016.10100839514,387328.4731731709,403108.69248953444,411353.57797401753,423875.83156316105,148481.38488027616,148318.0979673015,148548.18205742427,148595.00595490827,148614.68084342752,148581.18454910658,2.487,2.562,2.607,2.713,2.768,2.853
CMR,GROU,195253.38274355212,239702.8673187494,282314.38719843107,325618.0783040701,343008.9493467945,365213.9557607654,14549.154495617602,9540.506183142968,9726.7424046709,9897.027569085858,9875.2471469211,9784.143395879375,13.42,25.12,29.02,32.9,34.73,37.33
COD,GROU,4680236.298710537,4792094.417297857,4866114.115968256,5002141.45471261,5116509.458449754,5275196.819182261,136700.11334154996,139720.67877838705,142888.96864533916,146063.1971297491,149176.09799619392,146794.54846583575,34.24,34.3,34.06,34.25,34.3,35.94
COG,GROU,446351.04059635627,446729.0295816747,447372.44166987995,457624.34127749474,482309.85618146235,481929.15479855693,12439.068880774,12645.640251572057,12579.32987253244,12555.84123157117,12594.595558812607,12590.226100142634,35.88,35.33,35.56,36.45,38.29,38.28
COL,GROU,25502.116485452712,26763.007999422593,26738.792678787326,26138.307610586857,25641.94493759216,25409.677973153568,3425.050221011919,4319.871629478142,3266.492686485281,3030.414522577398,2189.0282626710928,2612.9195795806204,7.446,6.195,8.186,8.625,11.71,9.725
CRI,GROU,2051.552653887075,2061.4538230264693,2112.564927098063,2094.579132066097,2114.5532469147065,2147.4729668125733,316.95956041802634,331.79000303723717,343.5156627859871,334.2471695421331,320.0174935538106,337.6452053650272,6.473,6.213,6.15,6.267,6.608,6.36
CUB,GROU,3832.6709756947234,3298.6003814855567,2840.2670099726356,2561.9775295601185,2256.1969777247036,2086.2982891029474,2818.2429743972816,4339.84128334595,2614.988537313957,3869.795883915926,3773.632494328116,3653.9609806663584,1.36,0.7601,1.086,0.662,0.5979,0.571
DOM,GROU,32261.953309322165,30893.322897656955,29010.931299552016,28799.081238822506,27212.714830234127,25542.654823285106,5316.117366856993,5406.664411308867,5742.170572389483,6165.90038601604,7756.233631385985,7196.816640889131,6.069,5.714,5.052,4.671,3.508,3.549
DZA,GROU,743.5816633126328,786.3553259506153,821.9005656490641,861.8387279587726,893.793907597102,981.650244686812,786.683603423701,1008.4076611953019,897.5338074471664,954.6742255077301,1005.612380797623,967.009935429434,0.9452,0.7798,0.9157,0.9028,0.8888,1.015
ECU,GROU,100173.98179906541,97672.85760439867,100604.9660224733,100500.98451521224,107275.43376463855,107614.34890857791,15364.977280356139,20364.614131481703,10260.55569118879,7974.964757621836,8401.070409788403,8975.260477125492,6.52,4.796,9.805,12.6,12.77,11.99
EGY,GROU,1102.963011138066,1067.4553853062484,1001.192400317136,1149.133391443107,1245.3368349372006,1250.5965123503174,13121.971493873652,15039.209428380398,13973.273444398836,16320.736032039875,16366.278504180653,16118.694138392813,0.08405,0.07098,0.07165,0.07041,0.07609,0.07759
ERI,GROU,0.021452801847840586,0.011455110134973493,0.019889151649662335,0.07266450594191448,0.11289720104137214,0.10540209895589221,2.1709002234730566,2.1661290408207488,2.1065043561419454,2.12063496735073,2.1370484208728864,2.1228220614143205,0.009882,0.005288,0.009442,0.03427,0.05283,0.04965
ETH,GROU,81861.83772839479,79389.12514769158,76298.35261713633,76574.32811521886,76814.25688632841,79551.58677534976,32615.266676481497,33465.95525348125,22989.1145157069,18294.252673214647,19407.72711018526,20377.801499830366,2.51,2.372,3.319,4.186,3.958,3.904
FJI,GROU,101.03406509764409,109.07909501690573,113.44142676307654,114.71880417779569,113.6319861496512,114.2061977637976,35.50460879046576,34.94125941424236,35.13163265172474,35.192824049486944,35.08889580249401,35.10001369669215,2.846,3.122,3.229,3.26,3.238,3.254
GAB,GROU,748701.1059887578,755467.5430143715,782530.8084035114,790500.6466761085,799444.5572012305,786602.4285353075,9516.025633123489,9316.302429508105,9349.569779088339,9393.92253379852,9353.270288173886,9358.102462786528,78.68,81.09,83.7,84.15,85.47,84.06
GEO,GROU,6.111506639861207,6.90295671875554,7.627006800277372,10.314595187040956,12.004938826092841,13.961700379446475,4.819368978921124,4.793109527106405,4.96368745377061,5.016423377662979,4.924406786179998,4.965065713290445,1.268,1.44,1.537,2.056,2.438,2.812
GHA,GROU,722864.6959899979,780996.7985739143,853390.982145452,917418.5552907224,969988.7809010794,1027518.3337668009,120760.52232827657,107305.51645576803,130517.26209923105,135880.4483021065,133514.6581882695,133142.1620374222,5.986,7.278,6.539,6.752,7.265,7.717
GIN,GROU,3586422.679334912,3921585.0760582034,4118542.6480662804,4467657.153298503,4787722.408653899,4888186.394236811,487103.68075716804,551765.4828965226,623376.3346737098,608196.5453138711,608095.5698508262,607866.1534876984,7.363,7.107,6.607,7.346,7.873,8.042
GMB,GROU,5875.762830085727,5031.86873291846,4269.712216301916,3616.985072929977,3042.850101209736,2609.568640353894,20418.167047656116,21437.282018067748,25479.053724297428,27329.41746684954,25311.828855990047,25984.653847811856,0.2878,0.2347,0.1676,0.1323,0.1202,0.1004
GNB,GROU,460461.36493960867,469729.2146577811,465365.9441066285,460180.06647666544,451686.9309598347,440256.97262535914,66199.66546075378,69302.22865912049,74150.40967589887,82189.15151207201,87662.47598442814,83770.20883467064,6.956,6.778,6.276,5.599,5.153,5.256
GNQ,GROU,829.3613473721216,923.1263918950772,869.7720966746001,1117.7732167186027,1261.6549435151105,1239.815840753671,3.5671093522287456,3.1120754751051534,3.1348788926606272,3.1604970563918475,3.150174857828414,3.1433790095137786,232.5,296.6,277.4,353.7,400.5,394.4
GRC,GROU,14.282352500641439,12.023686178133289,10.00029864634657,7.916881777121013,6.224995463976698,4.648479201551876,15.571364599874197,15.571364599874197,15.571364599874197,15.571364599874197,15.571364599874197,15.571364599874197,0.9172,0.7722,0.6422,0.5084,0.3998,0.2985
GTM,GROU,31635.70811462319,27892.56567608499,24381.543271334005,22044.908614860014,20718.54464206611,18707.955373972956,8343.560887101094,8410.730924588031,8288.802305713301,8240.530903420266,8186.467168697805,8232.648014740236,3.792,3.316,2.942,2.675,2.531,2.272
GUY,GROU,1392.0448698285693,1167.25957559095,965.8976969214254,797.1524828501122,647.8116277325233,501.16964402671005,256.3602204087165,255.0444232306606,113.5623273964148,101.64775691974138,89.7695209445292,103.30317467421328,5.43,4.577,8.505,7.842,7.216,4.851
HND,GROU,1547.6841322176936,1478.7211661408646,1403.3694662701662,1368.6533315323047,1321.625356390509,1241.7535716198263,270.96887939339405,293.1288063723355,312.5642065143614,295.92734645748214,270.9619574012366,301.58092103613836,5.712,5.045,4.49,4.625,4.878,4.117
HTI,GROU,20151.14629548903,19239.586361951144,18586.038943593918,18244.834388953735,17737.01626171246,16851.11515916751,6306.688201964534,6200.635503965755,5918.4749572401,6111.033364636042,6290.605148406146,6156.542698883612,3.195,3.103,3.14,2.986,2.82,2.737
IDN,GROU,249146.5536474205,231392.52534906432,215822.4480145967,209936.58836854814,200613.73976613765,192688.118881873,99445.73691781446,97045.62911712225,92768.26238138805,89019.01256909846,83874.99165214862,87140.02108182397,2.505,2.384,2.326,2.358,2.392,2.211
IND,GROU,78401.70269974314,74898.64190724703,70853.94799924885,69452.08765125151,67526.7044844961,64602.3833625313,193938.36719980108,195117.72068155298,197312.7389819112,199813.56084282484,229576.25127259578,220836.92883636174,0.4043,0.3839,0.3591,0.3476,0.2941,0.2925
IRN,GROU,2.6889227633223025,2.2489405742120616,1.8569473494078919,1.5928761040829693,1.4811646653280293,1.3828018636177364,51.60884514161264,51.60884514161264,51.60884514161264,51.60884514161264,51.60884514161264,51.60884514161264,0.0521,0.04358,0.03598,0.03086,0.0287,0.02679
IRQ,GROU,0.15686519708296892,0.10936896045764737,0.08541772399712466,0.2189261544693255,0.19857885176222673,0.27556718124166407,5.84444812601138,5.76111037133468,6.23439473989418,6.548855867540928,6.481176350992927,6.424545068738413,0.02684,0.01898,0.0137,0.03343,0.03064,0.04289
ISR,GROU,30.890723635840903,27.50442919651192,24.83812006077437,25.41020842632956,24.127489530849715,21.941510705622935,1543.4788721189138,1748.969711451384,1748.8021685427364,1455.94148630678,1432.9362385377437,1466.749507149011,0.02001,0.01573,0.0142,0.01745,0.01684,0.01496
JAM,GROU,2666.2980459649984,2385.816878501276,2101.108824721282,1908.4349485041514,1708.8174326131727,2772.7402198122763,910.8065341916979,943.9529745182945,966.5309845958313,966.0506014026922,1045.7942114637797,1017.751282117227,2.927,2.527,2.174,1.976,1.634,2.724
JOR,GROU,0,0,0,0,0,0,0.3805640576882272,0.4314192340677258,0.4316022604094515,0.35875777640262213,0.3529793733281393,0.36141343197005155,0,0,0,0,0,0
JPN,GROU,541.0583610896116,506.57277751986175,480.86748338453424,461.83879523539775,446.7511640573357,450.492925522256,146.20313665688192,163.92472897892821,193.82991602238133,173.89312466007928,163.92472897892821,175.40167520649348,3.701,3.09,2.481,2.656,2.725,2.568
KAZ,GROU,0.4491084057945468,0.34207792518096286,0.25895098519051657,0.19003389620200511,0.12606144127169197,0.07589613228941515,1.9464684497836102,1.8919677390527312,1.4001468116642655,1.0937054791008338,0.8438962907219354,1.0593318520718122,0.2307,0.1808,0.1849,0.1738,0.1494,0.07165
KEN,GROU,10671.035897140755,10982.007261402921,11091.686700242502,11336.231561428625,11310.8247582375,11494.370608395117,2348.9823162558555,1940.4532751638176,4171.486256543799,3592.4628515443524,2060.1734195758813,3000.3681121221275,4.543,5.66,2.659,3.156,5.49,3.831
KGZ,GROU,0.04839683659366459,0.0322811931773658,0.022514211199598292,0.014933112506739517,0.008688686074983397,0.005114466089921205,1.7399021508899803,1.489800078124644,1.4705594023809072,2.186461946329626,2.7592782032815593,2.38904176517331,0.02782,0.02167,0.01531,0.00683,0.003149,0.002141
KHM,GROU,8090.611041694688,8402.931314793428,8264.130640562636,8022.1682400614145,7769.024584875856,7481.942550657907,826.4745476745221,833.9086375106526,752.6718252314057,740.1241417969184,735.3378820101609,742.784017917664,9.789,10.08,10.98,10.84,10.57,10.07
KNA,GROU,6.9452857553489356,5.607755281831272,4.506350072663036,3.5147589479448342,2.6330820844180556,1.9171185269046933,4.878733878576949,4.53342214893469,2.7007621312802415,2.463480886889191,3.9778367962141834,3.117813498073236,1.424,1.237,1.669,1.427,0.6619,0.6149
