GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,VEGE,30.113708757124016,19.64704472954616,12.698747361807984,9.432562938736638,14.055565029242086,21.273849425664498,4068.208633900772,4068.208633900772,4068.208633900772,4068.208633900772,4068.208633900772,4068.208633900772,0.007402,0.004829,0.003121,0.002319,0.003455,0.005229
AGO,VEGE,634232.4671770685,642729.9615375613,645396.5094966387,653968.3767928013,672618.0574284603,715830.6915320444,133498.58128143087,133498.58128143087,133498.58128143087,133498.58128143087,133498.58128143087,133498.58128143087,4.751,4.815,4.834,4.899,5.038,5.362
ALB,VEGE,89.56560907029207,74.44219007175076,62.27675796039917,51.08211512509564,41.92699270687282,36.23042614353035,6284.078144462643,6284.078144462643,6284.078144462643,6284.078144462643,6284.078144462643,6284.078144462643,0.01425,0.01185,0.00991,0.008129,0.006672,0.005765
ARE,VEGE,0,0,0,0,0,0,27.026239171627942,27.026239171627942,27.026239171627942,27.026239171627942,27.026239171627942,27.026239171627942,0,0,0,0,0,0
ARG,VEGE,261569.71225873876,240830.3915479799,221478.36574987546,202888.68724774796,185199.74327688126,167864.51192166583,599638.4414206643,599638.4414206643,599638.4414206643,599638.4414206643,599638.4414206643,599638.4414206643,0.4362,0.4016,0.3694,0.3384,0.3089,0.2799
ARM,VEGE,24.68392357395429,20.428874063867546,16.32742314057516,13.741414431303532,12.32883022680332,11.567622912883428,1719.015553112959,1719.015553112959,1719.015553112959,1719.015553112959,1719.015553112959,1719.015553112959,0.01436,0.01188,0.009498,0.007994,0.007172,0.006729
ATG,VEGE,264.9781813352968,263.1476514208084,248.55326427688033,233.62722941882004,229.74882150786445,224.14261602171257,192.2573883645569,192.2573883645569,192.2573883645569,192.2573883645569,192.2573883645569,192.2573883645569,1.378,1.369,1.293,1.215,1.195,1.166
AUS,VEGE,39839.45914924831,34752.8653323489,32012.356220149773,28810.429623836906,25877.988604893493,23724.007674781617,140027.54247950384,140027.54247950384,140027.54247950384,140027.54247950384,140027.54247950384,140027.54247950384,0.2845,0.2482,0.2286,0.2057,0.1848,0.1694
AUT,VEGE,80.06700440192422,73.96841585374732,66.63084873688547,62.925561677591595,58.11961429082986,57.552913850762366,1794.1913148160315,1794.1913148160315,1794.1913148160315,1794.1913148160315,1794.1913148160315,1794.1913148160315,0.04463,0.04123,0.03714,0.03507,0.03239,0.03208
AZE,VEGE,1200.0192432874856,1021.7174876831065,823.9877950287861,716.7903441066015,625.1300052125938,508.9287874275629,16615.23804237173,16615.23804237173,16615.23804237173,16615.23804237173,16615.23804237173,16615.23804237173,0.07222,0.06149,0.04959,0.04314,0.03762,0.03063
BDI,VEGE,46504.4830606773,52504.29398931978,54947.45822604428,59054.161844398426,64235.00458830716,71497.06991473088,255329.63633110267,255329.63633110267,255329.63633110267,255329.63633110267,255329.63633110267,255329.63633110267,0.1821,0.2056,0.2152,0.2313,0.2516,0.28
BEL,VEGE,780.921923541645,741.3403828472668,709.9977461400405,662.478152694283,638.102775482092,598.5712634143415,44584.84912948278,44584.84912948278,44584.84912948278,44584.84912948278,44584.84912948278,44584.84912948278,0.01752,0.01663,0.01592,0.01486,0.01431,0.01343
