GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,BEAN,2.0398838041165517,1.8414477648310583,1.650809532721661,1.4642199876108974,1.2831982227458474,1.1065293490551,19.574197490075065,20.57817816765566,21.929160241375154,21.60495636992845,21.269715463269247,21.6342014818734,0.1042,0.08949,0.07528,0.06777,0.06033,0.05115
AGO,BEAN,1735618.681495886,1885252.7579369065,1976874.954876651,2065453.9640846085,2169306.694060798,2328075.466960669,105406.45935478684,104281.30604398607,109517.78648906756,112165.03755562872,113476.42732223254,111763.89431982477,16.47,18.08,18.05,18.41,19.12,20.83
ALB,BEAN,24.812670784235355,21.299778605683805,17.99720176457212,14.801423562716971,12.240787578565314,9.870520135477921,345.39237444108784,300.7533794307918,292.120875605336,312.62923498271545,326.79654565701344,312.1074639284,0.07184,0.07082,0.06161,0.04734,0.03746,0.03163
ARG,BEAN,1472546.534310962,1452576.171455949,1400685.005520464,1352167.9053016438,1277043.5801937478,1186707.2737144744,259552.21196780755,310629.42806203134,278292.1176908979,324433.42070241383,194477.15577324334,235503.72587954302,5.673,4.676,5.033,4.168,6.567,5.039
ARM,BEAN,2.4863038145132714,2.0525905260267,1.6505375575353693,1.3886579872859988,1.2255354376059258,1.1238015618913322,7.779119253093675,7.553468656048235,6.266339825705804,6.207923872268556,5.182135458385003,5.84543955756955,0.3196,0.2717,0.2634,0.2237,0.2365,0.1923
AUS,BEAN,210480.84656510188,207241.85795574318,202160.82421085294,193897.65287212067,186763.51655509273,178830.86253774486,12430.887751927614,18121.899715598407,10794.87014576249,14410.148241351862,15942.961981202796,14678.588608424097,16.93,11.44,18.73,13.46,11.71,12.18
AZE,BEAN,163.82960275357715,281.2753454811445,241.7482290823172,214.47489589686862,189.52270183362515,173.7472357426873,130.12983222075817,136.37404374536953,126.84038563685243,104.35392296951863,91.89708255613073,99.64040328918027,1.259,2.063,1.906,2.055,2.062,1.744
BDI,BEAN,256869.67634495534,299947.2544100301,317113.1039816197,344705.75547260715,376376.17703980015,427936.7821755384,272123.2445975599,289881.7842037776,307124.9550793706,289975.03722625953,298648.8153698379,296879.02282902313,0.9439,1.035,1.033,1.189,1.26,1.441
BEN,BEAN,154631.75929603196,154741.01328366864,154946.90193246157,157475.3866308919,154022.06044242322,163239.45341844883,87217.75073927664,87302.15019212414,87342.88844831567,87408.65559759417,87532.67586233439,87465.05658264086,1.773,1.772,1.774,1.802,1.76,1.866
BFA,BEAN,145.37856423347597,129.3779802662186,113.07715775568121,99.63151619166744,94.31238542511069,82.08186573653404,124.8378192787801,125.44633961568326,125.1840680187882,124.91733394975675,124.67432548165706,124.84287513944167,1.165,1.031,0.9033,0.7976,0.7565,0.6575
BGD,BEAN,4007.387105557018,3527.289564255809,3044.75756638889,2640.220126695106,2238.2641154137864,1795.4584780612859,1413.2315947092297,1551.7542046226677,1603.983628002624,1720.1495945167983,1669.564015536617,1663.9705967249552,2.836,2.273,1.898,1.535,1.341,1.079
BGR,BEAN,3.5304080764829817,2.5229213484609314,1.8288299516432631,1.2869892227837252,1.0415711736573539,0.9509723330609291,2.427464517011416,2.4142686438250247,2.3589993269585037,2.350673002841163,2.3241074953585974,2.342757646995795,1.454,1.045,0.7753,0.5475,0.4482,0.4059
BIH,BEAN,194.85078012691227,175.32224635201732,155.60634332836642,135.3395537410107,114.3767761818892,94.91797148304227,142.3397373010197,145.86710591423696,78.2183473122767,125.2543401729682,147.31647460080038,126.68982160016246,1.369,1.202,1.989,1.081,0.7764,0.7492
BLR,BEAN,1803.3018496977259,1749.9078872133412,1688.9958709426712,1624.4933341595563,1525.3477630152804,1454.3384914568308,2611.908131151647,2730.235974563375,2921.5770859741974,2788.073551332988,2808.55358167725,2830.921736823519,0.6904,0.6409,0.5781,0.5827,0.5431,0.5137
BLZ,BEAN,141132.34696492838,142477.42382670552,140102.5281957932,144797.6708212355,165034.72460654445,161787.98857750936,5327.746986416527,6525.904650886664,6721.326213360174,3647.8257328387876,3754.6739272199557,3897.6486326121976,26.49,21.83,20.84,39.69,43.95,41.51
BOL,BEAN,639677.6127294451,652018.7778284289,697560.9567027146,704199.6848260207,710913.9191087008,698651.4961281875,76179.95272845305,76199.99146802985,76186.07547927495,76204.43847526179,76153.27582299434,76169.34924308682,8.397,8.557,9.156,9.241,9.335,9.172
BRA,BEAN,3938712.165934287,3775714.649246786,3737573.8837733786,3637785.9332898795,3505573.4579305425,3349548.049648253,1050218.1032721468,1003376.6591022323,993518.3281263114,1002779.3300302174,1044003.8057054989,1019728.6856860243,3.75,3.763,3.762,3.628,3.358,3.285
BRB,BEAN,0.5517200864502276,0.4974890531205878,0.3727557063104508,0.2750098346308339,0.19642841356551,0.15819649993128485,37.427047968788884,37.49908329123927,37.38946432229302,37.43957585095417,37.44270782149549,37.43175114455175,0.01474,0.01327,0.00997,0.007345,0.005246,0.004226
BTN,BEAN,133.58027132257567,134.81257763263005,129.68287218074357,126.80227934569149,122.3808814834998,117.14177123997436,5.638069219433914,3.547340436520029,4.068535153937627,3.8900148355959168,4.194399689011406,4.072683580730724,23.69,38,31.87,32.6,29.18,28.76
BWA,BEAN,0.45483468294541807,0.39990255664524277,0.345039764809861,0.5984264553945446,0.5741009395744109,0.5693377809715561,0.023293066075268397,0.030831806107707676,0.022819984120877344,0.032324415654852764,0.021497492989289376,0.025273922691258145,19.53,12.97,15.12,18.51,26.71,22.53
CAF,BEAN,2341.468881894137,2549.2740114042604,2614.6290194681837,2861.22973731142,2934.809419180748,3355.206292573791,68.14414774363263,68.12017384337268,70.77537894313758,69.87795360395664,75.08699585148248,73.09749075004287,34.36,37.42,36.94,40.95,39.09,45.9
CAN,BEAN,32817.7849921028,33253.59292014727,31155.094305814262,29000.07742290497,28417.355941419133,26226.652070991546,30161.202619410655,22401.57057264125,19286.82160500756,20907.665389659116,26134.81394289655,23109.30405065088,1.088,1.484,1.615,1.387,1.087,1.135
CHL,BEAN,1995.2005651855466,1767.4006400298929,1570.2335495455432,1425.7336975877913,1394.0880751692823,1319.2096285605207,4640.752160520178,8845.080442913286,5161.626906121029,4309.593507383179,5189.632229718021,5220.135375670087,0.4299,0.1998,0.3042,0.3308,0.2686,0.2527
CHN,BEAN,69188.26659743351,63574.21547130884,58909.58739366208,54509.64324639132,51064.277501353296,48624.24674481466,54777.946066558325,54735.402638037296,54530.89467556332,54619.22517212688,54603.13947653068,54587.8226910495,1.263,1.161,1.08,0.998,0.9352,0.8908
CIV,BEAN,126418.21338019989,124098.02725750583,121280.8965328537,121496.91525686054,119928.31933726207,119098.55622138736,30174.599614974846,30175.983006302296,30175.38746232912,30174.64672782072,30173.905996031976,30174.39496700725,4.19,4.112,4.019,4.026,3.975,3.947
CMR,BEAN,916751.0372572406,1029014.9369284904,1130707.575705313,1290800.5058525975,1395114.6585837638,1516498.2965181058,100500.69108831974,100876.53191710549,104873.27514018687,105082.05666998566,105732.76429393857,105162.23225788861,9.122,10.2,10.78,12.28,13.19,14.42
COD,BEAN,12755478.107889127,13513791.075148353,14176217.032971082,14837025.805382619,15491652.044241577,16149505.022350717,156912.58926044407,159398.57463608426,164091.15366302454,166581.13534298405,169046.76046042424,166771.5776983839,81.29,84.78,86.39,89.07,91.64,96.84
COG,BEAN,70628.82542396904,72315.58697664877,74325.96528278782,78005.65650977212,84540.8622366177,85328.25672652783,2069.8214464242396,2048.5677972931894,2056.5514777698777,2059.257849213371,2055.622135138092,2055.933793251282,34.12,35.3,36.14,37.88,41.13,41.5
COL,BEAN,411494.9418670251,401538.7723644163,393129.6398650033,381230.2916810667,367103.05728385295,350586.85263901454,56239.821332465865,59835.42054355068,66220.59570136089,55741.87503220308,55731.932858840824,57130.45101731172,7.317,6.711,5.937,6.839,6.587,6.137
CRI,BEAN,76284.68647179434,69835.17085903855,64100.49570029107,59694.07654558701,55044.93390985823,49838.52083293768,7079.936603486325,16500.20682972502,19050.77827811664,16799.452396909954,14533.153691004367,16186.732733827834,10.77,4.232,3.365,3.553,3.788,3.079
CUB,BEAN,69111.37427855165,66220.96893484796,60864.53191577432,57329.30315758639,52198.81593833733,47884.25388845594,33515.96119510605,29374.407622079616,35707.562107276884,25160.81267058052,24390.38792605602,25693.86213267208,2.062,2.254,1.705,2.279,2.14,1.864
DOM,BEAN,168564.579497605,169312.731096262,167669.4683708914,182933.787032133,180450.48556494014,175171.4096490346,25989.28418198282,27069.45486669207,27856.319523836348,31299.254174564983,34471.19822310104,32581.126691928384,6.486,6.255,6.019,5.845,5.235,5.376
DZA,BEAN,111.87346127134343,122.23602526075175,121.00151805776814,122.1900373550591,122.6031587567887,128.63569047844413,40.45363262524245,71.37059513253199,63.253687753599884,48.435011520588304,51.39893682998976,55.80627674059826,2.765,1.713,1.913,2.523,2.385,2.305
ECU,BEAN,106126.81596396347,88706.86397197623,74376.76067856274,61528.40609586941,51700.292374385805,43075.193962018995,5699.025409066618,8471.800546852817,7028.245465458408,6222.304432797058,8538.938502795088,7906.237613843107,18.62,10.47,10.58,9.888,6.055,5.448
EGY,BEAN,751.4273387655694,737.5092253243878,691.7328926099062,811.3329198046498,862.8952718299264,863.2632077609212,8975.482489897911,12204.141330624214,12653.279636038027,11687.91344427313,12369.921073022288,12190.582302455457,0.08372,0.06043,0.05467,0.06942,0.06976,0.07081
ERI,BEAN,0.05144091679274388,0.04250953973045855,0.04328250958228068,0.06674756594551923,0.07464532158299508,0.06811374318781543,0.1443876298097815,0.14611144378598706,0.14666986239799734,0.14572297866458864,0.14617214146120558,0.14611916857678653,0.3563,0.2909,0.2951,0.458,0.5107,0.4662
ETH,BEAN,122451.85728444603,122882.38104923836,125034.36445930596,144676.0120049645,152450.18538183867,149688.99963117408,143938.9669781247,94090.41033564504,94043.48599080842,76825.48172152891,74508.78054988605,81595.43379540449,0.8507,1.306,1.33,1.883,2.046,1.835
GAB,BEAN,16.745035653487164,16.236345718867504,15.852101737023283,14.93391404026368,14.624822209858065,13.963960484984408,0.12821554067684024,0.1286976447092838,0.13379569525826132,0.13406899153838858,0.1348751155071408,0.1341547085011388,130.6,126.2,118.5,111.4,108.4,104.1
GEO,BEAN,622.2512184990201,552.7177721914122,484.06134990387557,420.6162768197104,354.3711006921076,286.97071251431987,57.10846000360376,46.14149938335469,31.874813568998967,40.63999317958873,46.11742289617336,40.63397776556362,10.9,11.98,15.19,10.35,7.684,7.062
GHA,BEAN,346273.8109505891,348610.98709033744,361852.97906164656,374670.9661072908,389066.8931269677,409844.36782783567,104989.05018932268,108105.53744852004,104469.96379553099,103692.2312933853,102913.62494565586,103587.6515454128,3.298,3.225,3.464,3.613,3.781,3.956
GIN,BEAN,523.6582351631441,550.0408292494152,622.2385307579199,615.2093724738259,636.0528141553672,686.2402299993674,9.489407217771767,9.56024833846669,9.675336358525627,9.580724049850673,9.486112269635724,9.538390771986673,55.18,57.53,64.31,64.21,67.05,71.95
GNQ,BEAN,57.933443888459394,69.25647888106069,66.88606712280912,92.93330001749108,89.79868945670306,110.07553572788287,0.1637397578170499,0.16435543667390465,0.17086598569020997,0.17121500318437727,0.17224447701194312,0.17132446943665408,353.8,421.4,391.5,542.8,521.3,642.5
GRC,BEAN,462.29913211025263,389.5080328098195,321.6071385220844,255.87437839577785,192.76358947963564,132.98827255198555,16.26607999637946,16.26803617168982,16.26850840746653,16.26754159227661,16.268028723810986,16.267950523062648,28.42,23.94,19.77,15.73,11.85,8.175
