GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,SUGB,0.6917404714100512,0.3879952450272274,0.2845368580964427,0.21208767540257853,0.1552038517607327,0.11752206842075728,42.070335330676485,36.388742545571326,42.832964780599994,41.49628469586994,53.22477469330641,48.27468867581771,0.01644,0.01066,0.006643,0.005111,0.002916,0.002434
ALA,SUGB,18.875639773336314,12.780825364068793,8.191576003084439,4.051832120576681,1.0768745803323683,0,0.08007032720579779,0.07654837259987729,0.07222476489595331,0.07995634809233758,0.12663079505429373,0.11013995371509551,235.7,167,113.4,50.68,8.504,0
ALB,SUGB,6.781474251896005,5.971261875025442,5.2839022165349965,4.532173146115839,4.115379932087084,3.2853243766932003,677.6440826764901,613.7833969053846,534.1739725057853,513.8983089230354,446.49566377210493,493.4783431358924,0.01001,0.009729,0.009892,0.008819,0.009217,0.006657
ARM,SUGB,50.87679739719259,44.11922694492433,37.25345628676657,34.88615582618758,28.174456371543585,21.51173016530037,300.54301556475207,301.2114833666226,302.24443997318735,301.33184081895973,301.62258268873666,301.66560396504457,0.1693,0.1465,0.1233,0.1158,0.093410000000000007,0.07131
AUT,SUGB,105.59941634668154,101.25383761886089,94.13817434974978,93.52605403583324,86.38632012847452,86.95271501734997,12856.258370441365,18345.24851361572,16533.33085108719,16322.194107218163,20852.503015432318,19032.76022689302,0.008214,0.005519,0.005694,0.00573,0.004143,0.004569
AZE,SUGB,56.111172821830465,59.8363121498046,50.61638342146552,56.42603076618325,55.77816623985005,50.54812923829192,2112.3477768850307,1623.341701457183,1912.1794228658773,1872.8390785105921,2033.6497482793286,1891.2123020244553,0.02656,0.03686,0.02647,0.03013,0.02743,0.02673
BEL,SUGB,389.999374112553,375.46521566004316,364.33983757430565,356.53012764029313,335.468774866989,306.3659034829499,194732.46672534544,186140.10328662297,193406.0915626013,193627.41265293243,180818.328232626,185028.44329605615,0.002003,0.002017,0.001884,0.001841,0.001855,0.001656
BGR,SUGB,0.5432470403090336,0.3663721450013161,0.2551054320365985,0.17781507066182967,0.21652216484430611,0.2313672956108498,30.993331344084186,30.043038743700386,29.48144492476201,29.639304278472558,29.576373107996496,29.62925177630376,0.01753,0.01219,0.008653,0.005999,0.007321,0.007809
BIH,SUGB,15.991191378631065,13.405737880452017,11.772720951013799,10.479681908576799,8.309611647120958,6.603035209497135,735.0417334456661,675.0936128817096,552.0608715052075,470.7246943527915,443.62077699633653,487.4097989502808,0.02176,0.01986,0.021329999999999998,0.02226,0.01873,0.01355
BLR,SUGB,2567.1069664643937,2492.693624316724,2348.474116916967,2183.0607407545854,2009.9921345980144,1852.546668321269,53193.977949241766,51419.56504285181,56085.616900680485,64292.47987405616,65709.41365914272,63882.43419124298,0.04826,0.04848,0.04187,0.03396,0.03059,0.029
BRA,SUGB,0,0,0,0,0,0,0.34063626073845477,0.4474233412076539,0.41007482010773555,0.39814796287782805,0.4243617386976543,0.4175957537948456,0,0,0,0,0,0
CAN,SUGB,3756.7547805331337,3793.3342441604336,3710.6101312993505,3487.6527686706922,3253.2829415162328,3034.6374742364364,118271.39711471669,128571.56025920053,135604.52374489288,124432.68829705834,153209.76342650873,144309.32293234285,0.03176,0.0295,0.02736,0.02803,0.02123,0.02103
CHE,SUGB,45.6831799772747,40.85051122705896,36.05969126784976,36.898246575950985,31.858537314081556,30.08214804347787,9306.743005904642,7862.991330543366,9654.955265431632,8558.486552983813,8108.222798698094,8512.813571661138,0.004909,0.005195,0.003735,0.004311,0.003929,0.003534
CHL,SUGB,4536.699370196246,3804.0331721048283,3163.3860553694153,2608.9059640614205,2243.269402645885,1882.2335809361784,437861.4384780828,259532.52501929333,234798.06327152674,209881.36212463383,295535.3612220724,257246.2086338492,0.01036,0.01466,0.01347,0.01243,0.007591,0.007317
CHN,SUGB,4577.767374792455,4306.563653272418,3996.970947960103,3610.2061475537885,3252.229702052813,2930.5980015450377,95350.20523772904,62465.37564702153,71076.62221293245,72882.82129321033,98749.53727885864,87048.3297955064,0.04801,0.06894,0.05623,0.04953,0.03293,0.03367
COL,SUGB,17294.366131039897,16331.256567426644,15386.121565594187,13869.794511926384,12245.12069840715,10557.492297017696,21304.134455261228,21248.05373643077,21426.024053671244,21326.073054594748,21333.388222035133,21357.736367243386,0.8118,0.7686,0.7181,0.6504,0.574,0.4943
CZE,SUGB,144.12097214355683,145.84475763171793,137.42245247267505,130.6349289280794,122.30728920726119,123.82004832511647,23491.071029125113,26507.859374865777,25883.133322223428,24615.90674810157,29378.570896711633,28016.451486350365,0.006135,0.005502,0.005309,0.005307,0.004163,0.00442
DEU,SUGB,1700.385687140111,1600.4900413167725,1495.2498355312189,1443.7455328663755,1367.7366427133618,1283.2909866326725,251313.39249385626,280474.20662524976,247698.2937870252,277066.5690335532,321911.80906415376,303551.9531882213,0.006766,0.005706,0.006037,0.005211,0.004249,0.004228
DNK,SUGB,1578.2248043619707,1406.363765658864,1249.21651013703,1154.1857565781845,1034.4736698620532,894.4565379247556,106322.76559185331,106925.31389994442,95235.87672297719,94770.46009879648,107502.92917459726,101554.55496251541,0.01484,0.01315,0.01312,0.01218,0.009623,0.008808
DZA,SUGB,0.03910942606321818,0.036656105479093426,0.03420278489496867,0.031749464310843925,0.029296143726719168,0.5551443401223258,265.42038807761145,188.5512231409005,139.39781281145622,108.2559357250118,84.9009531923654,111.93101345103717,1.473e-4,1.944e-4,2.454e-4,2.933e-4,3.451e-4,0.00496
ECU,SUGB,7180.028713299462,6943.861899382403,7022.164899075549,7058.195734144578,7258.771038454904,7405.9541352378765,3256.5398787486165,3262.5321044374123,3243.41304984205,3254.164013826392,3253.36505040122,3250.6008588844047,2.205,2.128,2.165,2.169,2.231,2.278
EGY,SUGB,2839.285913349678,2776.9366799478994,2594.1866731464534,2720.353120893891,2728.33760824527,2646.325415459796,1012362.8856217584,1397412.1165744779,1233934.50957777,1383884.5110339045,1366438.093455111,1345765.7188121623,0.002805,0.001987,0.002102,0.001966,0.001997,0.001966
