GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,TROF,15.243625467033894,13.260134328039623,11.348891536607422,9.70794102130619,20.744665747527996,24.6188997328557,2278.389963135694,2278.389963135694,2278.389963135694,2278.389963135694,2278.389963135694,2278.389963135694,0.006691,0.00582,0.004981,0.004261,0.009105,0.01081
AGO,TROF,642541.3672870103,667308.2871625472,675629.9946671335,705897.0375800909,729525.8749832461,782429.1391814918,419474.2060001657,419474.2060001657,419474.2060001657,419474.2060001657,419474.2060001657,419474.2060001657,1.532,1.591,1.611,1.683,1.739,1.865
ALB,TROF,366.90943696340287,383.5146638818014,372.0138227246915,360.1114975283307,356.19546765665837,344.7410130028417,10505.743472611175,10505.743472611175,10505.743472611175,10505.743472611175,10505.743472611175,10505.743472611175,0.03492,0.03651,0.03541,0.03428,0.0339,0.03281
ARE,TROF,0,0,0,0,0,0,17.153708693860086,17.153708693860086,17.153708693860086,17.153708693860086,17.153708693860086,17.153708693860086,0,0,0,0,0,0
ARG,TROF,293679.16661782097,278876.7926347757,263812.6792458131,247849.71979354453,234202.37544892816,223758.3881215346,62142.01335990308,62142.01335990308,62142.01335990308,62142.01335990308,62142.01335990308,62142.01335990308,4.726,4.488,4.245,3.988,3.769,3.601
ARM,TROF,13.903831743622332,12.288084123195146,10.703900215577345,9.863953412086683,9.285404169470578,8.252772599919277,470.4399074316957,470.4399074316957,470.4399074316957,470.4399074316957,470.4399074316957,470.4399074316957,0.02955,0.02612,0.02275,0.02097,0.01974,0.01754
ATG,TROF,1522.113951315988,1456.954798954823,1567.6306025053864,1599.3947162032375,1491.9712547546815,1393.2854255548848,2247.775939465441,2247.775939465441,2247.775939465441,2247.775939465441,2247.775939465441,2247.775939465441,0.6772,0.6482,0.6974,0.7115,0.6638,0.6199
AUS,TROF,144500.48085932535,152810.74359758306,155000.22920770405,151349.2421761918,154751.82606430503,153285.43273622752,68339.44797150159,68339.44797150159,68339.44797150159,68339.44797150159,68339.44797150159,68339.44797150159,2.114,2.236,2.268,2.215,2.264,2.243
AUT,TROF,1.242257434725765,1.0403524094142251,0.848110828791952,0.6859795375566236,0.5286553644540811,0.463077726947851,8.969754295683112,8.969754295683112,8.969754295683112,8.969754295683112,8.969754295683112,8.969754295683112,0.1385,0.116,0.09455,0.07648,0.05894,0.05163
AZE,TROF,2089.847829028547,1709.3294799455232,1380.6468812228043,1117.618426206861,860.613757759609,624.9467425746706,9547.239878776898,9547.239878776898,9547.239878776898,9547.239878776898,9547.239878776898,9547.239878776898,0.2189,0.179,0.1446,0.1171,0.09014,0.06546
BDI,TROF,66.26727511349993,76.97263855950645,82.16731594856515,102.39867370820939,109.92465255901996,112.73552569817966,584.0415359902187,584.0415359902187,584.0415359902187,584.0415359902187,584.0415359902187,584.0415359902187,0.1135,0.1318,0.1407,0.1753,0.1882,0.193
BEN,TROF,102579.11436204151,103827.80450799047,103617.98338773842,106730.27009010645,107042.39710626098,108418.36166735007,284396.868627373,284396.868627373,284396.868627373,284396.868627373,284396.868627373,284396.868627373,0.3607,0.3651,0.3643,0.3753,0.3764,0.3812
BFA,TROF,984.9471009545651,890.6885783454682,807.6680563606274,745.112734987303,696.8753382471643,616.8541266022776,5819.777831243842,5819.777831243842,5819.777831243842,5819.777831243842,5819.777831243842,5819.777831243842,0.1692,0.153,0.1388,0.128,0.1197,0.106
BGD,TROF,166207.81724223748,175058.27925109584,180104.78446439112,192243.58655179292,201374.92697866718,198344.80151011705,114465.4147740563,114465.4147740563,114465.4147740563,114465.4147740563,114465.4147740563,114465.4147740563,1.452,1.529,1.573,1.679,1.759,1.733
BGR,TROF,31.65202152255178,30.46128773752446,32.79543930109074,32.630126606458106,30.824123559886303,30.45221717651308,1620.4296394194362,1620.4296394194362,1620.4296394194362,1620.4296394194362,1620.4296394194362,1620.4296394194362,0.01953,0.0188,0.02024,0.02014,0.01902,0.01879
BHR,TROF,0,0,0,0,0,0,121.19678309281558,121.19678309281558,121.19678309281558,121.19678309281558,121.19678309281558,121.19678309281558,0,0,0,0,0,0
BHS,TROF,1.8553844536613868,1.706953697368476,1.558522941075565,1.410092184782654,1.2616614284897432,1.1132306721968324,71.11518001751985,71.11518001751985,71.11518001751985,71.11518001751985,71.11518001751985,71.11518001751985,0.02609,0.024,0.02192,0.01983,0.01774,0.01565
BIH,TROF,55.41470318059001,54.17988165347305,52.23276721329643,50.892744656221026,47.488708551159235,43.46877396499392,354.3215632812099,354.3215632812099,354.3215632812099,354.3215632812099,354.3215632812099,354.3215632812099,0.1564,0.1529,0.1474,0.1436,0.134,0.1227
BLR,TROF,0.02351770978116589,0.01457096052033578,0.00562421125950566,8.63127471817956e-4,2.87709157272652e-4,0,0.25166279950658305,0.25166279950658305,0.25166279950658305,0.25166279950658305,0.25166279950658305,0.25166279950658305,0.09345,0.0579,0.02235,0.00343,0.001143,0
BLZ,TROF,212199.28889506523,207477.37971781899,202969.86090598642,210374.26873005432,231444.22481237008,231322.38910564044,6943.478445705297,6943.478445705297,6943.478445705297,6943.478445705297,6943.478445705297,6943.478445705297,30.56,29.88,29.23,30.3,33.33,33.32
