GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,PLNT,489.6174864547672,480.48084447380205,466.87170330742583,560.6080591802938,540.7259241950591,513.0783610696911,65.05390816769588,65.14843987307101,65.17687815583193,65.25427032705961,65.33180283784547,65.26894477285991,7.526,7.375,7.163,8.591,8.277,7.861
ARG,PLNT,29.259906574076044,25.42452369002712,21.589140805978193,17.753757921929267,13.91837503788034,10.082992153831414,0.10001041181059181,0.10001041181059181,0.10001041181059181,0.10001041181059181,0.10001041181059181,0.10001041181059181,292.6,254.2,215.9,177.5,139.2,100.8
BDI,PLNT,4771.3923174118145,5798.848282049661,6285.154246185551,7122.089745234994,8233.665381627658,9378.22993163182,122626.05715865274,122627.93794128153,122628.56731769686,122629.46085886496,122630.35630413241,122629.61943338724,0.03891,0.04729,0.05125,0.05808,0.06714,0.07648
BEN,PLNT,36.15621914885314,32.39778932686485,29.53997790387684,26.181926983956654,22.173375356241756,21.73441246782521,681.93724749215,681.93724749215,681.93724749215,681.93724749215,681.93724749215,681.93724749215,0.05302,0.04751,0.04332,0.03839,0.03252,0.03187
BFA,PLNT,51.72895013190091,53.71398951687764,55.35542696416066,60.8485934811223,84.78360189710263,91.98012068672134,448.2029237550267,448.2029237550267,448.2029237550267,448.2029237550267,448.2029237550267,448.2029237550267,0.1154,0.1198,0.1235,0.1358,0.1892,0.2052
BGD,PLNT,13804.521507531219,15242.502616893884,16033.912845344696,17272.160641602914,18023.10816052842,18226.094017748732,11096.24488388688,11882.403912857015,12187.570531851225,12336.439113346087,12263.35548227611,12203.33397346636,1.244,1.283,1.316,1.4,1.47,1.494
BHS,PLNT,0.02286262777642143,0.02103361755430772,0.019204607332194,0.01737559711008028,0.01554658688796657,0.01371757666585286,1.447708126712922,1.4414696060827528,1.43939009920603,1.4416924103909732,1.4439204534731764,1.4421894744245924,0.01579,0.01459,0.01334,0.01205,0.01077,0.009512
BLZ,PLNT,13002.414301161683,13539.303377727598,14797.898319869311,19288.59012192491,25678.91632236678,26032.963829486864,5020.803065148861,5081.739868278581,3833.727721819473,4288.775974478116,5347.515323118284,4944.638699315325,2.59,2.664,3.86,4.497,4.802,5.265
BOL,PLNT,848214.472707441,850336.557426945,864005.0554056248,874647.9984779981,886156.0790043381,909733.1829165865,283401.79269035993,283401.79269035993,283401.79269035993,283401.79269035993,283401.79269035993,283401.79269035993,2.993,3,3.049,3.086,3.127,3.21
BRA,PLNT,30020.326900398137,30634.470398115333,31070.37822080978,29128.851095036316,28530.99706558145,27168.04769871747,6522.71448690706,6524.774159784618,6540.160632261217,6544.127804327401,6562.659337232554,6553.966625300343,4.602,4.695,4.751,4.451,4.347,4.145
CAF,PLNT,45640.87848943868,48962.53562568014,49818.53780328204,50806.15975088176,52407.15026256054,55572.04807044243,6673.532824421173,6871.8620970630855,7076.032894207188,7286.457721458166,6740.312501239891,6951.171914091667,6.839,7.125,7.04,6.973,7.775,7.995
CHN,PLNT,1488.705000108284,1488.9335767238601,1457.5334038655976,2105.180921825572,2359.080397856832,2400.612723191576,1234.387821546015,1054.6071781996845,1230.3750412329655,1268.4428889506787,1297.5080033961524,1266.0874643209459,1.206,1.412,1.185,1.66,1.818,1.896
CIV,PLNT,910763.7516668984,877617.9378063713,852552.21359548,845024.3360644656,831783.668711861,822865.9081587367,1683288.4450398707,1683377.5020776095,1683326.8007563346,1683364.4661239914,1683333.0060640273,1683346.7222893038,0.5411,0.5213,0.5065,0.502,0.4941,0.4888
CMR,PLNT,237978.9450559688,198233.17145977216,163181.04159171096,131202.87082491282,102510.33311660659,76452.50067251589,196820.459773925,200899.7257181889,203661.62608382586,202164.5152363521,204206.68530550713,203020.11703981363,1.209,0.9867,0.8012,0.649,0.502,0.3766
COD,PLNT,3071279.3470460745,3248542.4037233987,3381200.8472094946,3538077.776760645,3705544.6465684543,3841127.8128503314,418533.91079179855,419899.11185408145,420193.8175207621,421155.33518461615,422081.62744472845,421327.91098407476,7.338,7.736,8.047,8.401,8.779,9.117
COG,PLNT,117090.60382693383,120818.12752499817,122292.82220872071,127429.94348524621,134740.21907879916,138135.4639402476,40399.15963793405,40373.633502887664,40383.83679762874,40395.9248534023,40403.86432400392,40396.39330013769,2.898,2.993,3.028,3.155,3.335,3.419
