GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,PMIL,621167.8462157754,617134.0162528232,597338.2228358956,586960.0469055263,572736.1174273451,575853.7438237214,16639.004084216755,10590.101892807716,10582.45754563894,9075.553038186863,7551.759294751681,9044.918567825693,37.33,58.27,56.45,64.67,75.84,63.67
ALB,PMIL,0.00145278209816009,0.00122927715998162,0.00100577222180314,7.822672836246673e-4,5.58762345446191e-4,3.3525740726771455e-4,0.001966566674695977,0.0019056711674649539,0.0019701487633566254,0.0019701487633566254,0.0019701487633566254,0.001968379211558265,0.7387,0.6451,0.5105,0.3971,0.2836,0.1703
AZE,PMIL,10.009239679201459,8.745457357033887,7.482192224822852,6.2911299427466565,5.038924641556622,4.220640775775484,40.08817824284991,25.38690753333939,28.61187829701,106.46590529256657,92.13503883381098,93.44908147435197,0.2497,0.3445,0.2615,0.05909,0.05469,0.04517
BDI,PMIL,13.795999359117411,11.303754412343471,9.022858209919143,6.8828094934866515,6.342659205729512,5.5393694891414045,49.3031230387502,48.7595854018191,49.69514962163483,49.9755844395652,50.614357833318195,50.20134966824917,0.2798,0.2318,0.1816,0.1377,0.1253,0.1103
BEN,PMIL,131.3458981895696,122.82267108984219,119.60415225003887,116.18189071552487,114.13314646794537,112.11404462018466,199.21411256882953,153.7856177754106,205.74949645936923,172.88960022295865,195.44090455822717,187.63161100471442,0.6593,0.7987,0.5813,0.672,0.584,0.5975
BFA,PMIL,33059.61754683652,28742.8768297902,24582.858482554595,20547.674594959753,16875.802351494403,13378.701030387047,39533.39099652928,29186.13206734718,37488.19207064443,35630.68373028586,38471.581826796224,36026.97070063724,0.8362,0.9848,0.6557,0.5767,0.4387,0.3714
BLR,PMIL,390.1602316465138,352.4899337606127,380.20788182302283,339.45344099681824,303.99869756404195,270.4835657665378,155.43174836295384,139.15997167496027,161.0202140254607,165.88415323543987,165.60802009164485,164.23387481254233,2.51,2.533,2.361,2.046,1.836,1.647
BWA,PMIL,103.66943841363498,105.90246261731392,100.81296519740896,94.68738770570467,93.05879929589219,86.81361023539473,11.455386136058246,2.9526114038703093,2.397976201438932,1.755996928648059,1.679545009764559,2.0381949164891364,9.05,35.87,42.04,53.92,55.41,42.59
CAF,PMIL,90088.39715308326,97372.45944403176,101341.97548809653,104576.22511437487,112019.02111246945,121273.54215042846,5581.034446660118,5533.4926429834,5576.883701560847,5531.310021820522,5530.587699499099,5535.281674523603,16.14,17.6,18.17,18.91,20.25,21.91
CIV,PMIL,1562612.8330209358,1678277.8797976745,1748319.0785775138,1894242.2934092558,1963730.3662358501,2099048.585723677,48425.317072915306,48227.79853981445,48394.945741516094,48422.12906806111,48449.6800786122,48413.005978136,32.27,34.8,36.13,39.12,40.53,43.36
CMR,PMIL,221205.05626567287,251510.6812810822,280696.94067276595,315907.19348440063,337901.469524643,360859.4502542525,22642.67548567673,22634.949507440004,22643.810656624206,22634.23823032816,22632.357668411307,22634.122272314526,9.769,11.11,12.4,13.96,14.93,15.94
