GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,OCER,0.27788741311185633,0.18562053205317502,0.12396154182648406,0.07443877027882578,0.04391458058443671,0.027926953836638797,2.327311112560535,2.327311112560535,2.327311112560535,2.327311112560535,2.327311112560535,2.327311112560535,0.1194,0.07976,0.05326,0.03198,0.01887,0.012
AGO,OCER,14.445866820330243,14.25076214127968,14.316400384856221,18.032167305527153,17.792100497084636,16.968890708319442,0.10497435861331962,0.10497435861331962,0.10497435861331962,0.10497435861331962,0.10497435861331962,0.10497435861331962,137.6,135.8,136.4,171.8,169.5,161.6
ALA,OCER,1303.5278941928843,1504.4017217296123,1399.3724191411836,1271.610444507803,1139.6939940015277,1007.00085450024,527.6284933421558,527.6284933421558,527.6284933421558,527.6284933421558,527.6284933421558,527.6284933421558,2.471,2.851,2.652,2.41,2.16,1.909
ALB,OCER,224.58383599653553,234.08644972329338,224.96955820183473,207.86098510893783,196.72115197429395,190.01204607605754,560.4517448993072,560.4517448993072,560.4517448993072,560.4517448993072,560.4517448993072,560.4517448993072,0.4007,0.4177,0.4014,0.3709,0.351,0.339
ARE,OCER,0,0,0,0,0,0,5.01589074383572e-4,5.01589074383572e-4,5.01589074383572e-4,5.01589074383572e-4,5.01589074383572e-4,5.01589074383572e-4,0,0,0,0,0,0
ARG,OCER,405115.57472617604,423737.15315198305,461871.72796787927,478168.47837468586,478623.5728357099,471690.3847177911,58975.35530232123,58975.35530232123,58975.35530232123,58975.35530232123,58975.35530232123,58975.35530232123,6.869,7.185,7.832,8.108,8.116,7.998
ARM,OCER,14.838592743728993,12.903007847100763,10.93572143559674,11.249402426354562,10.038701094277997,9.147881067011456,56.85025334012507,56.85025334012507,56.85025334012507,56.85025334012507,56.85025334012507,56.85025334012507,0.261,0.227,0.1924,0.1979,0.1766,0.1609
AUS,OCER,106833.8899478174,103613.67826999431,99750.15773719117,98996.16631690213,94985.47858550999,95270.17356334465,85300.96684862953,85300.96684862953,85300.96684862953,85300.96684862953,85300.96684862953,85300.96684862953,1.252,1.215,1.169,1.161,1.114,1.117
AUT,OCER,1006.0890428544202,926.3019936968567,821.3156748678983,754.5302313010113,668.0376215437838,651.7600793230644,2721.990032171403,2721.990032171403,2721.990032171403,2721.990032171403,2721.990032171403,2721.990032171403,0.3696,0.3403,0.3017,0.2772,0.2454,0.2394
AZE,OCER,45.59982126916284,41.02809041793209,36.290045753842996,33.30049104527544,31.37066709455255,27.419615011248347,359.5628691161062,359.5628691161062,359.5628691161062,359.5628691161062,359.5628691161062,359.5628691161062,0.1268,0.1141,0.1009,0.09261,0.08725,0.07626
BDI,OCER,9633.725169805144,10648.372389758346,10925.149272212195,11551.683633236324,12284.255179896443,13475.80999953366,6818.630499157935,6818.630499157935,6818.630499157935,6818.630499157935,6818.630499157935,6818.630499157935,1.413,1.562,1.602,1.694,1.802,1.976
BEL,OCER,577.4252712843886,631.5720265873906,624.08649762993,578.0467451374041,534.3574463018476,484.0313360382515,2656.3177070508996,2656.3177070508996,2656.3177070508996,2656.3177070508996,2656.3177070508996,2656.3177070508996,0.2174,0.2378,0.2349,0.2176,0.2012,0.1822
BEN,OCER,293.50963693058367,305.0431733836771,353.3988003398412,389.53941955770773,412.2792055554624,434.83049461699557,396.9524604897803,396.9524604897803,396.9524604897803,396.9524604897803,396.9524604897803,396.9524604897803,0.7394,0.7685,0.8903,0.9813,1.039,1.095
BFA,OCER,3418.9726222263416,3051.71686029289,2679.917505732281,2330.0909371761377,1996.4858583927592,1666.8791591700626,1338.7081587792202,1338.7081587792202,1338.7081587792202,1338.7081587792202,1338.7081587792202,1338.7081587792202,2.554,2.28,2.002,1.741,1.491,1.245
BGR,OCER,301.2949442054586,285.68950187120515,297.2544772202961,305.2992808345007,318.2124635177355,309.02194902595096,1129.065234538588,1129.065234538588,1129.065234538588,1129.065234538588,1129.065234538588,1129.065234538588,0.2669,0.253,0.2633,0.2704,0.2818,0.2737
BIH,OCER,334.16219312031365,328.45137880404997,313.9203882686936,303.3314746223079,310.04416581089345,281.4320688756685,1413.2942335687032,1413.2942335687032,1413.2942335687032,1413.2942335687032,1413.2942335687032,1413.2942335687032,0.2364,0.2324,0.2221,0.2146,0.2194,0.1991
BLR,OCER,11777.072319690455,11288.337871930522,10580.746397358538,9860.973036277795,9149.555955341502,8473.489743400725,29745.08607783802,29745.08607783802,29745.08607783802,29745.08607783802,29745.08607783802,29745.08607783802,0.3959,0.3795,0.3557,0.3315,0.3076,0.2849
