GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,REST,157.3281134435705,126.11522215234025,100.75138023710176,91.53688337588441,85.24468604366284,85.66791051559626,2316.9375553971113,2316.9375553971113,2316.9375553971113,2316.9375553971113,2316.9375553971113,2316.9375553971113,0.0679,0.05443,0.04348,0.03951,0.03679,0.03697
AGO,REST,141957.63830129858,146585.18842439656,143635.36025108016,142842.55651793152,143291.5495653425,155687.72774124608,286333.34167660103,286333.34167660103,286333.34167660103,286333.34167660103,286333.34167660103,286333.34167660103,0.4958,0.5119,0.5016,0.4989,0.5004,0.5437
ALB,REST,455.8062131731052,395.3900414268566,341.86852149171773,286.16486904600026,232.78650107109252,180.6333883274955,7037.086266775087,7037.086266775087,7037.086266775087,7037.086266775087,7037.086266775087,7037.086266775087,0.06477,0.05619,0.04858,0.04067,0.03308,0.02567
ARE,REST,0,0,0,0,0,0,15.352672798153174,15.352672798153174,15.352672798153174,15.352672798153174,15.352672798153174,15.352672798153174,0,0,0,0,0,0
ARG,REST,2998449.1382819656,3040716.9795299433,2995045.010492628,2900659.4884028537,2850598.9108850197,2805646.3236902757,1610391.437755621,1610391.437755621,1610391.437755621,1610391.437755621,1610391.437755621,1610391.437755621,1.862,1.888,1.86,1.801,1.77,1.742
ARM,REST,187.54437233937324,162.6331242226835,136.21008343205094,117.42637255835223,98.82476845633953,75.4006931442376,1056.6363346596997,1056.6363346596997,1056.6363346596997,1056.6363346596997,1056.6363346596997,1056.6363346596997,0.1775,0.1539,0.1289,0.1111,0.09353,0.07136
ATG,REST,0,0,0,0,0,0,195.29865033614126,195.29865033614126,195.29865033614126,195.29865033614126,195.29865033614126,195.29865033614126,0,0,0,0,0,0
AUS,REST,441829.1494660217,451717.2962418903,454740.7063265276,453610.39713122783,449717.7234506846,443216.74146556365,217656.94218532214,217656.94218532214,217656.94218532214,217656.94218532214,217656.94218532214,217656.94218532214,2.03,2.075,2.089,2.084,2.066,2.036
AUT,REST,53.287776683201876,44.98745530276792,37.336080058590525,30.03750099899944,23.643452568851966,19.591211541771564,1061.2233676702297,1061.2233676702297,1061.2233676702297,1061.2233676702297,1061.2233676702297,1061.2233676702297,0.05021,0.04239,0.03518,0.0283,0.02228,0.01846
AZE,REST,1949.173699752025,1740.3740835816207,1536.3389878934413,1982.118162365333,2269.506139333592,2247.9776528059574,32844.25378486791,32844.25378486791,32844.25378486791,32844.25378486791,32844.25378486791,32844.25378486791,0.05935,0.05299,0.04678,0.06035,0.0691,0.06844
BDI,REST,232.93769887906993,258.5926767498247,271.13020642026993,310.80782601276286,325.75530683843806,358.8544475794896,544.7483945667892,544.7483945667892,544.7483945667892,544.7483945667892,544.7483945667892,544.7483945667892,0.4276,0.4747,0.4977,0.5706,0.598,0.6588
BEL,REST,8.667747965104795,5.243023573585761,3.0775546801115667,1.7762326988148172,0.7424999375871479,0.31371530498471023,13015.68324353852,13015.68324353852,13015.68324353852,13015.68324353852,13015.68324353852,13015.68324353852,6.659e-4,4.028e-4,2.364e-4,1.365e-4,5.705e-5,2.41e-5
BEN,REST,1751017.7479229823,1820786.0392196923,2201602.556196355,2540938.046454695,2830731.6282689986,3102811.096619372,390566.7294078009,390566.7294078009,390566.7294078009,390566.7294078009,390566.7294078009,390566.7294078009,4.483,4.662,5.637,6.506,7.248,7.944
BFA,REST,242141.55985091036,214992.74654453987,187969.29927008678,163341.36299870402,141952.23785800647,120308.47896437951,100685.2128140302,100685.2128140302,100685.2128140302,100685.2128140302,100685.2128140302,100685.2128140302,2.405,2.135,1.867,1.622,1.41,1.195
