GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.10_1,AGO.10.11_1,COCO,1.0346742485977554,1.3180762881261485,1.273689571615586,1.8695712765239385,2.1771408581660685,0.09300212071437443,0.0935770636738942,0.09369735315833272,0.09342619211714077,0.0935309431904366,11.13,14.09,13.59,20.01,23.28
AGO,AGO.10_1,AGO.10.6_1,COCO,0.016146535453774008,0.01427092884428826,0.01239532223480251,0.01051971562531676,0.008644109015831,0.0010024873056083147,0.0010086847236235189,0.0010099813465415932,0.0010070584508110184,0.0010081875822805085,16.11,14.15,12.27,10.45,8.574
AGO,AGO.10_1,AGO.10.8_1,COCO,0.270806714137808,0.2862300770333513,0.26351842503530126,0.3331955360064741,0.36295649557486465,0.023300424180340826,0.023444468367004635,0.023474605271306632,0.023406669537880086,0.02343291350331217,11.62,12.21,11.23,14.24,15.49
AGO,AGO.11_1,AGO.11.9_1,COCO,0.01600958441877507,0.01482368927664358,0.01363779413451209,0.01245189899238061,0.01126600385024912,0.0066861428038241,0.006727476815370014,0.006736124711402668,0.006716630301701937,0.0067241611045430975,2.394,2.203,2.025,1.854,1.675
AGO,AGO.12_1,AGO.12.4_1,COCO,5.767987787733133,3.9922716408089283,2.577650044012793,1.336128860714464,0.362702369505753,0.0023052090201253297,0.001881839007202589,0.0035010958273536544,0.0030634588489344473,0.0031961801984572795,2502,2121,736.2,436.2,113.5
AGO,AGO.17_1,AGO.17.16_1,COCO,1566.8321692630802,2020.3091372787458,2175.6328254823784,2247.131908338878,2222.2670010481897,0.038065657604253164,0.03830098107506164,0.03835021541824497,0.038239229525984235,0.03828210401593273,41160,52750,56730,58770,58050
AGO,AGO.17_1,AGO.17.7_1,COCO,32581.448687241984,39908.14777861946,42699.33485570288,46737.14840166824,48555.50611733117,1.7728915490582726,1.4686644586004909,2.6350454960441416,2.3195184028195315,2.4152349800775217,18380,27170,16200,20150,20100
AGO,AGO.18_1,AGO.18.1_1,COCO,21.36274699627204,24.295417189543524,23.360452256450866,27.30110883114551,25.694321297531957,1.1037919487348502,0.9010926346369758,1.6763563467740876,1.466825331577556,1.5303694380558335,19.35,26.96,13.94,18.61,16.79
AGO,AGO.1_1,AGO.1.1_1,COCO,7.306237921428834,6.279932437132222,5.391379647130037,4.630698187758635,3.9017808284367956,0.3391787789319469,0.3412755961815701,0.3417142919891153,0.34072536754159805,0.3411073947562398,21.54,18.4,15.78,13.59,11.44
AGO,AGO.1_1,AGO.1.2_1,COCO,144.57591863663785,140.62828196936212,132.39883285331382,129.55476767761536,141.18960800508415,12.639329202527426,12.717466058786474,12.733813840769749,12.696962061044736,12.711198115981272,11.44,11.06,10.4,10.2,11.11
