GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.19_1,AFG.19.3_1,OCER,0.06128465248847421,0.03612202557484675,0.02391213629784434,0.01170224702084193,0.0046644186519506,0.44644585275281323,0.44644585275281323,0.44644585275281323,0.44644585275281323,0.44644585275281323,0.1373,0.08091,0.05356,0.02621,0.01045
AFG,AFG.19_1,AFG.19.4_1,OCER,0.08749024366286808,0.06647579403112497,0.04869442451390688,0.03335158214056114,0.02013190003112078,0.5315175886947451,0.5315175886947451,0.5315175886947451,0.5315175886947451,0.5315175886947451,0.1646,0.1251,0.09161,0.06275,0.03788
AFG,AFG.31_1,AFG.31.4_1,OCER,0.08304777202625138,0.054174582824848064,0.0399852540760406,0.02783932045016673,0.01865338680966859,1.0340454408320139,1.0340454408320139,1.0340454408320139,1.0340454408320139,1.0340454408320139,0.08031,0.05239,0.03867,0.02692,0.01804
AGO,AGO.4_1,AGO.4.1_1,OCER,14.390936799351215,14.20246356870353,14.268367770675622,17.97422511109468,17.735391193771722,0.10193254920857411,0.10193254920857411,0.10193254920857411,0.10193254920857411,0.10193254920857411,141.2,139.3,140,176.3,174
ALA,ALA.2_2,ALA.2.2_2,OCER,380.92779200176034,334.91366971703513,292.1214048221263,248.28799814026078,206.5975121370872,145.66114655661812,145.66114655661812,145.66114655661812,145.66114655661812,145.66114655661812,2.615,2.299,2.005,1.705,1.418
ALA,ALA.2_2,ALA.2.3_2,OCER,15.553883181907256,13.484725862799582,11.430586102877273,9.516098705203802,7.741263669779173,53.325292081570005,53.325292081570005,53.325292081570005,53.325292081570005,53.325292081570005,0.2917,0.2529,0.2144,0.1785,0.1452
ALA,ALA.2_2,ALA.2.4_2,OCER,181.2902667216784,345.65392783740594,340.6024129653252,321.42780113885993,293.3084026696515,122.59792398381961,122.59792398381961,122.59792398381961,122.59792398381961,122.59792398381961,1.479,2.819,2.778,2.622,2.392
ALA,ALA.2_2,ALA.2.5_2,OCER,2.7541099088240757,2.397465611782573,2.0408213147410703,1.6841770176995676,1.327532720658065,4.443298807145819,4.443298807145819,4.443298807145819,4.443298807145819,4.443298807145819,0.6198,0.5396,0.4593,0.379,0.2988
ALA,ALA.2_2,ALA.2.7_2,OCER,204.70622446355225,315.2713859562817,291.4379245321459,264.2961537776568,239.5080007862613,135.8088041445937,135.8088041445937,135.8088041445937,135.8088041445937,135.8088041445937,1.507,2.321,2.146,1.946,1.764
ALB,ALB.10_1,ALB.10.1_1,OCER,0.7793032727129284,0.718631030117986,0.6605309378653041,0.6024308456126223,0.5443307533599403,1.319711945308966,1.319711945308966,1.319711945308966,1.319711945308966,1.319711945308966,0.5905,0.5445,0.5005,0.4565,0.4125
ALB,ALB.10_1,ALB.10.3_1,OCER,0.13421615447152585,0.12654665993029582,0.11887716538906576,0.11120767084783573,0.10353817630660568,7.343600223091977,7.343600223091977,7.343600223091977,7.343600223091977,7.343600223091977,0.01828,0.01723,0.01619,0.01514,0.0141
ALB,ALB.11_1,ALB.11.1_1,OCER,0,0,0,0,0,4.89866470596489,4.89866470596489,4.89866470596489,4.89866470596489,4.89866470596489,0,0,0,0,0
ALB,ALB.11_1,ALB.11.2_1,OCER,40.15861507259922,42.64930018917048,41.673822521918446,38.90353151027059,39.2280016822836,35.855854608141705,35.855854608141705,35.855854608141705,35.855854608141705,35.855854608141705,1.12,1.189,1.162,1.085,1.094
ALB,ALB.12_1,ALB.12.1_1,OCER,4.87675271599573,4.548379127058603,4.221275678069813,3.8956485698712173,3.571497802462816,24.944918453694935,24.944918453694935,24.944918453694935,24.944918453694935,24.944918453694935,0.1955,0.1823,0.1692,0.1562,0.1432
ALB,ALB.12_1,ALB.12.2_1,OCER,0.6379310936039386,0.4976422079050023,0.35735332220606597,0.27059983250597563,0.23738173880473115,38.71112703874459,38.71112703874459,38.71112703874459,38.71112703874459,38.71112703874459,0.01648,0.01286,0.009231,0.00699,0.006132
ALB,ALB.12_1,ALB.12.3_1,OCER,10.681838988644248,10.311088754916195,10.014387956107177,10.021642390805845,10.901356993332657,48.99594513738749,48.99594513738749,48.99594513738749,48.99594513738749,48.99594513738749,0.218,0.2104,0.2044,0.2045,0.2225
ALB,ALB.1_1,ALB.1.1_1,OCER,4.400377226761973,4.24993294720575,4.290245058755257,4.123496578164963,4.074492104858441,49.51960227236768,49.51960227236768,49.51960227236768,49.51960227236768,49.51960227236768,0.08886,0.08582,0.08664,0.08327,0.08228
ALB,ALB.1_1,ALB.1.2_1,OCER,0.6343946201532029,0.5854955662054147,0.5365965122576264,0.500087968237319,0.4505535035240189,10.647051641556361,10.647051641556361,10.647051641556361,10.647051641556361,10.647051641556361,0.05958,0.05499,0.0504,0.04697,0.04232
ALB,ALB.1_1,ALB.1.3_1,OCER,0,0,0,0,0,0.6934795010695323,0.6934795010695323,0.6934795010695323,0.6934795010695323,0.6934795010695323,0,0,0,0,0
ALB,ALB.2_1,ALB.2.2_1,OCER,0.03279909575740826,0.02517243761715102,0.01754577947689378,0.01201589410591951,0.00858278150422823,0.4995079279295299,0.4995079279295299,0.4995079279295299,0.4995079279295299,0.4995079279295299,0.06566,0.05039,0.03513,0.02406,0.01718
ALB,ALB.3_1,ALB.3.1_1,OCER,0.1814628015465957,0.4304750105966023,0.4053975029969983,0.38031999539739425,0.35524248779779033,6.525663246016995,6.525663246016995,6.525663246016995,6.525663246016995,6.525663246016995,0.02781,0.06597,0.06212,0.05828,0.05444
ALB,ALB.3_1,ALB.3.2_1,OCER,62.0329784071036,74.84619246891333,71.46573714610415,66.46868129399347,63.69895527060309,23.578671870142426,23.578671870142426,23.578671870142426,23.578671870142426,23.578671870142426,2.631,3.174,3.031,2.819,2.702
ALB,ALB.4_1,ALB.4.1_1,OCER,0.9500066398069567,0.7335400608565931,0.5040574032212873,0.3626204229591463,0.31524359757707016,12.393913111635788,12.393913111635788,12.393913111635788,12.393913111635788,12.393913111635788,0.07665,0.05919,0.04067,0.02926,0.02544
ALB,ALB.4_1,ALB.4.2_1,OCER,0.01294991539159118,0.00431663846386372,0,0,0,0.3111242732061168,0.3111242732061168,0.3111242732061168,0.3111242732061168,0.3111242732061168,0.04162,0.01387,0,0,0
ALB,ALB.4_1,ALB.4.3_1,OCER,0.3921856524496582,0.339332458637772,0.286479264825886,0.23362607101399985,0.18179891868190812,1.881717374643275,1.881717374643275,1.881717374643275,1.881717374643275,1.881717374643275,0.2084,0.1803,0.1522,0.1242,0.09661
ALB,ALB.4_1,ALB.4.4_1,OCER,0.07988695542666317,0.08231744486090473,0.07605665009167764,0.06979585532245056,0.06808480581155048,4.7886594008044145,4.7886594008044145,4.7886594008044145,4.7886594008044145,4.7886594008044145,0.01668,0.01719,0.01588,0.01458,0.01422
