GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.17_1,AGO.17.7_1,TEAS,27.660944395539655,35.47225911262098,34.39140700023684,40.998548734272845,38.05285469627849,0.2554273701762441,0.2259314263790814,0.17642987780396732,0.16702169378685938,0.17478012339823015,108.3,157,194.9,245.5,217.7
AGO,AGO.18_1,AGO.18.1_1,TEAS,0.6757728358175261,0.6542764655356443,0.8728484386000249,0.770718751886161,0.6853612418445912,0.13069065154610326,0.11559890898868425,0.09027120181556933,0.08545745887872949,0.08942709698049205,5.171,5.66,9.669,9.019,7.664
ALB,ALB.10_1,ALB.10.1_1,TEAS,0.11998633139292032,0.10955273735875334,0.09911914332458636,0.08868554929041937,0.07825195525625239,0.007446861605243755,0.007446861605243755,0.007446861605243755,0.007446861605243755,0.007446861605243755,16.11,14.71,13.31,11.91,10.51
ALB,ALB.10_1,ALB.10.3_1,TEAS,0,0,0,0,0,0.005752899293335812,0.005752899293335812,0.005752899293335812,0.005752899293335812,0.005752899293335812,0,0,0,0,0
ARG,ARG.14_1,ARG.14.10_1,TEAS,11145.400680349132,10973.53173232986,10360.697591248128,10080.586064136278,9755.513075662353,10987.592691782644,11017.255668547692,11640.47317154286,12095.365244917397,11821.630998841265,1.014,0.996,0.8901,0.8334,0.8252
ARG,ARG.14_1,ARG.14.11_1,TEAS,2554.083527070024,2644.9357741997615,2451.597742631431,2223.5289816987674,2136.6452998961645,2059.309394668253,2064.8688696542317,2181.6731319563337,2266.929615932199,2215.6259755079786,1.24,1.281,1.124,0.9809,0.9644
ARG,ARG.14_1,ARG.14.12_1,TEAS,2065.1734293127574,2586.1223469536108,6890.619019956724,6631.999842397898,6537.373734177838,870.7295292405956,873.0802197438777,922.4680973454309,958.5167544094039,936.8242419629646,2.372,2.962,7.47,6.919,6.978
ARG,ARG.14_1,ARG.14.13_1,TEAS,97179.42923715826,103591.87576809869,105214.1470162919,108200.84694546249,111596.22513516917,80337.01518025779,80553.89935875918,85110.6239665224,88436.61833391462,86435.17972044824,1.21,1.286,1.236,1.223,1.291
ARG,ARG.14_1,ARG.14.14_1,TEAS,53641.484819957666,56229.45261884563,57098.88685998249,57085.54122269177,55941.94723027899,9938.118793665464,9964.948527451033,10528.639751980096,10940.083058107917,10692.494388623145,5.398,5.643,5.423,5.218,5.232
ARG,ARG.14_1,ARG.14.15_1,TEAS,4952.660292695953,5438.411140310664,5900.303257250288,5901.2388795824545,5924.011284712057,5099.344017440298,5113.110611029031,5402.345981743059,5613.4614861135715,5486.421366475647,0.9712,1.064,1.092,1.051,1.08
ARG,ARG.14_1,ARG.14.16_1,TEAS,92474.02689880489,102548.29522598727,110116.71002564952,111791.86001523468,116648.67627681984,6705.234463417369,6723.336446233067,7103.658105081357,7381.258312250254,7214.210592873111,13.79,15.25,15.5,15.15,16.17
ARG,ARG.14_1,ARG.14.17_1,TEAS,41005.47931056848,43367.296771377354,45140.87380941771,44831.9036276394,44114.01288114417,12469.670791189286,12503.334903549718,13210.616044346714,13726.86692473694,13416.209619848258,3.288,3.468,3.417,3.266,3.288
ARG,ARG.14_1,ARG.14.1_1,TEAS,1561.581820771785,1418.0359826859353,1309.8561334606622,1174.8056563333796,1090.4460491574498,621.2506411989166,622.9278187074109,658.1652254991366,683.8853263608645,668.4080893842807,2.514,2.276,1.99,1.718,1.631
ARG,ARG.14_1,ARG.14.2_1,TEAS,44605.63468691524,46849.635550918036,47792.567435263045,48412.37089356105,49643.78201008636,59508.92209311658,59669.57709943851,63044.929906295154,65508.63034683539,64026.08267866917,0.7496,0.7852,0.7581,0.739,0.7754
ARG,ARG.14_1,ARG.14.3_1,TEAS,4481.529907537019,6431.206392530984,6848.75677848873,6767.901381619734,6503.132947499417,1418.7401486549845,1422.5702920945632,1503.0413941499762,1561.7779769397646,1526.4328585080943,3.159,4.521,4.557,4.333,4.26
ARG,ARG.14_1,ARG.14.4_1,TEAS,4460.576453958307,4754.687871864891,4814.7550608387965,4732.582872934364,5075.948417369708,1398.8398116610203,1402.616230572358,1481.958583257637,1539.8712817071544,1505.0219410037373,3.189,3.39,3.249,3.073,3.373
