GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.4_1,CNUT,62.41737800646584,61.62888323955577,61.96659326012104,78.02156280737485,77.0156738188202,2.466714939384675,2.466714939384675,2.466714939384675,2.4090513664849924,2.4275037098129086,25.3,24.98,25.12,32.39,31.73
BEN,BEN.10_1,CNUT,211.4792690691272,208.69537310197555,208.72618260481045,211.1159115105669,207.15529764734404,95.81142707537086,95.81142707537086,88.96775371284437,85.13381383393433,87.45921864805308,2.207,2.178,2.346,2.48,2.369
BEN,BEN.11_1,CNUT,875.6835907661895,898.0277478428517,949.9515709144712,998.3154928759369,987.868766525366,373.3476351083429,373.3476351083429,348.5326269084448,334.67779426843026,343.09473104130524,2.345,2.405,2.726,2.983,2.879
BEN,BEN.12_1,CNUT,722.5824959291804,740.4579587624685,830.1905112162797,920.0452669582212,910.5074346741862,451.736285624348,451.736285624348,419.4694080797517,401.3929654979765,412.3568950141982,1.6,1.639,1.979,2.292,2.208
BEN,BEN.1_1,CNUT,4741.040865305178,5725.041075443209,7267.615361205218,7997.886638421343,8515.000228915247,1954.537513760341,1954.537513760341,1814.927691348888,1736.7159420036187,1784.1538216241631,2.426,2.929,4.004,4.605,4.773
BEN,BEN.2_1,CNUT,3883.085114034352,4149.083340424215,4694.990606222926,5670.689067535463,6986.877926345715,1447.0843592439828,1447.0843592439828,1343.7211907265555,1285.8154210036173,1320.9370869482732,2.683,2.867,3.494,4.41,5.289
BEN,BEN.3_1,CNUT,6127.4543721339405,6155.696382826798,6037.823309079455,6085.503679020723,6144.090973745133,313.7836075395194,313.7836075395194,291.37049271526803,278.81429223880866,286.4300217382758,19.53,19.62,20.72,21.83,21.45
BEN,BEN.4_1,CNUT,21542.179462000862,20542.899435721574,22019.658672922425,22655.96714204034,23300.103370489393,2962.4631139446,2962.4631139446,2750.8586058057003,2632.314233604486,2704.2151142937673,7.272,6.934,8.005,8.607,8.616
BEN,BEN.5_1,CNUT,16898.708282964715,19426.7678645721,21443.85960558519,29980.58128751639,31330.942174573258,1347.3249765084117,1347.3249765084117,1251.0874781863822,1197.1736276680763,1229.8740693814682,12.54,14.42,17.14,25.04,25.47
BEN,BEN.6_1,CNUT,3226.0240355734118,3718.9837986669645,5080.527279763079,6361.044006199592,7868.556708764286,967.1107829830828,967.1107829830828,898.0314413414341,859.3320428314217,882.8044420971783,3.336,3.845,5.657,7.402,8.913
BEN,BEN.7_1,CNUT,871.9486674289924,1041.7798452773725,1073.5499972778457,1111.2072818356676,1095.297098744489,1411.9198565796535,1640.2969740256106,1745.0556183888546,1813.3510579782082,1745.6215647795166,0.6176,0.6351,0.6152,0.6128,0.6275
BEN,BEN.8_1,CNUT,0,0,0,0,0,0.14547305505592034,0.14547305505592034,0.13508212255192603,0.12926094898098,0.13279167337239825,0,0,0,0,0
