GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.17_1,TEAS,28.55531732282225,36.25874364083913,35.07207494781958,41.57377113887994,38.52270863006498,0.2554273701762441,0.2259314263790814,0.17642987780396732,0.16702169378685938,0.17478012339823015,111.8,160.5,198.8,248.9,220.4
AGO,AGO.18_1,TEAS,2.848505585671736,1.9395879626087382,1.6094072321446211,1.0368871885669282,0.7110946152369139,0.13069065154610326,0.11559890898868425,0.09027120181556933,0.08545745887872949,0.08942709698049205,21.8,16.78,17.83,12.13,7.952
ALB,ALB.10_1,TEAS,0.11998633139292032,0.10955273735875334,0.09911914332458636,0.08868554929041937,0.07825195525625239,0.013199760898579568,0.013199760898579568,0.013199760898579568,0.013199760898579568,0.013199760898579568,9.09,8.3,7.509,6.719,5.928
ARG,ARG.14_1,TEAS,402140.67562266917,431492.21618732665,452391.52002098144,456187.385370679,464892.15689377964,210402.68741277978,210970.70719683095,222904.7714774383,231615.5525744072,226373.7837332303,1.911,2.045,2.03,1.97,2.054
ARG,ARG.7_1,TEAS,5592.812041483263,6334.319735159558,5878.003257433316,5986.749934437369,5837.749790550953,854.1100661685749,856.4158894510941,904.861109223275,940.2217118400845,918.9432406055671,6.548,7.396,6.496,6.367,6.353
AZE,AZE.2_1,TEAS,0.00699817701623586,0.00641124721634151,0.00582431741644715,0.00523738761655281,0.00465045781665846,0.7245459539284875,0.7245459539284875,0.7245459539284875,0.7245459539284875,0.7245459539284875,0.009659,0.008849,0.008039,0.007229,0.006418
AZE,AZE.5_1,TEAS,0,0,0,0,0,0.02775507854579693,0.02775507854579693,0.02775507854579693,0.02775507854579693,0.02775507854579693,0,0,0,0,0
AZE,AZE.6_1,TEAS,40.213390187477664,20.904164238731237,9.243050271269125,5.242427714108397,2.903398058425687,89.04968656381041,112.51218171774454,95.66340371930606,107.37559159265497,105.30326813766129,0.4516,0.1858,0.09662,0.04882,0.02757
BDI,BDI.10_1,TEAS,7.759470460371829,6.246155193560254,5.051647319451647,3.982774341869959,3.0229421204432327,88.15152972614469,94.21014058833238,101.00535742047094,103.89140592933803,101.94588588077411,0.08802,0.0663,0.05001,0.03834,0.02965
BDI,BDI.11_1,TEAS,633.3106289905937,670.6795643577868,696.6381823570371,711.193724143377,728.4712461037232,3781.7801369777408,3713.617260069653,4719.538325049117,4661.305001144531,4626.256237125787,0.1675,0.1806,0.1476,0.1526,0.1575
BDI,BDI.12_1,TEAS,1662.336390807789,1915.5498517597603,1947.0538128349167,1960.9028571688757,2130.3050624510297,2792.2937213667265,2741.9653663786303,3484.6915355888264,3441.6947090088875,3415.8163025001963,0.5953,0.6986,0.5587,0.5697,0.6237
BDI,BDI.14_1,TEAS,918.2672421437393,1017.153510363499,1041.195462982044,1145.7723952562962,1218.4507252318997,3507.31465645297,3444.0987505709345,4377.01435291919,4323.007355413579,4290.502281273615,0.2618,0.2953,0.2379,0.265,0.284
BDI,BDI.15_1,TEAS,8.944624729720076,9.59488758396352,9.728918407414136,9.59809663578342,9.311091766619358,146.82512743250243,144.3077652747249,183.08105536928846,180.89177399004078,179.51198952476173,0.06092,0.06649,0.05314,0.05306,0.05187
BDI,BDI.16_1,TEAS,102.37979485866315,82.34413534124202,64.87374860602962,50.19208894971002,37.772628499616516,917.7794779681893,901.2374032521512,1145.3588689256833,1131.226542963388,1122.7207506699579,0.1116,0.09137,0.05664,0.04437,0.03364
BDI,BDI.17_1,TEAS,268.50004568947054,245.23990452730817,225.6909408372941,219.20419231722644,226.9829518500838,4070.6965279382357,3997.3262165203496,5080.096562303657,5017.414391251233,4979.688009274505,0.06596,0.06135,0.04443,0.04369,0.04558
BDI,BDI.1_1,TEAS,521.0948394301154,584.9829311893213,558.1096293688572,540.4187796304144,520.106303699389,963.9821462077718,946.6073137231775,1203.018292683327,1188.1745200352384,1179.240530872209,0.5406,0.618,0.4639,0.4548,0.4411
BDI,BDI.2_1,TEAS,11.163100459006836,10.54733171540184,9.82175534369719,9.096178971992536,8.3706026002878815,6.727879019939626,6.606615600894028,8.396173688265858,8.292575185981661,8.230222580707002,1.659,1.596,1.17,1.097,1.017
BDI,BDI.3_1,TEAS,4401.74704421293,4881.936694324213,4963.401725290633,5370.123179222048,5869.28960648016,5082.528215154095,4990.920630217047,6342.829522271729,6264.566772696922,6217.462941807932,0.8661,0.9782,0.7825,0.8572,0.944
BDI,BDI.4_1,TEAS,968.1797305031902,1194.6558535757868,1214.8924736025594,1315.8073990194623,1406.6313285462177,723.8147816764572,710.7687303248058,903.2972511958608,892.1516691943705,885.4435019933734,1.338,1.681,1.345,1.475,1.589
BDI,BDI.5_1,TEAS,357.91459113531624,353.3583798775402,356.03847124384464,392.51682019716225,475.9655024169679,3914.1580243324333,3843.609165872197,4884.741612953313,4824.46988276573,4788.19426759035,0.09144,0.09193,0.07289,0.08136,0.0994
BDI,BDI.6_1,TEAS,3694.9412261176567,4812.4091583795425,5582.834430837074,6131.395261982456,7117.961283871182,2971.9873831952314,2964.2227155212436,3654.929845444159,3634.5849692943075,3600.285085983732,1.243,1.623,1.527,1.687,1.977
BDI,BDI.7_1,TEAS,34.07944000950962,32.335957221262426,27.246570739650153,24.296046753638407,21.682530037952855,276.039668194406,271.0643239799426,344.48850702316986,340.2379406691656,337.6796615413658,0.1235,0.1193,0.07909,0.07141,0.06421
BDI,BDI.8_1,TEAS,22.67671824978469,17.99466213739277,14.201063462420375,11.14190869271977,8.371195101534207,13.001288402980542,12.766952934243553,16.225184085376263,16.024985181335065,15.904491902331317,1.744,1.409,0.8752,0.6953,0.5263
BDI,BDI.9_1,TEAS,2897.5458881359145,3468.477788147655,3871.7768734607703,4241.464123988528,4709.283032303373,5148.423278125999,5079.375884765499,6397.101281155736,6331.001142151642,6279.7820882668375,0.5628,0.6829,0.6052,0.67,0.7499
BGD,BGD.2_1,TEAS,40873.231385683444,40628.89187572069,38913.146533211344,38403.09970146127,37536.31754446886,9486.23010426488,9502.199146757343,10319.502056819187,9455.101288955073,9685.282253101708,4.309,4.276,3.771,4.062,3.876
BGD,BGD.4_1,TEAS,0,0,0,0,0,0.004652831545159625,0.00516604268186365,0.005283716481671224,0.005380798426866061,0.005294331352521324,0,0,0,0,0
