GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.10_1,RCOF,2947.902923584374,3082.9789240804744,3022.7502264164177,3026.5426838379512,2983.955279927463,170.06123007065653,133.71172796689277,217.5800216246983,260.4549778749519,236.18375305099394,17.33,23.06,13.89,11.62,12.63
AGO,AGO.12_1,RCOF,453.700853118978,307.65673236798284,179.89282144537552,86.80037585283641,28.67161091088163,0.0029462305390830965,0.0023164925727395683,0.003769471173051664,0.004512259552354026,0.004091772038723867,154000,132800,47720,19240,7007
AGO,AGO.14_1,RCOF,97204.7400540492,100759.75573725386,101190.3483481921,107421.95939468787,117060.20358628844,844.0965929468381,663.6763356762476,1079.955465866037,1292.7647256752684,1172.2948327311938,115.2,151.8,93.7,83.09,99.86
AGO,AGO.16_1,RCOF,0.6731427668439613,0.812339227464156,0.9172406681096286,0.8594967632774824,0.8017528584453362,0.1306380828950081,0.10271502678721202,0.16714119314258385,0.20007698977543986,0.18143225646851135,5.153,7.909,5.488,4.296,4.419
AGO,AGO.17_1,RCOF,380733.8100801334,441922.41580130474,463305.7331761673,491487.9151514128,506096.44472591946,2798.0075289961583,2200.9382259390577,3579.054733296314,4283.677995006395,3884.7908067328385,136.1,200.8,129.4,114.7,130.3
AGO,AGO.18_1,RCOF,350.29517945483906,340.8090468569049,305.0922962079672,303.78343849900284,265.09465414220995,12.565285636334956,10.340921879383831,15.713194042391113,18.509012841630646,16.924125393846055,27.88,32.96,19.42,16.41,15.66
AGO,AGO.1_1,RCOF,41470.64261170276,42489.757922624914,41737.00127882974,43534.6075758803,48835.7372608536,933.5279883006365,733.9923412836306,1194.3759303476936,1429.7321702158142,1296.498583265466,44.42,57.89,34.94,30.45,37.67
AGO,AGO.2_1,RCOF,64682.23859890453,71954.48905205831,72371.91498189894,71633.9493014897,74208.91650390119,112.01763169566965,88.07457814202519,143.31778452128654,171.55908946900112,155.5718763810838,577.4,817,505,417.5,477
AGO,AGO.3_1,RCOF,28646.63023180413,31830.335807564697,34449.299476564316,36820.61752054759,39864.699631242096,139.73576422702416,109.86813682228934,178.78096371305568,214.01042062889843,194.06726163791282,205,289.7,192.7,172.1,205.4
AGO,AGO.4_1,RCOF,36940.838080252375,37746.31203595267,37356.626503415646,40485.4500240147,39526.083239390166,298.32447818096495,234.8368137096008,381.30640859116687,456.1765866480506,413.790906513534,123.8,160.7,97.97,88.75,95.52
AGO,AGO.5_1,RCOF,27.23849218005022,33.22769455749364,41.38737671552203,44.34389605153067,57.64755192860103,0.0613324757912371,0.04822305069254561,0.07847009811353961,0.09393292415082326,0.08517952216542898,444.1,689,527.4,472.1,676.8
AGO,AGO.6_1,RCOF,28238.29570173529,35123.32189249588,36089.21593326356,36202.14110423937,37170.34352960586,121.51080871281957,95.53864918473919,155.46356083855997,186.0982363923622,168.75615227604442,232.4,367.6,232.1,194.5,220.3
AGO,AGO.7_1,RCOF,61056.78120912333,64431.20874936303,68386.76165329143,72753.42324065324,79100.55096259671,4855.07546141858,3817.334080708565,6211.688716153,7435.72518768455,6742.806360669054,12.58,16.88,11.01,9.784,11.73
AGO,AGO.9_1,RCOF,7807.80045161875,8436.689818987294,9059.644441478404,9792.842530191874,10435.206571096058,94.47487578289989,74.28147429687895,120.87320259469814,144.69171880945822,131.20821672382962,82.64,113.6,74.95,67.68,79.53
BDI,BDI.11_1,RCOF,16.529766342305287,15.931230166191794,19.24887691497751,24.445747394061943,25.463218509849014,9.138188405359637,11.002860376221303,10.070223054014313,9.479602972745912,10.026412101911166,1.809,1.448,1.911,2.579,2.54
BDI,BDI.13_1,RCOF,4.743851547024095,3.3764627708188537,2.222165533639732,1.1737522126284656,0.328066051414588,2.231605944973138,2.686971152059378,2.4592149600858946,2.314981636574416,2.4485160363133263,2.126,1.257,0.9036,0.507,0.134
BDI,BDI.16_1,RCOF,0.7969840490766673,0.7473073289073286,0.6839682028145292,0.8410540998411015,0.8377612912115071,0.758146214292273,0.9128479924670957,0.8354721030923258,0.7864715398695313,0.8318373446469801,1.051,0.8187,0.8187,1.069,1.007
BDI,BDI.1_1,RCOF,0.02839604822851548,0.023459170102781892,0.018548301094965594,0.0139163849782214,0.00953741263463201,0.32216181160640456,0.3269583073700735,0.3542140802606051,0.37603692719100335,0.3633330334346935,0.08814,0.07175,0.05236,0.03701,0.02625
BDI,BDI.5_1,RCOF,1.6925815810617697,1.3173612922950182,0.9788728438431987,0.6772314681164306,0.3803979625889756,5.08399734030193,6.121400698590774,5.602531371844818,5.273942072839302,5.57815731058801,0.3329,0.2152,0.1747,0.1284,0.06819
BDI,BDI.6_1,RCOF,3.0942902805872388,3.5973627544814497,3.8214178646533856,3.5403243804593534,4.9514271909207,13.731459352185164,13.935899742817849,15.097618866796374,16.02777112189924,15.486294775402992,0.2253,0.2581,0.2531,0.2209,0.3197
BEN,BEN.10_1,RCOF,1.3279511748398312,1.2206111788159268,1.2872441486605901,1.1979036708656163,1.0764421623213658,0.4656170056477069,0.4657863825140757,0.46832703550960697,0.4665485784127351,0.4672757133000546,2.852,2.621,2.749,2.568,2.304
BEN,BEN.11_1,RCOF,126.24932883050273,124.05566784012126,113.91294952064658,112.42824905524841,102.61487908817399,43.245047481880654,43.25892653012086,43.492782857787745,43.32963614034702,43.396487174017054,2.919,2.868,2.619,2.595,2.365
BEN,BEN.12_1,RCOF,107.42731666278732,144.0911326038821,287.43355173602527,275.2688290434882,261.1317663211213,43.57668483966352,45.75004609371275,49.75345298184895,45.33342248434662,46.928106015876686,2.465,3.15,5.777,6.072,5.565
BEN,BEN.1_1,RCOF,0.06856686168672835,0.07313147489907645,0.18400072614325025,0.23053070960366484,0.22020508986686602,0.22072564976636416,0.21634276679175374,0.21245887263691546,0.21650948776212467,0.2152083980920791,0.3106,0.338,0.8661,1.065,1.023
BEN,BEN.4_1,RCOF,0.24665135368047778,0.1981811164528248,0.15529146301930344,0.11872990337337512,0.0865007073210118,0.0035497382898483777,0.003479252202112914,0.003416790916758262,0.003481933430202503,0.0034610091387793007,69.48,56.96,45.45,34.1,24.99
BEN,BEN.5_1,RCOF,2359.954162533007,2453.4688739377025,2919.5032612159966,3330.695386786349,3287.861543989766,253.69578249095375,266.37711307079786,289.73381830240163,263.9451797200541,273.2492448553844,9.302,9.211,10.08,12.62,12.03
BEN,BEN.6_1,RCOF,5584.656370890385,5466.14247680514,5607.179500445418,5624.232533691286,5911.2486842723465,755.9507866098868,793.7380203311844,863.3352344396835,786.4914594643593,814.2152761106738,7.388,6.887,6.495,7.151,7.26
BEN,BEN.7_1,RCOF,121.01378615880756,127.99703282930584,133.1307665562934,150.4843751579782,147.44980686754963,164.36354905168778,172.57948579425147,187.71174746737333,171.00389319802983,177.03177884609136,0.7363,0.7417,0.7092,0.88,0.8329
BGD,BGD.2_1,RCOF,37095.2360258478,41741.05101159894,44085.91982703468,45023.03026878858,45904.425987621464,0.623900813972716,0.623900813972716,0.59931738495336,0.5895274370663924,0.5962674741664052,59460,66900,73560,76370,76990
BLZ,BLZ.2_1,RCOF,1.011091281756613,0.9415425274027958,0.8737194599333734,0.9076715705934969,1.2895310962883304,0.001314856274471617,0.0012116988513118517,0.001205284918265649,0.001204361792951974,0.0012069624781244827,769,777,724.9,753.7,1068
BOL,BOL.3_1,RCOF,4.836074381977998,4.28416583839984,3.7817653807688605,4.2951910740179935,4.80767042107264,0.007822233994160752,0.006302127384866595,0.006710778280981371,0.0071880235081488355,0.006854609257206048,618.2,679.8,563.5,597.5,701.4
BOL,BOL.6_1,RCOF,717.4813503575041,703.1770175755618,750.6833851075967,704.0848074084938,716.1504618441651,7.03831289581203,5.670546863858641,6.038243978794967,6.467661104304764,6.167660641034307,101.9,124,124.3,108.9,116.1
BRA,BRA.12_1,RCOF,232930.07095322342,234761.90613912328,254091.0084231735,243465.24934180136,231254.90546980055,5043.655187496012,4063.5140166697834,4327.005777924021,4634.726100214016,4419.745761143616,46.18,57.77,58.72,52.53,52.32
BRA,BRA.13_1,RCOF,255631.32023530328,218929.6979514829,187758.36773135618,163036.3877776684,138799.16044688734,12738.996774453746,10263.408188497398,10928.921704376604,11706.145373989173,11163.159435382922,20.07,21.33,17.18,13.93,12.43
BRA,BRA.14_1,RCOF,148665.7952444719,142124.45219626033,138619.410149897,166609.57829186783,177903.03083313204,151.90483775373949,122.3849399821323,130.32078645752213,139.5887090044235,133.1139298387712,978.7,1161,1064,1194,1336
BRA,BRA.16_1,RCOF,1573.5084439699933,1239.695207438678,982.3986280435846,753.7995655939933,558.5366430474007,1.2539674875263927e-5,1.0102820816625695e-5,1.0757921313311146e-5,1.1522984080407978e-5,1.0988494021848842e-5,125500000,122700000,91320000,65420000,50830000
BRA,BRA.17_1,RCOF,3973.9438811257146,3382.1073903998517,2812.857351180611,2260.1161191431047,1727.7171721787042,6.643744420582474,5.352655479529625,5.699739460021039,6.105083421555607,5.821901012144508,598.1,631.9,493.5,370.2,296.8
