GID_0,GID_1,GID_2,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
COD,COD.11_1,COD.11.18_1,OILP,124.8684051,8.30431918,1036.947091,307.6297142,285.7816671,279.4658258,391.6631684,392.010291,306.9190748,285.1262413,278.8532853,391.0732106,391.4730208,0,0,0,0,0,0.710639465,0.655425817,0.612540504,0.589957779,0.537270214,0.29666867,0.295983351,0,0.000685319,0.275599083,0.27496701,0,0.000632073,0.269508279,0.268917564,0,0.000590715,0.377707958,0.377139021,0,0.000568937,0.378042712,0.377524585,0,0.000518127
COD,COD.16_1,COD.16.10_1,OILP,2198.510899,7.398930807,16266.63002,29450.88346,26543.06848,24193.15104,21230.60901,20359.67131,29435.16751,26524.76246,24176.75534,21215.87306,20346.92581,8.964129426,11.24300511,10.01314473,9.034645863,7.805630078,6.751818141,7.063015033,6.382550213,5.701297238,4.939869944,1.810509209,1.809543063,0.000551075,0.000415072,1.631749689,1.630624317,0.00069117,0.000434203,1.487287226,1.486279292,0.000615564,0.000392371,1.30516333,1.30425743,0.00055541,0.00035049,1.251621958,1.250838421,0.000479855,0.000303681
COD,COD.18_1,COD.18.2_1,OILP,9128.878341,6.937628412,63332.76575,254401.5176,232074.4935,210058.5627,193578.0421,178244.8066,254279.0184,231964.8678,209961.3097,193477.1404,178156.9412,84.68038046,75.51692351,66.78616681,70.27998512,61.02113805,37.81886629,34.10877323,30.4668991,30.62167676,26.8442664,4.016902067,4.014967851,0.001337071,0.000597145,3.664366947,3.662635999,0.001192383,0.000538564,3.316743873,3.315208284,0.001054528,0.000481061,3.056522793,3.054929594,0.001109694,0.000483504,2.814416905,2.813029545,0.0009635,0.000423861
COD,COD.18_1,COD.18.4_1,OILP,8096.439556,6.667726082,53984.8412,104846.3624,97772.07128,130804.6964,160243.7533,188892.5782,104818.9637,97746.63906,130775.5162,160193.9956,188730.7527,17.61826221,16.34967238,19.47018742,35.61976523,122.3113601,9.780416769,9.082546519,9.710066183,14.13790406,39.51405151,1.942144499,1.941636973,0.000326356,0.00018117,1.811102323,1.810631223,0.000302857,0.000168243,2.422989371,2.422448844,0.00036066,0.000179867,2.968310172,2.967388475,0.000659811,0.000261887,3.498992939,3.49599533,0.002265661,0.000731947
COD,COD.2_1,COD.2.5_1,OILP,249.111558,14.90361446,3712.662618,1325.337509,1253.402934,1333.60229,1309.711074,1274.273805,1316.779803,1245.571385,1325.521896,1302.1419,1267.341363,4.710901319,4.415082671,4.941451015,4.736450608,4.391648952,3.846804712,3.416466873,3.138943635,2.832723724,2.540793029,0.356977632,0.354672627,0.001268874,0.001036131,0.337602164,0.335492748,0.001189196,0.00092022,0.359203738,0.357027296,0.001330972,0.00084547,0.352768675,0.35072993,0.001275756,0.00076299,0.343223701,0.341356459,0.001182884,0.000684359
COD,COD.20_1,COD.20.2_1,OILP,133.3079853,6.20439491,827.0953858,592.7870253,562.848581,740.1103541,1213.497147,1175.189578,589.5190185,559.5171095,736.9097099,1203.938327,1165.875437,1.830758215,1.933851971,1.81566871,6.738424061,6.613553932,1.4372486,1.39761958,1.384975431,2.820396229,2.70058727,0.716709385,0.7127582,0.002213479,0.001737706,0.680512297,0.67648438,0.002338124,0.001689793,0.894830713,0.890960973,0.002195235,0.001674505,1.467179201,1.455622106,0.008147094,0.003410001,1.42086342,1.409602153,0.00799612,0.003265146
COD,COD.22_1,COD.22.11_1,OILP,92.51519085,12.6,1165.691405,12.09638165,15.71108171,14.50733051,13.30357932,12.09982812,12.05682612,15.67170881,14.47154611,13.27138341,12.07122071,0,0,0,0,0,0.039555533,0.039372899,0.035784404,0.032195909,0.028607413,0.010377002,0.010343069,0,3.3933108743814e-05,0.013477908,0.013444132,0,3.37764345643644e-05,0.012445258,0.01241456,0,3.06980079492196e-05,0.011412608,0.011384989,0,2.76195813340749e-05,0.010379958,0.010355417,0,2.45411547189302e-05
COD,COD.22_1,COD.22.3_1,OILP,66.37113069,4.935645472,327.5843707,21.54897722,27.42974726,25.58968709,23.74962692,21.90956674,21.53831889,27.42035276,25.58155642,23.74276008,21.90396374,0,0,0,0,0,0.010658337,0.009394502,0.008130668,0.006866833,0.005602999,0.065781457,0.065748921,0,3.25361576808182e-05,0.083733382,0.083704704,0,2.86781151949784e-05,0.078116325,0.078091505,0,2.48200727091387e-05,0.072499267,0.072478305,0,2.0962030223299e-05,0.06688221,0.066865106,0,1.71039877374593e-05
COD,COD.22_1,COD.22.9_1,OILP,4.91876246,8.175822253,40.21492758,153.7606182,156.2608875,170.5419641,187.0155146,173.9856257,153.4664307,155.9806977,170.2798571,186.7789344,173.7745723,0.115975276,0.105369187,0.094763099,0.08415701,0.073550921,0.178212202,0.174820611,0.167343909,0.152423219,0.137502529,3.82347122,3.81615584,0.002883886,0.004431494,3.885643888,3.878676579,0.002620151,0.004347157,4.240762681,4.234245026,0.002356416,0.004161239,4.650400382,4.644517486,0.002092681,0.003790215,4.326394108,4.321145971,0.001828946,0.003419191
COD,COD.23_1,COD.23.1_1,OILP,2056.33377,6.845223972,14076.06522,9304.499585,8634.685379,7825.418634,7035.703009,6255.404554,9301.639594,8632.008983,7822.984766,7033.521904,6253.485272,0.083627242,0.061788706,0.056415775,0.051042844,0.045669913,2.776363176,2.614607703,2.377451404,2.130061997,1.873612693,0.661015663,0.660812482,5.94109507445819e-06,0.00019724,0.613430333,0.613240195,4.38962911763172e-06,0.000185748,0.555937935,0.555765027,4.00792223783766e-06,0.0001689,0.499834499,0.499679548,3.6262153580436e-06,0.000151325,0.444400083,0.444263732,3.24450847824953e-06,0.000133106
COD,COD.23_1,COD.23.2_1,OILP,70.2879255,6.692737963,470.4186674,73.98186941,137.9269721,126.95466,353.507014,428.1197753,73.02136944,136.9985602,126.0923308,352.7080728,427.3870551,0.639130243,0.600395077,0.56165991,0.522924744,0.484189578,0.321369728,0.328016875,0.30066928,0.276016434,0.248530646,0.157268141,0.155226343,0.001358641,0.000683157,0.293200465,0.291226879,0.001276299,0.000697287,0.269875897,0.268042787,0.001193958,0.000639153,0.751473184,0.749774822,0.001111616,0.000586746,0.910082454,0.908524863,0.001029274,0.000528318
COD,COD.23_1,COD.23.4_1,OILP,2840.299986,7.130501454,20252.76318,4945.800723,4554.700407,4238.629641,3907.899617,3814.330847,4933.760936,4543.386725,4228.385751,3898.258681,3801.589304,3.730810934,3.777387464,3.518843184,3.574509911,6.482316236,8.308975829,7.536295088,6.72504657,6.066425641,6.259226639,0.24420375,0.243609274,0.000184212,0.000410264,0.22489279,0.224334165,0.000186512,0.000372112,0.209286486,0.208780684,0.000173746,0.000332056,0.192956368,0.192480337,0.000176495,0.000299536,0.188336318,0.187707192,0.000320071,0.000309055
COD,COD.23_1,COD.23.5_1,OILP,690.7582736,6.562531725,4533.123085,1216.027761,1141.763416,1139.561463,1082.023911,1159.329664,1213.283929,1139.204899,1137.144011,1079.775501,1155.432685,0.913548155,0.862309235,0.811070315,0.759831394,2.110891261,1.830284202,1.696207714,1.6063819,1.488579226,1.786087525,0.268253859,0.267648574,0.000201527,0.000403758,0.251871258,0.251306853,0.000190224,0.000374181,0.251385511,0.250852225,0.000178921,0.000354365,0.238692815,0.238196819,0.000167618,0.000328378,0.255746346,0.254886678,0.000465659,0.000394008
COD,COD.25_1,COD.25.10_1,OILP,8914.610715,7.157244982,63804.0528,239242.4323,264229.819,272440.6648,279362.8295,270336.2838,238855.0168,263863.1062,272094.5787,279010.0714,269934.3815,236.5586027,224.2817047,212.5303748,222.7694614,269.7253547,150.8569219,142.4310242,133.5557315,129.9885964,132.1768775,3.749643193,3.743571235,0.00370758,0.002364378,4.141270144,4.135522661,0.003515164,0.002232319,4.269958613,4.26453441,0.003330986,0.002093217,4.3784496,4.372920828,0.003491463,0.002037309,4.236976679,4.230677671,0.004227402,0.002071606
COD,COD.25_1,COD.25.3_1,OILP,4716.790417,7.101507841,33496.32413,129132.1574,133523.5896,131763.5107,123984.4943,116067.1133,129030.053,133426.7197,131668.5846,123896.5727,115962.4193,52.94057377,50.72995602,51.2339382,48.0225313,63.31358435,49.16379075,46.13999401,43.69214191,39.89905682,41.38043231,3.855114278,3.852066052,0.001580489,0.001467737,3.986216192,3.983324234,0.001514493,0.001377464,3.933670756,3.93083683,0.001529539,0.001304386,3.701435828,3.698811015,0.001433666,0.001191147,3.465070164,3.461944626,0.001890165,0.001235372
COD,COD.25_1,COD.25.5_1,OILP,6641.062028,6.893760832,45781.89329,143565.8896,130887.761,121920.0196,110722.6686,101552.0354,143416.9507,130740.8443,121783.3197,110588.441,101423.9516,76.85907498,78.30803655,73.38991972,74.69621671,73.28937392,72.07980713,68.60871972,63.3100147,59.5313697,54.794405,3.135866154,3.132612927,0.001678809,0.001574417,2.858941638,2.85573258,0.001710459,0.001498599,2.663061985,2.66007609,0.001603034,0.001382861,2.418481644,2.415549751,0.001631567,0.001300326,2.218170288,2.215372593,0.001600838,0.001196858
COD,COD.25_1,COD.25.7_1,OILP,8.616082399,7.168015743,61.76021428,44.76333918,40.34039608,36.1897471,32.31139225,28.4330374,44.65831165,40.24969317,36.11138669,32.24339221,28.37539772,0,0,0,0,0,0.105027531,0.090702906,0.078360409,0.068000042,0.057639674,0.724792485,0.723091916,0,0.001700569,0.653177722,0.651709092,0,0.00146863,0.585971851,0.584703067,0,0.001268785,0.523174873,0.52207384,0,0.001101033,0.460377894,0.459444613,0,0.000933282
COD,COD.25_1,COD.25.8_1,OILP,8.616122127,6.062148338,52.23221043,90.93664596,84.69878057,78.46091518,72.22304979,66.21934602,90.79898963,84.57547823,78.35196683,72.12845542,66.13725747,0,0,0,0,0,0.137656329,0.12330234,0.108948351,0.094594362,0.082088543,1.741007038,1.73837157,0,0.002635468,1.621581394,1.619220736,0,0.002360657,1.502155749,1.500069903,0,0.002085846,1.382730105,1.38091907,0,0.001811035,1.267787549,1.266215941,0,0.001571608
COD,COD.9_1,COD.9.2_1,OILP,4644.08827,7.31151448,33955.31863,90161.89305,82141.33869,77596.32743,70456.367,66259.84215,90093.78135,82078.49011,77538.73845,70405.25103,66214.94027,46.08071086,42.46723925,38.78508148,34.29476372,30.12500978,22.03098418,20.38133738,18.80389609,16.82121208,14.77686963,2.65530988,2.653303959,0.001357098,0.000648823,2.419100807,2.417249887,0.00125068,0.00060024,2.285248101,2.283552079,0.001142239,0.000553784,2.07497293,2.073467541,0.001009997,0.000495393,1.951383313,1.950060931,0.000887196,0.000435186
COG,COG.12_1,COG.12.1_1,OILP,1350.053772,11.45665317,15467.09782,8637.622608,8620.920475,8251.551881,7837.858109,7330.844445,8538.442464,8527.692044,8163.448152,7755.816256,7254.874064,73.14099581,68.71858281,64.98169123,60.52412329,56.06655535,26.03914886,24.50984855,23.12203744,21.51773009,19.90382604,0.558451411,0.552039081,0.004728812,0.001683519,0.557371562,0.55134403,0.004442888,0.001584644,0.533490638,0.527794435,0.004201285,0.001494918,0.506743941,0.501439659,0.003913089,0.001391194,0.473963799,0.469052058,0.003624892,0.001286849
COG,COG.3_1,COG.3.3_1,OILP,7.923963671,11.46726519,90.8661928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,COG.4_1,COG.4.1_1,OILP,9.846037285,12.28763931,120.9845548,14.8318917,4.938708518,4.543611836,64.97956179,61.46492425,14.70864611,4.914515684,4.521354429,64.94361473,61.43171391,0.014322654,0,0,0,0,0.108922934,0.024192834,0.022257407,0.035947051,0.033210338,0.122593266,0.121574577,0.000118384,0.000900304,0.040820984,0.040621017,0,0.000199966,0.037555305,0.037371336,0,0.000183969,0.537089729,0.536792608,0,0.000297121,0.50803943,0.507764929,0,0.000274501
COG,COG.4_1,COG.4.3_1,OILP,383.9660926,12.00838794,4610.813797,1302.690796,1213.481822,1126.265122,1039.048422,951.8317219,1298.135283,1209.230388,1122.317766,1035.405145,948.4925242,2.746557795,2.580099747,2.413641699,2.247183651,2.080725603,1.808955207,1.671334424,1.533713641,1.396092857,1.258472074,0.282529474,0.281541468,0.000595677,0.000392329,0.263181702,0.262259645,0.000559576,0.000362481,0.244266017,0.243409909,0.000523474,0.000332634,0.225350332,0.224560173,0.000487372,0.000302787,0.206434648,0.205710438,0.000451271,0.000272939
COG,COG.4_1,COG.4.6_1,OILP,173.4567081,12.84686941,2228.375677,395.1966202,1899.338924,1828.596215,3142.779886,3016.740947,395.0830979,1898.994511,1828.277786,3140.596325,3014.674145,0,0.190177109,0.180424437,1.621350536,1.537204081,0.1135223,0.154235879,0.138004078,0.562209724,0.529597535,0.177347394,0.17729645,0,5.09439685118664e-05,0.852342333,0.852187775,8.53433784539122e-05,6.92144866526299e-05,0.820596021,0.820453124,8.09667949434548e-05,6.19303463637947e-05,1.410345624,1.409365736,0.000727593,0.000252296,1.353784722,1.35285723,0.000689832,0.000237661
COG,COG.5_1,COG.5.2_1,OILP,147.072441,11.58871351,1704.380384,396.5117346,364.580977,332.9774792,303.5204955,281.0217217,395.6750812,363.8497666,332.3496237,302.9724374,280.5311343,0.061943881,0.037166329,0.012388776,0,0,0.77470949,0.694044114,0.615466791,0.548058015,0.490587328,0.232642747,0.232151863,3.63439298867764e-05,0.00045454,0.213908222,0.213479203,2.18063579320659e-05,0.000407212,0.195365707,0.19499733,7.26878597735528e-06,0.000361109,0.178082603,0.177761045,0,0.000321559,0.164882044,0.164594205,0,0.000287839
COG,COG.5_1,COG.5.4_1,OILP,10.8890768,11.44368932,124.6112119,70.96527709,61.57754457,52.18981205,47.92021449,41.47475502,70.81256596,61.44887293,52.08517989,47.833498,41.40173185,0,0,0,0,0,0.152711128,0.128671645,0.104632162,0.086716491,0.073023176,0.569493515,0.568268014,0,0.001225501,0.494157336,0.493124752,0,0.001032585,0.418821158,0.417981489,0,0.000839669,0.384557808,0.383861912,0,0.000695896,0.332833253,0.332247245,0,0.000586008
COG,COG.7_1,COG.7.1_1,OILP,75.71999985,9.399239259,711.7103952,1092.644641,910.7002495,733.1374556,593.6553386,495.3026251,1090.540456,909.1381266,731.9411768,592.7421036,494.5935395,0.444162228,0.259827524,0.2157525,0.177110818,0.143902478,1.66002313,1.302295431,0.980526336,0.736124146,0.565183174,1.535237716,1.532281196,0.000624077,0.002332442,1.279593857,1.277398971,0.000365075,0.001829811,1.030106432,1.028425581,0.000303146,0.001377704,0.834124867,0.832841711,0.000248852,0.001034303,0.695932824,0.694936512,0.000202192,0.00079412
COG,COG.7_1,COG.7.3_1,OILP,29.06796035,14.90361446,433.2176741,683.6964445,639.4827277,595.2690109,552.2641577,543.803364,682.0361329,637.938076,593.840019,550.9430176,542.5822674,0.877012765,0.823860476,0.770708188,0.717555899,0.66440361,0.783298815,0.720791242,0.658283668,0.603584245,0.556692971,1.578182252,1.574349741,0.002024416,0.001808095,1.476123358,1.472557825,0.001901724,0.001663808,1.374064463,1.370765909,0.001779032,0.001519522,1.274795999,1.2717464,0.00165634,0.001393259,1.255265878,1.25244721,0.001533648,0.001285019
COG,COG.9_1,COG.9.1_1,OILP,4.307262741,12.77824715,55.03926783,47.62116672,40.84947745,34.07778819,27.30609892,21.51984732,47.39621057,40.66085552,33.92550047,27.19014542,21.43363749,0,0,0,0,0,0.22495615,0.188621934,0.152287718,0.115953502,0.086209828,0.865221661,0.861134467,0,0.004087194,0.742187879,0.738760836,0,0.003427043,0.619154097,0.616387205,0,0.002766892,0.496120316,0.494013574,0,0.002106741,0.390990799,0.389424466,0,0.001566333
COL,COL.10_2,COL.10.1_2,OILP,1024.919626,15.89742801,16293.58597,2648.794966,2252.60142,1845.019462,1441.90226,1079.977083,2601.648674,2215.565641,1818.385994,1425.642445,1072.736188,17.21792793,13.42649837,9.523499245,5.631457192,2.257401533,29.92836382,23.60928029,17.10996902,10.62835763,4.98349349,0.162566728,0.159673179,0.00105673,0.001836819,0.138250808,0.13597778,0.000824036,0.001448992,0.113235936,0.111601338,0.000584494,0.001050105,0.088495084,0.087497157,0.000345624,0.000652303,0.066282345,0.065837943,0.000138545,0.000305856
COL,COL.10_2,COL.10.12_2,OILP,25.30433017,16.75209176,423.9004608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,COL.10_2,COL.10.14_2,OILP,1368.666542,13.25089419,18136.05553,2793.887967,2493.461401,2213.862447,1952.825803,1720.038409,2758.237396,2462.697232,2187.910617,1930.964507,1701.360327,18.40724653,15.8252221,13.28628504,11.14748165,9.503579589,17.24332442,14.93894698,12.66554466,10.71381451,9.174502122,0.154051578,0.152085849,0.001014953,0.000950776,0.137486423,0.135790124,0.000872583,0.000823715,0.122069677,0.120638725,0.00073259,0.000698363,0.107676435,0.10647103,0.000614659,0.000590747,0.094840822,0.093810935,0.000524016,0.000505871
COL,COL.10_2,COL.10.16_2,OILP,7048.108604,17.11824536,120651.2524,3060.074272,2905.230556,2791.584202,2685.720808,3778.004948,3029.259079,2876.445092,2765.182858,2662.014603,3756.918082,16.14069019,15.24707991,14.0695146,12.76073262,11.53688791,14.67450254,13.53838412,12.33182917,10.94547178,9.549978105,0.025362971,0.025107564,0.00013378,0.000121627,0.024079572,0.023840988,0.000126373,0.000112211,0.023137631,0.022918808,0.000116613,0.000102211,0.022260198,0.022063713,0.000105765,9.07199184076762e-05,0.031313433,0.031138658,9.5621783257564e-05,7.9153576212127e-05
COL,COL.10_2,COL.10.18_2,OILP,9563.060003,17.32105884,165642.325,154222.7207,150543.1884,138053.2293,126498.9281,132067.0588,150922.5357,147455.6812,135216.941,123909.2424,129718.3697,1979.538758,1852.466755,1710.774198,1570.991188,1435.320037,1320.646262,1235.040502,1125.514012,1018.694585,913.3690972,0.931058657,0.911135096,0.011950682,0.007972879,0.908844937,0.890205333,0.011183535,0.007456068,0.83344175,0.816318782,0.010328122,0.006794846,0.763687229,0.748053025,0.009484238,0.006149966,0.797302615,0.783123333,0.008665177,0.005514105
COL,COL.10_2,COL.10.19_2,OILP,493.3118399,15.32097161,7558.016694,213.7742142,188.3031612,168.9448088,149.5864565,130.6071069,213.2413211,187.9031298,168.5868745,149.2706191,130.3315972,0.047585868,0,0,0,0,0.485307323,0.400031424,0.357934375,0.315837325,0.275509627,0.028284433,0.028213926,6.29607876286159e-06,6.4210935518742e-05,0.024914362,0.024861434,0,5.29280948347044e-05,0.022353061,0.022305703,0,4.73582408324964e-05,0.019791761,0.019749972,0,4.17883868302885e-05,0.017280606,0.017244153,0,3.64526354679829e-05
COL,COL.10_2,COL.10.5_2,OILP,21387.54466,15.08078928,322541.0543,2950.166734,2866.136913,2628.153829,2391.479048,2434.196456,2912.406509,2833.831306,2602.117627,2369.695013,2417.740798,18.41252207,15.67956354,12.51039497,10.83371216,8.151280431,19.34770279,16.62604324,13.52580701,10.95032273,8.304377763,0.009146639,0.009029568,5.70858246740514e-05,5.99852407276809e-05,0.008886115,0.008785955,4.86126132833577e-05,5.15470604931484e-05,0.008148277,0.008067555,3.87869848048876e-05,4.19351485208671e-05,0.007414495,0.007346956,3.35886300960959e-05,3.39501672298777e-05,0.007546935,0.007495916,2.52720710232438e-05,2.57467310063534e-05
COL,COL.10_2,COL.10.6_2,OILP,919.2840804,17.72812123,16297.17962,472.1995409,644.7813357,755.1917393,944.3446705,1755.076144,469.6988148,642.5895156,753.2983216,942.7586802,1753.787307,0.879920726,0.776400641,0.672880555,0.56936047,0.465840384,1.620805345,1.415419464,1.220537173,1.016629816,0.822996023,0.02897431,0.028820865,5.39922088587405e-05,9.94531190385392e-05,0.039563983,0.039429492,4.76401842871239e-05,8.6850577618575e-05,0.0463388,0.046222619,4.12881597155074e-05,7.48925397468857e-05,0.057945282,0.057847965,3.49361351438909e-05,6.23807210694973e-05,0.107692017,0.107612934,2.85841105722743e-05,5.0499291408345e-05
COL,COL.10_2,COL.10.7_2,OILP,412.1703282,14.87893165,6132.65414,1601.502843,1571.064978,1357.340537,1144.098753,934.709894,1597.64343,1567.611003,1354.427815,1141.726783,932.8529563,1.336514489,1.140689912,0.944865334,0.749040756,0.553216179,2.522898757,2.313285678,1.967856563,1.62292918,1.303721564,0.261143513,0.260514191,0.000217934,0.000411388,0.256180268,0.255617057,0.000186003,0.000377208,0.221330032,0.220855079,0.000154071,0.000320882,0.186558499,0.186171722,0.00012214,0.000264637,0.15241523,0.152112435,9.02082795047516e-05,0.000212587
COL,COL.10_2,COL.10.8_2,OILP,12347.20246,14.39245072,177706.503,1663.294581,1515.074888,1367.301058,1259.551727,1110.694591,1636.570392,1490.939668,1345.717111,1236.090876,1090.010525,10.48221201,9.45902187,8.453242364,11.5278599,10.31366931,16.24197658,14.67619756,13.13070463,11.93299038,10.37039689,0.009359785,0.009209401,5.89860912816384e-05,9.13977614583337e-05,0.008525714,0.008389899,5.32283383444158e-05,8.25867219803924e-05,0.007694153,0.007572695,4.75685595035409e-05,7.38898374879715e-05,0.00708782,0.0069558,6.487021971473e-05,6.71499927051044e-05,0.006250163,0.006133768,5.80376583265918e-05,5.83568789429151e-05
COL,COL.12_2,COL.12.1_2,OILP,2736.588954,16.8457835,46099.98505,10875.0473,10108.27796,9314.520349,8581.704872,8430.26502,10839.59694,10076.57289,9286.250881,8556.457149,8407.771222,13.59499302,12.14648571,10.83662414,9.682986271,8.629160379,21.8553676,19.55858695,17.43284393,15.56473669,13.86463759,0.235901319,0.235132331,0.000294902,0.000474086,0.219268574,0.218580828,0.000263481,0.000424264,0.202050398,0.201437178,0.000235068,0.000378153,0.186154179,0.185606506,0.000210043,0.00033763,0.182869149,0.182381214,0.000187184,0.000300751
COL,COL.12_2,COL.12.11_2,OILP,42.1206978,15.06466772,634.5343164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,COL.12_2,COL.12.13_2,OILP,6617.910815,16.83067361,111383.8969,9294.337426,9750.62585,9098.320034,8501.022473,7464.078213,9277.992124,9736.662571,9086.453062,8490.973695,7455.675266,1.896863007,1.60237184,1.382325351,1.184945439,1.010232103,14.4484392,12.36090658,10.48464699,8.863832413,7.392715075,0.083444175,0.083297428,1.70299572817527e-05,0.000129717,0.087540714,0.087415352,1.43860278166176e-05,0.000110976,0.081684339,0.081577798,1.24104595823053e-05,9.41307251692995e-05,0.076321827,0.076231609,1.06383909280825e-05,7.95791192056002e-05,0.067012184,0.066936743,9.0698218539492e-06,6.6371488856874e-05
COL,COL.12_2,COL.12.17_2,OILP,491.6016418,17.32746308,8518.209298,100.3340213,356.7029093,399.4205995,379.9759563,351.8365216,99.03169047,355.3895155,397.8568065,378.5852254,350.6053637,0.486811343,0.43100731,0.529355092,0.470434619,0.416302928,0.815519529,0.88238643,1.03443791,0.920296249,0.814855019,0.011778769,0.011625881,5.71494930922894e-05,9.5738376518341e-05,0.04187534,0.041721153,5.05983469692996e-05,0.000103588,0.046890207,0.046706625,6.2143940503589e-05,0.000121438,0.044607492,0.044444227,5.52269382223161e-05,0.000108039,0.041304048,0.041159515,4.88721177139025e-05,9.56603660463183e-05
COL,COL.12_2,COL.12.18_2,OILP,735.8456745,17.36370084,12777.00416,526.2608517,464.1248507,404.0529466,346.606758,290.3988701,523.1602386,461.3957484,401.695355,344.6206772,288.7843,2.341241933,2.059575156,1.777908378,1.496241601,1.214574824,0.759371093,0.669527139,0.579683185,0.489839231,0.399995277,0.041188126,0.040945454,0.000183239,5.94326403789646e-05,0.036325014,0.036111419,0.000161194,5.24009486763808e-05,0.03162345,0.031438931,0.000139149,4.53692569737971e-05,0.027127389,0.026971947,0.000117104,3.83375652712134e-05,0.022728244,0.022601879,9.50594371507627e-05,3.13058735686297e-05
COL,COL.12_2,COL.12.20_2,OILP,639.573745,17.01746295,10883.92251,286.5376925,261.937111,238.6792375,216.9237474,223.4802444,285.8919018,261.362612,238.1730123,216.4745115,223.0787448,0.173958843,0.152801515,0.131644188,0.1152864,0.103728151,0.471831881,0.421697475,0.374580971,0.333949494,0.297771385,0.026326694,0.026267359,1.59831019106503e-05,4.3351271648299e-05,0.024066426,0.024013641,1.40391954326162e-05,3.87449906043787e-05,0.021929524,0.021883012,1.20952889545821e-05,3.4415990249352e-05,0.019930659,0.019889384,1.05923576269599e-05,3.06828254031735e-05,0.020533061,0.020496172,9.53040144974975e-06,2.73588299570386e-05
COL,COL.12_2,COL.12.21_2,OILP,14683.91016,18.2696697,268270.1885,62496.54143,56708.46191,51481.65874,54009.38182,70136.13091,62102.58796,56352.73341,51162.08939,53721.68444,69884.92485,218.4994337,197.399723,177.3745037,159.6836118,139.5408559,175.4540313,158.3287777,142.1948425,128.0137662,111.6652003,0.232961187,0.231492691,0.000814475,0.00065402,0.211385627,0.210059618,0.000735824,0.000590184,0.191902272,0.19071105,0.000661179,0.000530043,0.201324575,0.200252159,0.000595234,0.000477182,0.261438408,0.260502016,0.00052015,0.000416242
COL,COL.12_2,COL.12.23_2,OILP,9657.766124,18.03290623,174157.5909,31040.54888,28348.65302,26154.63881,25841.17553,30511.07988,30717.40142,28056.26601,25890.26421,25599.28761,30294.45787,154.4401125,139.2348055,125.4613539,113.8876069,101.561531,168.707345,153.1521992,138.9132428,128.0003151,115.0604847,0.178232535,0.176377046,0.000886784,0.000968705,0.162775868,0.161097003,0.000799476,0.000879389,0.150178001,0.148659981,0.00072039,0.00079763,0.148378118,0.146989215,0.000653934,0.000734968,0.175192363,0.173948535,0.000583159,0.000660669
COL,COL.12_2,COL.12.24_2,OILP,5193.156348,16.70926334,86773.81698,7296.646861,15405.27373,14545.37846,13732.42973,12582.24348,7275.026433,15365.642,14508.23702,13697.8543,12550.54889,11.38351119,26.10818156,24.60104307,23.00020045,21.29494061,10.23691627,13.52355159,12.54039356,11.57522994,10.39964775,0.084088117,0.083838958,0.000131186,0.000117972,0.177533665,0.17707694,0.000300876,0.000155848,0.167624048,0.167196022,0.000283508,0.000144518,0.158255453,0.157856999,0.000265059,0.000133395,0.145000461,0.144635206,0.000245407,0.000119848
COL,COL.13_2,COL.13.7_2,OILP,18.76928082,12.39500978,232.6454194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,COL.14_2,COL.14.14_2,OILP,1892.21977,15.40205441,29144.07186,154.3032819,131.2947577,115.9846792,173.4495953,154.6368061,154.0096099,131.0512115,115.7833285,173.2881746,154.5086723,0.038532753,0.027523395,0.016514037,0.005504679,0,0.255139234,0.216022804,0.184836678,0.155916019,0.12813378,0.0052945,0.005284423,1.32214720877417e-06,8.75441274182366e-06,0.004505024,0.004496668,9.44390863410123e-07,7.41223824453298e-06,0.003979701,0.003972792,5.66634518046075e-07,6.34217069348514e-06,0.005951454,0.005945915,1.88878172682025e-07,5.34983648797303e-06,0.005305944,0.005301547,0,4.39656410195479e-06
