GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,BARL,48.24478693711143,41.925429398187845,36.447786294665605,32.862510914518126,27.661834336436254,717.3725215510099,390.89672813477824,554.0120230306312,638.6209566874278,546.219402171906,0.06725,0.1073,0.06579,0.05146,0.05064
AGO,BARL,2.076483351553927,1.9151197144238148,1.6273229532662299,1.5511328319234488,1.3254948681156875,0.03995382826073241,0.04012290239543778,0.039913975071837575,0.039996901909335913,0.03998438787383727,51.97,47.73,40.77,38.78,33.15
ALA,BARL,356.827659026434,354.9938460048404,363.96511428885447,364.85826081472385,344.25026685074533,80.38223288008534,60.11547062964815,82.01118676142242,62.02444588063267,68.02171127875289,4.439,5.905,4.438,5.882,5.061
ALB,BARL,124.98898978803999,125.76332226676917,121.85327204538086,119.26675581364007,115.3125746849115,282.1085854098867,333.42717329715055,405.8586571151154,451.5389217107683,421.7582029970601,0.4431,0.3772,0.3002,0.2641,0.2734
ARE,BARL,0,0,0,0,0,5.015890669093123e-4,2.782649285997909e-4,4.012458179763895e-4,8.813418442397397e-5,1.8031830207294086e-4,0,0,0,0,0
ARG,BARL,49923.34715588621,46946.11814348141,43351.21107697309,39212.96884192497,35193.09847979165,301917.1932138179,337357.9976064689,441189.67565579474,392375.41961371136,408374.2377991752,0.1654,0.1392,0.09826,0.09994,0.08618
ARM,BARL,105.82235507458103,90.0568034237725,76.43434396659984,75.59907862346375,65.24109785398687,316.62368682364405,231.08995705422308,293.0199734340508,306.38331426246503,284.90978042792915,0.3342,0.3897,0.2609,0.2467,0.229
AUS,BARL,76854.8726094719,73701.12587291001,68435.40785126203,63399.15824496406,58399.22091522571,538047.3544782626,778265.3885305894,763851.6740178082,716784.1396200589,743143.0963982168,0.1428,0.0947,0.08959,0.08845,0.07858
AUT,BARL,1288.5553830939866,1243.2357624655574,1181.117351739075,1125.7060626308416,1033.5600418962333,3930.0957114217113,3400.318932624607,3509.7168655743703,3548.929917670154,3511.654713970469,0.3279,0.3656,0.3365,0.3172,0.2943
AZE,BARL,1287.417977638202,1090.9080232914378,913.417131284979,835.1881785389763,740.6995773337496,17668.78856061603,19869.470782886263,19034.179931451225,18494.945548780855,19004.2198993547,0.07286,0.0549,0.04799,0.04516,0.03898
BDI,BARL,0.05727955385227037,0.05841369235510268,0.057916089072187656,0.05114912066452717,0.06652150358882089,0.49519164919936703,0.4972871705360294,0.49469770488429665,0.4957255082065644,0.4955704080285219,0.1157,0.1175,0.1171,0.1032,0.1342
BEL,BARL,729.0212089114674,677.5876209513796,633.6656390126673,578.8997737013844,554.1396545995389,11226.030062908549,10248.408883211072,12685.690446241135,13355.671730675816,12887.149638459983,0.06494,0.06612,0.04995,0.04334,0.043
BGD,BARL,2.58154354731179,1.5667480218211123,0.8684236803967946,0.4397028253467837,0.1498630654392258,4.771552334714697,6.695565372906107,6.618604851378451,6.118361461448683,6.388890521371984,0.541,0.234,0.1312,0.07187,0.02346
BGR,BARL,288.41740026379375,269.63746341645054,269.33830331267865,253.96722006206076,271.53731775802135,8469.798818110236,10686.095321623152,9466.757498009334,12015.68311443428,11226.65847831118,0.03405,0.02523,0.02845,0.02114,0.02419
BIH,BARL,339.8959605819183,322.098328283833,304.860019379519,285.35529947605346,326.61129019087895,1437.8173294800633,1391.0912265593936,1444.965398303949,1240.7628561558888,1302.5223128816006,0.2364,0.2315,0.211,0.23,0.2508
BLR,BARL,3490.616587007482,3190.7529319641767,2883.050126609261,2596.279358968009,2326.6854098264303,11915.433691723698,9340.517524321933,12989.34084479993,9967.501463802662,10938.302615208753,0.2929,0.3416,0.222,0.2605,0.2127
BOL,BARL,111237.27020402772,114125.26386126662,123705.0287842125,126143.20536278308,127798.59323798808,2322.4944536415333,2322.4944536415333,2322.4944536415333,2322.4944536415333,2322.4944536415333,47.9,49.14,53.26,54.31,55.03
BRA,BARL,278183.9555462909,306666.1054482075,325160.6541126787,331899.78777645284,326398.62619128346,188283.0895770739,220386.78385432722,253957.04169571717,182858.71549555397,203943.64201468526,1.477,1.391,1.28,1.815,1.6
BTN,BARL,90.37809552111537,96.97201772269261,101.08423014337218,104.72985236111772,110.95392144937298,1.7545776211209438,1.3388417936790287,0.9604344141891077,0.8092463906847974,0.9207928936014829,51.51,72.43,105.2,129.4,120.5
