GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,ACOF,24.38399431011165,17.303189744418304,12.020371585187904,7.605337219900717,4.54823773975678,0.14173757141290258,0.14173757141290258,0.14173757141290258,0.14173757141290258,0.14173757141290258,172,122.1,84.81,53.66,32.09
ARG,ACOF,99.9623974669222,86.53184254560557,73.19954118322842,59.94175031314696,46.7433855080568,0.08544705890520471,0.08544705890520471,0.08544705890520471,0.08544705890520471,0.08544705890520471,1170,1013,856.7,701.5,547
BDI,ACOF,12288.414209054949,12271.119142177859,11601.039820047727,11291.665799331297,11859.943339631964,8422.633598459768,8422.633598459768,8422.633598459768,8422.633598459768,8422.633598459768,1.459,1.457,1.377,1.341,1.408
BGD,ACOF,116.51422675766116,127.20915398059748,131.7206434340882,136.47085552257965,146.2419336068433,0.12855451021018785,0.12855451021018785,0.12855451021018785,0.12855451021018785,0.12855451021018785,906.3,989.5,1025,1062,1138
BLZ,ACOF,2341.521100920818,2333.6754257967605,2301.1785938961934,2350.693161358818,3888.3776093037573,93.3267838666196,93.3267838666196,93.3267838666196,93.3267838666196,93.3267838666196,25.09,25.01,24.66,25.19,41.66
BOL,ACOF,48659.47359910093,36494.15411616613,27108.802238485292,20503.317124392124,16091.674049213887,791.993460003496,791.993460003496,791.993460003496,791.993460003496,791.993460003496,61.44,46.08,34.23,25.89,20.32
BRA,ACOF,4062359.412015397,3990946.048596757,3978547.240016529,4097548.795352847,4185126.834889381,1230462.6932934634,1230462.6932934634,1230462.6932934634,1230462.6932934634,1230462.6932934634,3.301,3.243,3.233,3.33,3.401
BWA,ACOF,0,0,0,0,0,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,0,0,0,0,0
CAF,ACOF,266.6341130008984,266.65823843973817,242.05802027238306,222.0769655787736,319.4496070597141,30.531316033522742,30.531316033522742,30.531316033522742,30.531316033522742,30.531316033522742,8.733,8.734,7.928,7.274,10.46
CHN,ACOF,183660.03836663585,172136.2378031924,164663.73616388385,159758.69915944737,155785.6045867152,43663.47314716399,43663.47314716399,43663.47314716399,43663.47314716399,43663.47314716399,4.206,3.942,3.771,3.659,3.568
CMR,ACOF,22010.36474068176,20430.808983583087,19624.431867481457,18637.292825767796,18062.72919696121,2259.3605155706564,2259.3605155706564,2259.3605155706564,2259.3605155706564,2259.3605155706564,9.742,9.043,8.686,8.249,7.995
COD,ACOF,516788.62847466307,525540.027681607,539538.3010226035,547715.6682564537,559561.2884265964,5397.2405755165255,5397.2405755165255,5397.2405755165255,5397.2405755165255,5397.2405755165255,95.75,97.37,99.97,101.5,103.7
COG,ACOF,68.9437675792204,66.3590760929525,64.57780261000097,62.68337371536228,63.15273312479393,0.6415036722748595,0.6415036722748595,0.6415036722748595,0.6415036722748595,0.6415036722748595,107.5,103.4,100.7,97.71,98.44
COL,ACOF,4574268.22519943,4540221.76935695,4535183.706462693,4528776.276968659,4484736.945730828,580027.2473333669,580027.2473333669,580027.2473333669,580027.2473333669,580027.2473333669,7.886,7.828,7.819,7.808,7.732
CRI,ACOF,539643.1972921949,526610.9362271917,518173.9947227741,509339.5376381461,505347.4232369451,64029.11482492697,64029.11482492697,64029.11482492697,64029.11482492697,64029.11482492697,8.428,8.225,8.093,7.955,7.892
CUB,ACOF,16259.421022604725,16250.73970224588,15625.726586715171,16007.63347410294,15583.475672462866,3693.428772902532,3693.428772902532,3693.428772902532,3693.428772902532,3693.428772902532,4.402,4.4,4.231,4.334,4.219
