GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,PIGE,318.8886263426809,278.9821782968485,254.06961260973202,247.8315110904513,205.18655386566525,0.18157844033949636,0.18502717164531132,0.18855801560126476,0.19214360132397715,0.19021997564006699,1756,1508,1347,1290,1079
BDI,PIGE,922.9753774404177,939.6095197694247,945.1303057251458,1004.3620450642411,1054.5173205309993,1455.006707263519,1399.1472649736734,1403.0206106917121,1468.982775965966,1443.7537009125724,0.6343,0.6716,0.6736,0.6837,0.7304
BGD,PIGE,913.9680987184721,941.7052171239202,956.3746077528558,1000.0786284221462,1016.0603190124043,63.891256629056066,66.67533174251011,64.02773800545694,58.343525354693845,60.45394563829243,14.31,14.12,14.94,17.14,16.81
BHS,PIGE,0.04215099899287645,0.03877891907344633,0.03540683915401622,0.032034759234586097,0.02866267931515598,0.08568426498238323,0.0855846707185525,0.08555621521460086,0.08560838363851218,0.08558816758381564,0.4919,0.4531,0.4138,0.3742,0.3349
BTN,PIGE,12.716456352606782,12.48295571614833,12.57784377351689,11.722475499567388,12.907441361003917,1.8786873879461106,2.08345052139707,2.037247632219166,1.5986037262367683,1.7292181371342112,6.769,5.991,6.174,7.333,7.464
CAF,PIGE,53.304510964832055,57.04523085276479,58.45605812032857,59.71613668787322,62.5564081306449,0.5937434965932951,0.6050205060251242,0.6165660156815209,0.6282905254876291,0.6220004602267641,89.78,94.29,94.81,95.05,100.6
CHN,PIGE,105.80889476932605,107.45981915335479,109.36707958918768,115.16405904033877,135.2117624377191,0.7264301924451506,0.7316848613343165,0.7041982031829609,0.6757338863300812,0.6889193125366349,145.7,146.9,155.3,170.4,196.3
COD,PIGE,227563.95902422702,230046.00955701637,229980.685631045,233314.29257048824,242881.5518619935,3982.92996980919,4057.684951126834,4133.853401812439,4211.550926694561,4169.896962484673,57.13,56.69,55.63,55.4,58.25
COG,PIGE,358.7090814341837,316.8583444398852,278.19132512630966,236.4406598512041,194.75103503611692,1.061398222314611,1.081557428828274,1.1021966164494053,1.1231557914755155,1.1119114340645608,338,293,252.4,210.5,175.1
COL,PIGE,13925.482138070412,15250.59342328195,16516.63813590765,17685.760353190482,17790.762485947835,2849.9371465658405,3015.184230717107,2466.4531070519256,594.4469777739682,1155.0520607456658,4.886,5.058,6.697,29.75,15.4
CRI,PIGE,198.4259304823738,208.50814641165732,208.13485450358664,214.16690003184672,211.5826279845616,6.536288057964189,8.356178047914245,8.56055529752819,8.433658512832912,8.45810008586574,30.36,24.95,24.31,25.39,25.02
DOM,PIGE,28206.75313626218,27851.738354393638,27126.771255748958,28036.987539177495,27408.181231769806,15597.469818725845,15463.647785050844,16157.87522835214,17451.203519670784,16956.41523650784,1.808,1.801,1.679,1.607,1.616
GRD,PIGE,455.17766721436294,360.9265739531088,269.5912916364937,182.42534844674284,124.34244015199282,40.548474533593684,42.321292378954965,41.498733080610485,41.45646022587758,41.65303311024655,11.23,8.528,6.496,4.4,2.985
HTI,PIGE,8587.917149978826,7667.750647190388,6738.256727822727,5950.7149110302025,5202.626651639751,7472.816094404852,5336.014768511157,1899.5084485128502,1862.461463312757,2189.1385199403717,1.149,1.437,3.547,3.195,2.377
IND,PIGE,76967.56413991282,77418.03902537047,77122.70904407787,79530.24259962223,79067.49218430037,33653.79141981837,37319.07446004828,36491.06426824646,28637.6151727718,30976.266898846407,2.287,2.074,2.113,2.777,2.553
JAM,PIGE,897.6740449167995,784.8723196730733,674.277902623017,579.1618295721105,483.11008623712894,303.02529575337803,432.54903051873845,406.64428356566634,356.03966161082786,387.70711029500325,2.962,1.815,1.658,1.627,1.246
KEN,PIGE,4879.219543774044,3971.6317889516245,3086.422003556076,2574.532091137094,2535.5049559619492,13318.81118828731,11191.773626428934,17222.482860337233,19780.8717608145,18035.277360365686,0.3663,0.3549,0.1792,0.1302,0.1406
LAO,PIGE,35.47632356005095,41.04569497422242,47.36959113190989,56.98629735741072,68.18604981270806,0.24179212051823937,0.24354113583525974,0.23439220806560615,0.2249178668246472,0.2293066328693076,146.7,168.5,202.1,253.4,297.4
MMR,PIGE,251234.35098452563,241845.5049953704,229559.86925020485,222820.0187594213,210817.30125732024,41707.56071504857,42009.517365396896,40431.41234594046,38796.66949558528,39553.8319623776,6.024,5.757,5.678,5.743,5.33
MOZ,PIGE,2027.0821498558578,2161.371312366962,2282.884872268767,3217.502589629568,3370.726502402517,3028.8157671252557,2966.4762036962006,2953.2972757398343,3185.4420902672477,3107.029225454376,0.6693,0.7286,0.773,1.01,1.085
MWI,PIGE,93128.82586778248,94163.58505586836,103350.33137956003,119237.75108758213,124652.48648719545,110821.45411187591,110133.79711054744,112017.29077868417,115218.58456704102,114096.46749024373,0.8404,0.855,0.9226,1.035,1.093
NPL,PIGE,1641.0700230074783,1426.8764837054716,1216.493787795861,1024.3741058693865,842.5261854727917,1114.3468873465176,1087.9024610747126,1044.0814417427484,830.5052773039993,895.2885671189052,1.473,1.312,1.165,1.233,0.9411
PAK,PIGE,0.01348215603056651,0.01140797817971012,0.00933380032885373,0.007468476153074947,0.006998188829445746,0.18511009370258613,0.20295449993056236,0.19902377613681124,0.16074961116862335,0.1721513180898465,0.07283,0.05621,0.0469,0.04646,0.04065
PAN,PIGE,30971.273214179753,29601.28014324817,27487.22101424032,26329.557623055753,24467.18508126911,1275.0207268382137,1630.0230518848286,1669.8905159624644,1645.1370122581006,1649.9047813553354,24.29,18.16,16.46,16,14.83
PHL,PIGE,0.7415499995161818,0.8653347882200115,0.9054516997514077,1.0311711956510634,1.2523732972489792,1.9398153440409514,1.92189063460551,1.9046706974938736,1.8086807069916295,1.8415960725396832,0.3823,0.4503,0.4754,0.5701,0.68
PRI,PIGE,35.34591000325151,31.160765642940945,27.79203289220926,25.737517030222698,22.76785552276545,73.33902347652585,68.0080738495144,43.444071663251144,61.13848001776281,53.94059985170801,0.482,0.4582,0.6397,0.421,0.4221
RWA,PIGE,6.959232685224391,5.915290869278036,5.311203224820939,4.381357195743861,3.6976735798586233,1.6644240940216475,1.6603173581627735,1.6874657428421005,1.7234775929115675,1.7059502168338518,4.181,3.563,3.147,2.542,2.168
SSD,PIGE,53.22167884050087,48.48520192789405,44.423409252179766,51.860082296790516,52.24395777468058,10.104077386063883,10.167723943560102,10.17965826828967,10.242258636044483,10.213016906665121,5.267,4.769,4.364,5.063,5.115
THA,PIGE,1805.4759772884315,1571.3068617414742,1339.2410258975858,1109.2080274729096,880.0004907243782,0.8923268566418426,0.8987815472939208,0.8650176928687208,0.830052909400273,0.8462495240822342,2023,1748,1548,1336,1040
TTO,PIGE,3598.8086297261625,3155.7016939883856,2730.411284130854,2344.596946933674,1989.6217097163817,407.92261793231717,1054.640386362092,391.553331498436,876.0842099413167,751.6518786998305,8.822,2.992,6.973,2.676,2.647
TZA,PIGE,379573.5247942488,387618.0815084973,396070.6513981769,426996.80142725195,454412.0736157889,79687.22847646305,58464.07606693007,29042.196089820067,100198.67219124574,76665.06469611694,4.763,6.63,13.64,4.262,5.927
UGA,PIGE,13395.83574937548,11851.14356086376,10360.8431224404,8916.71070252028,7455.213627827449,3569.0485407108404,3577.938672468223,3562.598825684497,3570.2197297415128,3568.1280216092787,3.753,3.312,2.908,2.498,2.089
VCT,PIGE,4.3756583767927575,3.970470857593848,3.571387548242189,3.2303946604251075,2.890039001381118,97.95915026958032,30.465764437907758,17.81075459446915,16.170290355504886,20.54142449624223,0.04467,0.1303,0.2005,0.1998,0.1407
VEN,PIGE,50503.39678319338,50862.232046889636,49754.895516157456,48464.42570016774,47907.848108795195,1053.5504388977101,1053.5504388977101,1053.5504388977101,1053.5504388977101,1053.5504388977101,47.94,48.28,47.23,46,45.47
Z07,PIGE,4216.634937943543,4465.826848910142,4925.996219449716,5232.278782039508,5358.879622557217,115.83509414880973,128.46026904149258,125.61151620895212,98.56584673074187,106.61919966245942,36.4,34.76,39.22,53.08,50.26
ZMB,PIGE,365.4370173708851,329.75621857099765,296.9673946097904,262.92237244023636,232.80807201644137,3.8114992719118685,3.8686401955682537,3.941273620608239,4.022069774383215,3.9819748869252516,95.88,85.24,75.35,65.37,58.47
