GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,SUGB,0.6806187826126812,0.3830076295054684,0.2810128440859148,0.20963198329043747,0.15353640708212943,35.006621236426625,29.09481228866503,34.72485437921923,33.073732456515906,33.30390323182275,0.01944,0.01316,0.008093,0.006338,0.00461
ALA,SUGB,16.03903102727789,11.097974538087861,7.15688657177165,3.596439442865473,0.982222449956117,0.06847835671164797,0.0654662837972139,0.06176861499826467,0.06838087862380221,0.06578600650989871,234.2,169.5,115.9,52.59,14.93
ALB,SUGB,6.3446580724315655,5.543994850667609,4.8862724936613144,4.742952136499656,4.382811884163564,595.8414963402372,539.6956466102297,469.70433973349094,451.87761925651864,464.4993070079409,0.01065,0.01027,0.0104,0.0105,0.009436
ARM,SUGB,52.02703238155793,45.03737242183261,38.047712462107285,35.514435439156316,28.354114961403347,310.229915554936,310.9732225712264,312.0552731632942,311.08554727431834,311.4687707335288,0.1677,0.1448,0.1219,0.1142,0.09103
AUT,SUGB,165.48456201110275,161.2797238628543,154.73391235861826,150.20783381215418,136.97828658081548,13363.176287007467,19085.83931912647,17185.852691127624,16978.77126872413,17492.659150632957,0.01238,0.00845,0.009004,0.008847,0.007831
AZE,SUGB,53.87336271639017,57.78834634283387,48.92491353402183,63.20997856046211,62.39124320448302,2088.739405748809,1600.1010520243854,1888.7210674036878,1849.4106489152928,1806.4394117390332,0.02579,0.03612,0.0259,0.03418,0.03454
BEL,SUGB,287.04401485982635,259.01433525966127,242.4955196538774,234.2174354077147,222.92816185559818,156676.77483425353,149441.15883014194,155469.1465226885,155671.09767721067,154152.80889996735,0.001832,0.001733,0.00156,0.001505,0.001446
BGR,SUGB,0.7183089594882842,0.4783608295211411,0.3087346590463297,0.1802380303598972,0.30637338912167505,25.792233789583815,24.826031336247635,24.25242596573686,24.415180009338837,24.44737934236348,0.02785,0.01927,0.01273,0.007382,0.01253
BIH,SUGB,21.63223949967978,18.96188155219938,16.87701098231311,15.120222548748353,12.632190730083519,877.9322513625683,805.7389468346415,658.1317393708935,564.2479718344148,620.6981637921241,0.02464,0.02353,0.02564,0.0268,0.02035
BLR,SUGB,2446.407513243669,2340.256118829981,2198.446570436556,2055.943147306868,1901.3023028957227,51496.68864335302,49773.303342031984,54293.82796010822,62231.284354365154,59428.13227207877,0.04751,0.04702,0.04049,0.03304,0.03199
BRA,SUGB,0,0,0,0,0,0.3154333281511114,0.41431946588323987,0.37973428024701406,0.3686898651214573,0.3828902729979025,0,0,0,0,0
CAN,SUGB,3558.316470908122,3569.055952978033,3457.517501989769,3309.592851223106,3125.43907050816,119874.49143842376,130311.16106367597,137521.7932932959,126121.10924297954,130114.24670309105,0.02968,0.02739,0.02514,0.02624,0.02402
CHE,SUGB,42.18317358612641,37.87041722815376,33.574702261051705,34.89386880250961,30.32281015778033,7133.742259298944,6027.105325438008,7400.565224374549,6560.171501188486,6802.406761616832,0.005913,0.006283,0.004537,0.005319,0.004458
CHL,SUGB,4196.825526888469,3508.8379399186447,2894.713177847578,2370.8641129697867,1929.5392319386585,422971.5107996367,250706.85509692307,226813.51411071443,202744.13096321473,223140.3547950833,0.009922,0.014,0.01276,0.01169,0.008647
CHN,SUGB,4628.739104861678,4484.176880932917,4128.810621408414,3977.475808074882,3792.6895904418375,92979.2760745527,60912.14584643151,69309.26417624805,71070.56666071904,68154.9144166718,0.04978,0.07362,0.05957,0.05597,0.05565
COL,SUGB,17136.0148892011,16247.084981147675,15389.462469823176,13883.966084798894,12401.040904946845,21415.933396067376,21359.55152081831,21538.477553291275,21437.989808451926,21478.83071159906,0.8002,0.7606,0.7145,0.6476,0.5774
CZE,SUGB,112.67235740464392,114.89126220084194,109.27000854479304,143.80296158018632,133.88736726034847,24581.635003114872,27733.606187306523,27065.018829367164,25786.192173377167,26655.64756000617,0.004584,0.004143,0.004037,0.005577,0.005023
DEU,SUGB,1381.1908258361093,1279.724114326538,1167.751744997424,1081.9115054370416,994.8269674359503,217772.36214902572,243042.3444916101,214644.7250977288,240086.17673179833,234099.79100826618,0.006342,0.005265,0.00544,0.004506,0.00425
DNK,SUGB,1419.875064604991,1243.420459380706,1086.956644298482,966.8264761797689,853.6384428530855,100052.90341138172,100619.91939647711,89619.80928562676,89181.83831782895,90176.96310303656,0.01419,0.01236,0.01213,0.01084,0.009466
DZA,SUGB,0.03863392501062616,0.03621153043467034,0.03378913585871452,0.031366741282758695,0.02894434670680288,213.1908912659937,151.69272151732554,112.40763843651618,87.53428132041364,107.89171534739515,1.812e-4,2.387e-4,3.006e-4,3.583e-4,2.683e-4
ECU,SUGB,7070.176723259608,6833.173678351293,6908.4163585312,6947.195718836591,7151.5505238751575,3231.503943095304,3237.450101184024,3218.4780318670314,3229.1463435724077,3224.862587557498,2.188,2.111,2.146,2.151,2.218
EGY,SUGB,2724.695244670862,2664.734608865026,2490.204605109815,2587.843703170166,2609.7001903668997,940933.856402708,1298815.267239617,1146872.1079519996,1170591.7027515986,1192155.9837252279,0.002896,0.002052,0.002171,0.002211,0.002189
ESP,SUGB,2170.713761400921,1812.2570565476371,1473.0731244580027,1150.3864992668243,874.0067781656185,312402.2429983936,321834.0449524864,256954.6481818883,371138.4943855512,339817.7846202882,0.006948,0.005631,0.005733,0.0031,0.002572
FIN,SUGB,1100.4606515779856,1092.5136894210941,1090.1465853797183,1043.3862332070062,1017.4895927473511,3185.4269779487886,3045.3135350753114,2873.3080356254554,3180.892562321815,3060.186166419806,0.3455,0.3588,0.3794,0.328,0.3325
