GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,OILP,15726.659883553504,16494.263820229982,15765.587473885244,17051.02796170149,17158.78104600216,73296.79454098384,73099.39064390617,73171.15367646428,73242.47379602127,73188.72105907298,0.2146,0.2256,0.2155,0.2328,0.2344
BDI,OILP,8430.21368403203,10038.469893364669,11004.725019361718,11999.363059782496,13587.780473801162,48807.00354797788,48106.835520519504,48055.534727851154,48004.686970496245,48047.18006043901,0.1727,0.2087,0.229,0.25,0.2828
BEN,OILP,40780.60922099843,42082.8751831507,45751.98728206091,48741.57390930113,48447.5859392758,479248.80657545733,514065.53726508183,536816.6212505782,523648.02573502244,526706.0768705735,0.08509,0.08186,0.08523,0.09308,0.09198
BLZ,OILP,273.6841611348708,237.34797794010836,202.36887333735115,169.26860035808622,140.5207899990048,44.27993983387812,46.658149707111825,48.22768175851989,48.09863734284924,47.79687401453747,6.181,5.087,4.196,3.519,2.94
BOL,OILP,418.5277298281655,509.93364633356623,660.5289085010628,638.615800974694,754.2994424437416,77.14031436239877,113.08278556134202,129.1795704827406,130.5963769674206,125.6555446490383,5.426,4.509,5.113,4.89,6.003
BRA,OILP,9534652.485939445,9906163.902383775,10373330.386061577,10666072.152614659,11152011.187024191,2126893.6396709373,2141489.940471088,2188828.8117436394,2149449.6467288444,2165784.101927684,4.483,4.626,4.739,4.962,5.149
BRN,OILP,13566.438235894446,12093.858307656948,11160.954268411971,9748.126189456463,8583.356245253066,29609.254158929034,27906.748203836676,28951.274913031193,28993.440534948753,28725.892033371245,0.4582,0.4334,0.3855,0.3362,0.2988
CAF,OILP,30587.084457617617,36084.15010267951,36991.713578381794,44311.85794751239,45060.705642021945,4950.268342738585,4897.911486403209,4883.876033795168,4924.103948925696,4907.724556225998,6.179,7.367,7.574,8.999,9.182
CHN,OILP,117034.70884347288,120923.6820693429,123757.12461007843,127566.88185804813,133341.1082682403,363864.6659048605,363552.2105816399,363631.2152068664,363710.2252720588,363649.79584933113,0.3216,0.3326,0.3403,0.3507,0.3667
CIV,OILP,5370182.6566435015,5551998.1436750125,5684744.9155620225,5872452.181458106,5953100.011322569,2259614.3054058664,2259705.2794153118,2259738.971426801,2259687.765259143,2259706.1234023604,2.377,2.457,2.516,2.599,2.634
CMR,OILP,296903.5819615778,263969.17839404533,236464.50623761956,210531.38176685403,187987.34860629353,706213.8420296106,676754.5743608872,667006.5415623293,677977.952465507,674507.9466315743,0.4204,0.3901,0.3545,0.3105,0.2787
COD,OILP,14123892.608469944,14656677.581667952,15057490.339130769,15620298.959282665,16206333.067737803,1737402.489248628,1745693.1076422017,1782669.9505714881,1813120.4411583315,1794822.685217124,8.129,8.396,8.447,8.615,9.029
COG,OILP,335437.2470970528,357618.39275755105,367168.6143320566,391546.0041125657,412644.089958244,90951.88010098354,90386.66507479116,90779.46653764944,91153.2340296436,90980.98115771949,3.688,3.957,4.045,4.295,4.535
COL,OILP,4563914.5984225795,4826011.13757416,5075635.3740741685,5261883.9864522405,5475180.214111072,5417146.187626338,5954293.249490038,6058862.390601915,6279684.770654732,6129600.910284013,0.8425,0.8105,0.8377,0.8379,0.8932
CRI,OILP,736796.8445742442,736319.8532998762,742424.892940596,740947.109338136,723260.7266686746,961721.3349854511,981210.0764082011,1036196.4379435921,1029433.8923879083,1028189.8541732264,0.7661,0.7504,0.7165,0.7198,0.7034
DOM,OILP,61451.84006672782,61163.36313012728,60222.846331726716,62938.22661537498,62400.82786012271,227578.12463062484,238004.72564437875,248397.91126366518,258834.5384550405,252953.3455656532,0.27,0.257,0.2424,0.2432,0.2467
ECU,OILP,2411320.1984936213,2370858.914617176,2465061.100822512,2459971.121882196,2550856.0170413125,2021270.3409021096,1998922.6454685088,1897958.2330955593,1694554.0156203478,1761625.6412667432,1.193,1.186,1.299,1.452,1.448
