GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,SOYB,0.0029568419720351663,0.00251221164452987,0.0020675813170245643,0.0016820419455731855,0.0013555935301757473,0.010552184996635006,0.010537009275163333,0.01044595494633331,0.010511716406043887,0.010484838517126263,0.2802,0.2384,0.1979,0.16,0.1293
AGO,SOYB,310130.25746011967,366843.9408640355,391921.50725848967,425596.74780109274,444925.73927955417,4349.595310302066,4275.815894116104,4282.353058746261,5114.859081112463,4855.801107366777,71.3,85.8,91.52,83.21,91.63
ALB,SOYB,4.093355269250218,4.4647356588626295,4.28909481612049,4.124486386915241,4.0153143337961055,5.1775699435059614,4.380042715359632,8.0535392194195,6.0975861953658255,6.829426592986059,0.7906,1.019,0.5326,0.6764,0.5879
ARG,SOYB,5922909.179300955,5446813.299092795,4952194.624637317,4503766.364724428,4050484.4823927074,10741694.286943674,10182613.045099126,9659827.260508353,5540920.035859738,6922496.313579395,0.5514,0.5349,0.5127,0.8128,0.5851
ARM,SOYB,7.157645558274171,6.535241596685114,5.9128376350960545,5.290433673506997,4.668029711917939,0.01708483442672219,0.01281362582004164,0.01281362582004164,0.01281362582004164,0.012830710654468364,418.9,510,461.4,412.9,363.8
AUS,SOYB,3241.3376746326667,3105.5682952939196,3060.508379852742,2922.340198768894,2863.0301612931084,2076.782952055134,4821.689865999275,6857.471850000211,6234.065318182011,6086.953644993764,1.561,0.6441,0.4463,0.4688,0.4704
AUT,SOYB,993.1995592754112,953.5087442950226,897.6311776601548,885.7290348317919,842.8832105801672,929.5061508461743,1076.741694619948,1122.6537057092214,1244.3043047119943,1176.5939024914862,1.069,0.8856,0.7996,0.7118,0.7164
AZE,SOYB,93.29540846475015,87.32914386717566,78.6368305003525,70.52798999233995,62.31155191960616,92.93646926234608,92.93767561596778,92.93858038118405,92.93761529828669,92.93791847505773,1.004,0.9397,0.8461,0.7589,0.6705
BDI,SOYB,1304.8614002246977,1489.859892597516,1522.5732782713187,1572.5621178606168,1649.5178740573976,1360.727980987963,1401.2548854181118,1434.1735423403,1406.96913982251,1419.0569123899961,0.9589,1.063,1.062,1.118,1.162
BEL,SOYB,1.2798426782637238,1.1228424881116768,0.9658422979596301,0.808842107807583,0.6518419176555363,0.25649572591141145,0.24126957264935067,0.21471837443168756,0.30621050254181503,0.27904780630116033,4.99,4.654,4.498,2.641,2.336
BEN,SOYB,168500.4420203927,166693.1461598703,170295.9962540822,178646.76593889284,178358.9503223118,143918.08972633578,165060.0405957341,173519.82011155455,295156.1033692826,255093.11583853327,1.171,1.01,0.9814,0.6053,0.6992
BFA,SOYB,3514.1843457698274,3488.216419581248,3413.9277077044776,3359.818894495365,3549.768320309412,8496.6530447035,9195.94332559529,13116.017180875828,11139.154571586363,11899.36299647622,0.4136,0.3793,0.2603,0.3016,0.2983
BGD,SOYB,220412.08323243543,242987.82233125556,254070.4899050159,271309.0812456398,279799.3558295393,25679.053941290582,22360.018449529634,24188.813698690312,26313.984602167155,25355.914079957754,8.583,10.87,10.5,10.31,11.03
BGR,SOYB,61.997702531528994,60.62915591336699,62.99150404537208,73.07479850198882,75.99014305917295,78.99794252718699,36.2809934557815,127.27001540998637,76.51699870610008,92.69240752091913,0.7848,1.671,0.4949,0.955,0.8198
BIH,SOYB,388.6873130456205,368.85788317285954,352.4878737422967,341.55067790584474,505.2164293769423,726.305765024615,551.6339852667163,687.3317349288184,564.8179674488007,602.6714546634735,0.5352,0.6687,0.5128,0.6047,0.8383
BLR,SOYB,3.2274515000510546,2.7793108805224476,2.464711068169883,2.02141994157755,1.58982655444334,3.056646723405692,3.627195954080964,4.015350605129325,4.993399067417878,4.634293932559035,1.056,0.7662,0.6138,0.4048,0.3431
BLZ,SOYB,117835.41739831155,116909.6036627738,114649.72838491427,121165.06497729111,123768.21660548622,9158.443949600087,11584.80012813149,18121.120650787092,19431.89056685972,18480.598216128445,12.87,10.09,6.327,6.235,6.697
BOL,SOYB,9322738.883526284,9449849.22332275,10091528.704914706,10129288.641412571,10021398.028823113,2556005.080473327,2556130.8401688323,2555764.3070957838,2556259.2808252997,2556098.1508273236,3.647,3.697,3.949,3.963,3.921
BRA,SOYB,110823356.13903832,113712332.1610751,118294117.12939854,123087865.5872328,124114241.4339373,63545446.78839608,70312458.35908419,63263660.05057252,79355268.94840252,74849048.9739554,1.744,1.617,1.87,1.551,1.658
BTN,SOYB,2845.893060832751,2800.617749518623,2834.2631713278115,3109.190849839612,2990.4183882336897,30.70504714501259,12.854301571499418,8.809315259296167,10.087681316992832,10.494721776177167,92.68,217.9,321.7,308.2,284.9
BWA,SOYB,5.110617368463543,4.616446913408377,4.123531573763261,6.445008389294862,6.634768251070537,1.8098494222255768,1.6556637432947323,2.159024482021832,2.111368826429197,2.0994213272028235,2.824,2.788,1.91,3.053,3.16
CAF,SOYB,48.82080970401902,47.08600865178583,41.691608416271585,37.42088619778487,38.4132462868511,1.8958855612693157,2.189160221488219,1.9960345479782318,2.1761989199898264,2.1318684259498246,25.75,21.51,20.89,17.2,18.02
