GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,RAPE,2.8312563464658e-4,2.1937640017619957e-4,1.5669742869728543e-4,9.401845721837124e-5,3.1339485739457086e-5,0.014510888460000173,0.01736321958858799,0.018956354850586214,0.019594912133513928,0.018859613422222674,0.01951,0.01263,0.008266,0.004798,0.001662
ALA,RAPE,0.017569502871125717,0.015520894455961137,0.016098693880509583,0.015206795679300835,0.01318011711058331,2.299595286684708,3.045190288055167,4.194987931397522,3.000114673502543,3.4359308391103456,0.00764,0.005097,0.003838,0.005069,0.003836
ALB,RAPE,5.055584038191987e-4,4.2413757322959866e-4,3.4271674263999867e-4,2.6425553642704885e-4,1.887539545907492e-4,0.1161073973425801,0.15834310349397468,0.23520024455540292,0.16747081024125188,0.19880089558456265,0.004354,0.002679,0.001457,0.001578,9.495e-4
ARG,RAPE,92.65399483030245,89.79535772030887,86.41490199547411,81.055734226215307,74.1344142068027,3813.8339400432546,2145.0076522900226,6204.204848878222,4696.730745262497,5197.344855642331,0.02429,0.04186,0.01393,0.01726,0.01426
AUS,RAPE,462.2017505831476,432.828051307057,390.0275425883232,346.2493395079475,305.4065388423329,190875.39581354463,394981.89827849006,566372.9858928719,740560.6683486387,636642.4486380795,0.002421,0.001096,6.886e-4,4.676e-4,4.797e-4
AUT,RAPE,0.04258356528173588,0.037949798943462884,0.03342408824045369,0.03478360667564737,0.03006356639655355,501.03811967099534,432.7927255256841,451.58170688920535,437.42578656295535,440.9645235612176,8.499e-5,8.769e-5,7.402e-5,7.952e-5,6.818e-5
AZE,RAPE,0.0010012429310579146,8.917515028717385e-4,7.822600746855622e-4,6.727686464993862e-4,5.632772183132098e-4,14.454651861881304,14.454651861881304,14.454651861881304,14.454651861881304,14.454651861881304,6.927e-5,6.169e-5,5.412e-5,4.654e-5,3.897e-5
BEL,RAPE,0.03306625047671984,0.029032146701263455,0.025741687563057294,0.022748098901267423,0.02024243571689197,1010.0485035222775,938.4212859776821,1237.8629284208205,1521.6708053163402,1401.9241124958153,3.274e-5,3.094e-5,2.08e-5,1.495e-5,1.444e-5
BGD,RAPE,8.336653863627692,7.066908973737596,6.020056138858572,5.142065364006408,4.279124698849136,5385.54478099645,5964.482984824795,6194.026262342617,8198.791943533462,7495.162812284686,0.001548,0.001185,9.719e-4,6.272e-4,5.709e-4
BGR,RAPE,20.980043094090984,18.422465695948862,15.865330773531962,13.334180736711506,10.865610467722219,5007.477173630792,6814.652322551619,5466.397503689046,4015.809927425904,4605.814004257377,0.00419,0.002703,0.002902,0.00332,0.002359
BIH,RAPE,0.23520817299551117,0.21900328068691785,0.19854357947470097,0.18429821496864207,0.17370828261649185,211.51014654342094,99.04977595057706,108.26547414450758,100.07614882392434,103.05161103120548,0.001112,0.002211,0.001834,0.001842,0.001686
BLR,RAPE,40.27225421580091,37.401250019919246,34.61319399936009,31.601656562530703,28.3967492739177,7071.40042822246,6902.7537162378485,7784.299191965026,8671.499121941697,8262.911300455477,0.005695,0.005418,0.0044470000000000004,0.003644,0.003437
BOL,RAPE,0.484240839041727,0.5171902673881352,0.6714815071629712,0.6261583148873983,2.0110819695837177,22.378287066944914,38.905147458848944,59.44341004849582,72.008684370124,64.43801336261322,0.02164,0.01329,0.0113,0.008696,0.03121
BRA,RAPE,1841.9986517390344,2021.582922777866,2134.002606905711,2110.6117454255723,2517.111288417954,23969.264603914202,41750.513363323626,63883.71263199657,77595.41985649994,69405.10630991847,0.07685,0.04842,0.0334,0.0272,0.03627
BTN,RAPE,4.861985816520859,4.16469339846505,3.571510535896708,5.237068099829724,5.141662887653742,109.31857683806238,116.56811316875384,128.2667215163781,132.80519004508912,130.05833271045867,0.04448,0.03573,0.02784,0.03943,0.03953
CAN,RAPE,8109.843811904076,7660.9332559687455,7062.200478675173,6533.640340097478,5955.877796093867,1435341.8948209104,1049600.8660000565,1377151.9281494163,1350151.4524543623,1286351.293515883,0.00565,0.007299,0.005128,0.004839,0.00463
CHE,RAPE,0.4379657453572291,0.40523546279530404,0.372505180233379,0.33977489767145386,0.3070549995183521,577.8688216417023,506.1025780284772,605.7561641426461,541.9707111421467,560.5092106828168,7.579e-4,8.007e-4,6.149e-4,6.269e-4,5.478e-4
CHL,RAPE,496.6950109452434,514.5638808336323,521.3412634100707,571.9584397763682,558.8014693372038,30118.899286151143,27579.019176743677,26475.8411465244,24133.686874353865,25338.361154483857,0.01649,0.01866,0.01969,0.0237,0.02205
CHN,RAPE,1773.1349044672747,1676.2335073004908,1557.2771004874503,1506.8787459002974,1411.0059109474812,1296157.034671812,1357453.3376498146,1432911.460773896,1505426.2640885804,1465942.5454011227,0.001368,0.001235,0.001087,0.001001,9.625e-4
CZE,RAPE,0.15142512850287357,0.13341740513714193,0.11571553893116723,0.09802978492546165,0.08062335389829908,5961.590668949975,4939.132624867485,5619.951912002769,6291.096510557524,5979.920117480069,2.54e-5,2.701e-5,2.059e-5,1.558e-5,1.348e-5
DEU,RAPE,3.1307783408519025,2.853695477816508,2.50470854437362,2.1921375453963656,2.152056319081063,21005.48303637314,20870.953855208838,25582.393595007878,25122.47036429046,25080.147818518282,1.49e-4,1.367e-4,9.791e-5,8.726e-5,8.581e-5
DNK,RAPE,3.977433076846534,3.617389311864158,3.17765237796834,2.752560501445065,2.365539114035962,22675.22346614684,26346.48867210813,35992.16120331626,33300.43974580329,33889.69197831511,1.754e-4,1.373e-4,8.829e-5,8.266e-5,6.98e-5
DZA,RAPE,2.703762529444,2.554385659978214,2.6122839362135224,2.4828204402068756,2.4031931785398992,558.6967097108396,556.5559925587415,559.2457839717866,558.1691070762469,558.3397085490641,0.004839,0.00459,0.004671,0.004448,0.004304
ESP,RAPE,22.61049258051625,22.900104653275157,23.043069983020064,21.296061548713816,19.905003102331904,12384.25409790406,15063.690436474335,16078.10595185833,10789.289172512366,12343.485989520443,0.001826,0.00152,0.001433,0.001974,0.001613
EST,RAPE,5.890246838976208,5.444133662325419,5.555143600244834,5.196487737759322,4.443538919352409,973.2112345835376,1036.1259002535844,1048.5937455845387,661.4191948071315,776.0701117741648,0.006052,0.005254,0.005298,0.007857,0.005726
ETH,RAPE,0.9501797839516507,0.8131414641886968,0.6728948227541873,0.5417918973478928,0.5064433399507966,4321.30327612941,5050.195196426938,6185.174765985228,6872.416406650253,6432.790788042059,2.199e-4,1.61e-4,1.088e-4,7.884e-5,7.873e-5
FIN,RAPE,128.82601502864566,113.89830172335704,98.99427185530385,83.80038374483792,68.72332927520699,194.24339798103625,257.22270021846094,354.34439920897904,253.41523001381978,290.2279741487978,0.6632,0.4428,0.2794,0.3307,0.2368
FRA,RAPE,9.287602147294834,8.163604080211249,7.131811354504871,6.002500235110853,5.184761386333709,86304.49168694808,86744.18805444546,118476.58823681546,112183.5751482894,113116.64974049275,1.076e-4,9.411e-5,6.02e-5,5.351e-5,4.584e-5
GBR,RAPE,8.052345745251934,6.5255943987280665,5.243024811175542,4.081853669207618,3.147001577243175,43798.41050005413,41383.270362430056,57443.22300033935,51313.66329955708,53422.704498270505,1.839e-4,1.577e-4,9.127e-5,7.955e-5,5.891e-5
GRC,RAPE,0.38429463364851907,0.3572693504070567,0.33314633087396156,0.30944965015507847,0.28526331997692167,676.2518196085555,685.4382622707406,1263.715409180511,878.8563446691184,1022.5361737581906,5.683e-4,5.212e-4,2.636e-4,3.521e-4,2.79e-4
