GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,CNUT,0.023162518159904943,0.03801117306105026,0.03552101685281516,0.03462926116589938,0.03486262234175853,2.466714939384675,2.466714939384675,2.466714939384675,2.4090513664849924,2.4275037098129086,0.00939,0.01541,0.0144,0.01437,0.01436
BEN,CNUT,0.4008675140026332,0.5170532613620058,0.5217317003822858,0.6481498805801821,0.7006739849445563,11488.997229536637,11717.374346982593,11104.194430442465,10770.335671108107,10946.53886197984,3.489e-5,4.413e-5,4.699e-5,6.018e-5,6.401e-5
BFA,CNUT,0,0,0,0,0,0.17075565269096515,0.17075565269096515,0.15855882035589622,0.15172595160125169,0.15587030086027273,0,0,0,0,0
BGD,CNUT,4.565206152095657,4.296295133062042,3.8029025989755403,3.543855112381552,3.147902183187318,12711.330565022194,11891.120562715194,12118.877585456545,11886.40678892866,11975.000164543735,3.591e-4,3.613e-4,3.138e-4,2.981e-4,2.629e-4
BHS,CNUT,0,0,0,0,0,12.057781459435803,11.968493084370756,12.039246716175857,12.110042664746388,12.076555094942258,0,0,0,0,0
BLZ,CNUT,121.95409469177343,119.05558470487921,113.0831236606806,121.34084923889937,193.82562876437592,1246.8592382427314,1246.8592382427314,1253.8514706116223,1260.962014539975,1257.8228929730278,0.09781,0.09548,0.09019,0.09623,0.1541
BOL,CNUT,2.4711022717993045,2.1608220430725598,1.8357703562398475,1.5158060993087386,1.2168717423146138,5.550500598577048,5.6213830151862885,6.25813444082734,6.609314178957469,6.3975843108027375,0.4452,0.3844,0.2933,0.2293,0.1902
BRA,CNUT,13835.56645836551,13580.477268317232,13253.739444097733,13326.439514309373,15058.727820050139,1468078.3039039692,1486826.340875522,1655243.7510963236,1748128.9451922344,1692127.5082790134,0.009424,0.009134,0.008007,0.007623,0.008899
BRB,CNUT,6.254398337352245e-4,5.88813635765841e-5,0,0,0,477.6112525280669,477.6112525280669,477.6112525280669,480.8192081075471,479.71567138820706,1.31e-6,1.233e-7,0,0,0
BRN,CNUT,3.0968235173204866,2.5994748216191343,2.1120166309937223,1.6832277937652198,1.3631725498220366,178.01166681049997,178.51726385232075,182.65282177071697,172.21975625509162,175.292908331489,0.0174,0.01456,0.01156,0.009774,0.007777
BTN,CNUT,4.51195889670027e-4,4.1559153738298987e-4,3.7998718509595276e-4,3.4438283280891564e-4,3.135124801375098e-4,15.244006770182908,15.565082166242021,14.494105251929586,15.414884184356742,15.080593542674068,2.96e-5,2.67e-5,2.622e-5,2.234e-5,2.079e-5
CAF,CNUT,0.0014213134363146326,6.974880847302517e-4,2.7614563164493237e-4,1.4979789975325122e-4,7.3707901263367e-5,2.5909643100485305,2.5909643100485305,2.5909643100485305,2.5714737810261905,2.576892148094386,5.486e-4,2.692e-4,1.066e-4,5.825e-5,2.86e-5
CHN,CNUT,26.186445996470475,23.499365340708753,20.55174357222928,18.962088584135724,16.632284692449385,227859.62300614256,235089.07963916188,230052.9516137307,230335.03902572536,231189.47128925016,1.149e-4,9.996e-5,8.933e-5,8.232e-5,7.194e-5
CIV,CNUT,46.65184184730768,43.26320589677018,41.026408012344554,37.94454242582404,35.31529772208814,120741.9586263663,120740.84860666521,120773.29449153777,120804.16469157384,120787.19764497892,3.864e-4,3.583e-4,3.397e-4,3.141e-4,2.924e-4
CMR,CNUT,0.5779658853906259,0.4690263017312977,0.3708468415280277,0.2923257914322836,0.2388723137992509,1008.3776695772515,1008.3776695772515,1008.3776695772515,1001.1014948978429,1003.1221904837234,5.732e-4,4.651e-4,3.678e-4,2.92e-4,2.381e-4
COD,CNUT,2.1147337980448504,2.120537804475275,2.640470575752933,2.63280215001349,2.8260345897140025,12.564048341379472,12.564048341379472,12.564048341379472,12.270342771319157,12.364328553738549,0.1683,0.1688,0.2102,0.2146,0.2286
COG,CNUT,37.85529818785372,44.41866486372508,48.47779381745025,53.9786691473478,72.07082565310205,1866.460534805972,1866.460534805972,1866.460534805972,1822.8289090373241,1836.791029283305,0.02028,0.0238,0.02597,0.02961,0.03924
COL,CNUT,731.1860051324559,713.245409497605,687.6777517409745,671.2657654069629,632.3453535823181,104932.40676461114,105834.74121781156,80760.78310253474,80526.60923610875,82140.05189002228,0.006968,0.006739,0.008515,0.008336,0.007698
CRI,CNUT,161.78136515895056,148.52347948211357,135.61010243022798,120.33853832666915,108.53993913504391,15488.929401483449,15489.53925038834,17572.084348303695,17275.7817263146,17300.454203772177,0.01044,0.009589,0.007717,0.006966,0.006274
CUB,CNUT,17.3707243646312,16.146450692316282,14.223195511517181,14.99098591213842,14.052444664609155,16267.300410911344,13659.0290947308,13238.107405011513,12175.619281088886,12838.482848698508,0.001068,0.001182,0.001074,0.001231,0.001095
DMA,CNUT,20.4251441884465,19.77909103127387,18.510226602331198,17.24354794299392,15.980724192825145,986.5274166715852,986.5274166715852,1127.459904767526,1150.3555618961125,1127.9439824179965,0.0207,0.02005,0.01642,0.01499,0.01417
DOM,CNUT,342.84255230141525,350.6576562000875,345.8567020752871,478.8930421705949,473.1796988852554,330873.2055722214,338615.18188774906,368282.22952718864,442296.31455965,417437.7468386481,0.001036,0.001036,9.391e-4,0.001083,0.001134
ECU,CNUT,66.6980058975298,71.52185457238744,72.81952662853115,71.97108199116654,73.86685680458254,12306.88581499892,12232.786557706768,12091.317537975898,12023.148385806686,12057.963882681168,0.00542,0.005847,0.006022,0.005986,0.006126
