GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,ACOF,0.01281365410433865,0.008867155089455197,0.00641531504313267,0.004379039211875753,0.003005806814345773,0.14173757141290258,0.14173757141290258,0.14173757141290258,0.14173757141290258,0.14173757141290258,0.0904,0.06256,0.04526,0.0309,0.02121
ARG,ACOF,0.5136658766058605,0.4446605802204849,0.3769927595960923,0.3107197036662237,0.24560779688250856,0.08544705890520471,0.08544705890520471,0.08544705890520471,0.08544705890520471,0.08544705890520471,6.012,5.204,4.412,3.636,2.874
BDI,ACOF,0.27764736943584517,0.21508526062558248,0.18627028349745556,0.3007618540922139,0.327600610264991,8422.633598459768,8422.633598459768,8422.633598459768,8422.633598459768,8422.633598459768,3.296e-5,2.554e-5,2.212e-5,3.571e-5,3.89e-5
BGD,ACOF,0.012552300598600307,0.011509036721087166,0.010133714639235899,0.00998514640133199,0.008625794955906367,0.12855451021018785,0.12855451021018785,0.12855451021018785,0.12855451021018785,0.12855451021018785,0.09764,0.08953,0.07883,0.07767,0.0671
BLZ,ACOF,12.861684786471454,12.532104850855575,11.751697493278146,13.302640400678644,54.860157564293736,93.3267838666196,93.3267838666196,93.3267838666196,93.3267838666196,93.3267838666196,0.1378,0.1343,0.1259,0.1425,0.5878
BOL,ACOF,161.7862060290846,126.18700220374852,95.28089196015854,84.47360609418723,74.23972263580082,791.993460003496,791.993460003496,791.993460003496,791.993460003496,791.993460003496,0.2043,0.1593,0.1203,0.1067,0.09374
BRA,ACOF,20838.72168803445,21167.56777684527,20620.068377681535,20145.325160364442,20623.001704204573,1230462.6932934634,1230462.6932934634,1230462.6932934634,1230462.6932934634,1230462.6932934634,0.01694,0.0172,0.01676,0.01637,0.01676
BWA,ACOF,0,0,0,0,0,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,2.237591841591143e-4,0,0,0,0,0
CAF,ACOF,0.045839271434401564,0.032214280271198686,0.023578648281203696,0.01785679468827723,0.013270346108410186,30.531316033522742,30.531316033522742,30.531316033522742,30.531316033522742,30.531316033522742,0.001501,0.001055,7.723e-4,5.849e-4,4.346e-4
CHN,ACOF,171.03022830392572,156.3151884354377,140.88534226717437,133.66729432086805,123.03427578535639,43663.47314716399,43663.47314716399,43663.47314716399,43663.47314716399,43663.47314716399,0.003917,0.00358,0.003227,0.003061,0.002818
CMR,ACOF,1.725497203977738,1.3595869710866302,1.049640090983119,0.8863496956602875,0.675828770442343,2259.3605155706564,2259.3605155706564,2259.3605155706564,2259.3605155706564,2259.3605155706564,7.637e-4,6.018e-4,4.646e-4,3.923e-4,2.991e-4
COD,ACOF,270.633842235214,290.8217017494745,305.3160827143487,330.55483419897666,363.5807403789791,5397.2405755165255,5397.2405755165255,5397.2405755165255,5397.2405755165255,5397.2405755165255,0.05014,0.05388,0.05657,0.06125,0.06736
COG,ACOF,0.39333349410556967,0.3898682002054857,0.47616012258101,0.4579649125137706,0.4785401228739197,0.6415036722748595,0.6415036722748595,0.6415036722748595,0.6415036722748595,0.6415036722748595,0.6131,0.6077,0.7423,0.7139,0.746
COL,ACOF,16839.180048752158,17071.214664342024,17103.085142124808,17164.130771766955,17097.460678343967,580027.2473333669,580027.2473333669,580027.2473333669,580027.2473333669,580027.2473333669,0.02903,0.02943,0.02949,0.02959,0.02948
CRI,ACOF,1935.0755320543865,1990.6663115666045,2006.167698132457,2017.6653441810477,2085.3043099125866,64029.11482492697,64029.11482492697,64029.11482492697,64029.11482492697,64029.11482492697,0.03022,0.03109,0.03133,0.03151,0.03257
CUB,ACOF,56.038874250340356,55.44504314702334,51.64029099138196,60.87907252072485,60.702599773947746,3693.428772902532,3693.428772902532,3693.428772902532,3693.428772902532,3693.428772902532,0.01517,0.01501,0.01398,0.01648,0.01644
DMA,ACOF,6.8087459530356345,7.3161862843876255,6.8700951737794265,6.651282219277829,6.194704308810903,27.657902953814975,27.657902953814975,27.657902953814975,27.657902953814975,27.657902953814975,0.2462,0.2645,0.2484,0.2405,0.224
DOM,ACOF,641.7115214492152,553.0667983753924,465.9352896612122,419.0092634073841,346.0436569278288,11728.84705256943,11728.84705256943,11728.84705256943,11728.84705256943,11728.84705256943,0.05471,0.04715,0.03973,0.03572,0.0295
ECU,ACOF,1253.3624436606208,1234.9434916643677,1204.2977175493556,1142.6616397946423,1105.7506631881781,3704.807296770593,3704.807296770593,3704.807296770593,3704.807296770593,3704.807296770593,0.3383,0.3333,0.3251,0.3084,0.2985
ETH,ACOF,128.98513829510983,134.1324141940178,177.27883006421519,218.48760849540193,297.7581618609836,93214.00950741231,93214.00950741231,93214.00950741231,93214.00950741231,93214.00950741231,0.001384,0.001439,0.001902,0.002344,0.003194
GTM,ACOF,20504.904748577228,20437.589972429545,19964.068301004838,21596.641715155783,26996.316896047676,147048.38887678584,147048.38887678584,147048.38887678584,147048.38887678584,147048.38887678584,0.1394,0.139,0.1358,0.1469,0.1836
GUY,ACOF,0.02290157925210129,0.0175399128104577,0.01293445187196636,0.05039640269048283,0.04437274442726789,0.0015940158071050343,0.0015940158071050343,0.0015940158071050343,0.0015940158071050343,0.0015940158071050343,14.37,11,8.114,31.62,27.84
HND,ACOF,36301.025398604055,37752.70550665752,37891.59309731927,43568.72707598622,48291.57239641356,348026.57617327,348026.57617327,348026.57617327,348026.57617327,348026.57617327,0.1043,0.1085,0.1089,0.1252,0.1388
HTI,ACOF,65.19110815634538,59.67949493143193,55.064383004550656,55.440794359334156,52.03630009639845,10092.12791908256,10092.12791908256,10092.12791908256,10092.12791908256,10092.12791908256,0.00646,0.005913,0.005456,0.005493,0.005156
IDN,ACOF,7009.761558308499,6899.2415727671805,6843.143863828471,6639.227831010572,6493.319576922312,142380.91261056307,142380.91261056307,142380.91261056307,142380.91261056307,142380.91261056307,0.04923,0.04846,0.04806,0.04663,0.04561
IND,ACOF,33.596029398967154,30.630926436951572,27.503640454914773,28.971882072559843,29.75023180675206,6359.060717006153,6359.060717006153,6359.060717006153,6359.060717006153,6359.060717006153,0.005283,0.004817,0.004325,0.004556,0.004678
JAM,ACOF,96.37455689057153,90.82378935480646,83.42722963301733,83.61493401938377,86.65141811426277,4160.712955102458,4160.712955102458,4160.712955102458,4160.712955102458,4160.712955102458,0.02316,0.02183,0.02005,0.0201,0.02083
KEN,ACOF,12.876898891428327,14.80025643450887,16.223599983559833,18.184925415457958,18.31919450067134,14460.537397800288,14460.537397800288,14460.537397800288,14460.537397800288,14460.537397800288,8.905e-4,0.001023,0.001122,0.001258,0.001267
KHM,ACOF,0.16544972927637344,0.14601616406856685,0.13080077998404743,0.1172444197518822,0.1119539107648572,96.41755566197628,96.41755566197628,96.41755566197628,96.41755566197628,96.41755566197628,0.001716,0.001514,0.001357,0.001216,0.001161
LAO,ACOF,0.38557160814400815,0.40757546651557597,0.3948455445872026,0.5071495546424825,0.49431975649869137,200.5722966998217,200.5722966998217,200.5722966998217,200.5722966998217,200.5722966998217,0.001922,0.002032,0.001969,0.002529,0.002465
MEX,ACOF,11428.999494627305,11611.789567730459,11812.869587400366,11949.117271164187,14222.511413008755,78667.2353407634,78667.2353407634,78667.2353407634,78667.2353407634,78667.2353407634,0.1453,0.1476,0.1502,0.1519,0.1808
