GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,RICE,0.9107504514633576,0.6935606482996295,0.5177754167242891,0.4132663048203971,0.3709387683042302,10781.45583040664,10261.23049187075,9765.363031317447,9843.415558947461,9919.599927513054,8.447e-5,6.759e-5,5.302e-5,4.198e-5,3.739e-5
AGO,RICE,2.869883785151094,3.010917822060537,2.983691395341791,3.106631856269436,3.947739670199579,869.9141344925889,866.5165643965804,871.1819657237551,3254.523418755694,2486.40358990098,0.003299,0.003475,0.003425,9.546e-4,0.001588
ALB,RICE,0.00508083301806031,0.00463084652972059,0.00418086004138086,0.00373609641958816,0.0032965556643425,0.5005878950865064,0.4863278853689073,0.4868151878592569,0.5128730473432148,0.5038846417695517,0.01015,0.009522,0.008588,0.007285,0.006542
ARG,RICE,375.3224792597862,345.0992802196957,349.2352144596342,344.0851070100496,315.9117079462143,169851.5091905914,200051.27625401694,169400.67150827887,161237.0463466113,166955.63998510918,0.00221,0.001725,0.002062,0.002134,0.001892
AUS,RICE,13.88480683437388,10.986682614409679,9.253275167993696,7.6605916842032755,6.532474860941072,8562.29324640654,72106.7562396785,117873.44210435207,84663.11159590237,93075.1138394897,0.001622,1.524e-4,7.85e-5,9.048e-5,7.018e-5
AZE,RICE,2.0557933743933665,1.8976221375012339,1.7407534249691545,1.5846676303287077,1.4311418081634648,469.85711398388173,502.61725697707266,534.7911658324907,695.2468977770352,637.62304768901015,0.004375,0.003775,0.003255,0.002279,0.002244
BDI,RICE,0.19068387412241852,0.5448520962689756,0.9944284078845657,0.92599898547105,0.8620076600609249,99612.26670864895,190833.9677312855,177003.8969468029,162371.31458910074,174206.27520374948,1.914e-6,2.855e-6,5.618e-6,5.703e-6,4.948e-6
BEN,RICE,0.6403878726761433,0.6641593795765068,0.6468254598657287,0.6000426136445709,0.7329403340898746,333136.0779373149,420386.9596424891,424724.3679910132,398651.78726532555,410576.2645829914,1.922e-6,1.58e-6,1.523e-6,1.505e-6,1.785e-6
BFA,RICE,0.11977005642843755,0.10650436008710834,0.09343705634286129,0.08155807468502595,0.09840548189286445,84418.39141255456,83604.23985999415,82109.07741893413,93577.27430064642,89812.27946279413,1.419e-6,1.274e-6,1.138e-6,8.716e-7,1.096e-6
BGD,RICE,102.48670209325174,89.09525699892515,78.75988228447328,77.77130699824373,73.81468532804838,1468320.9855428159,1508296.5169779446,1531014.404003194,1568786.3191517803,1549759.614920169,6.98e-5,5.907e-5,5.144e-5,4.957e-5,4.763e-5
BGR,RICE,0.3954198832760889,0.3310516567036955,0.27347097987058605,0.21728041114598207,0.16446571156918907,1038.0372756555707,922.4691633978309,1014.2467233335506,1011.1904999267971,989.6544457701444,3.809e-4,3.589e-4,2.696e-4,2.149e-4,1.662e-4
