GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.12_1,PLNT,0,0,0,0,0,0.023052090201253296,0.02313444078170455,0.023150199460018207,0.02319941750220554,0.02317086249922047,0,0,0,0,0
AGO,AGO.17_1,PLNT,0.009868673260425013,0.04712832374020007,0.04378636609512673,0.06625639547765749,0.061780170132950056,26.66661744639988,26.761880453190606,26.780110064578665,26.83704540931365,26.80401303202657,3.701e-4,0.001761,0.001635,0.002469,0.002305
AGO,AGO.18_1,PLNT,0.014386431057312491,0.0068353138206689494,0.0035183117011078685,0.0010279271947864238,0,15.614097799198799,15.6698771235794,15.680551103345548,15.713888441412895,15.69454700185697,9.214e-4,4.362e-4,2.244e-4,6.542e-5,0
AGO,AGO.4_1,PLNT,0.1496627743100265,0.23338309398325452,0.21612658962226425,0.2086031138373,0.2082195189911246,31.671763894762677,31.705110146548645,31.72869095093203,31.752275498300236,31.73780324623542,0.004725,0.007361,0.006812,0.00657,0.006561
ARG,ARG.17_1,PLNT,0.14542021290364537,0.12685613173185042,0.10829205056005549,0.08972796938826053,0.07116388821646556,0.09701628865786978,0.09701628865786978,0.09701628865786978,0.09701628865786978,0.09701628865786978,1.499,1.308,1.116,0.92490000000000006,0.7335
BDI,BDI.10_1,PLNT,0,0,0,0.00625734125651992,0.01263064109655067,8835.341764397763,8858.87696857647,8870.157622239107,8892.794508219627,8880.75567320006,0,0,0,7.036e-7,1.422e-6
BDI,BDI.11_1,PLNT,0.0037999208611875102,0.0035827825262625098,0.009702658832097831,0.009160545387390251,0.02687763017438615,5786.840987603066,5786.935733253501,5786.91186310053,5786.887992947561,5786.907625109866,6.566e-7,6.191e-7,1.677e-6,1.583e-6,4.645e-6
BDI,BDI.12_1,PLNT,0,0,0,0,0,1150.6716069435777,1150.6716069435777,1150.6716069435777,1150.6716069435777,1150.6716069435777,0,0,0,0,0
BDI,BDI.13_1,PLNT,0.01944257532065553,0.01842965217205775,0.01741672902345999,0.01640380587486222,0.01643401669144295,11349.057019045198,11359.783311619078,11364.914879701604,11375.215743226701,11369.738464877508,1.713e-6,1.622e-6,1.532e-6,1.442e-6,1.445e-6
BDI,BDI.14_1,PLNT,0,0,0,0,0,3057.036331376009,3057.036331376009,3057.036331376009,3057.036331376009,3057.036331376009,0,0,0,0,0
BDI,BDI.15_1,PLNT,0.02855552287911802,0.02709113709044531,0.14950423790692585,0.14168716049747604,0.13387008308802623,21517.398035477,21517.61984011141,21517.726153243115,21517.93949178826,21517.826033269692,1.327e-6,1.259e-6,6.948e-6,6.585e-6,6.221e-6
BDI,BDI.16_1,PLNT,6.027146637424532e-4,0.0018769153918654917,0.0017709024308925102,0.0016648894699195188,0.0015588765089465373,1485.5526523917201,1485.5549781646419,1485.554392211037,1485.5538062574321,1485.5542881787792,4.057e-7,1.263e-6,1.192e-6,1.121e-6,1.049e-6
BDI,BDI.17_1,PLNT,0.018215992944540904,0.016924427356075005,0.015632861767609085,0.01532981102252394,0.013987552365166698,6168.998305748324,6169.06457793932,6169.0478813698255,6169.031184800331,6169.044917002328,2.953e-6,2.743e-6,2.534e-6,2.485e-6,2.267e-6
