GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,GROU,0.16359189413476463,0.13279445590044972,0.10472825804172538,0.07854561000385762,0.05399465195853973,5.53874977081171,6.976323176114564,6.189603560836702,6.446536332654208,6.463177494835774,0.02954,0.01904,0.01692,0.01218,0.008354
AGO,GROU,598845.8355307018,667351.4118972755,698259.1777594574,738557.6937278479,770071.961982136,23435.2221889057,23270.854839200023,23673.86532220761,24436.786241866248,24154.031475199987,25.55,28.68,29.49,30.22,31.88
ARG,GROU,89842.61046687681,97876.23925721564,94786.66923149346,91304.35855247275,84159.64630386545,188094.53027880858,185441.1343194928,196979.58392376846,140896.18401056522,155260.71477635414,0.4776,0.5278,0.4812,0.648,0.5421
ARM,GROU,0.6095857952039693,0.5384646998397634,0.4673436044755575,0.3962225091113516,0.32510141374714574,6.899299099620302,6.899299099620302,6.899299099620302,6.899299099620302,6.899299099620302,0.08835,0.07805,0.06774,0.05743,0.04712
AUS,GROU,25245.767926146826,26173.017689928376,25831.955289562084,26364.36278708606,25524.5708565547,1076.7481103787068,1398.8328360505336,1725.3811720708395,1280.1383890786635,1459.5599823264274,23.45,18.71,14.97,20.59,17.49
AZE,GROU,0.006330719073188871,0.005077906172331671,0.003867461708480351,0.0027454040512334666,0.0017660547428251503,0.542493144660035,0.542493144660035,0.542493144660035,0.542493144660035,0.542493144660035,0.01167,0.00936,0.007129,0.005061,0.003255
BDI,GROU,1288.9464268595148,1319.4535535778164,1227.039147282238,1217.895406346268,1257.6880292510546,1737.199430445292,3855.657328607501,2565.496386252551,2509.7001811002824,2845.789356580679,0.742,0.3422,0.4783,0.4853,0.4419
BEN,GROU,66340.78925096472,65417.30974205494,67035.99965090222,68522.41573482128,67275.48322577451,90064.29051161394,92784.22319450238,85508.2138191925,93347.05003362293,91216.74615053908,0.7366,0.705,0.784,0.7341,0.7375
BFA,GROU,32976.75250636326,29639.95357537832,26195.422276409932,22993.145759544168,20235.28026786135,40662.32428626973,30891.910812808153,36146.653559593084,43975.17908962163,40594.71244538015,0.811,0.9595,0.7247,0.5229,0.4985
BGD,GROU,12541.600605169355,11063.371740092212,9614.426114882091,8250.691513089756,6863.687833263966,2232.453666920353,2468.5164474438893,2760.482686680099,2484.8788760365433,2599.6248157097075,5.618,4.482,3.483,3.32,2.64
BGR,GROU,14.528891938677747,12.384449599812262,10.456128190190206,8.563222559029219,6.970640969784282,1.3902801109752227,1.3902801109752227,1.3902801109752227,1.3902801109752227,1.3902801109752227,10.45,8.908,7.521,6.159,5.014
BLZ,GROU,2243.4177359202095,2145.023647923971,2047.684128547274,2131.5067327516267,2211.245731072598,73.36977034118782,76.02886461236109,182.09006870040005,199.69195573927428,184.22080610325935,30.58,28.21,11.25,10.67,12
BOL,GROU,258074.40920164343,268194.46202477807,303843.6052365758,319270.43285035464,327682.23987023806,19407.31561168595,19407.97811609167,19407.720504213747,19408.121836428287,19407.86882563745,13.3,13.82,15.66,16.45,16.88
BRA,GROU,384400.32490545494,391685.88736516604,401948.2204703863,411231.1032358883,408708.7646027296,228574.06018892516,278953.7645510085,297790.96542920306,307212.4622890467,297063.29289745406,1.682,1.404,1.35,1.339,1.376
BRB,GROU,3.9187013180492345,3.385574985461788,2.8500895165044753,2.3204286217851755,1.7967850250142645,1.8318139988034967,1.7096930655499303,1.843334841563267,1.700476391342114,1.7351986753077067,2.139,1.98,1.546,1.365,1.035
BTN,GROU,1582.7230337502642,1713.6321534632723,1750.2758997402352,1945.5637085016613,1951.1370785505364,41.72246227427098,6.373988671981968,15.109867672091882,16.08598637232518,13.50547552870545,37.93,268.8,115.8,120.9,144.5
BWA,GROU,18.334050998471863,16.588761926266933,14.624399835883688,12.561890483872276,11.060440488260015,2.0615915754075984,1.6995258147218588,1.2311711603366626,1.1742964368619848,1.2843294059141839,8.893,9.761,11.88,10.7,8.612
CAF,GROU,693326.1702964805,721721.7651812534,740244.7404924294,749964.4968831196,791524.6876374998,75707.70763885429,77934.3434248268,80281.1248210303,82621.06514471586,81415.90012678616,9.158,9.261,9.221,9.077,9.722
CHN,GROU,758281.6742717494,748158.494231749,743006.8411502179,744846.1460350414,772635.565693369,1513304.606697412,1539379.7205209562,1541277.9552693844,1615878.6140716942,1593436.1550120641,0.5011,0.486,0.4821,0.461,0.4849
CIV,GROU,370770.85704066,381646.38155588036,389099.70303044183,405065.3635095008,413519.69038546464,147613.40427281422,147411.72300320174,147722.30062383926,147756.40194208894,147692.02722689815,2.512,2.589,2.634,2.741,2.8
CMR,GROU,192280.36323032118,236710.09859339907,279752.0593636931,325295.0718605709,343878.85142071795,14114.765723105324,9255.351872233347,9436.01547202062,9601.42727614621,9490.593279085673,13.62,25.58,29.65,33.88,36.23
COD,GROU,4671253.668705722,4783514.190010214,4857966.284657635,4994294.991811429,5110209.883083424,137464.7460409514,140499.69432082472,143715.50311516676,146822.76483066138,145278.7561926808,33.98,34.05,33.8,34.02,35.18
COG,GROU,446044.4776249356,446637.23156808555,446344.92139095283,455594.70233524597,478026.64414140227,13498.725448409017,13474.1691196725,13444.514021490255,13473.590492234323,13461.759404334925,33.04,33.15,33.2,33.81,35.51
COL,GROU,25057.32500154913,26323.674187920577,26271.301128981668,25596.999942268143,25085.050095537215,3399.5800247906454,4287.873080003056,3240.178977247678,3005.369530854735,3162.229773193708,7.371,6.139,8.108,8.517,7.933
CRI,GROU,2053.449599983689,2064.321111795597,2115.604802675914,2096.7650761017453,2116.525075011933,317.6292430803071,330.6995290107434,342.8419785688676,333.53691874725433,336.6897692188572,6.465,6.242,6.171,6.286,6.286
CUB,GROU,3718.011252348209,3197.4456568821374,2748.7217245765205,2490.580416830128,2189.1552782811705,2742.2205338291287,3929.7763204520734,1555.018144357303,1058.0710704526534,1432.900957754312,1.356,0.8136,1.768,2.354,1.528
DOM,GROU,32863.86278711494,31413.730451772426,29452.025389116876,29153.572165296635,27489.92742407654,5305.351946810255,5395.675581640601,5734.422810138563,6155.61713432069,5960.854959801658,6.194,5.822,5.136,4.736,4.612
DZA,GROU,786.6398245191699,830.0078530423956,871.3387667158023,912.8589873682206,944.5677325628742,742.6081462842996,951.9409169842919,1076.3448103182495,1096.6146770264174,1054.1937141210042,1.059,0.8719,0.8095,0.8324,0.896
