GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,TOBA,0.10482173822899038,0.04955844116539838,0.02828314245701994,0.009698735431082031,5.81105042839932e-4,0.0572837489728393,0.07115104647814298,0.07755284174497382,0.07755284174497382,0.0760228257118256,1.83,0.6965,0.3647,0.1251,0.007644
AGO,TOBA,45115.88622905146,42995.87919669282,40693.72566094464,38936.00593638626,38023.487862662834,2052.0123780544072,2037.838469180564,2019.9195625948394,2000.7426721797237,2011.5203287793329,21.99,21.1,20.15,19.46,18.9
ALB,TOBA,2.7485344767004687,2.1104136830817093,1.6493186963041773,1.2376165302487498,0.9706749396050199,15.183841851834806,16.71300254589059,18.332062144941645,17.54607283020523,17.635940846313613,0.181,0.1263,0.08997,0.07054,0.05504
ARE,TOBA,0,0,0,0,0,0.006019068802911747,0.0059314227133254885,0.005915107868938649,0.005910144777118703,0.005917571903230324,0,0,0,0,0
ARG,TOBA,449105.79750554747,439567.84186238,428067.4350838679,406187.6485393287,389928.4282608774,32962.38809670525,33252.4470068387,32949.839083059625,32695.116602242604,32815.068790385296,13.62,13.22,12.99,12.42,11.88
ARM,TOBA,4.065201589994444,3.609923544846758,3.154645499699074,2.7240122373918774,2.2674703572267316,2.2474992445392563,3.239689467051697,3.064486256873867,3.405787134048242,3.266012755097471,1.809,1.114,1.029,0.7998,0.6943
AUS,TOBA,11.474497712518335,9.773375466859813,8.139265771909944,6.5620232978087545,5.035326119066831,0.03263545270259365,0.03263545270259365,0.03263545270259365,0.03263545270259365,0.03263545270259365,351.6,299.5,249.4,201.1,154.3
AUT,TOBA,0.1737654810917736,0.1394280959843588,0.10997271687828161,0.08398617644745,0.06039437100588913,0.0016247573359439752,0.0015604773028659912,0.001517832270912625,0.0015123913530427123,0.001524871237829075,106.9,89.35,72.45,55.53,39.61
AZE,TOBA,22.130707130637013,18.76726493398905,14.53186797495071,16.578370660956228,21.612701185748723,107.75270707206514,99.50040918419458,78.57122987060217,98.24775904453661,90.16355192243651,0.2054,0.1886,0.185,0.1687,0.2397
BDI,TOBA,2402.794136397382,2688.2643347759267,2792.6169777411874,2932.1921706168323,3137.3877699875934,873.363365308433,873.3914088529491,870.616460560381,885.9054004725594,880.1486054233479,2.751,3.078,3.208,3.31,3.565
BEN,TOBA,319.281831533042,274.12008540438745,247.39071181714246,226.12667939981935,202.6942588803025,39.251449129301136,39.3541887678985,39.17362841581,39.34807063106132,39.29598429082243,8.134,6.965,6.315,5.747,5.158
BFA,TOBA,227.96395954073864,200.39588071783655,172.55889001368257,146.2150484758485,123.44826510420982,117.25450294026327,116.91663529756549,117.88407450280296,117.58476859882386,117.63151420393724,1.944,1.714,1.464,1.243,1.049
BGD,TOBA,62753.365888422304,65280.575976412874,67348.26972098301,71190.7354962586,72492.1503935257,5405.428352743954,5602.646505620228,5810.780549555687,5451.640573696136,5591.071949522112,11.61,11.65,11.59,13.06,12.97
BGR,TOBA,52.792455748700164,37.983435622276936,28.098031083323423,20.6704170759677,15.95202592614305,98.5510393949075,109.29663512812024,69.18565167009008,71.38797939171008,72.437567907989,0.5357,0.3475,0.4061,0.2896,0.2202
BIH,TOBA,4.655058064606757,4.215021350478885,4.04957166931761,3.6959820831711183,3.360873553802945,19.902072845723787,15.130785977959457,4.229337105455782,7.1419432531097655,6.264393211619274,0.2339,0.2786,0.9575,0.5175,0.5365
BLR,TOBA,0.11628429010368208,0.1092367573701256,0.17931922207847012,0.16831630486071356,0.157313387642957,1.535964827412585,1.561073085024021,1.24937605379703,1.3093223823280409,1.296975143326183,0.07571,0.06998,0.1435,0.1286,0.1213
BLZ,TOBA,51.93310150202632,49.36956882353439,45.940059708816214,42.71569854494267,53.67225338609232,3.2074376448082806,3.112303332571097,3.128110308966452,3.1492837621152763,3.1343969871560065,16.19,15.86,14.69,13.56,17.12
BOL,TOBA,12320.333531996774,12263.569847488108,12597.450013236961,12382.312514878298,12071.998946188822,970.847808105581,970.8479613212975,970.7205515089863,970.7372301341334,970.735507507944,12.69,12.63,12.98,12.76,12.44
BRA,TOBA,374279.88185798965,391623.75641913014,399079.9965578125,407259.88059266977,407199.58035788155,330971.7807573842,350483.4782970163,314258.45149266825,321899.27282974747,320532.3798699795,1.131,1.117,1.27,1.265,1.27
