GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,CNUT,62.41737800646584,61.62888323955577,61.96659326012104,78.02156280737485,77.0156738188202,2.466714939384675,2.466714939384675,2.466714939384675,2.4090513664849924,2.4275037098129086,25.3,24.98,25.12,32.39,31.73
BEN,CNUT,61190.993574406166,65038.95447557031,72173.97927586734,84798.86678276442,90282.70377620729,11488.997229536637,11717.374346982593,11104.194430442465,10770.335671108107,10946.53886197984,5.326,5.551,6.5,7.873,8.248
BFA,CNUT,4.4205801305880334e-4,1.348042483233405e-4,0,0,0,0.17075565269096515,0.17075565269096515,0.15855882035589622,0.15172595160125169,0.15587030086027273,0.002589,0.00078950000000000005,0,0,0
BGD,CNUT,10189.56179023851,9451.87064546332,8667.29736662503,8096.330294369695,7316.039641972984,12711.330565022194,11891.120562715194,12118.877585456545,11886.40678892866,11975.000164543735,0.8016,0.7949,0.7152,0.6811,0.6109
BHS,CNUT,0.3208674069303925,0.2951980143759611,0.26952862182152976,0.2438592292670983,0.21818983671266692,12.057781459435803,11.968493084370756,12.039246716175857,12.110042664746388,12.076555094942258,0.02661,0.02466,0.02239,0.02014,0.01807
BLZ,CNUT,18299.129752081164,18301.525511200492,18237.190580430008,19106.169357331586,21262.898452559857,1246.8592382427314,1246.8592382427314,1253.8514706116223,1260.962014539975,1257.8228929730278,14.68,14.68,14.54,15.15,16.9
BOL,CNUT,773.8340834225909,675.6584847928924,579.6106807125873,481.7245730840425,386.323147043815,5.550500598577048,5.6213830151862885,6.25813444082734,6.609314178957469,6.3975843108027375,139.4,120.2,92.62,72.89,60.39
BRA,CNUT,4684473.024440346,4487861.494597394,4409537.157718416,4373534.623966129,4266898.229651813,1468078.3039039692,1486826.340875522,1655243.7510963236,1748128.9451922344,1692127.5082790134,3.191,3.018,2.664,2.502,2.522
BRB,CNUT,6.48130982459731,5.239214598764034,3.9434868991264787,2.8796509687993366,2.071512876378391,477.6112525280669,477.6112525280669,477.6112525280669,480.8192081075471,479.71567138820706,0.01357,0.01097,0.008257,0.005989,0.004318
BRN,CNUT,538.1889818821435,477.84616560410007,428.1091629450445,385.60047031701913,344.4350833311447,178.01166681049997,178.51726385232075,182.65282177071697,172.21975625509162,175.292908331489,3.023,2.677,2.344,2.239,1.965
BTN,CNUT,1.596185224610115,1.4447294890670084,1.4384393315036372,1.2998136680614936,1.159582741523332,15.244006770182908,15.565082166242021,14.494105251929586,15.414884184356742,15.080593542674068,0.1047,0.09282,0.09924,0.08432,0.07689
CAF,CNUT,4.883204280534957,4.0894175480335475,3.1858911636092144,2.4815861678844784,2.393168522803186,2.5909643100485305,2.5909643100485305,2.5909643100485305,2.5714737810261905,2.576892148094386,1.885,1.578,1.23,0.965,0.9287
CHN,CNUT,150025.97054397926,160875.2826700955,171142.9853761717,181750.72038544083,194920.7148891196,227859.62300614256,235089.07963916188,230052.9516137307,230335.03902572536,231189.47128925016,0.6584,0.6843,0.7439,0.7891,0.8431
CIV,CNUT,444136.680978607,430353.6606703064,417604.2957189476,409154.62563104584,397166.0898944651,120741.9586263663,120740.84860666521,120773.29449153777,120804.16469157384,120787.19764497892,3.678,3.564,3.458,3.387,3.288
CMR,CNUT,3097.4344757883464,2841.8114070162696,2744.662379797194,2610.3286265195325,2552.1922121140137,1008.3776695772515,1008.3776695772515,1008.3776695772515,1001.1014948978429,1003.1221904837234,3.072,2.818,2.722,2.607,2.544
COD,CNUT,491.24224459126606,493.2446807447856,505.8810220544813,508.98995129673915,522.6397271988841,12.564048341379472,12.564048341379472,12.564048341379472,12.270342771319157,12.364328553738549,39.1,39.26,40.26,41.48,42.27
COG,CNUT,23419.062221309945,24540.923751973136,25069.634542421536,26709.79393198673,28325.91290814221,1866.460534805972,1866.460534805972,1866.460534805972,1822.8289090373241,1836.791029283305,12.55,13.15,13.43,14.65,15.42
COL,CNUT,260701.2314660513,244868.86682777596,226961.53429191886,211911.4057215183,192158.13486216136,104932.40676461114,105834.74121781156,80760.78310253474,80526.60923610875,82140.05189002228,2.484,2.314,2.81,2.632,2.339
CRI,CNUT,43170.44886447382,39210.639409873605,36053.657094011236,32930.6187765431,29231.696351523507,15488.929401483449,15489.53925038834,17572.084348303695,17275.7817263146,17300.454203772177,2.787,2.531,2.052,1.906,1.69
CUB,CNUT,6282.6854831404025,5534.915536190946,4800.106020514355,4341.719426873966,3771.1766409620886,16267.300410911344,13659.0290947308,13238.107405011513,12175.619281088886,12838.482848698508,0.3862,0.4052,0.3626,0.3566,0.2937
DMA,CNUT,18670.581585793807,17688.808661459323,16540.10184716419,15435.772634602681,14332.029201564157,986.5274166715852,986.5274166715852,1127.459904767526,1150.3555618961125,1127.9439824179965,18.93,17.93,14.67,13.42,12.71
DOM,CNUT,184137.78738909942,189555.80087587365,191365.25154239975,208950.70866812672,211239.6096698438,330873.2055722214,338615.18188774906,368282.22952718864,442296.31455965,417437.7468386481,0.5565,0.5598,0.5196,0.4724,0.506
ECU,CNUT,23841.90051402794,23489.189930189794,23736.28494307308,24010.04530743162,24279.907179047554,12306.88581499892,12232.786557706768,12091.317537975898,12023.148385806686,12057.963882681168,1.937,1.92,1.963,1.997,2.014
ETH,CNUT,2.9706949335180967e-4,0,0,0,0,0.6734685858810882,0.6731880908432367,0.7853861059837763,0.8040315461332148,0.7877804839322607,4.411e-4,0,0,0,0
FJI,CNUT,6113.484964444632,6313.1846195843755,6221.349460558972,6139.621852970319,5940.775981471654,1842.1923080953043,1700.498280384844,1586.9323228709159,1863.6057383699886,1785.1482735646173,3.319,3.713,3.92,3.294,3.328
GAB,CNUT,55.62296299353663,55.10665326497557,53.41340440533907,48.81009752862776,48.299297259892775,0.04226148133000487,0.04226148133000487,0.04226148133000487,0.04321739264518662,0.042938266541153465,1316,1304,1264,1129,1125
GHA,CNUT,2514027.1985026025,2720223.574427417,2981214.0298066083,3194545.549015851,3378160.3508778624,361533.68576527445,361330.7269769902,369696.4849461996,377911.13553430536,373399.4903947629,6.954,7.528,8.064,8.453,9.047
GIN,CNUT,706203.1230601539,766419.0450866946,799460.6271522596,823089.2284553584,834590.7568501286,32667.2745268228,32667.2745268228,40686.638814035774,40631.11125568382,40224.34820729804,21.62,23.46,19.65,20.26,20.75
GMB,CNUT,3.4549282827922734,3.27762244405529,3.1125866389873584,3.095376341769067,3.1295303212133065,16.94154554618339,16.94154554618339,21.17693193272924,22.415676566134238,21.591967397904934,0.2039,0.1935,0.147,0.1381,0.1449
GNB,CNUT,7657.151945218225,7255.379786895239,7251.379660764203,7297.740005671167,7482.4865780124455,13565.724541712178,13565.724541712178,13236.833613506342,13175.259525029986,13232.665605848732,0.5644,0.5348,0.5478,0.5539,0.5655
GNQ,CNUT,361885.49201232695,394015.66337857634,405914.03476896824,433577.7153313836,452726.85540535743,3238.9120000631037,3238.9120000631037,3238.9120000631037,3312.1728639112453,3290.7806916675813,111.7,121.7,125.3,130.9,137.6
GRD,CNUT,1327.2705345711527,1179.598878011046,1029.9094727190118,883.9235501061651,797.404636544666,3123.5886452721766,3123.5886452721766,3644.1867528175394,3648.807061022004,3615.345726117458,0.4249,0.3776,0.2826,0.2423,0.2206
GTM,CNUT,55294.6854572064,48841.28222654179,43117.20497371317,39967.397104866635,39669.97294773374,14667.43101731335,14721.575285401046,18330.024604025508,19511.029034119685,18788.29948086369,3.77,3.318,2.352,2.048,2.111
GUY,CNUT,58196.38742424596,56697.595813547996,55570.40463534301,76247.08316345762,93810.05893041268,6484.898331045975,7758.574173465849,10439.08659927337,15697.723014091434,13875.081882336108,8.974,7.308,5.323,4.857,6.761
HND,CNUT,49764.34488352628,51419.65361998913,50848.770839522374,52651.494017315315,53518.53467490302,12622.093115006575,12851.247216590496,12926.885995378048,12919.231958851818,12929.457055510005,3.943,4.001,3.934,4.075,4.139
