GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,SORG,0.01108679943261095,0.008134665765734071,0.005650159369937559,0.0034311241638006473,0.001439399567276876,0.015154719561096998,0.017489466348278308,0.018362199172879623,0.01719109615183341,0.017541226118106545,0.7316,0.4651,0.3077,0.1996,0.08206
AGO,SORG,767518.993075898,791326.59256907,787488.2684785047,783020.0193879978,790157.2152390616,15044.35259669134,14810.486274060435,15281.85935062805,12891.32419264815,13697.50159846361,51.02,53.43,51.53,60.74,57.69
ALB,SORG,0.00394606692638144,0.00360293067191348,0.00325979441744553,0.00291665816297758,0.00257352190850963,0.07025958140419625,0.06591950640524416,0.07711252717738135,0.07192910430851994,0.07375087419568585,0.05616,0.05466,0.04227,0.04055,0.03489
ARE,SORG,0,0,0,0,0,0.0411303034865636,0.029667003580764746,0.049334595102479124,0.05038188682299685,0.04896552049417817,0,0,0,0,0
ARG,SORG,698128.5773187134,656299.3107429708,621301.066378924,581668.3469672869,535249.2370394226,579359.526530271,1050857.7543484755,912821.7898046261,509769.09805991093,673039.7457540259,1.205,0.6245,0.6806,1.141,0.7953
AUS,SORG,11401.852708574022,11215.115475730578,11477.661504428146,11034.494983895285,10642.625471044414,64590.314723012474,266327.2098337306,430304.5631204334,378012.33799722366,369244.2117072793,0.1765,0.04211,0.02667,0.02919,0.02882
AUT,SORG,95.41335797423503,94.13374540074368,91.9946636326078,91.98446635512728,90.14656214232534,165.6352558167327,151.70609318510927,107.25376573447211,154.75393793163232,136.03305035789734,0.576,0.6205,0.8577,0.5944,0.6627
AZE,SORG,0.2695185460883744,0.2517408471397374,0.25181959660968717,0.4184506592603218,0.6626188308081531,3.8433080191371847,1.663970832552343,1.300030986549426,0.6762570188139304,1.1171917950899382,0.07013,0.1513,0.1937,0.6188,0.5931
BDI,SORG,7386.731507430403,6942.832319799927,6357.5948944602205,5797.01214854535,5435.250611592692,7596.889577917599,13993.257621483986,14084.569123316534,14044.800273797126,14045.775473924768,0.9723,0.4962,0.4514,0.4128,0.387
BEL,SORG,0,0,0,0,0,0.074964715659426,0.06638293143916,0.03662973620847654,0.05278787100604334,0.046566318819884815,0,0,0,0,0
BEN,SORG,44419.84747848092,43002.8868588225,42443.41642112198,43860.57070062157,43325.00079160526,66781.40325103504,60122.69541836131,56316.41736198211,67790.2610643772,64193.798852076434,0.6652,0.7153,0.7537,0.647,0.67490000000000006
BFA,SORG,60003.618755667085,53245.72932488441,46384.699283146634,40011.505922325065,34204.67961441547,126808.32800955733,113203.11425832333,138714.80789095227,122157.47244651944,126984.29997560936,0.4732,0.4704,0.3344,0.3275,0.2694
BGD,SORG,1851.0054606067818,1879.6374509482798,1892.46215709812,1951.1838418395168,1999.017974309915,37.17887177440044,33.29309484695868,36.17310924920556,29.346792866755173,31.642111641619277,49.79,56.46,52.32,66.49,63.18
BGR,SORG,28.864064548962425,29.536185246514076,33.04836200432645,37.248422139938185,39.14519367977168,168.20726041980956,83.34765070124669,89.05765316126728,129.64040471296792,105.73464077947925,0.1716,0.3544,0.3711,0.2873,0.3702
BIH,SORG,0.031025612888991982,0.02207351879226197,0.0151016236034484,0.00833259994994313,0.002885295236562386,2.446796991011637e-4,2.421531349986591e-4,2.4329663197525159e-4,2.4444012895184406e-4,2.4368447339959438e-4,126.8,91.16,62.07,34.09,11.84
BLR,SORG,0.48895682794451495,0.4481127341446595,0.41030437245401885,0.37039170173653474,0.33292846826157113,0.3781940376421804,0.7253972990425035,0.5493567314250557,0.5522654427840598,0.5550360046672624,1.293,0.6177,0.7469,0.6707,0.5998
BLZ,SORG,32305.283651069454,30760.57647886604,29370.06922589654,29844.965435919796,29150.71570747751,10562.219121620537,9238.495627410377,14838.874829613376,21539.022291637222,19070.763946484793,3.059,3.33,1.979,1.386,1.529
BOL,SORG,679797.5094781183,725621.9605647747,823208.479562112,876224.385277284,919674.1988744208,284605.1743583379,284613.0152212805,284622.3947012045,284660.73675487225,284650.17498004844,2.389,2.55,2.892,3.078,3.231
BRA,SORG,3293904.1826518583,3386699.2542092814,3577971.5498708896,3797470.290940175,3742255.864368895,1232722.0653131043,1119027.1545651916,1307695.4811888891,2006942.0702378799,1790196.6130083473,2.672,3.026,2.736,1.892,2.09
BWA,SORG,215.95115465587244,197.92657743919193,177.58331578468014,152.57691414997095,132.2538468473258,104.12374959281942,57.13870307557338,91.0236169399305,42.85443133572285,53.44006164102826,2.074,3.464,1.951,3.56,2.475
CAF,SORG,174146.12069836643,170853.224928877,171465.61370439603,174315.03224611998,187089.6276387633,16650.948269929737,17166.627180047875,17733.991638188127,18171.599485701216,17926.065904277883,10.46,9.953,9.669,9.593,10.44
CAN,SORG,0.5134175996624303,0.48081911945888767,0.7541564395763392,0.773285178514352,0.7336951680596521,0.0015371382353633724,0.0018456296234633462,7.739478570128285e-4,0.0013095713191007198,0.0011206264668364911,334,260.5,974.4,590.5,654.7
CHE,SORG,0.4506864082576481,0.41478023589942786,0.3963241195430011,0.36255250101661013,0.3255960986840114,1.0503518890858103,0.8781749139170012,0.5209661857665837,0.7312980977249789,0.6510151309029247,0.4291,0.4723,0.7607,0.4958,0.5001
CHN,SORG,43863.150404592845,43062.65850657241,42973.642204911506,43472.46732160511,44758.27560061632,129883.11633039753,147682.5202426385,135387.23749686396,129748.81994983803,134097.2618431496,0.3377,0.2916,0.3174,0.3351,0.3338
CIV,SORG,377730.44938549295,415238.39563985803,441345.5355177954,485577.27529420017,506118.48482297023,9222.497134423365,8673.047690541358,9106.123922869283,9004.12045089265,8979.883413303653,40.96,47.88,48.47,53.93,56.36
CMR,SORG,97755.19690521278,98423.45292320637,95815.58572856456,101594.94240350624,100097.191235683,119247.69557328883,134888.93487219326,134896.67287016366,134884.56246104522,134762.45935441254,0.8198,0.7297,0.7103,0.7532,0.7428
COD,SORG,77618.49830606418,80823.79575858143,82590.83708666528,85591.57161533124,90129.21864895067,3159.582613920717,3447.879898131674,3577.54596905991,3585.752604093492,3565.1010361184995,24.57,23.44,23.09,23.87,25.28
COG,SORG,21.35837616053307,20.32283950812922,21.04315006426902,19.92447967770276,19.01115695181459,0.16315864033918026,0.17278904768169814,0.17613875458344352,0.17787342422899022,0.17612096923489376,130.9,117.6,119.5,112,107.9
COL,SORG,37627.02766352537,30756.70071670918,25047.55433956775,20012.59672062066,15966.265956706931,5810.48397149255,4921.421727380292,4267.448201558095,5806.327000192344,5178.212940262286,6.476,6.25,5.869,3.447,3.083
CRI,SORG,41.74908869488543,42.39979625007682,40.907056408331016,42.25398534979932,49.13477939721764,23.43905871180561,23.111809777332294,26.118838902284818,10.909546361651149,15.542478034115668,1.781,1.835,1.566,3.873,3.161
CUB,SORG,2437.4283113597667,2542.5965300061976,2498.559457823208,2637.9168830786725,2610.7253956153,1078.0922612354104,732.6423024035098,2437.319539843397,2504.8182225116825,2357.772698875363,2.261,3.47,1.025,1.053,1.107
CZE,SORG,2.548300980419076,2.407232233233241,2.266163486047407,2.1250947388615726,1.9840259916757383,4.711245678506359,4.3151364808343216,3.057869528931334,4.37823352117146,3.852005762711337,0.5409,0.5579,0.7411,0.4854,0.5151
DEU,SORG,0.002060518242597907,5.245020392824816e-4,2.510253289743817e-4,8.367510965812724e-5,0,0.2840083137501846,0.2514957104017155,0.13877394881274946,0.199990009953483,0.1764192869839298,0.007255,0.002086,0.001809,4.184e-4,0
DOM,SORG,2228.051698409166,1913.8287675246474,1602.431914411814,1318.5833616026027,1059.481555068717,411.8588927783526,417.62234223177455,303.03128123109366,362.61089712308205,346.1902484579013,5.41,4.583,5.288,3.636,3.06
DZA,SORG,1.9017144117814453,1.76453672703079,1.7905544827770292,1.8548446731482955,1.8961471451955718,13.373449890877604,20.202470141557825,49.48073173613431,48.89175929687446,47.82508785484914,0.1422,0.08734,0.03619,0.03794,0.03965
ECU,SORG,13540.733062641639,11884.95530919052,10845.604872937181,10210.429425824233,9733.48539707497,4752.133616271812,4796.693852843024,4811.267098277968,4786.70047620649,4795.798047659132,2.849,2.478,2.254,2.133,2.03
EGY,SORG,291.9476373379559,277.36849054898977,260.2840595284205,485.71400535526834,647.0364226975021,16294.241739004428,17062.01815732106,22293.196140889384,16762.738797709648,18891.33392248007,0.01792,0.01626,0.01168,0.02898,0.03425
ERI,SORG,7.766733522314399,6.7725729202387654,6.58073024006267,18.062899422650215,19.216292526888488,224.07206615244164,224.10373284764557,224.20861247191004,224.07489095097284,224.1261439381223,0.03466,0.03022,0.02935,0.08061,0.08574
ESP,SORG,994.2450245630465,971.2746138052515,953.7567276462271,921.1028954377095,908.4078562811198,2152.836945026198,1646.6408634696431,1494.7013087982027,3133.0220904515186,2598.3581388866114,0.4618,0.5899,0.6381,0.294,0.3496
ETH,SORG,231657.75218163928,216833.81573157632,203197.1156181494,189897.08133201886,190988.0807180245,388314.5636410466,305479.4591176437,355884.7350604049,344719.79433712753,340771.75867891713,0.5966,0.7098,0.571,0.5509,0.5605
FJI,SORG,2.7998811478561323,2.7543922939557706,2.6204437382904637,2.712528028674408,3.257117500237826,3.752848950189457,3.8132734110932907,3.7920431951000513,3.7855108209482857,3.794183636363785,0.7461,0.7223,0.691,0.7166,0.8585
FRA,SORG,5106.624157362941,5167.281689032897,5048.219308250544,5117.596493610173,5079.040612753608,13568.333472524493,12015.05906931471,6629.851408717749,9554.4293561266,8428.346829057464,0.3764,0.4301,0.7614,0.5356,0.6026
GHA,SORG,99824.141775170865,105445.86919597954,113510.87748604981,122124.98026449802,131218.25333258123,73093.53533821438,66627.21763442087,82253.60569701665,89728.85333590601,85250.74208876418,1.366,1.583,1.38,1.361,1.539
GIN,SORG,215143.57689060102,233725.0419227957,249173.3817580483,274309.39572020527,300330.26588323794,37945.335154862594,38644.35646357169,39042.242315811,39101.74578276929,39046.98408813238,5.67,6.048,6.382,7.015,7.692
GLP,SORG,0,0,0,0,0,0.3196332669566586,0.28304240280794873,0.1561812400552179,0.22507601765613772,0.19854867031265258,0,0,0,0,0
GMB,SORG,1092.3198181164987,903.3506651648668,735.1935372638015,590.4424480679471,451.3329168729039,2443.839690152192,2008.5463846943537,2134.6311299305776,2211.7947858606694,2176.2293353055015,0.447,0.4498,0.3444,0.267,0.2074
GNB,SORG,113502.70938916432,118529.18646165694,117935.01222952202,117037.96054883432,113864.44281193812,9423.749599299868,10266.996287199674,11906.73491991875,10526.803864744832,11094.299720229543,12.04,11.54,9.905,11.12,10.26
GRC,SORG,329.30295457358085,356.53253147169,373.86481096685156,384.0345304948548,396.74676930515744,607.1892079128951,568.5343811450992,667.9430610661295,621.9582965865637,638.1141710907564,0.5423,0.6271,0.5597,0.6175,0.6217
GTM,SORG,144961.392450988,147271.105931591,147815.22583712699,153098.72315372684,155624.8631164333,31659.46702553135,26564.086097482726,33558.60918778942,33585.87202194029,33136.50936485954,4.579,5.544,4.405,4.558,4.696
HND,SORG,129402.77201750531,123392.87461203171,117492.65046481651,115270.10980011805,111555.77145819177,11510.835271925442,8767.138112837923,8897.777775608318,8819.695150828478,8833.778866227149,11.24,14.07,13.2,13.07,12.63
HRV,SORG,5.320120488479617,5.400787483788225,4.697588444946059,3.9399337893692583,3.1959335882629047,2.083326247529266,2.067149283744442,0.9036490613452609,2.867155511428836,2.3814096512434126,2.554,2.613,5.198,1.374,1.342
HTI,SORG,6853.607784419197,5729.789294644229,4751.170555186682,3893.39142709196,3145.610983995173,3545.725179459202,6582.685777726342,5485.255211819029,5120.132411710851,5554.336021352388,1.933,0.8704,0.8662,0.7604,0.5663
HUN,SORG,2085.0041760796516,2056.472083438303,2100.1847973614185,2221.1707578191117,2177.2077110779937,1408.8374437896625,1232.5976481293667,618.3435187601474,2068.897421781646,1700.3326412577426,1.48,1.668,3.396,1.074,1.28
IND,SORG,87913.76611756778,90212.56003243216,92488.54892382324,108463.32960104533,117235.59019744807,66703.58189852233,67261.90080859025,58015.777018945984,53313.712332838506,56170.746193231906,1.318,1.341,1.594,2.034,2.087
IRQ,SORG,3.9822841445050137,3.4635265558069257,2.9520715571274874,2.4563983334057418,1.973884183706625,0.2859100009761837,0.12509053324775077,0.19717660325492917,0.18971671583588567,0.17679998620742088,13.93,27.69,14.97,12.95,11.16
ISR,SORG,34.620223136090026,29.524526276095497,25.021703782875772,21.597355858269786,18.489466706978103,2948.1831158214413,2955.479920235189,2906.1029909395575,2473.561999782444,2600.515412849827,0.01174,0.00999,0.00861,0.008731,0.00711
ITA,SORG,3550.051083199665,3437.7508335802013,3352.6467746444137,3951.518144396585,3801.5350383536716,23437.986496585232,14480.626991028375,12387.064528686098,15498.2516951106,14385.31009507825,0.1515,0.2374,0.2707,0.255,0.2643
JOR,SORG,0,0,0,0,0,21.986773033520656,7.047342077680576,15.792859252832304,17.76332810555752,14.681222806451794,0,0,0,0,0
KAZ,SORG,1.6862634044723572,1.5386236333702044,1.3913483176645505,1.3181663706348965,1.386434902096121,6.6978262235752215,8.585842322857943,25.71244914209676,17.582271648935333,20.271798695567124,0.2518,0.1792,0.05411,0.07497,0.06839
KEN,SORG,55645.095042322224,52242.29763255463,48299.965478459984,45740.276896821975,46186.52039058517,78265.08223493762,35508.41952032022,30882.237697352208,49953.14871960674,41501.033647022436,0.711,1.471,1.564,0.9157,1.113
KGZ,SORG,0.019624631508652454,0.01022286982536613,0.005882612634429611,0.003419025408858729,0.0013732115169052548,0.23771085820291107,0.17569547138932848,0.12374141038773871,0.12885315537571063,0.13269324430112733,0.08256,0.05819,0.04754,0.02653,0.01035
KHM,SORG,37.519128382689324,32.615045593139605,27.71410750675677,22.848166638903564,18.11288727561197,2.8302266718604248,2.8302266718604248,2.8302266718604248,2.8302266718604248,2.8302266718604248,13.26,11.52,9.792,8.073,6.4
KOR,SORG,249.9394104756062,232.96785528225413,217.8230485963035,205.85200579283222,193.83619983799827,73.12826872866866,73.12826872866866,73.12826872866866,73.12826872866866,73.12826872866866,3.418,3.186,2.979,2.815,2.651
LAO,SORG,1475.1384588478134,1299.951893853341,1130.2524872900283,1007.3877751865821,922.745291986245,171.37457678117138,171.47588924222694,171.41442316814118,171.38698629321593,171.4086171678769,8.608,7.581,6.594,5.878,5.383
LBN,SORG,4.835547447489837,4.345274079277152,3.795544555018467,3.408180139109561,2.8565177112771702,18.826212771544945,21.99513724846442,23.89394431598474,17.596248853112353,19.194034477467046,0.2569,0.1976,0.1588,0.1937,0.1488
LBR,SORG,13170.428318862128,13566.37680879211,13579.192324215723,13793.385067041254,13667.319877891281,398.8829641166421,611.5332774463469,444.55547124746744,467.3378566393409,493.73332188562495,33.02,22.18,30.55,29.51,27.68
