GID_0,crop,yield_mt,yield_kg,yield_factor_kg
ALB,OFIB,1.5800000000000003,1580.0000000000002,6.329113924050632e-4
ALB,ONIO,20.792816876559495,20792.816876559496,4.8093531816140634e-05
ALB,OOIL,2.2925498178005452,2292.549817800545,4.3619553749082426e-4
ALB,OPUL,0.4124187622501369,412.4187622501369,0.0024247199485882944
ALB,PMIL,0.5,500,0.002
ALB,POTA,25.501181761020412,25501.181761020413,3.921386896385094e-5
ALB,RAPE,2.7721649484536086,2772.1649484536088,3.607288955001859e-4
ALB,REST,2.723540360417542,2723.5403604175417,3.6716915032119867e-4
ALB,RICE,4.499261992619926,4499.261992619927,2.2225867300910355e-4
ALB,SESA,1.5000000000000002,1500.0000000000002,6.666666666666665e-4
ALB,SORG,3.2744186046511627,3274.4186046511627,3.053977272727273e-4
ALB,SOYB,2.622636655948553,2622.636655948553,3.812956696581825e-4
ALB,SUGB,34.44149107348097,34441.49107348097,2.903474759169104e-5
ALB,SUNF,2.716118865375957,2716.118865375957,3.6817239950269373e-4
ALB,TEAS,0.8454545454545456,845.4545454545456,0.001182795698924731
ALB,TEMF,16.6949940138748,16694.994013874802,5.989819458269493e-5
ALB,TOBA,1.8321041074657711,1832.1041074657712,5.458205109224028e-4
ALB,TOMA,45.42216194036655,45422.16194036655,2.2015684795295988e-5
ALB,TROF,36.00610330911049,36006.10330911049,2.7773069232597956e-5
ALB,VEGE,25.285155470803353,25285.155470803355,3.954889663046348e-5
ALB,WHEA,4.1401437498555564,4140.143749855556,2.4153750700924058e-4
AND,BARL,1.2420292961772061,1242.029296177206,8.051339876425309e-4
AND,OCER,0.16587412587412587,165.87412587412587,0.006028667790893761
AND,ONIO,1.9778625954198474,1977.8625954198474,5.055962948668467e-4
AND,POTA,6.593103448275863,6593.103448275863,1.5167364016736398e-4
AND,RAPE,1.5373417721518987,1537.3417721518988,6.504734458624949e-4
AND,RICE,5.4,5400,1.8518518518518518e-4
AND,SOYB,0.9,900,0.0011111111111111111
AND,SUGB,0.9,900,0.0011111111111111111
AND,SUNF,0.3,300,0.0033333333333333335
AND,TOMA,3.6,3600,2.777777777777778e-4
AND,VEGE,0.9961942257217848,996.1942257217848,0.0010038203135291793
AND,WHEA,1.2891272189349112,1289.1272189349113,7.757186298697573e-4
ARE,BANA,20.292840375586856,20292.840375586857,4.927846380751323e-5
ARE,BARL,3.9628314393939394,3962.8314393939395,2.5234482346615686e-4
ARE,CITR,22.26444540727903,22264.44540727903,4.491466019957833e-5
ARE,MAIZ,18.650045968741253,18650.04596874125,5.36191707878934e-5
ARE,OCER,3.4378143133462284,3437.8143133462286,2.9088249360002247e-4
ARE,ONIO,21.449677205149964,21449.677205149965,4.662074820221093e-5
ARE,POTA,27.980808402291533,27980.808402291532,3.573878158281172e-5
ARE,REST,26.366611433305714,26366.611433305712,3.792675454445475e-5
ARE,SORG,43.5033456138604,43503.345613860394,2.2986737821869837e-5
ARE,SUGC,11.038461538461538,11038.461538461539,9.059233449477352e-5
ARE,TEMF,22.235075885328836,22235.075885328835,4.4973986378873604e-5
ARE,TOBA,6.32745471877979,6327.45471877979,1.5804143126177026e-4
ARE,TOMA,47.43722631148499,47437.22631148499,2.108049052939444e-5
ARE,TROF,5.99220907994368,5992.20907994368,1.66883362489314e-4
ARE,VEGE,38.56750588429926,38567.50588429926,2.592856284251188e-5
ARE,WHEA,4.56991833030853,4569.91833030853,2.188222912798721e-4
ARG,BANA,16.532871847239665,16532.871847239665,6.048555926881877e-5
ARG,BARL,3.8287548896343346,3828.7548896343346,2.611815143109109e-4
ARG,BEAN,1.4059244588588802,1405.9244588588801,7.112757685513565e-4
ARG,CASS,6.3249337695352965,6324.933769535297,1.581044223445634e-4
ARG,CHIC,1.3915903333293906,1391.5903333293907,7.18602289804279e-4
ARG,CITR,12.48781692843468,12487.81692843468,8.007804772690144e-5
ARG,COCO,1.1,1100,9.090909090909091e-4
ARG,COFF,1.1058823529411765,1105.8823529411766,9.042553191489361e-4
ARG,COTT,2.730007749545631,2730.0077495456308,3.662993265006061e-4
ARG,GROU,3.3668324453873333,3366.8324453873333,2.970150775902233e-4
ARG,LENT,0.8177457801333367,817.7457801333367,0.0012228739350228699
ARG,MAIZ,7.008853461375434,7008.853461375434,1.426766882073973e-4
ARG,MILL,0.8158180697921917,815.81806979219175,0.0012257634845655278
ARG,OCER,1.941224068268957,1941.224068268957,5.151388839371478e-4
ARG,OFIB,1.031660578477753,1031.660578477753,9.693110513881715e-4
ARG,ONIO,31.724286518452164,31724.286518452165,3.152159149169071e-5
ARG,OOIL,0.8570914959543116,857.0914959543115,0.0011667365791403284
ARG,OPUL,2.645374295116044,2645.374295116044,3.78018340106436e-4
ARG,ORTS,2.5123222748815164,2512.3222748815165,3.9803810601773254e-4
ARG,PLNT,6.433333333333333,6433.333333333333,1.5544041450777204e-4
ARG,POTA,34.564905787768176,34564.90578776818,2.8931078422145732e-5
ARG,RAPE,1.712134620587621,1712.134620587621,5.840662223492628e-4
ARG,REST,4.2985466173637485,4298.546617363749,2.32636769823678e-4
ARG,RICE,5.585765119254072,5585.765119254072,1.7902650373769044e-4
ARG,SESA,0.7004425410421127,700.4425410421127,0.0014276688541963887
ARG,SORG,4.040570716450128,4040.570716450128,2.474897904716186e-4
ARG,SOYB,2.718528338770719,2718.528338770719,3.6784608265374427e-4
ARG,SUGC,15.551799717543604,15551.799717543605,6.430123960971054e-5
ARG,SUNF,1.8633540004397429,1863.3540004397428,5.366666772733494e-4
ARG,SWPO,12.199677675364095,12199.677675364095,8.196937875001319e-5
ARG,TEAS,9.997606276433947,9997.606276433948,1.0002394296694494e-4
ARG,TEMF,5.469102595983288,5469.102595983288,1.8284535395888114e-4
ARG,TOBA,1.3015665276343078,1301.5665276343077,7.683049454395337e-4
ARG,TOMA,65.9538976074093,65953.89760740931,1.5162106202615981e-5
ARG,TROF,9.45293088367819,9452.930883678191,1.0578729626878368e-4
ARG,VEGE,13.853850230759749,13853.850230759748,7.218209980209666e-5
ARG,WHEA,2.416141636029883,2416.141636029883,4.1388302121359244e-4
ARG,YAMS,13.075882352941177,13075.882352941177,7.647667461424266e-5
ARM,BANA,41.75000000000001,41750.00000000001,2.395209580838323e-5
ARM,BARL,1.821149449798202,1821.1494497982019,5.491037542859584e-4
ARM,BEAN,2.156720542399023,2156.720542399023,4.636669333559796e-4
ARM,CHIC,1.4690010298661174,1469.0010298661173,6.807347167694897e-4
ARM,CITR,4.498368522072937,4498.368522072937,2.223028182535788e-4
ARM,COTT,3.7513306395429846,3751.3306395429845,2.6657207697421934e-4
ARM,GROU,7.107773109243697,7107.773109243697,1.406910412910472e-4
ARM,LENT,1.6039255499153975,1603.9255499153976,6.234703350493713e-4
ARM,MAIZ,7.176917979457213,7176.917979457213,1.3933557592024057e-4
ARM,MILL,5.396629213483146,5396.629213483146,1.8530085363314597e-4
ARM,OCER,1.7271232703379338,1727.1232703379337,5.789974677397157e-4
ARM,ONIO,28.471295185883157,28471.29518588316,3.51230948037737e-5
ARM,OOIL,1.3038160469667317,1303.8160469667316,7.669793621013134e-4
ARM,OPUL,2.209984520123839,2209.984520123839,4.524918572479249e-4
ARM,PMIL,0.4900000000000001,490.0000000000001,0.0020408163265306116
ARM,POTA,19.49315644074849,19493.156440748488,5.130005512650585e-5
ARM,RAPE,1.6156862745098037,1615.6862745098038,6.189320388349515e-4
ARM,REST,2.066199134199134,2066.1991341991343,4.8398045640823647e-4
ARM,SESA,1.4037037037037037,1403.7037037037037,7.12401055408971e-4
ARM,SORG,1.3,1300,7.692307692307692e-4
ARM,SOYB,2.1785714285714284,2178.5714285714284,4.5901639344262296e-4
ARM,SUGB,19.692065052640206,19692.065052640206,5.078187571119797e-5
ARM,SUNF,2.730935677457527,2730.935677457527,3.6617486389536267e-4
ARM,TEAS,1.628729281767956,1628.7292817679559,6.139755766621438e-4
ARM,TEMF,10.842843434149287,10842.843434149287,9.222673056871069e-5
ARM,TOBA,2.090473061760841,2090.473061760841,4.783606248232077e-4
ARM,TOMA,45.35294260148077,45352.94260148077,2.2049285947927668e-5
ARM,TROF,28.490293497311587,28490.293497311588,3.509967351141407e-5
ARM,VEGE,24.735033345216465,24735.033345216463,4.042848804945683e-5
ARM,WHEA,2.38199326430727,2381.99326430727,4.198164684108876e-4
ATG,BANA,1.1570561456752657,1157.0561456752657,8.642622950819671e-4
ATG,CASS,3.823471882640587,3823.471882640587,2.61542396725924e-4
ATG,CITR,4.981944444444444,4981.944444444444,2.0072483969891275e-4
ATG,COTT,0.24420082618366698,244.20082618366698,0.004094990240728693
ATG,MAIZ,3.061363636363637,3061.363636363637,3.2665181885671856e-4
ATG,ONIO,8.651818181818182,8651.818181818182,1.1558264158873595e-4
ATG,ORTS,4.746521739130435,4746.521739130435,2.1068058990565173e-4
ATG,SWPO,3.4878973105134476,3487.897310513448,2.867056885492972e-4
ATG,TOMA,5.891150442477876,5891.150442477876,1.697461318912423e-4
ATG,TROF,7.20634113466487,7206.34113466487,1.3876667525350295e-4
ATG,VEGE,4.032136279926335,4032.1362799263347,2.4800749046564207e-4
ATG,YAMS,3.835620585267407,3835.620585267407,2.607140038409934e-4
AUS,BANA,29.226688093848242,29226.688093848243,3.421530338261228e-5
AUS,BARL,2.2403655696268454,2240.3655696268456,4.463557258499378e-4
AUS,BEAN,1.6883383839060042,1688.3383839060043,5.922983268830743e-4
AUS,CASS,17.6,17600,5.681818181818182e-5
AUS,CHIC,1.06648988387404,1066.48988387404,9.376554012565833e-4
AUS,CITR,21.274765745355687,21274.765745355686,4.700404281623179e-5
AUS,CNUT,3,3000,3.333333333333333e-4
AUS,COCO,0.3,300,0.0033333333333333335
AUS,COFF,0.6,600,0.0016666666666666668
AUS,COTT,3.6186564555745497,3618.65645557455,2.763456581957365e-4
AUS,GROU,1.8564994593578112,1856.4994593578112,5.386481503990923e-4
AUS,LENT,1.3468981678938285,1346.8981678938285,7.424466257636388e-4
AUS,MAIZ,6.44669121170092,6446.691211700921,1.551183339113517e-4
AUS,MILL,0.7319734029433528,731.9734029433528,0.0013661698580561537
AUS,OCER,1.4667777053218225,1466.7777053218224,6.817665665163571e-4
AUS,OILP,7.4,7400,1.3513513513513514e-4
AUS,ONIO,56.17264002745766,56172.64002745766,1.780226102086695e-5
AUS,OOIL,1.833787536333546,1833.787536333546,5.453194441485782e-4
AUS,OPUL,1.2027504831263474,1202.7504831263473,8.314276435796296e-4
AUS,ORTS,16,16000,6.25e-5
AUS,POTA,40.5495594480086,40549.5594480086,2.466118038303645e-5
AUS,RAPE,1.4068772188618675,1406.8772188618675,7.107940810989731e-4
AUS,REST,3.4626727219478535,3462.6727219478535,2.8879425816410136e-4
AUS,RICE,9.492398801953488,9492.398801953488,1.0534744913943196e-4
AUS,RUBB,0.4,400,0.0025
AUS,SORG,1.8702721723555242,1870.2721723555242,5.346815371479033e-4
AUS,SOYB,1.156808276187759,1156.808276187759,8.644474806970453e-4
AUS,SUGC,58.370078239437824,58370.078239437826,1.7132065437670573e-5
AUS,SUNF,0.8813484337672445,881.3484337672445,0.0011346250378248136
AUS,SWPO,34.95538756214851,34955.387562148506,2.8607893367569224e-5
AUS,TEAS,3.1,3100,3.225806451612903e-4
AUS,TEMF,12.0941977917748,12094.197791774799,8.268427697454186e-5
AUS,TOBA,0.9006607279297397,900.6607279297398,0.00111029599602794
AUS,TOMA,79.4769388600256,79476.93886002559,1.2582266181152187e-5
AUS,TROF,12.588659962005876,12588.659962005875,7.943657251988083e-5
AUS,VEGE,18.038463953542276,18038.463953542276,5.543709279102041e-5
AUS,WHEA,1.921020526893872,1921.020526893872,5.205566447626229e-4
AUS,YAMS,25.3,25300,3.9525691699604744e-5
AUT,BARL,6.222415764563021,6222.41576456302,1.6070928684885566e-4
AUT,MAIZ,11.036969637175462,11036.969637175462,9.060458014052453e-5
AUT,OCER,4.78869239991599,4788.69239991599,2.088252734749769e-4
AUT,OFIB,4.700909371579331,4700.9093715793315,2.12724798747617e-4
AUT,ONIO,44.29225144550564,44292.251445505644,2.2577312450019302e-5
AUT,OOIL,0.7408051559872968,740.8051559872968,0.001349882613421157
AUT,OPUL,2.2511148379717287,2251.114837971729,4.442243385952746e-4
AUT,POTA,33.95196892481789,33951.96892481789,2.94533728578265e-5
AUT,RAPE,3.1089998368182563,3108.9998368182564,3.2164684866095003e-4
AUT,REST,4.457673355709491,4457.673355709491,2.243322738574321e-4
AUT,SORG,8.109519122787093,8109.519122787093,1.2331187396674123e-4
AUT,SOYB,3.1341397784185765,3134.1397784185765,3.190668160003316e-4
AUT,SUGB,76.5311924987559,76531.1924987559,1.3066567596163565e-5
AUT,SUNF,2.8784480368919483,2878.4480368919485,3.47409432855271e-4
AUT,TEMF,11.753313740886572,11753.313740886571,8.508238800103437e-5
AUT,TOBA,1,1000,0.001
AUT,TOMA,255.497670083877,255497.67008387702,3.913930016159095e-6
AUT,TROF,40.68729166666667,40687.291666666664,2.4577698810541787e-5
AUT,VEGE,28.501980049376126,28501.980049376125,3.5085281733676916e-5
AUT,WHEA,5.883396658288876,5883.396658288876,1.6996984192645605e-4
AZE,BANA,67.57658536585366,67576.58536585367,1.4798025005052983e-5
AZE,BARL,2.8634212867086712,2863.4212867086712,3.492325787482844e-4
AZE,BEAN,2.180655492315458,2180.655492315458,4.585777090989198e-4
AZE,CHIC,0.7409772583257059,740.977258325706,0.0013495690842922432
AZE,CITR,15.497618787249168,15497.618787249168,6.452604195057119e-5
AZE,COTT,3.0508579537624274,3050.8579537624273,3.277766500950214e-4
AZE,GROU,4.171966527196653,4171.966527196653,2.3969511583592416e-4
AZE,LENT,1.006370745170193,1006.3707451701931,9.936695842950843e-4
AZE,MAIZ,8.836423821803518,8836.423821803517,1.1316795348051783e-4
AZE,MILL,2.0663660955816048,2066.366095581605,4.8394135102112064e-4
AZE,OCER,2.017277192710503,2017.2771927105032,4.957176949273667e-4
AZE,ONIO,23.313703506711676,23313.703506711674,4.289322799837935e-5
AZE,OOIL,1.5600357905455209,1560.035790545521,6.410109345313899e-4
AZE,OPUL,1.786092174524889,1786.092174524889,5.598815191416455e-4
AZE,PMIL,30.915156950672646,30915.156950672645,3.234659301893799e-5
AZE,POTA,18.726895281977523,18726.895281977522,5.339913450375219e-5
AZE,RAPE,2.9530734308568136,2953.0734308568135,3.3863025197780367e-4
AZE,REST,1.6199455243029652,1619.9455243029652,6.173047087063517e-4
AZE,RICE,3.109941884922799,3109.941884922799,3.215494169997405e-4
AZE,SESA,0.37519379844961237,375.19379844961236,0.0026652892561983476
AZE,SORG,2.4944021739130435,2494.4021739130435,4.0089766215656796e-4
AZE,SOYB,3.5360452424482225,3536.0452424482223,2.82801811468803e-4
AZE,SUGB,36.9770027042214,36977.0027042214,2.7043836083713654e-5
AZE,SUNF,2.167170143718127,2167.1701437181273,4.6143123690525745e-4
AZE,TEAS,1.8432670892581804,1843.2670892581805,5.42514975625398e-4
AZE,TEMF,10.205341082091353,10205.341082091352,9.798790574034128e-5
AZE,TOBA,2.0333592662353617,2033.3592662353617,4.917970063654506e-4
AZE,TOMA,38.63328326441255,38633.283264412545,2.5884416635154604e-5
AZE,TROF,19.803009720808067,19803.009720808066,5.049737459600635e-5
AZE,VEGE,19.940330002446043,19940.330002446044,5.014962138928151e-5
AZE,WHEA,3.1018829118520683,3101.8829118520684,3.2238483154185897e-4
BDI,BANA,7.884107878703808,7884.107878703808,1.2683743238739215e-4
BDI,BARL,1.4863636363636363,1486.3636363636363,6.727828746177371e-4
BDI,BEAN,0.618082853512836,618.082853512836,0.0016179060692535982
BDI,CASS,8.152984059008597,8152.984059008597,1.22654477521645e-4
BDI,CHIC,1.275552240926202,1275.5522409262019,7.83974162652783e-4
BDI,CITR,5.485510319585624,5485.5103195856245,1.8229844476448637e-4
BDI,COCO,0,0,Inf
BDI,COFF,0.8413342134430882,841.3342134430882,0.0011885882970426053
BDI,COTT,0.6996317155697742,699.6317155697742,0.0014293234250903112
BDI,COWP,0.8276278690425614,827.6278690425613,0.001208272506769071
BDI,GROU,0.5913017564026317,591.3017564026317,0.001691183882293554
BDI,MAIZ,1.2161650874830316,1216.1650874830316,8.222567892238992e-4
BDI,MILL,0.6300431315458129,630.0431315458129,0.001587192923675712
BDI,OCER,0.6074493293643359,607.4493293643359,0.0016462278442984668
BDI,OFIB,1.119047619047619,1119.047619047619,8.936170212765958e-4
BDI,OILP,9.835987647098156,9835.987647098156,1.0166747213179178e-4
BDI,ONIO,4.997462209140251,4997.462209140252,2.0010156318361376e-4
BDI,OOIL,0.9935427695736975,993.5427695736975,0.0010064991972404702
BDI,OPUL,4.247411183163147,4247.411183163147,2.3543753050423444e-4
BDI,ORTS,17.720185567905204,17720.185567905206,5.643281760046575e-5
BDI,PIGE,1.1187576887590345,1118.7576887590344,8.938486055092371e-4
BDI,PLNT,16.738846391104197,16738.846391104198,5.9741273480557566e-5
BDI,PMIL,0.8978464228220862,897.8464228220862,0.0011137762256231167
BDI,POTA,8.02697360761471,8026.97360761471,1.2457995365169257e-4
BDI,RCOF,0.5063329792883696,506.33297928836964,0.001974984922778404
BDI,REST,1.4138484702050167,1413.8484702050166,7.072893744086973e-4
BDI,RICE,2.9544391631001146,2954.4391631001145,0.00033847371524505946
BDI,RUBB,0.1180255941499086,118.0255941499086,0.0084727385377943
BDI,SESA,0,0,Inf
BDI,SORG,0.5983492704684945,598.3492704684945,0.0016712646765943604
BDI,SOYB,0.4717380617533201,471.7380617533201,0.0021198204704603995
BDI,SUGC,57.35002382297865,57350.02382297865,1.7436784387164044e-5
BDI,SUNF,0.8674173918818554,867.4173918818555,0.0011528475326399758
BDI,SWPO,10.84000326431028,10840.00326431028,9.225089472919336e-5
BDI,TEAS,5.777492001715096,5777.492001715096,1.730854840998727e-4
BDI,TEMF,5.163430159942454,5163.430159942454,1.936697058009873e-4
BDI,TOBA,0.8755589954706711,875.5589954706711,0.0011421274924626108
BDI,TOMA,3.8814853218141323,3881.4853218141325,2.576333328841803e-4
BDI,TROF,7.238835551718339,7238.835551718339,1.3814376536881297e-4
BDI,VEGE,8.907825126075746,8907.825126075746,1.122608477205861e-4
BDI,WHEA,0.732037499469624,732.0374994696241,0.001366050237487178
BDI,YAMS,10.770047792455108,10770.047792455107,9.285009865049476e-5
BEL,BARL,7.877126933239387,7877.126933239387,1.269498395132196e-4
BEL,MAIZ,8.919245177189953,8919.245177189954,1.1211711082428773e-4
BEL,OCER,5.473258534159474,5473.258534159474,1.8270651637572783e-4
BEL,OFIB,5.392978835672878,5392.978835672878,1.854262793292106e-4
BEL,ONIO,40.04557987364621,40045.57987364621,2.4971545003349917e-5
BEL,OOIL,1.5741648106904234,1574.1648106904233,6.352574985851726e-4
BEL,OPUL,3.8771300702469977,3877.1300702469975,2.579227371487936e-4
BEL,POTA,40.713608063833156,40713.608063833155,2.4561812316710964e-5
BEL,RAPE,3.535983790757825,3535.983790757825,2.828067262677361e-4
BEL,REST,2.5,2500,4e-4
BEL,SORG,3.485972850678733,3485.9728506787333,2.868639667705088e-4
BEL,SOYB,2.507516339869281,2507.516339869281,3.9880099048612014e-4
BEL,SUGB,84.41337230256808,84413.37230256808,1.1846464283119007e-5
BEL,SUNF,2.553028169014085,2553.0281690140846,3.916917220643809e-4
BEL,TEMF,29.696240043506606,29696.240043506605,3.367429676399927e-5
BEL,TOMA,472.29105285060336,472291.05285060336,2.1173384377372977e-6
BEL,VEGE,29.54690464723597,29546.90464723597,3.384449274599555e-5
BEL,WHEA,8.57195914517546,8571.95914517546,1.1665944541544252e-4
BEN,BANA,3.57427618401211,3574.2761840121098,2.797769250381498e-4
BEN,BEAN,0.6510866202777104,651.0866202777104,0.0015358939484480057
BEN,CASS,8.182793966961686,8182.793966961686,1.222076474169501e-4
BEN,CHIC,0.7979752530933633,797.9752530933632,0.0012531716943896252
BEN,CITR,1.464554807554503,1464.554807554503,6.828013501726089e-4
BEN,CNUT,0.9075092463273202,907.5092463273202,0.0011019171474527547
BEN,COCO,0.27200984105334725,272.00984105334726,0.0036763375770800786
BEN,COTT,1.1168499091155728,1116.8499091155727,8.953754589924213e-4
BEN,COWP,0.6789266161820806,678.9266161820806,0.0014729132371086937
BEN,GROU,0.6894854526586843,689.4854526586844,0.0014503569236217512
BEN,MAIZ,0.7823798327997014,782.3798327997014,0.001278151555136023
BEN,MILL,0.6589877541252698,658.9877541252698,0.0015174788814207702
BEN,OCER,0.44574660966425433,445.7466096642543,0.002243427046485493
BEN,OFIB,0.6759002770083101,675.9002770083101,0.0014795081967213118
BEN,OILP,13.89022751722719,13890.227517227191,7.199306121946251e-5
BEN,ONIO,10.199449905926441,10199.449905926442,9.80445033039424e-5
BEN,OOIL,1.0729604703985005,1072.9604703985005,9.32000784361233e-4
BEN,OPUL,0.8573985151304059,857.3985151304058,0.0011663187914990793
BEN,ORTS,1.1139540370029153,1113.9540370029154,8.977031069347279e-4
BEN,PLNT,3.4538612365198875,3453.8612365198874,2.895310296274672e-4
BEN,PMIL,0.38347016623532243,383.47016623532244,0.0026077647964570325
