GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.10_1,AGO.10.11_1,OFIB,3.628827850872464,4.994787822087342,5.190987232933543,7.55383775248044,8.84382467045433,10.197418685093401,0.30213171628420404,0.30213171628420404,0.30213171628420404,0.30213171628420404,0.30213171628420404,0.30213171628420404,12.01,16.53,17.18,25,29.27,33.75
AGO,AGO.10_1,AGO.10.12_1,OFIB,3.8132825740517693,4.395001836676167,5.137626224048217,5.022567729109547,5.312559258727228,6.023218281634372,0.40025102520373196,0.40025102520373196,0.40025102520373196,0.40025102520373196,0.40025102520373196,0.40025102520373196,9.527,10.98,12.84,12.55,13.27,15.05
AGO,AGO.10_1,AGO.10.6_1,OFIB,0.19885289420539767,0.19094038367524696,0.1784333273391956,0.26302599376767893,0.2455394644693438,0.22805293517100866,0.4794401634452942,0.4794401634452942,0.4794401634452942,0.4794401634452942,0.4794401634452942,0.4794401634452942,0.4148,0.3983,0.3722,0.5486,0.5121,0.4757
AGO,AGO.10_1,AGO.10.8_1,OFIB,0.847617209788342,0.9409521374250854,0.8814215419253767,1.1923789435531322,1.3433073991653532,1.4282341343208504,0.1310432420328703,0.1310432420328703,0.1310432420328703,0.1310432420328703,0.1310432420328703,0.1310432420328703,6.468,7.18,6.726,9.099,10.25,10.9
AGO,AGO.11_1,AGO.11.1_1,OFIB,0.1974971203759615,0.2083610531430931,0.26369860213944957,0.24263127582137609,0.22156394950330255,0.20049662318522904,0.21813646423416225,0.21813646423416225,0.21813646423416225,0.21813646423416225,0.21813646423416225,0.21813646423416225,0.9054,0.9552,1.209,1.112,1.016,0.9191
AGO,AGO.11_1,AGO.11.9_1,OFIB,0.1406283381124198,0.11290194341933521,0.08577731894426271,0.06929901419128806,0.06300617416993146,0.0712043609770231,0.356436300138344,0.356436300138344,0.356436300138344,0.356436300138344,0.356436300138344,0.356436300138344,0.3945,0.3168,0.2407,0.1944,0.1768,0.1998
AGO,AGO.12_1,AGO.12.9_1,OFIB,1.2131072078889322,1.0417633801294899,0.8721163577680893,0.703948882024358,0.5363640359231601,0.37501000781439253,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,1713,1471,1232,994,757.4,529.5
AGO,AGO.14_1,AGO.14.10_1,OFIB,36.48977248814241,31.264208839819005,26.11428048792761,21.040862587903234,16.062270475483526,11.244686478020746,0.29070280962534717,0.29070280962534717,0.29070280962534717,0.29070280962534717,0.29070280962534717,0.29070280962534717,125.5,107.5,89.83,72.38,55.25,38.68
AGO,AGO.14_1,AGO.14.11_1,OFIB,97.97614993926881,84.7455556937904,71.63469555183343,58.662520898886605,45.95832984052004,33.50939894708363,0.4279239914823019,0.4279239914823019,0.4279239914823019,0.4279239914823019,0.4279239914823019,0.4279239914823019,229,198,167.4,137.1,107.4,78.31
AGO,AGO.14_1,AGO.14.12_1,OFIB,191.5625102542228,206.4386539666617,219.96835866253713,228.05941312045934,227.50897522158715,232.07642062125458,5.287269222106388,5.287269222106388,5.287269222106388,5.287269222106388,5.287269222106388,5.287269222106388,36.23,39.04,41.6,43.13,43.03,43.89
AGO,AGO.14_1,AGO.14.13_1,OFIB,81.5608061937359,85.25077695718304,84.04626376331943,84.59816032632229,85.71278441907171,89.8741596116166,1.552304742905744,1.552304742905744,1.552304742905744,1.552304742905744,1.552304742905744,1.552304742905744,52.54,54.92,54.14,54.5,55.22,57.9
AGO,AGO.14_1,AGO.14.14_1,OFIB,363.85895743606176,393.10886618801106,402.10971907073537,402.6122946536127,401.2859398049814,400.83101923149746,0.6543884903050318,0.6543884903050318,0.6543884903050318,0.6543884903050318,0.6543884903050318,0.6543884903050318,556,600.7,614.5,615.2,613.2,612.5
