GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.12_1,AGO.12.4_1,PLNT,0,0,0,0,0,0,0.023052090201253296,0.02313444078170455,0.023150199460018207,0.02319941750220554,0.023248735013056708,0.023208793908697265,0,0,0,0,0,0
AGO,AGO.17_1,AGO.17.7_1,PLNT,69.22726587611515,80.22913925263873,75.28201337719024,84.56739320938713,76.65144910762669,72.6931324402813,22.295282155191043,22.374929137775926,22.39017045326309,22.43777265020543,22.48547105022118,22.44684122604865,3.105,3.586,3.362,3.769,3.409,3.238
AGO,AGO.18_1,AGO.18.1_1,PLNT,2.7904323078707725,2.5194219535827562,2.886564630040599,2.2943262670374716,1.897942718409038,1.6994589195120726,10.205679136184202,10.242137591509797,10.249114313059794,10.270904248024033,10.292738220004368,10.275055394200782,0.2734,0.246,0.2816,0.2234,0.1844,0.1654
AGO,AGO.4_1,AGO.4.1_1,PLNT,371.7580717822123,366.31993149936056,367.64089987958687,461.116145037214,454.6397186002025,433.24429005101314,32.529894786119385,32.50823870300359,32.51444319004902,32.52239401132795,32.530344832606865,32.52383935870178,11.43,11.27,11.31,14.18,13.98,13.32
ARG,ARG.17_1,ARG.17.18_1,PLNT,0.23045800172024983,0.2027266866180281,0.17499537151580632,0.1472640564135846,0.11953274131136286,0.09180142620914111,0.008568800316837641,0.008568800316837641,0.008568800316837641,0.008568800316837641,0.008568800316837641,0.008568800316837641,26.9,23.66,20.42,17.19,13.95,10.71
ARG,ARG.17_1,ARG.17.8_1,PLNT,29.029448572355793,25.22179700340909,21.414145434462384,17.60649386551568,13.798842296568978,9.991190727622273,0.09144161149375417,0.09144161149375417,0.09144161149375417,0.09144161149375417,0.09144161149375417,0.09144161149375417,317.5,275.8,234.2,192.5,150.9,109.3
BDI,BDI.10_1,BDI.10.1_1,PLNT,2.763074676106953,2.125346762380787,2.416372431218671,4.15642567422817,4.875807552916139,5.055234842297297,1867.5299837757639,1867.5299837757639,1867.5299837757639,1867.5299837757639,1867.5299837757639,1867.5299837757639,0.00148,0.001138,0.001294,0.002226,0.002611,0.002707
BDI,BDI.10_1,BDI.10.2_1,PLNT,18.550150008634077,19.53715806976579,19.1710164722002,24.128106680753067,35.128889591737746,61.15784108031593,1793.9799789450606,1793.9799789450606,1793.9799789450606,1793.9799789450606,1793.9799789450606,1793.9799789450606,0.01034,0.01089,0.01069,0.01345,0.01958,0.03409
BDI,BDI.10_1,BDI.10.3_1,PLNT,8.84271397085886,8.67091456338234,8.066821730921033,8.55199558622469,12.025777390278765,12.332961467135341,545.1158052252948,545.1158052252948,545.1158052252948,545.1158052252948,545.1158052252948,545.1158052252948,0.01622,0.01591,0.0148,0.01569,0.02206,0.02262
BDI,BDI.10_1,BDI.10.4_1,PLNT,23.726394125616313,21.985568144954296,20.86163839752389,19.089176712593584,18.604936341281725,21.286554470212856,892.0161186480724,892.0161186480724,892.0161186480724,892.0161186480724,892.0161186480724,892.0161186480724,0.0266,0.02465,0.02339,0.0214,0.02086,0.02386
BDI,BDI.10_1,BDI.10.5_1,PLNT,19.19269042914026,21.129192875096514,26.40391680258801,29.419896017509966,29.317857864420727,43.36777307655908,2062.5887432728537,2062.5887432728537,2062.5887432728537,2062.5887432728537,2062.5887432728537,2062.5887432728537,0.009305,0.01024,0.0128,0.01426,0.01421,0.02103
BDI,BDI.10_1,BDI.10.6_1,PLNT,14.508125504301029,14.669104591270674,14.283695057996031,20.7759627561908,20.505955999463186,21.339319885411175,1229.207949093156,1229.207949093156,1229.207949093156,1229.207949093156,1229.207949093156,1229.207949093156,0.0118,0.01193,0.01162,0.0169,0.01668,0.01736
BDI,BDI.10_1,BDI.10.7_1,PLNT,11.483526316722621,11.396008603584244,15.55819343404746,16.637042300217658,23.94914673170235,30.084908946497315,1220.9817298947587,1220.9817298947587,1220.9817298947587,1220.9817298947587,1220.9817298947587,1220.9817298947587,0.009405,0.009333,0.01274,0.01363,0.01961,0.02464
BDI,BDI.11_1,BDI.11.1_1,PLNT,164.9169395801342,142.9204463728748,121.11247463843242,98.66316391996118,76.0802990072487,54.93765209367542,599.2311257233853,599.2680888618969,599.3078868058265,599.3019816706167,599.2960765354069,599.2994416878,0.2752,0.2385,0.2021,0.1646,0.1269,0.09167
BDI,BDI.11_1,BDI.11.2_1,PLNT,20.79288748231604,18.31894203945994,15.716700668018028,13.105391604856793,10.72251026638884,8.018351927447421,362.60055840160044,362.6315719068846,362.66496392374387,362.66000928651863,362.65505464929333,362.6578781425282,0.05734,0.05052,0.04334,0.03614,0.02957,0.02211
BDI,BDI.11_1,BDI.11.3_1,PLNT,0,0,0,0,0,0,40.02104483733916,40.02104483733916,40.02104483733916,40.02104483733916,40.02104483733916,40.02104483733916,0,0,0,0,0,0
BDI,BDI.11_1,BDI.11.4_1,PLNT,63.28105978409177,56.47513295451007,50.82647910663481,45.56340579521215,45.150350344846515,37.97654115970525,1049.6429556880048,1049.678094097144,1049.7159273681536,1049.7103137469792,1049.7047001258047,1049.7078991534406,0.06029,0.0538,0.04842,0.04341,0.04301,0.03618
BDI,BDI.11_1,BDI.11.5_1,PLNT,4.2199864039046675,4.3426278500530735,5.07647698133757,6.137634881733273,8.19511088052699,9.884004482883952,304.71267166392556,304.71267166392556,304.71267166392556,304.71267166392556,304.71267166392556,304.71267166392556,0.01385,0.01425,0.01666,0.02014,0.02689,0.03244
BDI,BDI.11_1,BDI.11.6_1,PLNT,83.31566916683533,90.26072486215739,83.28095214093379,83.8115947083063,75.4054162960187,69.24488547279242,1770.986578876522,1770.986578876522,1770.986578876522,1770.986578876522,1770.986578876522,1770.986578876522,0.04704,0.05097,0.04703,0.04732,0.04258,0.0391
BDI,BDI.11_1,BDI.11.7_1,PLNT,67.48761710867954,68.1938125046497,69.14831251515355,66.77052066577089,64.19960962938775,60.94450435168833,1542.3071399303446,1542.3071399303446,1542.3071399303446,1542.3071399303446,1542.3071399303446,1542.3071399303446,0.04376,0.04422,0.04483,0.04329,0.04163,0.03952
BDI,BDI.12_1,BDI.12.1_1,PLNT,0.05679918644945511,0.2860750041037612,0.26954031264574,0.2530056211877189,0.23647092972969777,0.21993623827167655,57.05379600698292,57.05379600698292,57.05379600698292,57.05379600698292,57.05379600698292,57.05379600698292,9.955e-4,0.005014,0.004724,0.004435,0.004145,0.003855
BDI,BDI.12_1,BDI.12.2_1,PLNT,4.734232824434759,4.450675489053201,4.924843564432371,4.825794869010823,4.822533025431721,4.589450116734775,257.3621345972124,257.3621345972124,257.3621345972124,257.3621345972124,257.3621345972124,257.3621345972124,0.0184,0.01729,0.01914,0.01875,0.01874,0.01783
BDI,BDI.12_1,BDI.12.3_1,PLNT,4.00191378322924,4.60530730730478,5.698390932033796,5.350328405752279,5.08186394878893,6.192548084326469,611.5065825806169,611.5065825806169,611.5065825806169,611.5065825806169,611.5065825806169,611.5065825806169,0.006544,0.007531,0.009319,0.008749,0.00831,0.01013
BDI,BDI.12_1,BDI.12.4_1,PLNT,0,0,0,0,1.3650855513041682,1.2950811640578006,30.450552075519067,30.450552075519067,30.450552075519067,30.450552075519067,30.450552075519067,30.450552075519067,0,0,0,0,0.04483,0.04253
BDI,BDI.12_1,BDI.12.5_1,PLNT,1.156112975766978,1.1258119089447292,1.112981906302915,1.7945476914338379,2.49252342142242,2.682978166118377,206.6678681689043,206.6678681689043,206.6678681689043,206.6678681689043,206.6678681689043,206.6678681689043,0.005594,0.005447,0.005385,0.008683,0.01206,0.01298
BDI,BDI.13_1,BDI.13.1_1,PLNT,7.391660251041258,7.726015575050503,7.142394333195534,11.5238089261796,11.324452899480269,16.145337311757377,1361.967722750731,1361.9677239570844,1361.9677252559568,1361.967725063233,1361.967724870509,1361.9677249803365,0.005427,0.005673,0.005244,0.008461,0.008315,0.01185
BDI,BDI.13_1,BDI.13.2_1,PLNT,55.94712852144734,84.84336427530961,79.58987466289251,100.90351715965411,118.95806510072488,143.03635733256706,1387.786861048553,1387.786861048553,1387.786861048553,1387.786861048553,1387.786861048553,1387.786861048553,0.04031,0.06114,0.05735,0.07271,0.08572,0.1031
BDI,BDI.13_1,BDI.13.3_1,PLNT,28.7995777937722,32.65010477944642,33.07280763017637,38.494480870340645,47.33403594492432,55.75114355267691,911.9053809515833,911.9053809515833,911.9053809515833,911.9053809515833,911.9053809515833,911.9053809515833,0.03158,0.0358,0.03627,0.04221,0.05191,0.06114
BDI,BDI.13_1,BDI.13.4_1,PLNT,24.993645467664262,34.393823097890014,38.23105174130522,40.870376270724755,47.40890578406555,66.90642805734582,1952.0629689772195,1952.0629689772195,1952.0629689772195,1952.0629689772195,1952.0629689772195,1952.0629689772195,0.0128,0.01762,0.01958,0.02094,0.02429,0.03427
BDI,BDI.13_1,BDI.13.5_1,PLNT,92.93187362346573,90.50482392412366,119.79437081949565,142.7388861012914,486.2718242750252,668.1460744805487,2412.114327852693,2412.128982235438,2412.144760503364,2412.142419357157,2412.14007821095,2412.1414123571603,0.03853,0.03752,0.04966,0.05918,0.2016,0.277
BDI,BDI.13_1,BDI.13.6_1,PLNT,20.161677795696257,31.146395433212717,66.18012926523285,109.9063385300614,149.7257901410217,191.81308515451397,3764.6981784432073,3764.6981824740956,3764.698186814124,3764.6981861701597,3764.698185526195,3764.6981858931704,0.005355,0.008273,0.01758,0.02919,0.03977,0.05095
BDI,BDI.13_1,BDI.13.7_1,PLNT,2.7056137859576417,2.5179252578841713,3.568266834628151,5.229137187038006,6.03869795177267,7.176378584031347,137.84636791020625,137.84636791020625,137.84636791020625,137.84636791020625,137.84636791020625,137.84636791020625,0.01963,0.01827,0.02589,0.03793,0.04381,0.05206
BDI,BDI.14_1,BDI.14.1_1,PLNT,0.0337652155136004,0.16542494369623872,0.1565218436712431,0.1476187436462475,0.13871564362125188,0.32602755200401623,19.036962237469798,19.036962237469798,19.036962237469798,19.036962237469798,19.036962237469798,19.036962237469798,0.001774,0.00869,0.008222,0.007754,0.007287,0.01713
BDI,BDI.14_1,BDI.14.3_1,PLNT,12.921393166266663,14.571610336031004,14.11285800532748,13.274891601359425,13.845071972271047,15.504458318721152,530.1257694686867,530.1257694686867,530.1257694686867,530.1257694686867,530.1257694686867,530.1257694686867,0.02437,0.02749,0.02662,0.02504,0.02612,0.02925
BDI,BDI.14_1,BDI.14.4_1,PLNT,6.715602888592396,6.999144854327243,10.244926182813076,10.374907045457965,10.550744723168618,12.021411831627875,155.9709393671249,155.9709393671249,155.9709393671249,155.9709393671249,155.9709393671249,155.9709393671249,0.04306,0.04487,0.06568,0.06652,0.06765,0.07707
BDI,BDI.14_1,BDI.14.5_1,PLNT,25.101100480088864,32.928772956502314,36.313930346166394,37.611002269292115,35.879218557179065,47.744713672262165,2011.9656890005551,2011.9656890005551,2011.9656890005551,2011.9656890005551,2011.9656890005551,2011.9656890005551,0.01248,0.01637,0.01805,0.01869,0.01783,0.02373
BDI,BDI.15_1,BDI.15.1_1,PLNT,31.62267274104616,42.1559569322739,71.04814962036068,67.24678137129739,67.30670983879776,69.2274063365016,2054.895335701836,2054.895335701836,2054.895335701836,2054.895335701836,2054.895335701836,2054.895335701836,0.01539,0.02051,0.03458,0.03273,0.03275,0.03369
BDI,BDI.15_1,BDI.15.2_1,PLNT,29.548667121959017,42.481359072960345,50.252381491840254,50.549207913958384,50.576599136423134,48.271129557709635,1957.0376719025953,1957.0376719025953,1957.0376719025953,1957.0376719025953,1957.0376719025953,1957.0376719025953,0.0151,0.02171,0.02568,0.02583,0.02584,0.02467
BDI,BDI.15_1,BDI.15.3_1,PLNT,25.839088677718777,31.4214192999692,35.80792751547918,36.10316376981459,37.90743696251161,48.08805279796073,1452.645041230738,1452.645041230738,1452.645041230738,1452.645041230738,1452.645041230738,1452.645041230738,0.01779,0.02163,0.02465,0.02485,0.0261,0.0331
BDI,BDI.15_1,BDI.15.4_1,PLNT,10.806273988004211,10.871253218747329,11.640377912125627,10.870675529740605,12.68343406381232,18.04806818750725,1198.2249552838819,1198.2249552838819,1198.2249552838819,1198.2249552838819,1198.2249552838819,1198.2249552838819,0.009019,0.009073,0.009715,0.009072,0.01059,0.01506
BDI,BDI.15_1,BDI.15.5_1,PLNT,27.43985785734872,34.940779565747334,49.43129405137597,52.48040516570305,56.29134805271889,67.6252588142914,1086.7632907662148,1086.7632907662148,1086.7632907662148,1086.7632907662148,1086.7632907662148,1086.7632907662148,0.02525,0.03215,0.04548,0.04829,0.0518,0.06223
BDI,BDI.15_1,BDI.15.6_1,PLNT,135.9645804517785,205.204577963832,244.9805366112646,273.9841573792746,282.38803661252393,313.35869683506235,5393.905858432429,5393.905858432429,5393.905858432429,5393.905858432429,5393.905858432429,5393.905858432429,0.02521,0.03804,0.04542,0.0508,0.05235,0.05809
BDI,BDI.15_1,BDI.15.7_1,PLNT,0.7902356537708981,0.7438354253771808,0.6974351969834636,0.6510349685897464,1.599047728187338,1.5016519619479127,474.7696939870814,474.7696939870814,474.7696939870814,474.7696939870814,474.7696939870814,474.7696939870814,0.001664,0.001567,0.001469,0.001371,0.003368,0.003163
BDI,BDI.15_1,BDI.15.8_1,PLNT,42.459554561681045,62.255957914318586,63.2125039647897,63.68944888991997,65.83426388314122,68.66540531589631,1869.539086406147,1869.539086406147,1869.539086406147,1869.539086406147,1869.539086406147,1869.539086406147,0.02271,0.0333,0.03381,0.03407,0.03521,0.03673
BDI,BDI.15_1,BDI.15.9_1,PLNT,98.25476487617887,135.54551093559246,138.8994913413379,151.99961854748975,167.2659356331117,212.9581872406253,4581.745995728385,4581.745995728385,4581.745995728385,4581.745995728385,4581.745995728385,4581.745995728385,0.02144,0.02958,0.03032,0.03318,0.03651,0.04648
BDI,BDI.16_1,BDI.16.1_1,PLNT,21.41068271406665,18.772051351322443,16.089375044532904,13.37695566175631,10.682464171402541,7.96912540952734,14.830072973028031,14.830072973028031,14.830072973028031,14.830072973028031,14.830072973028031,14.830072973028031,1.444,1.266,1.085,0.902,0.7203,0.5374
BDI,BDI.16_1,BDI.16.2_1,PLNT,102.89642939529972,90.06832821230329,77.08994564131129,64.55529471854939,53.13196839227323,41.51648055552771,359.0418634441208,359.04407591294466,359.0464580621275,359.04610460384237,359.0457511455572,359.04595257041063,0.2866,0.2509,0.2147,0.1798,0.148,0.1156
BDI,BDI.16_1,BDI.16.3_1,PLNT,3.849647328640553,4.381699311139458,4.438833736487196,4.817383231034127,4.746279106732114,5.0526661551303524,195.4809518597057,195.4809518597057,195.4809518597057,195.4809518597057,195.4809518597057,195.4809518597057,0.01969,0.02241,0.02271,0.02464,0.02428,0.02585
BDI,BDI.16_1,BDI.16.4_1,PLNT,5.312675247440346,6.0816926539646055,6.018571033360332,7.735787267512484,7.979077203451734,9.151803242174616,167.92635314545072,167.92635314545072,167.92635314545072,167.92635314545072,167.92635314545072,167.92635314545072,0.03164,0.03622,0.03584,0.04607,0.04752,0.0545
BDI,BDI.16_1,BDI.16.5_1,PLNT,13.954192492544825,15.418055928796623,15.130472004494358,16.687781862568464,17.346001145661536,21.70822929440276,473.4188606566361,473.4188606566361,473.4188606566361,473.4188606566361,473.4188606566361,473.4188606566361,0.02948,0.03257,0.03196,0.03525,0.03664,0.04585
BDI,BDI.16_1,BDI.16.6_1,PLNT,4.685095161745758,5.658843514176026,5.948527529808927,7.547391490026611,8.683477975575123,10.419839293504003,168.04238649855859,168.04238649855859,168.04238649855859,168.04238649855859,168.04238649855859,168.04238649855859,0.02788,0.03368,0.0354,0.04491,0.05167,0.06201
BDI,BDI.17_1,BDI.17.1_1,PLNT,10.418620834016853,11.21529128256922,12.605073880628112,14.974505921354964,16.976738887776015,19.82356400968895,983.2224814351275,983.2224814351275,983.2224814351275,983.2224814351275,983.2224814351275,983.2224814351275,0.0106,0.01141,0.01282,0.01523,0.01727,0.02016
BDI,BDI.17_1,BDI.17.2_1,PLNT,21.891576978906734,22.14459744903683,22.84465627926373,27.27076047417888,33.181125510302614,38.333702885846144,946.9538972792922,946.9538972792922,946.9538972792922,946.9538972792922,946.9538972792922,946.9538972792922,0.02312,0.02339,0.02412,0.0288,0.03504,0.04048
BDI,BDI.17_1,BDI.17.3_1,PLNT,13.840035362218941,13.792926742168945,14.383407650691012,17.700634267884222,21.74412809777152,30.254040096338333,378.59472033907645,378.59472033907645,378.59472033907645,378.59472033907645,378.59472033907645,378.59472033907645,0.03656,0.03643,0.03799,0.04675,0.05743,0.07991
BDI,BDI.17_1,BDI.17.4_1,PLNT,19.057207184543632,18.979942574229444,19.167936933331298,19.268152290963965,29.985522490649608,45.921508807587045,1534.838490631367,1534.8660639525774,1534.8957519481228,1534.891346905789,1534.8869418634554,1534.8894521597017,0.01242,0.01237,0.01249,0.01255,0.01954,0.02992
BDI,BDI.17_1,BDI.17.5_1,PLNT,13.387899756844591,12.794518716624053,12.063703291596248,12.390799630766942,12.180103573355812,14.353142907277649,699.8497308822284,699.8985508527652,699.9511149619914,699.9433156100271,699.9355162580628,699.9399608655095,0.01913,0.01828,0.01724,0.0177,0.0174,0.02051
BDI,BDI.17_1,BDI.17.6_1,PLNT,1.6943233932274409,3.1109243146115744,3.059275171652458,3.438061986915531,3.330910728880741,3.112837790280293,417.20246888971866,417.20246888971866,417.20246888971866,417.20246888971866,417.20246888971866,417.20246888971866,0.004061,0.007457,0.007333,0.008241,0.007984,0.007461
BDI,BDI.17_1,BDI.17.7_1,PLNT,47.28456339891989,53.37222487355698,58.91021115661512,65.70007049240198,79.17512857089424,101.00041880491409,1263.6943642324354,1263.6943642324354,1263.6943642324354,1263.6943642324354,1263.6943642324354,1263.6943642324354,0.03742,0.04224,0.04662,0.05199,0.06265,0.07992
BDI,BDI.1_1,BDI.1.1_1,PLNT,1.203824620701019,1.7054543452430384,1.781938084332779,1.7319994483817653,1.94774637195197,2.1886019256140554,36.49759785787069,36.49759785787069,36.49759785787069,36.49759785787069,36.49759785787069,36.49759785787069,0.03298,0.04673,0.04882,0.04746,0.05337,0.05997
BDI,BDI.1_1,BDI.1.2_1,PLNT,5.962923569026754,5.618774888636871,5.1816396289677185,4.8958136217100074,4.88933058728972,4.514341241869224,236.7795078481155,236.80063802011693,236.8046815081101,236.8173102678747,236.82996455010633,236.81971614140758,0.02518,0.02373,0.02188,0.02067,0.02064,0.01906
BDI,BDI.1_1,BDI.1.3_1,PLNT,0.8566878214912343,0.851379410861229,0.8099744876788898,0.7453522603198174,0.7194031987790417,0.7251408367718883,157.59815343922924,157.59815343922924,157.59815343922924,157.59815343922924,157.59815343922924,157.59815343922924,0.005436,0.005402,0.005139,0.004729,0.004565,0.004601
BDI,BDI.1_1,BDI.1.4_1,PLNT,15.114587993598006,18.636093035973712,20.584233910202737,20.63968648736511,22.722095964980888,24.36726346812433,328.7644045936721,328.7644045936721,328.7644045936721,328.7644045936721,328.7644045936721,328.7644045936721,0.04597,0.05669,0.06261,0.06278,0.06911,0.07412
BDI,BDI.1_1,BDI.1.5_1,PLNT,2.007342853037172,2.3459524571469257,2.395202342872675,2.4620274338702237,2.720139767837083,3.352955731215607,247.29765318045267,247.29765318045267,247.29765318045267,247.29765318045267,247.29765318045267,247.29765318045267,0.008117,0.009486,0.009686,0.009956,0.011,0.01356
BDI,BDI.2_1,BDI.2.10_1,PLNT,0,0,0,0,0,0,2.1271087714676002,2.1271087714676002,2.1271087714676002,2.1271087714676002,2.1271087714676002,2.1271087714676002,0,0,0,0,0,0
BDI,BDI.2_1,BDI.2.1_1,PLNT,0.6767594733861992,0.6591258016378476,0.6208046309343808,0.582483460230914,0.5441622895274472,0.5058411188239804,45.3173810566621,45.3173810566621,45.3173810566621,45.3173810566621,45.3173810566621,45.3173810566621,0.01493,0.01454,0.0137,0.01285,0.01201,0.01116
BDI,BDI.2_1,BDI.2.7_1,PLNT,3.1838584786514468,3.0149444746117564,2.8044339076891265,2.593923340766496,2.3834127738438657,2.310208364288032,25.293016642461517,25.293016642461517,25.293016642461517,25.293016642461517,25.293016642461517,25.293016642461517,0.1259,0.1192,0.1109,0.1026,0.09423,0.09134
BDI,BDI.2_1,BDI.2.8_1,PLNT,0,0,0,0,0,0,7.932576014764299,7.932576014764299,7.932576014764299,7.932576014764299,7.932576014764299,7.932576014764299,0,0,0,0,0,0
BDI,BDI.3_1,BDI.3.10_1,PLNT,0.4524357426775797,0.4187579341223078,0.3850801255670359,0.351402317011764,0.4336366180855804,0.4801256974348081,143.11661196275375,143.11661196275375,143.11661196275375,143.11661196275375,143.11661196275375,143.11661196275375,0.003161,0.002926,0.002691,0.002455,0.00303,0.003355
