GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.19_1,SOYB,0,0,0,0,0,0.0011972173031979932,0.001195495514171342,0.0011851647800114361,0.0011926258657935908,0.001189576386117498,0,0,0,0,0
AFG,AFG.31_1,SOYB,1.9907654595188443e-5,1.6525301860345468e-5,1.3142949125502486e-5,1.0415080838188768e-5,8.341696998404309e-6,0.009354967693437011,0.00934151376099199,0.009260790166321874,0.009319090540250295,0.009295262131008767,0.002128,0.001769,0.001419,0.001118,8.974e-4
AGO,AGO.10_1,SOYB,2.7434382280745138,2.5139156614461338,2.261804769097826,2.001278200470448,1.7173703859830012,89.90036805444598,88.37522812064383,88.51021721416357,105.71777429336603,100.36318323478531,0.03052,0.02845,0.02555,0.01893,0.01711
AGO,AGO.13_1,SOYB,0.017504583775741888,0.014537500233616,0.011889422174328755,0.009900460659344959,0.008297978067182615,1.186732287948316,1.1665996361889124,1.1683815634409094,1.395530395248092,1.3248469683000657,0.01475,0.01246,0.01018,0.007094,0.006263
AGO,AGO.14_1,SOYB,0.7205381373480202,0.6749584494111869,0.6236986187823365,0.5748786035385496,0.517502217782821,51.06646059153983,50.20012934049398,50.27680772762071,60.05128423398588,57.00969475894367,0.01411,0.01345,0.01241,0.009573,0.009077
AGO,AGO.15_1,SOYB,4.232063261897918,4.076555710099281,3.906728098780671,3.684589892492484,3.6046404274553123,81.31449249397399,79.93569002089087,80.05815070988574,95.62361043497353,90.77993726544214,0.05205,0.051,0.0488,0.03853,0.03971
AGO,AGO.16_1,SOYB,0.023595812979576785,0.01645320610681266,0.010508008365919206,0.005377219755391033,0.0016635627061603294,0.4909241419482286,0.4825957220590092,0.4833328648131792,0.577299167476329,0.548059042237627,0.04806,0.03409,0.02174,0.009314,0.003035
AGO,AGO.17_1,SOYB,561.0525119900663,591.4843553824676,576.8780795973598,557.2274557529219,523.973249197909,256.62386122519604,252.2767966517462,252.66590196298262,301.76026901787924,286.4823050657263,2.186,2.345,2.283,1.847,1.829
AGO,AGO.18_1,SOYB,0.12849923651985934,0.10677851774197598,0.0896640352676962,0.07477784624983577,0.06298736443162678,1.8763753516533175,1.8478701866435157,1.852618651131887,2.198861569448732,2.0906377973115085,0.06848,0.05778,0.0484,0.03401,0.03013
AGO,AGO.1_1,SOYB,8.018296840061147,7.731036333172233,7.355177038072804,6.987333887181609,6.387704783725652,5.621238621451822,5.525875546922306,5.534316067494018,6.6102603214248665,6.2754515246205465,1.426,1.399,1.329,1.057,1.018
AGO,AGO.2_1,SOYB,2.7422271530385247,2.559275671430246,2.3413271911608184,2.1101538487175793,1.8598151279652988,412.51734594740793,405.5190800747984,406.13849180575914,485.0971871945494,460.5270798643803,0.006648,0.006311,0.005765,0.00435,0.004038
AGO,AGO.3_1,SOYB,18.96089434431482,18.26925960911416,17.22368864995129,15.792000114240318,14.08977631128408,771.5292742033864,758.4404500789698,759.5989329595469,907.2750138415523,861.321656336044,0.02458,0.02409,0.02267,0.01741,0.01636
AGO,AGO.5_1,SOYB,0.021758398522000382,0.018711136058981444,0.015807699108888233,0.012753979521224484,0.009716994568235143,1.1511485166713669,1.1316195357505177,1.13334803250904,1.3536858824638396,1.2851218744640733,0.0189,0.01653,0.01395,0.009422,0.007561
AGO,AGO.6_1,SOYB,7.633733113530434,7.703841697674444,7.257482084124326,6.74130196567315,6.3244623364598676,51.942322990706565,51.061132927061905,51.13912645753977,61.08124913213933,57.98749207344178,0.147,0.1509,0.1419,0.1104,0.1091
AGO,AGO.7_1,SOYB,0.18543686628582717,0.17031562200621245,0.15748852595667812,0.1445905396745516,0.13129437358749257,7.94410486384206,7.809334875371939,7.821263274972556,9.341820318798494,8.86865837527236,0.02334,0.02181,0.02014,0.01548,0.0148
AGO,AGO.9_1,SOYB,29.674616354523437,29.377221672586863,28.504502530908905,27.049681565706347,24.97558517815447,2616.4306610118933,2572.0434913985623,2575.9721694544005,3076.7752353091573,2920.936983185807,0.01134,0.01142,0.01107,0.008792,0.008551
ALB,ALB.10_1,SOYB,8.748662166505512e-4,8.074665315637477e-4,7.420765134325886e-4,6.766864953014294e-4,6.112964771702703e-4,0.43881730936972074,0.3711538693762037,0.6826047034640099,0.5165307603034514,0.5787006255049061,0.001994,0.002176,0.001087,0.00131,0.001056
ALB,ALB.11_1,SOYB,0.004082080469695031,0.005390397858556777,0.005304482715883346,0.004906566667563628,0.00450913897090074,0.5122337875596652,0.43324989287926335,0.7968081139817015,0.6029491136558327,0.6755203291576896,0.007969,0.01244,0.006657,0.008138,0.006675
ALB,ALB.12_1,SOYB,0.001598787950566939,0.0014705390812614176,0.0012194830482472772,0.0010320861482757534,0.0011233390754366917,0.5128554962792424,0.43377573721577645,0.797775216434377,0.6036809254388996,0.6763402221227549,0.003117,0.00339,0.001529,0.00171,0.001661
ALB,ALB.1_1,SOYB,0.0019305882810351604,0.001931081565118581,0.0018600024276878128,0.001733886100533141,0.0016068699464311057,0.49802251130258457,0.4212299245257688,0.7747016842484649,0.586221055821251,0.6567788750637115,0.003877,0.004584,0.002401,0.002958,0.002447
ALB,ALB.2_1,SOYB,1.1638634341415382e-4,1.0208669978865524e-4,8.778705616315666e-5,7.615738799760697e-5,6.719769529200615e-5,0.0039331332907837,0.0039331332907837,0.005782492564110197,0.006886129765504103,0.006200869129561903,0.02959,0.02596,0.01518,0.01106,0.01084
ALB,ALB.3_1,SOYB,0.011158420820589186,0.011308558218367513,0.010596018622006343,0.009826842029992023,0.009057665437977694,1.2346838117576922,1.0443017274050321,1.920619262734188,1.4533432351097917,1.6282682540285884,0.009037,0.01083,0.005517,0.006762,0.005563
ALB,ALB.4_1,SOYB,0,0,0,0,0,0.003435812386095754,0.00290602725626693,0.005344597045037839,0.004044286189619742,0.004531058220576916,0,0,0,0,0
ALB,ALB.5_1,SOYB,0.004657497162654612,0.004254139488460144,0.0039504044606458654,0.0035345504571796913,0.0031274089044969803,1.1282244983963383,0.9542579090744538,1.755015886394304,1.3280302428969144,1.4878725359983977,0.004128,0.004458,0.002251,0.002661,0.002102
ALB,ALB.6_1,SOYB,2.9037003520677117e-5,2.9705554692598468e-5,2.746156192545153e-5,2.521756915830459e-5,2.2973576391157647e-5,0.029214271109969034,0.024709576244939795,0.0454444217266185,0.03438804565348056,0.0385270056673283,9.939e-4,0.001202,6.043e-4,7.333e-4,5.963e-4
ALB,ALB.7_1,SOYB,0.0023564643525319845,0.002185548578494899,0.002014632804457814,0.0018714271282159914,0.0016990903235227389,0.25074550714031146,0.21230355928670566,0.3899258109611544,0.2959769920716065,0.3310472806816536,0.009398,0.01029,0.005167,0.006323,0.005132
ALB,ALB.8_1,SOYB,2.519698281020012e-4,2.300594082670446e-4,2.0814898843208793e-4,1.8623856859713132e-4,1.6432814876217471e-4,0.34536520796069425,0.2921116158034897,0.5372347679388577,0.4065285248353661,0.455458473508148,7.296e-4,7.876e-4,3.874e-4,4.581e-4,3.608e-4
ALB,ALB.9_1,SOYB,0,0,0,0,0,0.22003859695286362,0.18610974300094812,0.34228226192667677,0.25900688362410773,0.2901810639027417,0,0,0,0,0
ARG,ARG.10_1,SOYB,177.4655656153164,159.35752332633962,142.6797700136833,124.9869349804844,107.19704828728715,15993.985508474925,15153.80137697465,14381.045529002295,8211.678414082795,10280.641915537259,0.0111,0.01052,0.009921,0.01522,0.01043
ARG,ARG.11_1,SOYB,2.4260842556224107,2.0064884374007317,1.6142385063386113,1.278802748668557,0.9900253654374619,85695.20212899333,81193.52561213408,77053.12742599948,43997.87914902373,55083.31156739761,2.8309999999999998e-05,2.471e-5,2.095e-5,2.907e-5,1.797e-5
ARG,ARG.12_1,SOYB,0,0,0,0,0,0.2810649596478054,0.26630026457591593,0.2527204979121993,0.14430518652602004,0.1806634252364995,0,0,0,0,0
ARG,ARG.14_1,SOYB,387.6038277414999,405.0626609996126,402.1688188573297,388.6287938426724,368.44173106470754,40251.74556887559,43153.56391104825,37871.46952228431,45041.77266259205,42962.731058400765,0.009629,0.009387,0.01062,0.008628,0.008576
