GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.18_1,COTT,9.05982970558335e-4,8.196988781242078e-4,7.334147856900808e-4,6.471306932559536e-4,5.608466008218264e-4,0.014360065845601446,0.015061568886693855,0.014055848523469331,0.013271766669441252,0.013596163430380219,0.06309,0.05442,0.05218,0.04876,0.04125
AFG,AFG.19_1,COTT,0.6391580141208301,0.5225840238346775,0.4410122414880873,0.36755781329431836,0.3035193855474895,553.319802388562,571.941977472381,547.0107057473541,517.8825611185456,529.3804492686487,0.001155,9.137e-4,8.062e-4,7.097e-4,5.733e-4
AFG,AFG.22_1,COTT,0,0,0,0.01137019230770343,0.02382640280509707,16.769361585985095,17.58856104344093,16.41410344647481,15.498470310486516,15.877293544307145,0,0,0,7.336e-4,0.001501
AFG,AFG.23_1,COTT,0,0,0,0,0,7.221573819045284,7.574354652364744,7.068585116038586,6.674275991699016,6.837412789327106,0,0,0,0,0
AFG,AFG.30_1,COTT,0,0,0,0,0,0.3666638028939794,0.38457568265513103,0.3588960474088365,0.3388756354226227,0.3471586441003861,0,0,0,0,0
AFG,AFG.31_1,COTT,0.28855349350691517,0.23829790532997794,0.1945296629516334,0.15389129191509449,0.11739714984925985,349.8558805227888,356.5940604753843,349.1090518505335,331.3410514014181,338.0109744366848,8.248e-4,6.683e-4,5.572e-4,4.644e-4,3.473e-4
AFG,AFG.32_1,COTT,0,0,0,0,2.8133274869056034e-6,0.0014364248571858147,0.0015065955943154934,0.0014059942638866255,0.001327563240150111,0.0013600123651063194,0,0,0,0,0.002069
AFG,AFG.3_1,COTT,0.02157604853224169,0.01767021764483038,0.01402972442614342,0.01065456887618082,0.00789919343121095,30.857242746938844,32.36464876160797,30.20353350508814,28.518680220754124,29.215751509022652,6.992e-4,5.46e-4,4.645e-4,3.736e-4,2.704e-4
AFG,AFG.4_1,COTT,0,0.00451456093144031,0.00428304498623824,0.0042101956817057135,0.003970542985700077,110.45010275273864,115.84569660328827,108.11022250080045,102.07947568702551,104.57456560956504,0,3.897e-5,3.962e-5,4.124e-5,3.797e-5
AGO,AGO.10_1,COTT,0.021463804369927918,0.022392779568678182,0.021358197423229065,0.02086090765501006,0.019116049264563808,4.904316187004965,4.904316187004965,4.904316187004965,4.904316187004965,4.904316187004965,0.004377,0.004566,0.004355,0.004254,0.003898
AGO,AGO.11_1,COTT,0.005990196390390285,0.0054677123863004305,0.004960271120356706,0.0044616235080637305,0.0040165546006320765,2.8097568483852204,2.8097568483852204,2.8097568483852204,2.8097568483852204,2.8097568483852204,0.002132,0.001946,0.001765,0.001588,0.00143
AGO,AGO.12_1,COTT,0.019064775766288008,0.01592469340381918,0.012877408606611641,0.010028199893266644,0.007377083293775714,0.0023569844312664773,0.0023569844312664773,0.0023569844312664773,0.0023569844312664773,0.0023569844312664773,8.089,6.756,5.464,4.255,3.13
AGO,AGO.14_1,COTT,22.651037059602057,21.312196103851978,19.712090446048073,18.156886783832196,16.30776069853806,1084.8421705054418,1084.8421705054418,1084.8421705054418,1084.8421705054418,1084.8421705054418,0.02088,0.01965,0.01817,0.01674,0.01503
AGO,AGO.16_1,COTT,6.485585634791231e-4,6.255708760981487e-4,5.671799523361825e-4,5.087890285742163e-4,4.590581435652093e-4,1.0846277273103473,1.0846277273103473,1.0846277273103473,1.0846277273103473,1.0846277273103473,5.98e-4,5.768e-4,5.229e-4,4.691e-4,4.232e-4
AGO,AGO.17_1,COTT,0.33159356970031856,0.245015482413614,0.17860457149989417,0.12163436642073609,0.08042707869589806,0.014216213196274634,0.014216213196274634,0.014216213196274634,0.014216213196274634,0.014216213196274634,23.33,17.23,12.56,8.556,5.657
AGO,AGO.18_1,COTT,0.8192469431059454,0.4712712736588672,0.27249797338361514,0.10703172776507058,0.02193340711010387,0.581423388187533,0.581423388187533,0.581423388187533,0.581423388187533,0.581423388187533,1.409,0.8105,0.4687,0.1841,0.03772
AGO,AGO.1_1,COTT,9.932515854846551,8.23245728088473,7.120742240080376,6.232711578062192,5.896241459882459,1063.2547180628187,1063.2547180628187,1063.2547180628187,1063.2547180628187,1063.2547180628187,0.009342,0.007743,0.006697,0.005862,0.005545
AGO,AGO.2_1,COTT,8.954509226057194,8.1042964444335,7.1051504166257224,6.150128240209545,5.322457199271458,863.0517701823283,863.0517701823283,863.0517701823283,863.0517701823283,863.0517701823283,0.01038,0.00939,0.008233,0.007126,0.006167
AGO,AGO.3_1,COTT,0.01017666742378296,0.010933215126523028,0.01070449210941151,0.010176029093441757,0.009244177079579353,0.7412326234499214,0.7412326234499214,0.7412326234499214,0.7412326234499214,0.7412326234499214,0.01373,0.01475,0.01444,0.01373,0.01247
AGO,AGO.5_1,COTT,0.14597728295580065,0.10012145579813585,0.0625820933148541,0.032712677520033755,0.010216124683502512,0.06876927503338827,0.06876927503338827,0.06876927503338827,0.06876927503338827,0.06876927503338827,2.123,1.456,0.91,0.4757,0.1486
AGO,AGO.6_1,COTT,0.5126332533441897,0.4585861285731961,0.4096696561155771,0.3651023441270599,0.37695798230303973,11.38954243083734,11.38954243083734,11.38954243083734,11.38954243083734,11.38954243083734,0.04501,0.04026,0.03597,0.03206,0.0331
AGO,AGO.7_1,COTT,0.2239705140205706,0.13167535133792718,0.07114040192837787,0.037239691812900176,0.019545400404049673,1.34196942158271,1.34196942158271,1.34196942158271,1.34196942158271,1.34196942158271,0.1669,0.09812,0.05301,0.02775,0.01456
AGO,AGO.8_1,COTT,0.5981464989308231,0.5896697591343605,0.5397443697980256,0.48965976103176884,0.4283632464645861,314.468227324566,314.468227324566,314.468227324566,314.468227324566,314.468227324566,0.001902,0.001875,0.001716,0.001557,0.001362
AGO,AGO.9_1,COTT,0.0496729709435473,0.0480521785419116,0.04722202421465267,0.04525878857405851,0.04581950345280923,3.208079663178434,3.208079663178434,3.208079663178434,3.208079663178434,3.208079663178434,0.01548,0.01498,0.01472,0.01411,0.01428
