GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.12_1,ORTS,3.8554733001523045e-4,2.4342573235771516e-4,1.1619083984846159e-4,3.82973648825214e-5,1.0707165692906645e-5,0.02881511275156662,0.02881511275156662,0.02881511275156662,0.02881511275156662,0.02881511275156662,0.01338,0.008448,0.004032,0.001329,3.716e-4
AGO,AGO.17_1,ORTS,0.2219158194730278,0.19236548719984933,0.15901570936462045,0.13349234243801833,0.10901270790872225,15.95274414159745,15.95274414159745,15.95274414159745,15.95274414159745,15.95274414159745,0.01391,0.01206,0.009968,0.008368,0.006833
AGO,AGO.18_1,ORTS,0.3050112580384016,0.17386309354359686,0.09957043329206824,0.03751711027661167,0.005744658218011424,9.756510953257424,9.756510953257424,9.756510953257424,9.756510953257424,9.756510953257424,0.03126,0.01782,0.01021,0.003845,5.888e-4
AGO,AGO.4_1,ORTS,0.36675234339115786,0.32090860889170614,0.2763709325541603,0.2464114387066348,0.2161674131601754,7.207596554496504,7.207596554496504,7.207596554496504,7.207596554496504,7.207596554496504,0.05088,0.04452,0.03834,0.03419,0.02999
AGO,AGO.5_1,ORTS,0.887189601080413,0.7639814754489478,0.6412708018818624,0.518764438100197,0.3963262053403849,919.5614184455258,919.5614184455258,919.5614184455258,919.5614184455258,919.5614184455258,9.648e-4,8.308e-4,6.974e-4,5.641e-4,4.31e-4
ARG,ARG.17_1,ORTS,0.04078304685862402,0.03540190665549289,0.030221750759338997,0.025132296434056768,0.019747057802293324,1.2639167570999508,1.2639167570999508,1.2639167570999508,1.2639167570999508,1.2639167570999508,0.03227,0.02801,0.02391,0.01988,0.01562
ATG,ATG.1_1,ORTS,3.24708182653492e-4,2.783935253910172e-4,2.3207886812854245e-4,1.857642108660677e-4,1.3944955360359297e-4,0.029043686001507033,0.029043686001507033,0.029043686001507033,0.029043686001507033,0.029043686001507033,0.01118,0.009585,0.007991,0.006396,0.004801
ATG,ATG.3_1,ORTS,0.00652726347246274,0.0056727159859865,0.00481816849951026,0.00396362101303402,0.00310907352655779,0.8375757171208361,0.8375757171208361,0.8375757171208361,0.8375757171208361,0.8375757171208361,0.007793,0.006773,0.005753,0.004732,0.003712
ATG,ATG.4_1,ORTS,0.004497562043189265,0.003785768764857981,0.0031425603178403356,0.002517728278271077,0.0019150727058074855,1.6123718470071897,1.6123718470071897,1.6123718470071897,1.6123718470071897,1.6123718470071897,0.002789,0.002348,0.001949,0.001562,0.001188
ATG,ATG.5_1,ORTS,0.0032713375130872637,0.0022895841880135,0.0013602188175707778,5.890151170000354e-4,1.3670236956916156e-4,2.7484214133047224,2.7484214133047224,2.7484214133047224,2.7484214133047224,2.7484214133047224,0.00119,8.331e-4,4.949e-4,2.143e-4,4.974e-5
ATG,ATG.6_1,ORTS,5.782863791571849e-4,4.0343673303036874e-4,2.673772442982484e-4,1.538383071318899e-4,7.903128697104108e-5,1.900628017626854,1.900628017626854,1.900628017626854,1.900628017626854,1.900628017626854,3.043e-4,2.123e-4,1.407e-4,8.094e-5,4.158e-5
ATG,ATG.7_1,ORTS,0.011184222726287796,0.009431430256413275,0.00786903023034616,0.006320767658633875,0.004781277174450537,2.7007613063205005,2.7007613063205005,2.7007613063205005,2.7007613063205005,2.7007613063205005,0.004141,0.003492,0.002914,0.00234,0.00177
ATG,ATG.8_1,ORTS,0.00211262687790081,0.00181507950248679,0.00151753212707276,0.00121998475165873,9.22437376244704e-4,2.095497032316968,2.095497032316968,2.095497032316968,2.095497032316968,2.095497032316968,0.001008,8.662e-4,7.242e-4,5.822e-4,4.402e-4
BDI,BDI.10_1,ORTS,0.013244408143075516,0.007772514079055202,0.004596012886721504,0.002337451793570745,8.132646615757927e-4,1142.548975923189,1142.548975923189,1142.548975923189,1142.548975923189,1142.548975923189,1.159e-5,6.803e-6,4.023e-6,2.046e-6,7.118e-7
BDI,BDI.11_1,ORTS,0.5500508980089779,0.34797411131155104,0.20829742646861724,0.11562444227697534,0.056927743192228375,2408.813551405464,2408.813551405464,2408.813551405464,2408.813551405464,2408.813551405464,2.283e-4,1.445e-4,8.647e-5,4.8e-5,2.363e-5
BDI,BDI.12_1,ORTS,0.18382000866904494,0.1781286074465696,0.164299329830105,0.1506927227777696,0.13579970961031418,364.89160132414304,364.89160132414304,364.89160132414304,364.89160132414304,364.89160132414304,5.038e-4,4.882e-4,4.503e-4,4.13e-4,3.722e-4
BDI,BDI.13_1,ORTS,0.0541678813692059,0.03597684761057818,0.02427957801979314,0.01547472256372764,0.009175141185027831,1076.6906342466416,1076.6906342466416,1076.6906342466416,1076.6906342466416,1076.6906342466416,5.031e-5,3.341e-5,2.255e-5,1.437e-5,8.522e-6
BDI,BDI.14_1,ORTS,0.016293669694479422,0.010577131325677074,0.006495241493508873,0.003974903640295223,0.002394672626673933,1035.8458283694883,1035.8458283694883,1035.8458283694883,1035.8458283694883,1035.8458283694883,1.573e-5,1.021e-5,6.27e-6,3.837e-6,2.312e-6
BDI,BDI.15_1,ORTS,0.07010144830447024,0.07343290458768267,0.06956382587368613,0.06485175484875777,0.05926542742734284,3286.770745766743,3286.770745766743,3286.770745766743,3286.770745766743,3286.770745766743,2.133e-5,2.234e-5,2.116e-5,1.973e-5,1.803e-5
BDI,BDI.16_1,ORTS,0.14758626222405372,0.0939135572891821,0.05389295232932836,0.027835143852821185,0.01040686939308725,1497.7568738673665,1497.7568738673665,1497.7568738673665,1497.7568738673665,1497.7568738673665,9.854e-5,6.27e-5,3.598e-5,1.858e-5,6.948e-6
BDI,BDI.17_1,ORTS,0.16635154412485698,0.1369313412261357,0.11236674716361371,0.09319490154418844,0.07450924767843675,3749.9538041750707,3749.9538041750707,3749.9538041750707,3749.9538041750707,3749.9538041750707,4.436e-5,3.652e-5,2.996e-5,2.485e-5,1.987e-5
BDI,BDI.1_1,ORTS,0.29002025326296743,0.22544212303133979,0.16936504288181703,0.12410694722694204,0.09194774432679292,2182.437744360729,2182.437744360729,2182.437744360729,2182.437744360729,2182.437744360729,1.329e-4,1.033e-4,7.76e-5,5.687e-5,4.213e-5
BDI,BDI.2_1,ORTS,3.9599927914087357e-4,1.8017694696868504e-4,1.5538343078646391e-4,1.3058991460424278e-4,1.0579639842202164e-4,120.94885070639623,120.94885070639623,120.94885070639623,120.94885070639623,120.94885070639623,3.274e-6,1.49e-6,1.285e-6,1.08e-6,8.747e-7
BDI,BDI.3_1,ORTS,0.1572650704726497,0.10651166041472628,0.06214219839380666,0.03187107173619225,0.016921516530972493,2136.862404990121,2136.862404990121,2136.862404990121,2136.862404990121,2136.862404990121,7.36e-5,4.984e-5,2.908e-5,1.491e-5,7.919e-6
BDI,BDI.4_1,ORTS,3.252742945784321,3.019725170569207,2.8194601066704412,2.6123597248802355,2.3668593052604687,41583.09071807695,41583.09071807695,41583.09071807695,41583.09071807695,41583.09071807695,7.822e-5,7.262e-5,6.78e-5,6.282e-5,5.692e-5
BDI,BDI.5_1,ORTS,1.7391875005411448,1.3256106626298099,1.0131866874975333,0.775782461452154,0.5685232765579131,2706.372316272624,2706.372316272624,2706.372316272624,2706.372316272624,2706.372316272624,6.426e-4,4.898e-4,3.744e-4,2.867e-4,2.101e-4
BDI,BDI.6_1,ORTS,2.4708859500010174,2.616534793346585,2.563249690949036,2.4349412034201334,2.230794244701792,7238.433906588423,7238.433906588423,7238.433906588423,7238.433906588423,7238.433906588423,3.414e-4,3.615e-4,3.541e-4,3.364e-4,3.082e-4
BDI,BDI.7_1,ORTS,0.014308137187536239,0.014070515751348872,0.013071439362328964,0.01209908583955506,0.011016680761315184,771.9172194721311,771.9172194721311,771.9172194721311,771.9172194721311,771.9172194721311,1.854e-5,1.823e-5,1.693e-5,1.567e-5,1.427e-5
BDI,BDI.8_1,ORTS,0.06756798653683996,0.048883903218208485,0.03585198351776874,0.027152696583729107,0.020456809914080606,2742.9955798827,2742.9955798827,2742.9955798827,2742.9955798827,2742.9955798827,2.463e-5,1.782e-5,1.307e-5,9.899e-6,7.4580000000000004e-06
BDI,BDI.9_1,ORTS,0.03573414543064197,0.034469389488182504,0.031067232427173883,0.02772398117573808,0.02441810846908329,360.03400528317985,360.03400528317985,360.03400528317985,360.03400528317985,360.03400528317985,9.925e-5,9.574e-5,8.629e-5,7.7e-5,6.782e-5
BEN,BEN.11_1,ORTS,0.04027231203834578,0.033778087114350756,0.02787084260738376,0.0222563482718346,0.01670505477550183,27.15954694467989,27.15954694467989,27.15954694467989,27.15954694467989,27.15954694467989,0.001483,0.001244,0.001026,8.195e-4,6.151e-4
BEN,BEN.12_1,ORTS,0.1008495445087508,0.06030769459405803,0.031131536606959186,0.014648684441335649,0.005811504320455344,1.259758854506953,1.259758854506953,1.259758854506953,1.259758854506953,1.259758854506953,0.08005,0.04787,0.02471,0.01163,0.004613
BEN,BEN.1_1,ORTS,0.011576171896525902,0.010663174431956687,0.009465219714572494,0.008258463680192618,0.006986212964433783,13.21406480959604,13.21406480959604,13.21406480959604,13.21406480959604,13.21406480959604,8.76e-4,8.07e-4,7.163e-4,6.25e-4,5.287e-4
