GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.14_1,TEMF,0,0,0,0,0,53.77064166427776,53.77064166427776,53.77064166427776,53.77064166427776,53.77064166427776,0,0,0,0,0
AFG,AFG.18_1,TEMF,0.02854408448111652,0.0171264506886699,0.00570881689622329,0,0,1.6721520462414425,1.6721520462414425,1.6721520462414425,1.6721520462414425,1.6721520462414425,0.01707,0.01024,0.003414,0,0
AFG,AFG.19_1,TEMF,0.08272791520212205,0.06817960866345188,0.055890661060117613,0.043797011375670845,0.03181068694009004,109.06371028345525,109.06371028345525,109.06371028345525,109.06371028345525,109.06371028345525,7.585e-4,6.251e-4,5.125e-4,4.016e-4,2.917e-4
AFG,AFG.1_1,TEMF,0,0,0,0,0,9.813049917308359,9.813049917308359,9.813049917308359,9.813049917308359,9.813049917308359,0,0,0,0,0
AFG,AFG.21_1,TEMF,0,0,0,0,0,8.974363790717746,8.974363790717746,8.974363790717746,8.974363790717746,8.974363790717746,0,0,0,0,0
AFG,AFG.22_1,TEMF,0,0,0,0.038491714412914275,0.036517780340457155,43.597167861733595,43.597167861733595,43.597167861733595,43.597167861733595,43.597167861733595,0,0,0,8.829e-4,8.376e-4
AFG,AFG.23_1,TEMF,0,0,0,0,0,0.756858871280575,0.756858871280575,0.756858871280575,0.756858871280575,0.756858871280575,0,0,0,0,0
AFG,AFG.24_1,TEMF,0.00118893752931422,0.00103327927565103,8.77621021987846e-4,7.219627683246591e-4,5.663045146614722e-4,1.3613939059005926,1.3613939059005926,1.3613939059005926,1.3613939059005926,1.3613939059005926,8.733e-4,7.59e-4,6.446e-4,5.303e-4,4.16e-4
AFG,AFG.2_1,TEMF,0.03775622141945541,0.01890339243670632,0.01565703604329098,0.01299199617347792,0.01051177127460278,55.56064985808095,55.56064985808095,55.56064985808095,55.56064985808095,55.56064985808095,6.795e-4,3.402e-4,2.818e-4,2.338e-4,1.892e-4
AFG,AFG.30_1,TEMF,0,0,0,0,0,5.8617506915319355,5.8617506915319355,5.8617506915319355,5.8617506915319355,5.8617506915319355,0,0,0,0,0
AFG,AFG.31_1,TEMF,0.1045634161383408,0.08582332748795982,0.06899826164415944,0.054134458537954774,0.0415202888773694,59.80201528133747,59.80201528133747,59.80201528133747,59.80201528133747,59.80201528133747,0.001748,0.001435,0.001154,9.052e-4,6.943e-4
AFG,AFG.32_1,TEMF,0,0,0,0,1.687996492143362e-5,0.12209611286079423,0.12209611286079423,0.12209611286079423,0.12209611286079423,0.12209611286079423,0,0,0,0,1.383e-4
AFG,AFG.33_1,TEMF,0,0,0,2.707232860639739e-4,2.568400406247958e-4,40.0088646282857,40.0088646282857,40.0088646282857,40.0088646282857,40.0088646282857,0,0,0,6.767e-6,6.42e-6
AFG,AFG.34_1,TEMF,0,0,0,0,0,1.3010904882307093,1.3010904882307093,1.3010904882307093,1.3010904882307093,1.3010904882307093,0,0,0,0,0
AFG,AFG.3_1,TEMF,3.592412966709599e-4,0.00139756436301444,0.00130029017437998,0.00120301598574552,0.012769067736189,75.64080034070419,75.64080034070419,75.64080034070419,75.64080034070419,75.64080034070419,4.749e-6,1.848e-5,1.719e-5,1.59e-5,1.688e-4
AFG,AFG.4_1,TEMF,0,3.4266117126681666e-4,3.25088803509544e-4,3.1172509996101256e-4,2.939369032699583e-4,11.159752703384395,11.159752703384395,11.159752703384395,11.159752703384395,11.159752703384395,0,3.071e-5,2.913e-5,2.793e-5,2.634e-5
AFG,AFG.8_1,TEMF,0,0,0,0,0,12.68401473343896,12.68401473343896,12.68401473343896,12.68401473343896,12.68401473343896,0,0,0,0,0
AGO,AGO.10_1,TEMF,6.142325055540662,5.703253431751923,5.155660321603213,4.601779299714796,4.02703418863781,2047.7630593542801,2047.7630593542801,2047.7630593542801,2047.7630593542801,2047.7630593542801,0.003,0.002785,0.002518,0.002247,0.001967
AGO,AGO.11_1,TEMF,1.3054291836662257,1.1987910755213849,1.093179550172313,0.9880109372320004,0.8832929073026491,480.10180542767756,480.10180542767756,480.10180542767756,480.10180542767756,480.10180542767756,0.002719,0.002497,0.002277,0.002058,0.00184
AGO,AGO.12_1,TEMF,6.445105320785704,6.067148484522472,5.516059996175171,4.962562607379669,4.282030625000711,476.15398824438967,476.15398824438967,476.15398824438967,476.15398824438967,476.15398824438967,0.01354,0.01274,0.01158,0.01042,0.008993
AGO,AGO.13_1,TEMF,0.42140517583533893,0.37847750918520107,0.3309512103873402,0.29101825904773865,0.2600106575071036,92.19654634953218,92.19654634953218,92.19654634953218,92.19654634953218,92.19654634953218,0.004571,0.004105,0.00359,0.003156,0.00282
AGO,AGO.14_1,TEMF,9.149117893448592,8.608712178108956,7.962311990681231,7.336947605371502,6.586234901409903,949.6283351853643,949.6283351853643,949.6283351853643,949.6283351853643,949.6283351853643,0.009634,0.009065,0.008385,0.007726,0.006936
AGO,AGO.15_1,TEMF,14.360939138720202,13.709800649480012,13.05493839094861,12.202935839005379,11.97067668617353,1074.6669001680852,1074.6669001680852,1074.6669001680852,1074.6669001680852,1074.6669001680852,0.01336,0.01276,0.01215,0.01136,0.01114
AGO,AGO.16_1,TEMF,0.666292259518122,0.6305278939230664,0.5714089173209933,0.5029857849586215,0.4588503621097218,1232.0520152503598,1232.0520152503598,1232.0520152503598,1232.0520152503598,1232.0520152503598,5.408e-4,5.118e-4,4.638e-4,4.083e-4,3.724e-4
