GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.19_1,AFG.19.4_1,SOYB,0,0,0,0,0,0,0.002311359668381535,0.002308035565310996,0.0022880909468877605,0.0023024953935267644,0.0022991712904562246,0.002296972580947456,0,0,0,0,0,0
AFG,AFG.31_1,AFG.31.4_1,SOYB,0,0,0,0,0,0,0.009354967832836895,0.009341513900191395,0.0092607903043184,0.009319090679115566,0.009305636746470064,0.009296737717465768,0,0,0,0,0,0
AGO,AGO.10_1,AGO.10.10_1,SOYB,1.2522229988990027e-4,1.187983642476752e-4,1.583262356446788e-4,2.4365554530777667e-4,2.2348680247090503e-4,2.0342470690146354e-4,0.021848431661352093,0.021477777832688182,0.021510584149821477,0.0256925262601817,0.02696851933183991,0.026035590551685927,0.005731,0.005531,0.00736,0.009484,0.008287,0.007813
AGO,AGO.10_1,AGO.10.11_1,SOYB,8.160589008704652e-5,7.657085940943498e-5,7.153582873182344e-5,6.650079805421191e-5,6.146576737660037e-5,5.643073669898884e-5,0.012761169919969232,0.012544679484299461,0.012563840904847873,0.015006417776861162,0.015751696186612527,0.015206793794014989,0.006395,0.006104,0.005694,0.004431,0.003902,0.003711
AGO,AGO.10_1,AGO.10.12_1,SOYB,7.83400307508786e-6,6.62877183276665e-6,5.42354059044544e-6,4.218309348124231e-6,3.0130781058030225e-6,1.8078468634818137e-6,0.5381386202580881,0.5290092171484175,0.529817254380174,0.6328207372914585,0.6642491327792532,0.6412705952653136,1.456e-5,1.253e-5,1.024e-5,6.666e-6,4.536e-6,2.819e-6
AGO,AGO.10_1,AGO.10.13_1,SOYB,3.421254682919887e-4,3.1577174336257317e-4,2.894180184331576e-4,2.6306429350374206e-4,2.3671056857432648e-4,2.103568436449109e-4,0.06516091956371742,0.06405547892203163,0.06415332071795724,0.07662557491436858,0.08043110581905392,0.07764873232220365,0.00525,0.00493,0.004511,0.003433,0.002943,0.002709
AGO,AGO.10_1,AGO.10.1_1,SOYB,0.03883348565125798,0.03830091240551806,0.03625540252059786,0.03392490871172754,0.031659608676581664,0.033426028742496124,62.9338580649334,61.86619903082426,61.960696802476775,74.00667590470817,77.68214186529818,74.99486397071318,6.171e-4,6.191e-4,5.851e-4,4.584e-4,4.076e-4,4.457e-4
AGO,AGO.10_1,AGO.10.2_1,SOYB,0.0030438807999329095,0.003485646046197897,0.0032337595494731828,0.003318627452006226,0.003238537750937504,0.002891368223564914,0.38791627312544263,0.381335359032221,0.38191783124233536,0.4561677098158573,0.47882281314609365,0.4622587749991834,0.007847,0.009141,0.008467,0.007275,0.006764,0.006255
AGO,AGO.10_1,AGO.10.3_1,SOYB,3.7539440962518874e-5,2.9197342970848013e-5,2.0855244979177155e-5,1.2513146987506292e-5,4.171048995835431e-6,0,0.18312935332641547,0.18002260420120245,0.18029758044365143,0.21534981513898968,0.2260449437268736,0.2182253140684477,2.05e-4,1.622e-4,1.157e-4,5.811e-5,1.845e-5,0
AGO,AGO.10_1,AGO.10.4_1,SOYB,0.002555417925622361,0.002508522042158891,0.0024582123804352354,0.0023857871774004813,0.0022000819504292305,0.001962009555565098,0.10303207530537746,0.10128415885173653,0.10143886574281967,0.12115992312194226,0.1271772069382806,0.12277773379433823,0.0248,0.02477,0.02423,0.01969,0.0173,0.01598
