GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.14_1,AFG.14.13_1,SESA,0,0,0,0,0,0.22708050283873418,0.10308277515078125,0.22716730938622956,0.0759557290584704,0.11661075995808602,0,0,0,0,0
AFG,AFG.14_1,AFG.14.1_1,SESA,0,0,0,0,0,0.07900687357168404,0.03586502443822714,0.07903707569752676,0.02642686011237789,0.040571741976673945,0,0,0,0,0
AFG,AFG.16_1,AFG.16.5_1,SESA,0,0,0,0,0,0.26286075814778853,0.11932515601022535,0.2629612424896918,0.08792379916542921,0.13498469656173298,0,0,0,0,0
AFG,AFG.18_1,AFG.18.1_1,SESA,6.191334605336207e-4,5.325437155305429e-4,4.459539705274651e-4,3.7749290439930593e-4,3.271605171460651e-4,0.05600425679784564,0.025423029008698295,0.05602566566437928,0.01873275821693559,0.028759399703824396,0.01106,0.02095,0.00796,0.02015,0.01138
AFG,AFG.19_1,AFG.19.2_1,SESA,0,0,0,0,0,1.365117144755471,0.6196924083228753,1.3656389909940585,0.45661545876422394,0.7010172414264827,0,0,0,0,0
AFG,AFG.19_1,AFG.19.3_1,SESA,6.985789910267264e-5,1.4771015083835868e-5,1.1647663201461395e-5,8.524311319086922e-6,6.0907357286050526e-6,0.605789926841513,0.30017302063360224,0.5954917769306948,0.23532880197387493,0.33200826980446885,1.153e-4,4.921e-5,1.956e-5,3.622e-5,1.835e-5
AFG,AFG.19_1,AFG.19.4_1,SESA,0.018041213140573206,0.01012356786478532,0.005949879729497292,0.0028473555389235596,7.700645530745537e-4,8.484174561682565,3.874992758466013,8.477539907223514,2.8685306752839446,4.37643442682648,0.002126,0.002613,7.018e-4,9.926e-4,1.76e-4
AFG,AFG.19_1,AFG.19.5_1,SESA,0,0,0,0,0,0.02324632241766565,0.010552625156747038,0.023255208838850273,0.00777561853655045,0.011937490403039104,0,0,0,0,0
AFG,AFG.19_1,AFG.19.6_1,SESA,9.860299102994512e-5,7.669121524551285e-5,5.4779439461080616e-5,3.286766367664837e-5,1.0955887892216125e-5,0.07330206869064622,0.03327533879159666,0.07333009002857599,0.024518670688544908,0.03764220102412967,0.001345,0.002305,7.47e-4,0.001341,2.911e-4
AFG,AFG.19_1,AFG.19.7_1,SESA,0,0,0,0,0,0.20122300900282253,0.09134481354804988,0.2012999309510735,0.06730670471961571,0.10333237643716117,0,0,0,0,0
AFG,AFG.1_1,AFG.1.5_1,SESA,0,0,0,0,0,0.26729946331105064,0.12134009802675814,0.26740164444623105,0.08940849328287442,0.1372640678677119,0,0,0,0,0
AFG,AFG.1_1,AFG.1.7_1,SESA,0,0,0,0,0,0.46712102596980437,0.21204872759350815,0.4672995933193568,0.15624643085837442,0.23987677123219892,0,0,0,0,0
AFG,AFG.21_1,AFG.21.4_1,SESA,0,0,0,0,0,0.8331282426801534,0.37819702809515987,0.833446724388023,0.27867149438590727,0.4278294098655915,0,0,0,0,0
AFG,AFG.22_1,AFG.22.14_1,SESA,0,0,0,0,0,0.005743105547251866,0.0026070721633684258,0.0057453009764420705,0.0019210005414293661,0.002949209174775107,0,0,0,0,0
AFG,AFG.22_1,AFG.22.17_1,SESA,0,0,0,0,0,0.08250382705444793,0.037452460017548934,0.08253536596814692,0.027596549486615003,0.042367503383159685,0,0,0,0,0
AFG,AFG.22_1,AFG.22.19_1,SESA,0,0,0,0,0,0.018658347372444574,0.008469922352800068,0.018665479938636403,0.006240995417852681,0.009581465777393853,0,0,0,0,0
AFG,AFG.22_1,AFG.22.20_1,SESA,0,0,0,0,0,0.007183789614160684,0.0032610680365321464,0.007186535776717763,0.0024028922374447394,0.003689031668567326,0,0,0,0,0
AFG,AFG.22_1,AFG.22.2_1,SESA,0,0,0,0,0,0.15923925173403225,0.07228636442352436,0.1593001244619678,0.05326363694364953,0.08177280712228131,0,0,0,0,0
AFG,AFG.22_1,AFG.22.8_1,SESA,0,0,0,0,0,0.008761742728281266,0.003977376940325984,0.008765092098336279,0.0029306987981349356,0.004499344793276697,0,0,0,0,0
AFG,AFG.22_1,AFG.22.9_1,SESA,0,0,0,0,0,0.010055420272759786,0.00456463947395618,0.010059264179685222,0.0033634185597571854,0.005163676251576684,0,0,0,0,0
AFG,AFG.23_1,AFG.23.3_1,SESA,0,0,0,0,0,1.3771566153443293,0.6251577037759469,1.3776830639369828,0.46064251857175037,0.7071997705177487,0,0,0,0,0
AFG,AFG.27_1,AFG.27.3_1,SESA,0,0,0,0,0,0.21414994483888725,0.09721297221213374,0.21423180839443431,0.0716306111036775,0.10997063816781907,0,0,0,0,0
AFG,AFG.30_1,AFG.30.2_1,SESA,0,0,0,0,0,0.34060481178173574,0.15461692566845012,0.3407350155086144,0.11392826101885796,0.17490795312997756,0,0,0,0,0
AFG,AFG.30_1,AFG.30.4_1,SESA,0,0,0,1.0118272558404336e-4,9.599386786178472e-5,0.9652356000181901,0.4381669191338099,0.9656045826869343,0.3228598351512283,0.49566940115794456,0,0,0,3.134e-4,1.937e-4
AFG,AFG.31_1,AFG.31.10_1,SESA,0,0,0,0,0,2.177343168855951,0.9884009128721316,2.1781755064667907,0.7282954094847286,1.1181129090160287,0,0,0,0,0
