GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.17_1,AGO.17.7_1,TEAS,0.14388663594906323,0.15150329662120263,0.14004263738897468,0.1356923894958194,0.12309722821833864,0.2554273701762441,0.2259314263790814,0.17642987780396732,0.16702169378685938,0.17478012339823015,0.5633,0.6706,0.7938,0.8124,0.7043
AGO,AGO.18_1,AGO.18.1_1,TEAS,0.0055223266185355216,0.004172863956866953,0.0034683758779004196,0.0027167495284868225,0.00218005694042881,0.13069065154610326,0.11559890898868425,0.09027120181556933,0.08545745887872949,0.08942709698049205,0.04225,0.0361,0.03842,0.03179,0.02438
ALB,ALB.10_1,ALB.10.1_1,TEAS,7.770998172870617e-4,7.09525920131665e-4,6.419520229762683e-4,5.743781258208717e-4,5.06804228665475e-4,0.007446861605243755,0.007446861605243755,0.007446861605243755,0.007446861605243755,0.007446861605243755,0.1044,0.09528,0.0862,0.07713,0.06806
ALB,ALB.10_1,ALB.10.3_1,TEAS,0,0,0,0,0,0.005752899293335812,0.005752899293335812,0.005752899293335812,0.005752899293335812,0.005752899293335812,0,0,0,0,0
ARG,ARG.14_1,ARG.14.10_1,TEAS,46.38594334529637,44.59305339713351,42.17414313835661,37.66536831679412,33.66519984141108,10987.592691782644,11017.255668547692,11640.47317154286,12095.365244917397,11821.630998841265,0.004222,0.004048,0.003623,0.003114,0.002848
ARG,ARG.14_1,ARG.14.11_1,TEAS,12.357776316471773,11.33433892254446,9.854499799149874,8.387125475769066,7.034930277119048,2059.309394668253,2064.8688696542317,2181.6731319563337,2266.929615932199,2215.6259755079786,0.006001,0.005489,0.004517,0.0037,0.003175
ARG,ARG.14_1,ARG.14.12_1,TEAS,8.271732814062931,7.6981000798386,18.369411594964085,16.65629742389922,14.960871096034092,870.7295292405956,873.0802197438777,922.4680973454309,958.5167544094039,936.8242419629646,0.0095,0.008817,0.01991,0.01738,0.01597
ARG,ARG.14_1,ARG.14.13_1,TEAS,383.9058672518132,380.8464183913774,366.4138858486371,348.431544774879,334.32430052689136,80337.01518025779,80553.89935875918,85110.6239665224,88436.61833391462,86435.17972044824,0.004779,0.004728,0.004305,0.00394,0.003868
ARG,ARG.14_1,ARG.14.14_1,TEAS,204.2701702758312,209.90096509126514,207.67008087520333,200.708809535885,191.78025986506432,9938.118793665464,9964.948527451033,10528.639751980096,10940.083058107917,10692.494388623145,0.02055,0.02106,0.01972,0.01835,0.01794
ARG,ARG.14_1,ARG.14.15_1,TEAS,19.995006956436743,20.432743270717324,21.361666160848365,20.9284869378854,19.76406368723035,5099.344017440298,5113.110611029031,5402.345981743059,5613.4614861135715,5486.421366475647,0.003921,0.003996,0.003954,0.003728,0.003602
