GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.10_1,AGO.10.11_1,COCO,0.0023541877300722754,0.0024598125731909322,0.002299877550532884,0.002280937320593389,0.002091923685585015,0.09300212071437443,0.0935770636738942,0.09369735315833272,0.09342619211714077,0.0935309431904366,0.02531,0.02629,0.02455,0.02441,0.02237
AGO,AGO.10_1,AGO.10.6_1,COCO,7.191488677672669e-5,6.348379322476504e-5,5.505269967280334e-5,4.6621606120841655e-5,3.8190512568879985e-5,0.0010024873056083147,0.0010086847236235189,0.0010099813465415932,0.0010070584508110184,0.0010081875822805085,0.07174,0.06294,0.05451,0.04629,0.03788
AGO,AGO.10_1,AGO.10.8_1,COCO,7.445803012777294e-4,6.980705239046721e-4,6.26331925321088e-4,5.739993970486929e-4,5.006345496298215e-4,0.023300424180340826,0.023444468367004635,0.023474605271306632,0.023406669537880086,0.02343291350331217,0.03196,0.02978,0.02668,0.02452,0.02136
AGO,AGO.11_1,AGO.11.9_1,COCO,6.931692490110048e-6,6.4182337871389325e-6,5.904775084167818e-6,5.3913163811967035e-6,4.877857678225589e-6,0.0066861428038241,0.006727476815370014,0.006736124711402668,0.006716630301701937,0.0067241611045430975,0.001037,9.54e-4,8.766e-4,8.027e-4,7.254e-4
AGO,AGO.12_1,AGO.12.4_1,COCO,0.0653811803382287,0.04452243972943487,0.02842213256356893,0.014306360248480346,0.003689795191590252,0.0023052090201253297,0.001881839007202589,0.0035010958273536544,0.0030634588489344473,0.0031961801984572795,28.36,23.66,8.118,4.67,1.154
AGO,AGO.17_1,AGO.17.16_1,COCO,3.971706684229676,4.163100896636406,4.033524050716319,3.792912083613499,3.4908716838180154,0.038065657604253164,0.03830098107506164,0.03835021541824497,0.038239229525984235,0.03828210401593273,104.3,108.7,105.2,99.19,91.19
AGO,AGO.17_1,AGO.17.7_1,COCO,67.19598681636316,70.64042332966449,69.35448602069067,67.26737134040138,62.68324771255217,1.7728915490582726,1.4686644586004909,2.6350454960441416,2.3195184028195315,2.4152349800775217,37.9,48.1,26.32,29,25.95
AGO,AGO.18_1,AGO.18.1_1,COCO,0.11603464290717866,0.10125859773826737,0.08650868361724218,0.07495743703802901,0.06310198432498755,1.1037919487348502,0.9010926346369758,1.6763563467740876,1.466825331577556,1.5303694380558335,0.1051,0.1124,0.05161,0.0511,0.04123
AGO,AGO.1_1,AGO.1.1_1,COCO,0.0296819345912784,0.023795954978347068,0.01930993277605976,0.014994701811654175,0.01167766599444806,0.3391787789319469,0.3412755961815701,0.3417142919891153,0.34072536754159805,0.3411073947562398,0.08751,0.06973,0.05651,0.04401,0.03423
AGO,AGO.1_1,AGO.1.2_1,COCO,0.4563441174046272,0.3866104419145617,0.3320498857884694,0.28752575285120335,0.26947012919769736,12.639329202527426,12.717466058786474,12.733813840769749,12.696962061044736,12.711198115981272,0.03611,0.0304,0.02608,0.02265,0.0212
AGO,AGO.1_1,AGO.1.3_1,COCO,1.2619269494559215,1.159768817848233,1.051296699523561,0.9447132723026558,0.955624222904512,49.236310975818014,49.540691888111525,49.604374419406966,49.460818882757906,49.51627521407839,0.02563,0.02341,0.02119,0.0191,0.0193
AGO,AGO.1_1,AGO.1.4_1,COCO,1.2838445646665138,1.207818403574452,1.1072142669577345,1.0056432645227862,0.8925066421221165,40.239986168217655,40.488751428201816,40.54079806060984,40.423472601113765,40.46879610242914,0.0319,0.02983,0.02731,0.02488,0.02205
AGO,AGO.1_1,AGO.1.5_1,COCO,5.29598398423382,5.0718766620405855,4.811021869681913,4.5627368768821945,4.163575989776173,0.0076012974211020325,0.00764828895636928,0.007658120518712426,0.007635957844277874,0.007644519413166682,696.7,663.1,628.2,597.5,544.6
AGO,AGO.4_1,AGO.4.1_1,COCO,2.796687220989844,2.6989805366606094,2.525411534285388,2.403310580156333,2.192138075322383,3.9439115006701573,8.200658206216515,5.196964976694004,5.196413950912926,5.860997696593027,0.7091,0.3291,0.4859,0.4625,0.374
