GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.14_1,REST,0,0,0,0,0,0
AFG,AFG.16_1,REST,0,0,0,0,0,0
AFG,AFG.19_1,REST,0.07136,0.03891,0.02246,0.01023,0.002873,5.864e-4
AFG,AFG.1_1,REST,0,0,0,0,0,0
AFG,AFG.20_1,REST,0,0,0,0.01198,0.01137,0.1911
AFG,AFG.21_1,REST,0,0,0,0,0.1386,0.207
AFG,AFG.22_1,REST,0,0,0,0,0,0
AFG,AFG.23_1,REST,0,0,0,0,0,0
AFG,AFG.27_1,REST,0,0,0,0,0,0
AFG,AFG.28_1,REST,0,0,0,0,0,0
AFG,AFG.29_1,REST,0.04606,0.01495,0,0,0,0
AFG,AFG.30_1,REST,0,0,0,0.3584,0.3463,0.3276
AFG,AFG.31_1,REST,0.09416,0.07877,0.06506,0.0521,0.04027,0.02946
AFG,AFG.32_1,REST,0,0,0,0,0.0948,0.08994
AFG,AFG.34_1,REST,0,0,0,0,0,0
AFG,AFG.3_1,REST,0.1129,0.09753,0.08249,0.0678,0.05397,0.04134
AFG,AFG.4_1,REST,0,0.006327,0.006003,0.006165,0.03055,0.05864
AFG,AFG.9_1,REST,0,0,0,0,0,0
AGO,AGO.10_1,REST,0.03895,0.03732,0.03401,0.03186,0.02942,0.02868
AGO,AGO.11_1,REST,0.005415,0.004963,0.004619,0.004172,0.003764,0.008673
AGO,AGO.12_1,REST,15.36,13.57,11.77,10.01,8.28,6.648
AGO,AGO.13_1,REST,0.5558,0.6121,0.6423,0.6996,0.7574,0.8498
AGO,AGO.14_1,REST,0.2416,0.2415,0.2367,0.2467,0.263,0.2826
AGO,AGO.15_1,REST,1.094,1.154,1.242,1.312,1.374,1.453
AGO,AGO.16_1,REST,0.02302,0.02623,0.02715,0.02871,0.03155,0.03591
AGO,AGO.17_1,REST,3.433,3.488,3.371,3.436,3.462,3.573
AGO,AGO.18_1,REST,3.481,4.086,4.195,4.982,5.42,6.364
AGO,AGO.1_1,REST,0.04052,0.03811,0.03615,0.03638,0.03736,0.04516
AGO,AGO.2_1,REST,0.2882,0.3026,0.2994,0.3058,0.3258,0.3602
AGO,AGO.3_1,REST,1.691,1.649,1.616,1.579,1.572,1.641
AGO,AGO.4_1,REST,0.4096,0.4081,0.4053,0.4251,0.4147,0.4318
AGO,AGO.5_1,REST,0.6659,0.7339,0.7756,0.7943,0.9025,1.08
AGO,AGO.6_1,REST,6.279,7.46,7.65,7.671,7.91,9.728
AGO,AGO.7_1,REST,0.1175,0.1152,0.1102,0.1061,0.1033,0.1018
AGO,AGO.8_1,REST,0.1278,0.1466,0.1369,0.1335,0.1272,0.1288
AGO,AGO.9_1,REST,0.04264,0.04395,0.04534,0.04666,0.04801,0.05047
ALB,ALB.10_1,REST,0.002378,0.0021,0.001853,0.001606,0.001359,0.001112
ALB,ALB.11_1,REST,0.08155,0.07172,0.06194,0.05246,0.04342,0.03458
ALB,ALB.12_1,REST,0.05644,0.04892,0.04151,0.0342,0.02697,0.01974
ALB,ALB.1_1,REST,0.002749,0.001534,5.788e-4,7.28e-5,2.443e-5,4.13e-6
ALB,ALB.2_1,REST,0.1823,0.1523,0.1222,0.09384,0.06703,0.04022
ALB,ALB.3_1,REST,0.005883,0.004241,0.002629,0.001017,1.498e-4,5.824e-5
ALB,ALB.4_1,REST,0.02035,0.01274,0.005242,0.001183,7.229e-4,4.811e-4
ALB,ALB.5_1,REST,0.08075,0.07078,0.06157,0.05251,0.04367,0.03494
ALB,ALB.6_1,REST,0,0,0,0,0,0
ALB,ALB.7_1,REST,1.047,0.8888,0.736,0.5833,0.4305,0.2956
ALB,ALB.8_1,REST,2.691,2.247,1.821,1.395,0.9707,0.5471
ALB,ALB.9_1,REST,0,0,0.01346,0.01277,0.01208,0.01139
ARE,ARE.1_1,REST,0,0,0,0,0,0
ARE,ARE.4_1,REST,0,0,0,0,0,0
ARG,ARG.10_1,REST,0.03089,0.03483,0.03526,0.03432,0.03511,0.03527
ARG,ARG.11_1,REST,0.003998,0.00403,0.003977,0.005386,0.005066,0.005238
ARG,ARG.12_1,REST,0.04642,0.1093,0.0947,0.09793,0.1036,0.09667
ARG,ARG.13_1,REST,0.07911,0.06802,0.05695,0.04603,0.03529,0.02477
ARG,ARG.14_1,REST,5.333,5.408,5.31,5.134,5.051,4.966
ARG,ARG.15_1,REST,0.4014,0.3676,0.3303,0.2918,0.2502,0.2223
ARG,ARG.16_1,REST,0.09814,0.08828,0.08081,0.08296,0.07291,0.06473
ARG,ARG.17_1,REST,0.6023,0.6151,0.6372,0.6334,0.6213,0.6016
ARG,ARG.18_1,REST,0.2629,0.2269,0.191,0.1545,0.1217,0.08804
ARG,ARG.19_1,REST,0.004276,0.003856,0.003384,0.003065,0.002967,0.002621
ARG,ARG.1_1,REST,0.01941,0.01737,0.01523,0.01305,0.01074,0.008449
ARG,ARG.20_1,REST,0.7295,0.6352,0.5409,0.4466,0.3524,0.2581
ARG,ARG.21_1,REST,0.01269,0.01088,0.009104,0.00734,0.006011,0.004313
ARG,ARG.22_1,REST,0.002774,0.002584,0.002864,0.002905,0.002617,0.02467
ARG,ARG.24_1,REST,0.01299,0.01208,0.01149,0.01064,0.01037,0.009611
ARG,ARG.2_1,REST,0.1683,0.166,0.1619,0.153,0.1452,0.142
ARG,ARG.3_1,REST,0.05386,0.04633,0.0389,0.03145,0.02399,0.01655
ARG,ARG.4_1,REST,0.1325,0.117,0.101,0.0889,0.07319,0.05786
ARG,ARG.6_1,REST,0.02596,0.02244,0.01894,0.01546,0.01199,0.008541
ARG,ARG.7_1,REST,1.097,1.107,1.064,1.016,0.9646,1.074
ARG,ARG.8_1,REST,0.03771,0.03804,0.03893,0.04458,0.04735,0.0492
ARG,ARG.9_1,REST,0.005148,0.004704,0.004564,0.004054,0.004029,0.003527
ARM,ARM.10_1,REST,7.669,6.829,5.989,5.149,5.411,5.491
ARM,ARM.11_1,REST,0,0,0,0,0,0
ARM,ARM.1_1,REST,0.03674,0.03338,0.03002,0.02667,0.02331,0.01995
ARM,ARM.2_1,REST,0.006361,0.004903,0.003895,0.003139,0.002324,0.001606
ARM,ARM.3_1,REST,0,0,0,0,4.163e-5,3.949e-5
ARM,ARM.4_1,REST,0,0,0,0,0,0
ARM,ARM.5_1,REST,58.52,49.39,40.25,34.27,27.62,18.5
ARM,ARM.6_1,REST,0,0,0,0,0,0
ARM,ARM.7_1,REST,7.552,7.339,6.698,6.057,5.416,5.095
ARM,ARM.8_1,REST,0,0,0,0,0,0
ARM,ARM.9_1,REST,0,0,0,0,0,0
ATG,ATG.1_1,REST,0,0,0,0,0,0
ATG,ATG.3_1,REST,0,0,0,0,0,0
ATG,ATG.4_1,REST,0,0,0,0,0,0
ATG,ATG.5_1,REST,0,0,0,0,0,0
ATG,ATG.6_1,REST,0,0,0,0,0,0
ATG,ATG.7_1,REST,0,0,0,0,0,0
ATG,ATG.8_1,REST,0,0,0,0,0,0
AUS,AUS.10_1,REST,1.336,1.272,1.205,1.09,1.001,0.8999
AUS,AUS.11_1,REST,1.13,0.9682,0.8117,0.6539,0.5033,0.3499
AUS,AUS.2_1,REST,792.7,529.1,266,125.1,105.9,86.62
AUS,AUS.5_1,REST,3.039,3.113,3.231,3.322,3.5,3.615
AUS,AUS.6_1,REST,7.68,7.183,6.713,6.948,6.551,6.749
AUS,AUS.7_1,REST,0.8572,0.8931,0.9797,1.027,1.032,1.092
AUS,AUS.8_1,REST,0.4381,0.3806,0.3269,0.2707,0.2165,0.1672
AUS,AUS.9_1,REST,3.894,4.1,4.062,4.036,3.892,3.702
AUT,AUT.1_1,REST,0.02528,0.01933,0.01339,0.007676,0.002463,0
AUT,AUT.2_1,REST,0.03133,0.02495,0.01857,0.01264,0.007148,0.004163
AUT,AUT.3_1,REST,0.06004,0.05215,0.0445,0.03719,0.0305,0.0258
AUT,AUT.4_1,REST,0.02878,0.02388,0.02252,0.01843,0.01435,0.01185
AUT,AUT.5_1,REST,9.4840000000000007e-05,0,0,0,0,0
AUT,AUT.6_1,REST,0.03164,0.02107,0.01217,0.006197,0.002634,0.00127
AUT,AUT.7_1,REST,0.02186,0.01201,0.0067,0.005926,0.005152,0.004379
AUT,AUT.8_1,REST,0.06084,0.04215,0.02571,0.009982,0.002031,0.001854
AUT,AUT.9_1,REST,0.03029,0.0101,0,0,0,0
AZE,AZE.10_1,REST,0.00194,0.001518,0.001159,8.037e-4,4.496e-4,0.01519
AZE,AZE.1_1,REST,0.01062,0.005113,0.001989,8.051e-4,2.564e-4,1.981e-4
AZE,AZE.2_1,REST,0.07482,0.06247,0.05174,0.04203,0.03293,0.02424
AZE,AZE.3_1,REST,0.04706,0.03239,0.0191,0.00721,0.001181,0.001902
AZE,AZE.4_1,REST,0.002977,0.002476,0.002017,0.001588,0.001235,9.578e-4
AZE,AZE.5_1,REST,0.004067,0.003679,0.003292,0.002905,0.002518,0.00213
AZE,AZE.6_1,REST,3.966e-4,3.626e-4,3.451e-4,3.103e-4,4.634e-4,4.19e-4
AZE,AZE.7_1,REST,0,0,0,0,0,0
AZE,AZE.8_1,REST,0.06996,0.06317,0.05676,0.1075,0.125,0.135
AZE,AZE.9_1,REST,0.9895,0.9073,0.8162,0.9789,1.181,1.141
BDI,BDI.10_1,REST,3.521e-4,3.072e-4,2.624e-4,2.175e-4,1.726e-4,0.001135
BDI,BDI.11_1,REST,0,0,0,0,0,0
BDI,BDI.13_1,REST,0.2543,0.2253,0.1969,0.1688,0.1419,0.1186
BDI,BDI.15_1,REST,0.2592,0.1948,0.1328,0.1868,0.2888,0.2664
BDI,BDI.16_1,REST,0,0,0,0,0,0
BDI,BDI.17_1,REST,0.002922,0.002714,0.002506,0.002298,0.00209,0.002923
BDI,BDI.1_1,REST,0.6992,0.5458,0.3962,0.2815,0.2041,0.1367
BDI,BDI.5_1,REST,0.04192,0.04815,0.04419,0.04147,0.05088,0.05723
BDI,BDI.6_1,REST,0.5621,0.6326,0.67,0.7756,0.8165,0.9032
BDI,BDI.9_1,REST,0.1386,0.1105,0.08582,0.06249,0.04027,0.02572
BEL,BEL.2_1,REST,5.839e-4,3.224e-4,1.668e-4,8.776e-5,2.563e-5,1.113e-6
BEL,BEL.3_1,REST,7.621e-4,4.97e-4,3.181e-4,1.935e-4,9.385e-5,5.103e-5
BEN,BEN.10_1,REST,0.8518,0.7647,0.6979,0.6712,0.646,0.6585
BEN,BEN.11_1,REST,0.51,0.5278,0.5625,0.6892,0.6845,0.7397
BEN,BEN.12_1,REST,1.172,1.229,1.621,1.754,1.833,3.102
BEN,BEN.1_1,REST,0.5429,0.5887,0.6453,0.714,0.7188,0.7332
BEN,BEN.2_1,REST,7.738,8.132,9.059,10.47,11.39,11.72
BEN,BEN.3_1,REST,0.01147,0.006522,0.002795,9.322e-4,3.12e-4,1.359e-4
BEN,BEN.4_1,REST,9.991,10.58,13.82,16.6,18.73,20.71
BEN,BEN.5_1,REST,4.555,3.96,3.52,3.132,2.683,2.643
BEN,BEN.6_1,REST,21.07,24.29,32.97,40.21,47.95,53.44
BEN,BEN.7_1,REST,0.03971,0.03833,0.04089,0.04312,0.04969,0.1189
BEN,BEN.8_1,REST,0,0,0,0,0,0
BEN,BEN.9_1,REST,0.02002,0.01006,0.003227,8.191e-4,2.249e-4,1.319e-5
BFA,BFA.10_1,REST,0.04422,0.03981,0.03541,0.031,0.02659,0.02236
BFA,BFA.11_1,REST,0,0,0,0,0,0
BFA,BFA.13_1,REST,9.557,8.377,7.168,6.003,4.861,3.724
BFA,BFA.1_1,REST,0.6534,0.6255,0.6057,0.598,0.575,0.5449
BFA,BFA.2_1,REST,2.154,1.91,1.665,1.43,1.224,0.9898
BFA,BFA.3_1,REST,0.1292,0.1341,0.1349,0.3083,0.9406,1.077
BFA,BFA.4_1,REST,0,0,0,0,0.008033,0.007621
BFA,BFA.5_1,REST,0.779,0.762,0.7844,0.9632,1.228,1.558
BFA,BFA.6_1,REST,0.3541,0.3243,0.2978,0.2726,0.254,0.2501
BFA,BFA.7_1,REST,0,0,0,0,0,0
BFA,BFA.8_1,REST,0.5751,0.5919,0.6128,0.6408,0.9352,1.489
BFA,BFA.9_1,REST,0.472,0.4421,0.4185,0.3975,0.4031,0.405
BGD,BGD.1_1,REST,0.01435,0.08977,0.1389,0.3084,0.3749,0.4253
BGD,BGD.2_1,REST,25.71,28.08,29.27,31.05,32.13,32.08
BGD,BGD.3_1,REST,0.1617,0.1588,0.1672,0.201,0.2474,0.2804
BGD,BGD.4_1,REST,0.009201,0.01037,0.01019,0.02093,0.02471,0.02469
BGD,BGD.5_1,REST,0.01669,0.01259,0.009685,0.009308,0.01174,0.01024
BGD,BGD.6_1,REST,0.05381,0.04748,0.0459,0.04355,0.04515,0.04281
BGD,BGD.7_1,REST,1.439,1.469,1.603,1.737,1.784,1.942
BGD,BGD.8_1,REST,0.9822,0.9868,0.9556,0.9719,0.9077,0.8521
BGR,BGR.10_1,REST,1.255,1.047,0.8584,0.679,0.5095,0.3562
BGR,BGR.11_1,REST,0.02541,0.01905,0.01375,0.009497,0.007717,0.00659
BGR,BGR.12_1,REST,0.3565,0.3057,0.2549,0.2045,0.1545,0.1046
BGR,BGR.13_1,REST,0.4675,0.3675,0.2778,0.195,0.1183,0.04442
BGR,BGR.14_1,REST,0.007601,0.005095,0.003855,0.002706,0.001781,0.001246
BGR,BGR.15_1,REST,0.06511,0.05504,0.04501,0.03499,0.02498,0.01499
