GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.14_1,MAIZ,0,0,0,0,0,0
AFG,AFG.16_1,MAIZ,0,0,0,0,0,0
AFG,AFG.19_1,MAIZ,0.2185,0.1786,0.1543,0.1222,0.1273,0.1047
AFG,AFG.20_1,MAIZ,0,0,0,0,0,0
AFG,AFG.21_1,MAIZ,0,0,0,0,0,0
AFG,AFG.22_1,MAIZ,0,0,0,0.02515,0.04983,0.04119
AFG,AFG.23_1,MAIZ,0,0,0,0,0,0
AFG,AFG.27_1,MAIZ,0,0,0,0,0,0
AFG,AFG.28_1,MAIZ,0,0,0,0,0,0
AFG,AFG.30_1,MAIZ,0,0,0,0,0,0
AFG,AFG.31_1,MAIZ,0.1425,0.04703,0.04109,0.01905,0.002695,0.001345
AFG,AFG.32_1,MAIZ,0,0,0,0,0.06532,0.0541
AFG,AFG.34_1,MAIZ,0,0,0,0,0,0
AFG,AFG.3_1,MAIZ,62.18,56.27,41.32,29.82,33.87,22.79
AFG,AFG.4_1,MAIZ,0,0,0,0,2.534e-4,2.841e-4
AFG,AFG.9_1,MAIZ,0,0,0,0,0,0
AGO,AGO.10_1,MAIZ,3.165,3.213,2.998,2.837,2.628,2.639
AGO,AGO.11_1,MAIZ,2.17,2.004,1.773,1.545,1.331,1.976
AGO,AGO.12_1,MAIZ,13.69,14.34,14.18,14.74,15.35,18.07
AGO,AGO.13_1,MAIZ,12.07,11.77,10.74,10.05,9.282,9.39
AGO,AGO.14_1,MAIZ,7.516,7.71,7.364,7.341,7.467,8.434
AGO,AGO.15_1,MAIZ,23.88,25.94,27.6,28.6,29.38,32.65
AGO,AGO.16_1,MAIZ,3.621,4.72,5.211,5.3,5.271,6.093
AGO,AGO.17_1,MAIZ,30.92,36.68,37.29,38.56,38.62,41.47
AGO,AGO.18_1,MAIZ,16.49,16.58,16.54,16.55,15.97,17.13
AGO,AGO.1_1,MAIZ,5.603,5.828,5.574,5.542,5.886,7.826
AGO,AGO.2_1,MAIZ,9.434,10.46,10.04,9.563,9.595,10.53
AGO,AGO.3_1,MAIZ,5.235,5.677,5.836,5.887,5.96,6.641
AGO,AGO.4_1,MAIZ,37.54,38.08,36.63,38.4,36.26,38.28
AGO,AGO.5_1,MAIZ,9.23,9.818,9.941,9.779,10.33,11.38
AGO,AGO.6_1,MAIZ,5.72,5.325,4.63,3.973,3.411,3.283
AGO,AGO.7_1,MAIZ,2.837,3.174,3.315,3.448,3.624,4.17
AGO,AGO.8_1,MAIZ,19.47,17.32,14.25,11.54,9.007,7.195
AGO,AGO.9_1,MAIZ,2.038,2.22,2.29,2.403,2.462,2.762
ALB,ALB.10_1,MAIZ,0.04791,0.03417,0.03074,0.02592,0.02192,0.04771
ALB,ALB.11_1,MAIZ,0.06172,0.06047,0.06039,0.05826,0.05729,0.05406
ALB,ALB.12_1,MAIZ,0.02123,0.0177,0.01601,0.0138,0.01304,0.01075
ALB,ALB.1_1,MAIZ,0.02113,0.01684,0.01414,0.01132,0.009391,0.007559
ALB,ALB.2_1,MAIZ,0.0026,0.001564,5.206e-4,0,0,0
ALB,ALB.3_1,MAIZ,0.04845,0.05583,0.0542,0.04869,0.04618,0.04797
ALB,ALB.4_1,MAIZ,0.0426,0.04219,0.04009,0.03634,0.033890000000000003,0.03123
ALB,ALB.5_1,MAIZ,0.003141,0.002323,0.001952,0.001494,0.001157,0.001492
ALB,ALB.6_1,MAIZ,0,0,0,0,0,0
ALB,ALB.7_1,MAIZ,0.04592,0.03966,0.03981,0.03667,0.03279,0.02911
ALB,ALB.8_1,MAIZ,2.033,1.643,1.375,1.035,0.7177,0.4058
ALB,ALB.9_1,MAIZ,0,0,0.008447,0.007863,0.007414,0.007012
ARE,ARE.1_1,MAIZ,0,0,0,0,0,0
ARE,ARE.4_1,MAIZ,0,0,0,0,0,0
ARG,ARG.10_1,MAIZ,1.615,1.571,1.544,2.183,1.623,1.799
ARG,ARG.11_1,MAIZ,8.315e-4,7.456e-4,7.259e-4,0.00129,9.297e-4,0.001073
ARG,ARG.12_1,MAIZ,2.143,1.901,1.735,2.546,1.678,1.63
ARG,ARG.13_1,MAIZ,2.292,2.035,1.848,2.296,1.456,1.44
ARG,ARG.14_1,MAIZ,1.633,1.803,1.649,1.748,1.595,1.658
ARG,ARG.15_1,MAIZ,2362,2147,2047,2682,1826,1938
ARG,ARG.16_1,MAIZ,36.24,32.54,31.84,44.25,29.21,33.19
ARG,ARG.17_1,MAIZ,0.6905,0.6601,0.6575,0.8737,0.5928,0.6417
ARG,ARG.18_1,MAIZ,14.27,12.88,11.99,15.04,9.912,9.593
ARG,ARG.19_1,MAIZ,0.01164,0.01037,0.009677,0.01404,0.01004,0.01069
ARG,ARG.1_1,MAIZ,0.01217,0.01261,0.01336,0.02008,0.01439,0.0166
ARG,ARG.21_1,MAIZ,0.02075,0.01816,0.01724,0.0231,0.01591,0.0173
ARG,ARG.22_1,MAIZ,0.3569,0.3405,0.3305,0.4516,0.3217,0.3515
ARG,ARG.24_1,MAIZ,0.3603,0.3186,0.3001,0.3817,0.25,0.2538
ARG,ARG.2_1,MAIZ,0.213,0.1889,0.1869,0.2467,0.2004,0.2141
ARG,ARG.3_1,MAIZ,1.519,1.492,1.596,2.478,1.861,2.02
ARG,ARG.4_1,MAIZ,178.1,169.5,171.4,285.9,227.1,275
ARG,ARG.6_1,MAIZ,0.01443,0.01285,0.01235,0.01735,0.01242,0.01479
ARG,ARG.7_1,MAIZ,0.8654,0.8139,0.9737,1.577,1.248,1.424
ARG,ARG.8_1,MAIZ,0.08496,0.0822,0.08579,0.1335,0.1007,0.1177
ARG,ARG.9_1,MAIZ,3.955,3.917,4.082,5.597,3.89,4.303
ARM,ARM.10_1,MAIZ,3.06,2.094,1.291,0.4671,2.845,4.93
ARM,ARM.11_1,MAIZ,0,0,0,0,0,0
ARM,ARM.1_1,MAIZ,0.03403,0.03015,0.03174,0.02186,0.01905,0.01594
ARM,ARM.2_1,MAIZ,0.04557,0.04114,0.03707,0.03248,0.02801,0.02352
ARM,ARM.3_1,MAIZ,0.001015,2.14e-4,0,0,0.001457,0.001413
ARM,ARM.5_1,MAIZ,17.51,15.18,11.8,8.344,9.664,8.532
ARM,ARM.7_1,MAIZ,3.709,3.044,2.777,1.725,1.48,1.45
ARM,ARM.8_1,MAIZ,0,0,0,0,0,0
ARM,ARM.9_1,MAIZ,0,0,0,0,0,0
ATG,ATG.1_1,MAIZ,10.54,10.55,8.212,6.602,5.149,3.511
ATG,ATG.3_1,MAIZ,1.388,1.405,1.111,0.9147,0.7404,0.5403
ATG,ATG.4_1,MAIZ,0.5813,0.4045,0.2393,0.1333,0.06405,0.02271
ATG,ATG.5_1,MAIZ,1.218,0.9947,0.5564,0.2468,0.05993,0
ATG,ATG.6_1,MAIZ,0.2839,0.2345,0.1504,0.09246,0.05788,0.0327
ATG,ATG.7_1,MAIZ,5.152,5.105,3.994,3.241,2.569,1.811
ATG,ATG.8_1,MAIZ,1.057,1.055,0.8188,0.6554,0.5074,0.3411
AUS,AUS.10_1,MAIZ,1.383,1.189,0.7981,0.8741,0.73,0.7653
AUS,AUS.11_1,MAIZ,0.105,0.1021,0.09251,0.2437,0.4966,0.8598
AUS,AUS.5_1,MAIZ,2.317,1.979,1.333,1.412,1.149,1.216
AUS,AUS.7_1,MAIZ,0.3538,0.3788,0.2954,0.3343,0.2645,0.2861
AUS,AUS.8_1,MAIZ,0.07463,0.06271,0.04424,0.04538,0.03598,0.03487
AUS,AUS.9_1,MAIZ,4.26,3.64,2.591,2.745,2.271,2.298
AUT,AUT.1_1,MAIZ,0.03411,0.02946,0.02912,0.02353,0.01916,0.01517
AUT,AUT.2_1,MAIZ,0.2474,0.2249,0.2358,0.2137,0.224,0.1974
AUT,AUT.3_1,MAIZ,0.06351,0.0697,0.0806,0.08722,0.08464,0.08561
AUT,AUT.4_1,MAIZ,0.06982,0.06256,0.06493,0.0581,0.05206,0.04477
AUT,AUT.6_1,MAIZ,0.09441,0.08392,0.08343,0.06948,0.05838,0.04907
AUT,AUT.7_1,MAIZ,14.22,12.43,12.42,10.59,8.901,6.864
AUT,AUT.8_1,MAIZ,0.09983,0.1199,0.07477,0.03833,0.01884,0.01829
AUT,AUT.9_1,MAIZ,0.6112,0.5593,0.5924,0.5441,0.5043,0.4451
AZE,AZE.10_1,MAIZ,0.5981,0.5773,0.4987,0.3753,0.2676,0.2302
AZE,AZE.1_1,MAIZ,0.2916,0.2201,0.1503,0.09485,0.06478,0.05922
AZE,AZE.2_1,MAIZ,0.05501,0.04384,0.03143,0.01873,0.01107,0.00859
AZE,AZE.3_1,MAIZ,0.008027,0.008199,0.007631,0.006379,0.005315,0.009002
AZE,AZE.4_1,MAIZ,0.004744,0.003545,0.002135,8.591e-4,2.957e-4,0.001029
AZE,AZE.5_1,MAIZ,0.04306,0.03911,0.0359,0.03075,0.02676,0.02271
AZE,AZE.6_1,MAIZ,0.01634,0.01688,0.01782,0.01517,0.01509,0.01411
AZE,AZE.7_1,MAIZ,0,0,0,0,0,0
AZE,AZE.8_1,MAIZ,0.01406,0.01273,0.01102,0.01938,0.02254,0.0245
AZE,AZE.9_1,MAIZ,0.2225,0.218,0.1908,0.169,0.1577,0.1454
BDI,BDI.10_1,MAIZ,0.03668,0.02183,0.01687,0.0217,0.02097,0.02041
BDI,BDI.11_1,MAIZ,0.5447,0.4123,0.3504,0.4514,0.4573,0.4377
BDI,BDI.12_1,MAIZ,1.329,0.9953,0.7996,1.037,1.149,1.138
BDI,BDI.13_1,MAIZ,0.04288,0.02528,0.01806,0.02448,0.023,0.02355
BDI,BDI.14_1,MAIZ,0.6995,0.5245,0.4141,0.5812,0.6252,0.6304
BDI,BDI.15_1,MAIZ,0.1507,0.1191,0.09672,0.1289,0.1281,0.125
BDI,BDI.16_1,MAIZ,0.2509,0.1896,0.1503,0.2176,0.2266,0.2507
BDI,BDI.17_1,MAIZ,0.3582,0.2649,0.2268,0.3127,0.3717,0.4527
BDI,BDI.1_1,MAIZ,0.8054,0.589,0.4557,0.5727,0.5943,0.6351
BDI,BDI.2_1,MAIZ,1.427,0.9031,0.6591,0.7952,0.7512,0.6658
BDI,BDI.3_1,MAIZ,2.316,1.681,1.338,1.841,2.065,2.192
BDI,BDI.4_1,MAIZ,0.7877,0.6215,0.5191,0.7198,0.7796,0.7855
BDI,BDI.5_1,MAIZ,0.6856,0.4896,0.4004,0.5698,0.7017,0.8201
BDI,BDI.6_1,MAIZ,2.247,1.851,1.653,2.127,2.271,2.454
BDI,BDI.7_1,MAIZ,0.323,0.2671,0.2176,0.3003,0.3187,0.3326
BDI,BDI.8_1,MAIZ,0.3565,0.2795,0.2408,0.3528,0.3815,0.4656
BDI,BDI.9_1,MAIZ,1.259,0.9315,0.7797,1.018,1.07,1.054
BEL,BEL.2_1,MAIZ,0.08137,0.09199,0.0823,0.07355,0.06911,0.06129
BEL,BEL.3_1,MAIZ,0.2079,0.2062,0.1997,0.202,0.2047,0.1903
BEN,BEN.10_1,MAIZ,1.244,1.269,1.313,1.061,1.053,1.082
BEN,BEN.11_1,MAIZ,2.519,2.717,2.827,2.209,2.2,2.293
BEN,BEN.12_1,MAIZ,0.8213,0.7957,1.077,0.9172,0.8816,0.9964
BEN,BEN.1_1,MAIZ,0.4942,0.4855,0.492,0.39,0.3661,0.3797
BEN,BEN.2_1,MAIZ,0.542,0.5144,0.5093,0.4073,0.3963,0.385
BEN,BEN.3_1,MAIZ,9.567,9.695,9.954,8.14,8.272,8.519
BEN,BEN.4_1,MAIZ,1.736,1.545,1.388,0.9608,0.828,0.7272
BEN,BEN.5_1,MAIZ,0.7376,0.7084,0.72,0.5882,0.5703,0.6845
BEN,BEN.6_1,MAIZ,2.395,2.085,1.854,1.259,1.038,0.8466
BEN,BEN.7_1,MAIZ,1.633,1.773,1.939,1.586,1.573,1.671
BEN,BEN.9_1,MAIZ,4.471,5.024,5.251,4.671,4.887,5.518
BFA,BFA.10_1,MAIZ,9.951e-4,8.092e-4,6.016e-4,3.399e-4,1.445e-4,2.985e-5
BFA,BFA.11_1,MAIZ,0,0,0,0,0,0
BFA,BFA.12_1,MAIZ,0,0,0,0,0,0
BFA,BFA.13_1,MAIZ,0.9147,0.8615,0.7807,0.6329,0.6104,0.54
BFA,BFA.1_1,MAIZ,0.04164,0.04024,0.03901,0.03399,0.03498,0.03209
BFA,BFA.2_1,MAIZ,0.3872,0.3906,0.3778,0.3287,0.3526,0.331
BFA,BFA.3_1,MAIZ,0.01388,0.01358,0.01304,0.01912,0.0652,0.08207
BFA,BFA.4_1,MAIZ,0,0,0,0,5.086e-4,4.688e-4
BFA,BFA.5_1,MAIZ,0.05766,0.05543,0.05384,0.05237,0.06068,0.06141
BFA,BFA.6_1,MAIZ,0.03544,0.03308,0.03033,0.0244,0.02351,0.02256
BFA,BFA.7_1,MAIZ,0,0,0,0,0,0
BFA,BFA.8_1,MAIZ,0.07656,0.08109,0.08874,0.08524,0.124,0.2139
BFA,BFA.9_1,MAIZ,0.1215,0.1233,0.1257,0.1152,0.1365,0.1373
BGD,BGD.1_1,MAIZ,0.001677,0.009608,0.02086,0.03587,0.04144,0.04386
BGD,BGD.2_1,MAIZ,5.16,5.303,5.165,4.944,5.052,4.962
BGD,BGD.3_1,MAIZ,0.01551,0.01418,0.01319,0.02131,0.02471,0.02638
BGD,BGD.4_1,MAIZ,0.001683,0.002141,0.002221,0.004287,0.008731,0.009579
BGD,BGD.5_1,MAIZ,0.006249,0.005445,0.005781,0.006676,0.008728,0.008776
BGD,BGD.6_1,MAIZ,0.00686,0.006383,0.006258,0.005844,0.007077,0.007077
BGD,BGD.7_1,MAIZ,0.8302,0.7664,0.8087,0.8662,0.8921,0.969
BGD,BGD.8_1,MAIZ,0.0522,0.05378,0.05043,0.05007,0.04904,0.04836
BGR,BGR.10_1,MAIZ,0.03048,0.02777,0.03712,0.03484,0.04758,0.03482
BGR,BGR.11_1,MAIZ,0.04196,0.03438,0.04286,0.04214,0.06544,0.04967
BGR,BGR.12_1,MAIZ,2.231e-4,1.753e-4,2.071e-4,1.867e-4,2.358e-4,1.546e-4
BGR,BGR.13_1,MAIZ,0.04115,0.04532,0.06166,0.06719,0.09662,0.07895
BGR,BGR.14_1,MAIZ,0.01057,0.008011,0.009575,0.008777,0.01147,0.01089
BGR,BGR.15_1,MAIZ,0.1645,0.1683,0.212,0.2136,0.3042,0.2793
BGR,BGR.16_1,MAIZ,0.05916,0.04896,0.0871,0.08595,0.1386,0.106
BGR,BGR.17_1,MAIZ,0.03641,0.03822,0.04811,0.1701,0.2411,0.2564
BGR,BGR.18_1,MAIZ,0.06784,0.05561,0.07823,0.08787,0.1214,0.09249
BGR,BGR.19_1,MAIZ,7.73e-4,5.061e-4,5.35e-4,4.208e-4,0.0492,0.03746
BGR,BGR.1_1,MAIZ,0.278,0.213,0.2122,0.1833,0.2356,0.1626
BGR,BGR.21_1,MAIZ,0.09478,0.2584,0.3848,0.375,0.5728,0.563
BGR,BGR.22_1,MAIZ,0.02514,0.01883,0.02346,0.0204,0.02523,0.01666
BGR,BGR.23_1,MAIZ,0.06896,0.05675,0.07124,0.06915,0.1018,0.07722
BGR,BGR.24_1,MAIZ,0.009327,0.01485,0.0198,0.01986,0.03137,0.02355
BGR,BGR.25_1,MAIZ,0.07736,0.06902,0.08636,0.1049,0.1568,0.1361
BGR,BGR.26_1,MAIZ,0.05026,0.05692,0.07375,0.05436,0.06898,0.05653
BGR,BGR.27_1,MAIZ,0.3385,0.277,0.351,0.3539,0.4948,0.3774
BGR,BGR.28_1,MAIZ,0.004253,0.00179,0.001607,9.201e-4,0.01897,0.01424
BGR,BGR.2_1,MAIZ,0.46,0.3764,0.4669,0.4494,0.6142,0.459
BGR,BGR.3_1,MAIZ,0.06986,0.08188,0.2114,0.2365,0.3335,0.2579
BGR,BGR.4_1,MAIZ,0.3863,0.3184,0.4021,0.3939,0.6007,0.4741
BGR,BGR.5_1,MAIZ,0.007443,0.006149,0.007718,0.01659,0.02332,0.4387
BGR,BGR.6_1,MAIZ,0.392,0.283,0.2432,0.1939,0.2251,0.1549
BGR,BGR.7_1,MAIZ,0.03312,0.02064,0.01247,0.003935,0,0
BGR,BGR.8_1,MAIZ,0.7524,0.5498,0.5401,0.3935,0.3783,0.2236
BGR,BGR.9_1,MAIZ,0.08431,0.06927,0.08646,0.1013,0.1404,0.149
BHS,BHS.16_1,MAIZ,0.01378,0.01248,0.01157,0.01042,0.009305,0.008213
BIH,BIH.1_1,MAIZ,0.08147,0.1411,0.1273,0.1643,0.143,0.125
BIH,BIH.2_1,MAIZ,0.1019,0.1332,0.1332,0.145,0.1521,0.1438
BIH,BIH.3_1,MAIZ,0.1328,0.1933,0.1619,0.1961,0.1581,0.1238
BLR,BLR.1_1,MAIZ,0.5178,0.4931,0.547,0.5148,0.2922,0.3159
BLR,BLR.2_1,MAIZ,0.4109,0.3662,0.4358,0.4107,0.2336,0.2434
BLR,BLR.3_1,MAIZ,0.4196,0.3661,0.4099,0.3601,0.1985,0.1966
BLR,BLR.4_1,MAIZ,0.2528,0.2231,0.262,0.2421,0.1329,0.144
BLR,BLR.5_1,MAIZ,0.3463,0.3541,0.3965,0.3656,0.1969,0.2062
BLR,BLR.6_1,MAIZ,0.7872,0.6485,0.6773,0.5655,0.2885,0.2702
BLR,BLR.7_1,MAIZ,0.6538,0.5652,0.6292,0.5554,0.2925,0.2931
BLZ,BLZ.1_1,MAIZ,142.6,95.55,80.46,77.07,69.06,52.64
BLZ,BLZ.2_1,MAIZ,7.253,5.378,5.079,5.263,5.834,5.577
BLZ,BLZ.3_1,MAIZ,0.5969,0.4911,0.4725,0.4833,0.4928,0.461
BLZ,BLZ.4_1,MAIZ,0.9075,0.658,0.6392,0.6424,0.6618,0.6364
BLZ,BLZ.5_1,MAIZ,4.301,3.138,2.993,3.079,3.423,3.672
BLZ,BLZ.6_1,MAIZ,56.18,44.63,42.67,42.07,57.08,53.98
BOL,BOL.1_1,MAIZ,6.471,6.433,7.06,6.979,6.984,6.777
BOL,BOL.2_1,MAIZ,12.71,12.7,12.75,12.64,12.74,13.33
BOL,BOL.3_1,MAIZ,14.88,14.89,15.5,18.02,18.89,18.67
BOL,BOL.4_1,MAIZ,39.23,36.14,34.62,36.25,36.9,35.29
BOL,BOL.6_1,MAIZ,17.18,17.43,16.33,14.57,15.02,14.63
BOL,BOL.7_1,MAIZ,1.824,1.34,0.8615,0.4285,0.1963,0.1838
BOL,BOL.8_1,MAIZ,3.559,3.472,3.556,3.458,3.372,3.225
BOL,BOL.9_1,MAIZ,4.548,4.906,5.767,6.3,6.602,6.991
BRA,BRA.10_1,MAIZ,3.236,3.899,3.316,2.921,3.373,3.248
BRA,BRA.11_1,MAIZ,0.6685,0.8741,0.7601,0.6854,0.8242,0.8278
BRA,BRA.12_1,MAIZ,1.067,1.265,1.047,0.8528,0.9522,0.8717
BRA,BRA.13_1,MAIZ,0.3956,0.4456,0.3522,0.2901,0.3235,0.2993
BRA,BRA.14_1,MAIZ,10.47,12.22,10.07,8.457,9.954,9.394
BRA,BRA.15_1,MAIZ,3.759,4.17,3.343,2.687,2.924,2.632
BRA,BRA.16_1,MAIZ,0.05172,0.05827,0.04364,0.03384,0.036,0.0322
BRA,BRA.17_1,MAIZ,3.105,3.295,2.383,1.797,1.873,1.619
BRA,BRA.18_1,MAIZ,2.008,2.439,2.075,1.901,2.273,2.206
BRA,BRA.19_1,MAIZ,4.541,5.314,4.372,3.538,4.642,4.469
BRA,BRA.1_1,MAIZ,27.62,35.9,33.08,27.87,33.52,31.3
BRA,BRA.20_1,MAIZ,2.909,3.213,2.336,1.768,1.878,1.642
BRA,BRA.21_1,MAIZ,0.03966,0.03989,0.02686,0.01849,0.01745,0.01366
BRA,BRA.22_1,MAIZ,2.866,3.388,2.72,2.149,2.335,2.052
BRA,BRA.23_1,MAIZ,9.559,10.9,8.573,7.289,9.22,9.017
BRA,BRA.24_1,MAIZ,0.194,0.2226,0.1801,0.1464,0.1627,0.1575
BRA,BRA.25_1,MAIZ,0.2224,0.2693,0.2128,0.1754,0.1977,0.1872
