GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
ALB,ALB.2_1,CHIC,1.348,1.194,1.085,0.9688,0.8527,0.7404
ARG,ARG.10_1,CHIC,1114,2019,1420,1811,808.4,723.6
ARG,ARG.11_1,CHIC,0,0,0,0,0,0
ARG,ARG.12_1,CHIC,0.7796,1.627,1.265,2.466,1.401,1.559
ARG,ARG.16_1,CHIC,0.09899,0.1891,0.1422,0.1974,0.09837,0.1028
ARG,ARG.17_1,CHIC,14.37,28.54,21.86,31.03,15.72,17.33
ARG,ARG.19_1,CHIC,3.3,6.442,4.962,7.565,3.942,4.544
ARG,ARG.1_1,CHIC,0.03916,0.0778,0.06094,0.1225,0.06386,0.07336
ARG,ARG.21_1,CHIC,1.715,3.257,2.439,3.428,1.726,2.227
ARG,ARG.22_1,CHIC,64.18,150.5,136.3,232.1,143,186.2
ARG,ARG.24_1,CHIC,2.92,6.129,5.294,8.294,4.856,5.803
ARG,ARG.2_1,CHIC,2.557,5.681,5.275,7.951,4.699,5.748
ARG,ARG.3_1,CHIC,101.2,215.8,192.7,484.9,296.2,360.9
ARG,ARG.6_1,CHIC,0.1002,0.2059,0.1718,0.2746,0.1621,0.2176
ARG,ARG.8_1,CHIC,0.1938,0.4191,0.368,0.6357,0.3801,0.4977
ARM,ARM.10_1,CHIC,0.0694,0.06337,0.05733,0.0513,1.483,2.677
ARM,ARM.11_1,CHIC,0,0,0,0,0,0
ARM,ARM.1_1,CHIC,0.223,0.2028,0.1825,0.1623,0.1421,0.1218
ARM,ARM.2_1,CHIC,0.4166,0.3632,0.3099,0.2574,0.204,0.1506
ARM,ARM.3_1,CHIC,0,0,0,0,0.01165,0.01105
ARM,ARM.4_1,CHIC,0,0,0,0,0,0
ARM,ARM.5_1,CHIC,0.7803,0.7246,0.6689,5.226,8.555,8.514
ARM,ARM.6_1,CHIC,0,0,0,0,0,0
ARM,ARM.7_1,CHIC,8.76,8.727,7.989,7.25,6.511,5.969
ARM,ARM.9_1,CHIC,0,0,0,0,0,0
AUS,AUS.10_1,CHIC,3.941,3.004,3.106,4.785,1.026,1.194
AUS,AUS.11_1,CHIC,3.759,2.688,2.582,4.813,1.125,1.242
AUS,AUS.5_1,CHIC,0.5277,0.3993,0.4093,0.6288,0.1331,0.1618
AUS,AUS.7_1,CHIC,0.2866,0.2344,0.2599,0.4458,0.1017,0.1318
AUS,AUS.8_1,CHIC,0.7262,0.5403,0.566,0.8485,0.1781,0.196
AZE,AZE.10_1,CHIC,0,0,0,0,0,0
AZE,AZE.2_1,CHIC,0.001362,0.001243,0.001125,0.001006,8.88e-4,7.696e-4
AZE,AZE.4_1,CHIC,0.1956,0.1786,0.1616,0.1446,0.1276,0.1105
AZE,AZE.5_1,CHIC,0.005231,0.004733,0.004235,0.003737,0.003238,0.00274
AZE,AZE.6_1,CHIC,0.1014,0.06084,0.02028,0,0,0
BDI,BDI.11_1,CHIC,0.551,0.7088,1.624,2.898,1.848,1.983
BDI,BDI.16_1,CHIC,0.2881,0.3726,0.4524,0.6737,0.4557,0.5546
BDI,BDI.17_1,CHIC,0.0698,0.09813,0.1205,0.1317,0.1486,0.3208
BDI,BDI.5_1,CHIC,0.303,0.4222,0.5184,0.5781,0.5863,0.7789
BEN,BEN.12_1,CHIC,1.243,1.473,2.713,2.57,2.396,3.087
BEN,BEN.1_1,CHIC,0.0024,0.002192,0.002023,0.00184,0.02131,0.04743
BEN,BEN.2_1,CHIC,0.04874,0.04414,0.04077,0.1375,0.2427,0.269
BEN,BEN.5_1,CHIC,4.139,4.186,4.843,5.738,5.65,6.071
BEN,BEN.6_1,CHIC,3.908,3.724,3.812,3.75,3.892,3.707
BEN,BEN.7_1,CHIC,1.049,1.087,1.174,1.275,1.243,1.593
BFA,BFA.8_1,CHIC,0,0,0,0,0,0
BGD,BGD.1_1,CHIC,0.001684,0.001507,0.0324,0.02992,0.2202,0.6229
BGD,BGD.2_1,CHIC,281,248.8,225.3,121,152.4,97.96
BGD,BGD.3_1,CHIC,6.766,6.246,6.039,3.928,6.55,5.384
BGD,BGD.4_1,CHIC,0.15,0.1538,0.193,0.4967,1.076,0.916
BGD,BGD.5_1,CHIC,0.09606,0.06206,0.03853,0.02631,0.07075,0.05267
BGD,BGD.6_1,CHIC,0.034,0.05218,0.07746,0.06223,0.1233,0.1085
BGD,BGD.7_1,CHIC,1.241,1.106,0.9823,1.493,2.586,2.381
BGD,BGD.8_1,CHIC,0.718,0.7483,0.7483,0.4868,0.6941,0.536
BGR,BGR.1_1,CHIC,3.812,3.261,12.8,19.29,18.61,17.55
BGR,BGR.28_1,CHIC,2.708,2.535,2.375,2.217,2.06,1.905
BGR,BGR.2_1,CHIC,1.746,1.904,3.121,5.371,8.511,8.093
BGR,BGR.6_1,CHIC,2.373,2.234,2.101,1.969,2.032,2.086
BGR,BGR.8_1,CHIC,3.175,2.199,1.326,0.441,0.2343,0.2227
BIH,BIH.1_1,CHIC,0.009053,0.01081,0.01034,0.00941,0.008566,0.007736
BIH,BIH.2_1,CHIC,0.1056,0.1005,0.09676,0.09567,0.08621,0.0771
BIH,BIH.3_1,CHIC,0.1172,0.1282,0.1292,0.133,0.1293,0.12
BLR,BLR.4_1,CHIC,6.186,5.216,3.215,3.114,2.928,2.434
BOL,BOL.1_1,CHIC,2368,2457,2723,2835,2876,2830
BOL,BOL.4_1,CHIC,9173,8845,8902,2037,3206,1430
BOL,BOL.8_1,CHIC,3743,4203,5134,5221,5281,5271
BOL,BOL.9_1,CHIC,242.6,470,425,623,372.9,426.3
BTN,BTN.11_1,CHIC,0.2381,0.1764,0.1155,0.08449,0.05057,0.02703
BTN,BTN.12_1,CHIC,0.06659,0.3859,0.3627,0.3764,0.3915,0.3398
BTN,BTN.13_1,CHIC,1.1,4.305,5.808,6.646,7.675,6.862
BTN,BTN.3_1,CHIC,1.781,1.498,1.179,1.149,1.106,0.872
BTN,BTN.9_1,CHIC,0,0,0,0,0,0
CAN,CAN.12_1,CHIC,0.05207,0.09919,0.05388,0.04382,0.02419,0.02787
CAN,CAN.1_1,CHIC,0.1514,0.3345,0.1947,0.164,0.08534,0.1081
CAN,CAN.2_1,CHIC,0,0,0,0,0,0
CAN,CAN.3_1,CHIC,4.795,6.01,3.971,2.609,1.719,1.424
CHL,CHL.12_1,CHIC,1.316,0.6695,2.75,9.374,7.695,3.575
CHL,CHL.13_1,CHIC,32.08,15.87,64.31,208,170,76.22
CHL,CHL.14_1,CHIC,11.4,4.364,12.42,26.07,9.227,1.198
CHL,CHL.3_1,CHIC,1286,673.7,3026,14250,11430,5089
CHL,CHL.6_1,CHIC,36.76,20.52,94.59,355.3,305.3,151.2
CHL,CHL.8_1,CHIC,5.104,2.732,11.72,40.64,33.19,15.4
CHN,CHN.10_1,CHIC,4.99e-4,3.679e-4,2.736e-4,1.904e-4,2.882e-4,2.241e-4
CHN,CHN.11_1,CHIC,0.1633,0.152,0.1402,0.1287,0.1183,0.1066
CHN,CHN.12_1,CHIC,0.002667,0.003259,0.003367,0.003319,0.003211,0.002972
CHN,CHN.13_1,CHIC,0.09721,0.09879,0.1,0.1069,0.1177,0.1414
CHN,CHN.14_1,CHIC,1.152,1.167,1.135,1.123,1.088,1.087
CHN,CHN.15_1,CHIC,0.02286,0.02784,0.02935,0.03242,0.03845,0.04172
CHN,CHN.16_1,CHIC,0.7244,0.8136,0.8401,0.7841,0.7284,0.7015
CHN,CHN.17_1,CHIC,0.1062,0.1112,0.1208,0.1325,0.1448,0.1549
CHN,CHN.18_1,CHIC,0.007643,0.007308,0.00657,0.005921,0.006667,0.00587
CHN,CHN.19_1,CHIC,0.03848,0.03251,0.02877,0.02714,0.02503,0.02197
CHN,CHN.1_1,CHIC,0.08711,0.08016,0.07408,0.06785,0.06229,0.05598
CHN,CHN.20_1,CHIC,2.004e-4,6.679e-5,0,3.432e-4,3.256e-4,3.08e-4
CHN,CHN.22_1,CHIC,0.04806,0.04525,0.04988,0.05914,0.06415,0.07181
CHN,CHN.23_1,CHIC,3.945e-4,0.001322,0.001908,0.004366,0.00413,0.005932
CHN,CHN.24_1,CHIC,0,0,0,0,0,0
CHN,CHN.25_1,CHIC,1.54,1.398,1.25,1.107,0.9469,0.7967
CHN,CHN.26_1,CHIC,0.1409,0.1464,0.166,0.1766,0.1937,0.2186
CHN,CHN.27_1,CHIC,0,0,0,0,0,0
CHN,CHN.28_1,CHIC,8.646e-4,5.862e-4,3.448e-4,1.149e-4,0,0
CHN,CHN.29_1,CHIC,0.4536,0.4206,0.4981,0.4648,0.503,0.6058
CHN,CHN.2_1,CHIC,0,0,0,0,0,0
CHN,CHN.30_1,CHIC,2.736,2.584,2.466,2.77,2.859,2.864
CHN,CHN.31_1,CHIC,0.831,0.8265,0.8559,0.8854,0.8674,0.8778
CHN,CHN.3_1,CHIC,0.09212,0.1019,0.1101,0.1252,0.153,0.1775
CHN,CHN.4_1,CHIC,0.07726,0.07688,0.08942,0.08707,0.08414,0.09104
CHN,CHN.5_1,CHIC,0.1893,0.122,0.08469,0.06184,0.0479,0.03768
CHN,CHN.6_1,CHIC,1.41e-4,8.786e-5,4.605e-5,1.508e-5,1.968e-6,0
CHN,CHN.7_1,CHIC,0.2929,0.268,0.2446,0.2256,0.2043,0.1832
CHN,CHN.8_1,CHIC,0.63,0.6335,0.6426,0.6435,0.6391,0.6381
CHN,CHN.9_1,CHIC,0.06626,0.05607,0.04626,0.03668,0.02746,0.01881
COD,COD.19_1,CHIC,0.4925,0.4278,0.366,0.3068,0.2454,0.1847
COD,COD.6_1,CHIC,0.5868,0.42,0.2908,0.1842,0.08986,0.04005
COL,COL.10_2,CHIC,28.72,29.1,434,199,434,252.7
COL,COL.11_2,CHIC,2.566,2.908,46.12,21.62,49.03,34.1
COL,COL.15_2,CHIC,0.1967,0.2163,3.293,1.737,3.64,2.586
COL,COL.21_2,CHIC,0.5894,0.5705,11.15,7.217,15.08,8.71
COL,COL.22_2,CHIC,0.9177,0.892,13.01,5.659,11.51,6.429
COL,COL.7_2,CHIC,1.437,1.538,25.05,14.3,31.85,20.85
CUB,CUB.13_1,CHIC,29.17,28.99,29.65,29.42,28.55,30.55
DOM,DOM.10_1,CHIC,27.24,27.03,26.09,27.8,34.28,37.59
DOM,DOM.12_1,CHIC,9.504,9.281,8.546,8.243,8.376,7.983
DOM,DOM.14_1,CHIC,8.582,9.428,9.356,9.561,9.554,10.23
DOM,DOM.16_1,CHIC,54.05,54.59,55.74,58.09,58.19,58.24
DOM,DOM.1_1,CHIC,12.6,15.52,16.2,16.52,16.39,17.63
DOM,DOM.25_1,CHIC,38.8,41.83,43.11,42.91,46.57,49.08
DOM,DOM.26_1,CHIC,25.24,26.17,25.19,28.11,31.71,35.88
DOM,DOM.2_1,CHIC,16.72,17.24,17.06,29.29,30.09,30.82
DOM,DOM.30_1,CHIC,3.42,3.397,3.269,3.132,3.001,2.913
DZA,DZA.10_1,CHIC,1.308,1.493,2.009,2.368,2.548,3.634
DZA,DZA.11_1,CHIC,0,0,0,0,0,0
DZA,DZA.12_1,CHIC,2.398,2.32,2.285,2.549,2.315,2.262
DZA,DZA.13_1,CHIC,0.4745,0.4707,0.4711,0.4151,0.3809,0.3697
DZA,DZA.14_1,CHIC,0.4076,0.3996,0.3777,0.3461,0.3531,0.3658
DZA,DZA.15_1,CHIC,0.6957,0.6737,0.6488,0.7224,0.6516,0.6018
DZA,DZA.16_1,CHIC,0,0,0,0,0,0.005382
DZA,DZA.19_1,CHIC,2.533,2.416,2.358,2.132,1.956,1.848
DZA,DZA.21_1,CHIC,3.873,4.28,4.174,4.041,4.004,4.22
DZA,DZA.23_1,CHIC,4.081,3.923,3.71,3.177,2.84,2.591
DZA,DZA.24_1,CHIC,0.09724,0.09302,0.08826,0.07812,0.06927,0.06356
DZA,DZA.26_1,CHIC,1.144,1.074,0.9955,0.857,0.7345,0.6458
DZA,DZA.27_1,CHIC,0.02816,0.02305,0.01907,0.01504,0.03749,0.04361
DZA,DZA.28_1,CHIC,1.173,1.154,1.11,0.9908,0.9134,0.9327
DZA,DZA.29_1,CHIC,0.1152,0.1053,0.09531,0.08096,0.1092,0.1118
DZA,DZA.2_1,CHIC,0.9015,0.8204,0.7216,0.5917,0.5149,0.4443
DZA,DZA.30_1,CHIC,0.03544,0.03042,0.02525,0.01898,0.01774,0.01377
DZA,DZA.32_1,CHIC,0.082170000000000007,0.07222,0.06302,0.05786,0.04833,0.04426
DZA,DZA.34_1,CHIC,0.3287,0.3084,0.2859,0.2462,0.2112,0.1859
DZA,DZA.35_1,CHIC,0.07714,0.07141,0.06522,0.05517,0.04772,0.06713
DZA,DZA.36_1,CHIC,0,0,0,0,0,0.518
DZA,DZA.37_1,CHIC,0.938,0.9291,0.8883,0.793,0.8114,1.319
DZA,DZA.38_1,CHIC,0.076,0.05852,0.04005,0.02478,0.02235,0.06373
DZA,DZA.39_1,CHIC,2.81,2.808,2.719,2.459,2.193,2.032
DZA,DZA.3_1,CHIC,0.03406,0.02625,0.02067,0.01439,0.01429,0.02801
DZA,DZA.40_1,CHIC,1.143,1.098,1.097,1.139,1.148,1.362
DZA,DZA.42_1,CHIC,0,0,0,0,0,0
DZA,DZA.43_1,CHIC,0.02068,0.01944,0.01807,0.01615,0.03228,0.08951
DZA,DZA.45_1,CHIC,0.2773,0.2928,0.3327,0.3081,0.5303,0.9858
DZA,DZA.46_1,CHIC,9.888e-4,6.096e-4,2.083e-4,0,0,0
DZA,DZA.47_1,CHIC,1.606,1.616,2.03,1.992,1.966,2.007
