GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.19_1,OCER,0.1484,0.09997,0.06389,0.03539,0.01907,0.01146
AFG,AFG.31_1,OCER,0.08309,0.05448,0.03998,0.02773,0.01862,0.01268
AGO,AGO.4_1,OCER,137.6,135.8,136.4,171.8,169.5,161.6
ALA,ALA.1_2,OCER,1.997,1.743,1.489,1.235,0.9808,0.7266
ALA,ALA.2_2,OCER,2.471,2.852,2.653,2.411,2.16,1.909
ALB,ALB.10_1,OCER,0.08884,0.0822,0.0758,0.06941,0.06301,0.176
ALB,ALB.11_1,OCER,0.9548,1.011,0.9865,0.9211,0.931,0.8738
ALB,ALB.12_1,OCER,0.1218,0.1218,0.1185,0.117,0.1236,0.1185
ALB,ALB.1_1,OCER,0.07903,0.07572,0.075,0.0716,0.06968,0.06459
ALB,ALB.2_1,OCER,0.06428,0.05908,0.05387,0.04934,0.04546,0.08612
ALB,ALB.3_1,OCER,2.143,2.643,2.522,2.345,2.252,2.333
ALB,ALB.4_1,OCER,0.05891,0.04796,0.03607,0.02775,0.02349,0.01971
ALB,ALB.5_1,OCER,0.4434,0.4152,0.386,0.3502,0.3128,0.2864
ALB,ALB.6_1,OCER,0,0,0,0,0,0
ALB,ALB.7_1,OCER,0.1467,0.1231,0.1096,0.09318,0.07393,0.05836
ALB,ALB.8_1,OCER,0.1288,0.1159,0.1047,0.09352,0.08243,0.07144
ALB,ALB.9_1,OCER,0.05261,0.1423,0.3226,0.3052,0.2878,0.2704
ARE,ARE.1_1,OCER,0,0,0,0,0,0
ARG,ARG.10_1,OCER,2453,2916,3202,3199,3187,3100
ARG,ARG.11_1,OCER,0.01302,0.009894,0.007216,0.005019,0.003491,0.002802
ARG,ARG.13_1,OCER,9.218,8.113,7.368,7.034,5.985,4.866
ARG,ARG.14_1,OCER,6.965,7.885,7.939,7.879,7.876,8.101
ARG,ARG.15_1,OCER,1671,1450,1229,1014,793.3,572.1
ARG,ARG.16_1,OCER,120.2,108.6,97.98,89.19,77.49,68.36
ARG,ARG.17_1,OCER,61.14,60.06,60.21,57.87,55.09,54.83
ARG,ARG.19_1,OCER,0.059,0.05333,0.0477,0.042,0.03805,0.0336
ARG,ARG.1_1,OCER,0.06684,0.0641,0.05979,0.05589,0.05445,0.05309
ARG,ARG.21_1,OCER,1.36,1.198,1.045,0.8991,0.7566,0.603
ARG,ARG.22_1,OCER,5.527,6.534,6.804,7.202,7.696,8.97
ARG,ARG.24_1,OCER,1.699,1.667,1.772,1.735,1.687,1.642
ARG,ARG.2_1,OCER,7.573,7.368,7.373,6.723,6.27,5.806
ARG,ARG.3_1,OCER,386500,402200,446600,468200,470200,456600
ARG,ARG.6_1,OCER,0.1237,0.1122,0.102,0.09402,0.08686,0.08279
ARG,ARG.7_1,OCER,8.125,7.049,5.956,4.878,3.954,2.856
ARG,ARG.8_1,OCER,1.935,1.621,1.318,1.03,0.7668,0.5255
ARG,ARG.9_1,OCER,109600,137600,155400,153200,143700,160300
ARM,ARM.10_1,OCER,4.604,2.861,1.143,0.2615,1.453,2.445
ARM,ARM.11_1,OCER,0,0,0,0,0,0
ARM,ARM.1_1,OCER,0.4443,0.4035,0.3634,0.3241,0.2848,0.2454
ARM,ARM.2_1,OCER,0.07721,0.06786,0.05857,0.05062,0.04129,0.03198
ARM,ARM.3_1,OCER,0.04221,0.008659,0,0,0,0
ARM,ARM.4_1,OCER,0.006882,0.004916,0.002949,9.831e-4,0,0
ARM,ARM.5_1,OCER,1.209,0.7859,0.5323,2.548,2.422,2.243
ARM,ARM.6_1,OCER,0,0,0,0,0,0
ARM,ARM.7_1,OCER,3.862,3.564,3.138,2.735,2.375,2.229
ARM,ARM.8_1,OCER,0,0,0,0,0,0
ARM,ARM.9_1,OCER,1.889,1.07,0.6013,0.5039,0.4264,0.3488
AUS,AUS.10_1,OCER,0.449,0.4132,0.3725,0.3348,0.2981,0.2643
AUS,AUS.11_1,OCER,0.3866,0.3609,0.3318,0.32,0.2932,0.2675
AUS,AUS.2_1,OCER,85.67,79.85,74.04,68.31,62.65,57
AUS,AUS.5_1,OCER,2.91,2.833,2.761,2.767,2.686,2.71
AUS,AUS.6_1,OCER,1.234,1.149,1.07,1.021,0.9565,0.9188
AUS,AUS.7_1,OCER,1.395,1.468,1.493,1.562,1.513,1.879
AUS,AUS.8_1,OCER,0.1411,0.1237,0.1097,0.09261,0.07797,0.06729
