GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.13_1,OPUL,0,0,0,0,0,0
AFG,AFG.14_1,OPUL,0,0,0,0,0,0
AFG,AFG.16_1,OPUL,0,0,0,0,0,1.979
AFG,AFG.19_1,OPUL,5.638,4.507,3.608,2.769,1.994,1.29
AFG,AFG.1_1,OPUL,0,0,0,0,0.4337,0.4115
AFG,AFG.20_1,OPUL,0,0,0,0.01988,0.01886,0.3169
AFG,AFG.21_1,OPUL,0,0,0,0,0.132,0.2331
AFG,AFG.22_1,OPUL,0,0,0,0,0,0
AFG,AFG.23_1,OPUL,0,0,0,0,0,0
AFG,AFG.24_1,OPUL,2.65,2.061,1.472,0.8833,0.2944,0
AFG,AFG.28_1,OPUL,0,0,0,0,0,0
AFG,AFG.29_1,OPUL,0.6356,0.2063,0,0,0,0
AFG,AFG.2_1,OPUL,0.08726,0.01142,0.006873,0.005122,0.0041,0.003078
AFG,AFG.30_1,OPUL,0,0,0,0.2556,0.2425,0.2294
AFG,AFG.31_1,OPUL,0.2919,0.2493,0.2096,0.1718,0.1368,0.1025
AFG,AFG.32_1,OPUL,0,0,0,0,0,0
AFG,AFG.34_1,OPUL,0,0,0,0,0,0
AFG,AFG.3_1,OPUL,0.07398,0.0799,0.06812,0.0568,0.04663,0.03897
AFG,AFG.4_1,OPUL,0,0.00411,0.003899,0.003957,0.02339,0.04059
AFG,AFG.8_1,OPUL,0,0,0,0,0,0
AFG,AFG.9_1,OPUL,0,0,0,0,0,0
AGO,AGO.4_1,OPUL,125.7,124,124.7,156.8,154.8,147.6
AGO,AGO.5_1,OPUL,0.2428,0.3122,0.3163,0.3439,0.3885,0.4488
ALA,ALA.2_2,OPUL,12.77,12.33,11.9,11.45,10.67,9.98
ALB,ALB.10_1,OPUL,1.096e-4,0,0,0,0,0
ALB,ALB.11_1,OPUL,0.7823,0.689,0.5858,0.4884,0.4003,0.3198
ALB,ALB.12_1,OPUL,0.2621,0.2242,0.1988,0.1771,0.1663,0.14
ALB,ALB.1_1,OPUL,0.2015,0.1651,0.1342,0.1118,0.09804,0.08463
ALB,ALB.2_1,OPUL,0.1901,0.1609,0.1316,0.1024,0.07311,0.04387
ALB,ALB.3_1,OPUL,0.1644,0.118,0.07278,0.02751,0.003357,0.001212
ALB,ALB.4_1,OPUL,0.7694,0.6748,0.5321,0.4406,0.4218,0.3746
ALB,ALB.5_1,OPUL,0.4599,0.3864,0.3294,0.2754,0.2254,0.192
ALB,ALB.6_1,OPUL,0,0,0,0,0,0
ALB,ALB.7_1,OPUL,1.826,1.697,1.568,1.44,1.311,1.182
ALB,ALB.8_1,OPUL,30.99,25.99,21.08,16.16,11.25,6.338
ALB,ALB.9_1,OPUL,0,0,0.1329,0.1261,0.1193,0.1124
ARG,ARG.10_1,OPUL,52720,39620,27670,17460,11950,9846
ARG,ARG.11_1,OPUL,495.3,481.1,440.4,399.1,428.3,383.2
ARG,ARG.14_1,OPUL,32.23,24.8,17.73,11.82,7.813,6.746
ARG,ARG.16_1,OPUL,0.3305,0.3116,0.2819,0.2522,0.2232,0.3245
ARG,ARG.17_1,OPUL,843.5,709.2,589.9,468.2,379.6,341.3
ARG,ARG.19_1,OPUL,0.006148,0.005457,0.004795,0.004424,0.003716,0.003007
ARG,ARG.1_1,OPUL,0.09217,0.08108,0.07034,0.06582,0.05484,0.04498
ARG,ARG.21_1,OPUL,1.063,0.8895,0.7284,0.5728,0.4339,0.3045
ARG,ARG.22_1,OPUL,17970,12740,7719,3637,1514,870.3
ARG,ARG.24_1,OPUL,7289,5992,4782,3661,2796,2065
ARG,ARG.3_1,OPUL,14.63,11.42,12.12,9.912,9.381,12.66
ARG,ARG.4_1,OPUL,2.219,1.836,1.452,1.069,0.6849,0.3014
ARG,ARG.6_1,OPUL,0.2633,0.2212,0.1803,0.1441,0.1171,0.09515
ARG,ARG.7_1,OPUL,544.5,465,385.7,307.2,230.8,154.6
ARG,ARG.8_1,OPUL,0.3894,0.4097,0.4339,0.4927,0.5316,0.5895
ARG,ARG.9_1,OPUL,169.2,121.8,84.6,50.48,25.17,13.22
ARM,ARM.10_1,OPUL,0.03244,0.02666,0.02088,0.0151,0.8291,1.509
ARM,ARM.11_1,OPUL,0,0,0,0,0,0
ARM,ARM.1_1,OPUL,0.3416,0.1139,0,0,0,0
ARM,ARM.2_1,OPUL,0.08551,0.07382,0.06214,0.07492,0.06198,0.04905
ARM,ARM.3_1,OPUL,0.001629,3.342e-4,0,0,0.002425,0.002301
ARM,ARM.5_1,OPUL,0.2042,0.1225,0.04083,0,0,0
ARM,ARM.7_1,OPUL,1.906,1.822,1.535,1.321,1.162,1.026
ARM,ARM.8_1,OPUL,0,0,0,0,0,0
AUS,AUS.10_1,OPUL,2.522,2.454,2.314,2.185,2.03,1.877
AUS,AUS.11_1,OPUL,0.3114,0.2775,0.2423,0.2254,0.2054,0.1806
AUS,AUS.5_1,OPUL,0.4138,0.4222,0.3945,0.379,0.3773,0.4088
AUS,AUS.6_1,OPUL,21.09,19.01,17,15.35,13.48,11.9
AUS,AUS.7_1,OPUL,1.058,1.298,1.423,1.452,1.377,1.37
AUS,AUS.8_1,OPUL,1.063,1.025,1.01,0.9373,0.8701,0.8028
AUS,AUS.9_1,OPUL,8.314,8.466,8.145,8.384,8.386,8.008
AUT,AUT.1_1,OPUL,0.4242,0.3832,0.3423,0.3145,0.275,0.2356
AUT,AUT.2_1,OPUL,13.18,9.918,6.799,3.868,4.391,3.001
