GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
BEN,BEN.5_1,PLNT,0.04194,0.05232,0.07464,0.08946,0.09429,0.1477
BFA,BFA.13_1,PLNT,0.1099,0.1201,0.1234,0.1324,0.136,0.1551
BFA,BFA.2_1,PLNT,0.1221,0.1195,0.1236,0.1398,0.2535,0.2658
BGD,BGD.1_1,PLNT,1.23e-4,0.01861,0.03247,0.04456,0.05483,0.05792
BGD,BGD.2_1,PLNT,1.888,1.949,1.997,2.12,2.22,2.252
BGD,BGD.3_1,PLNT,0.02953,0.0293,0.03073,0.04076,0.05097,0.06061
BGD,BGD.4_1,PLNT,0.00439,0.00471,0.00745,0.06117,0.1083,0.1145
BGD,BGD.5_1,PLNT,5.474e-4,8.599e-4,0.00153,0.00218,0.005333,0.005785
BGD,BGD.6_1,PLNT,0.002829,0.003321,0.003729,0.004439,0.006998,0.008131
BGD,BGD.7_1,PLNT,0.1788,0.1902,0.2145,0.2303,0.2384,0.2588
BGD,BGD.8_1,PLNT,0.2753,0.2721,0.262,0.2887,0.2889,0.3358
BHS,BHS.16_1,PLNT,0.01579,0.01459,0.01334,0.01205,0.01077,0.009512
BLZ,BLZ.1_1,PLNT,39.9,44.21,68.25,87.2,101.5,111.7
BLZ,BLZ.2_1,PLNT,8.889,7.976,10.81,11,9.68,10.4
BLZ,BLZ.3_1,PLNT,3.446,3.432,4.606,4.136,3.703,3.761
BLZ,BLZ.4_1,PLNT,0.3632,0.3263,0.3926,0.6406,0.4798,0.4944
BLZ,BLZ.5_1,PLNT,0.4979,0.5358,0.728,0.6879,0.5806,0.713
BLZ,BLZ.6_1,PLNT,4.047,3.434,5.042,4.737,4.896,5.091
BOL,BOL.1_1,PLNT,3.661,3.05,2.724,2.423,2.174,2.029
BOL,BOL.2_1,PLNT,2.691,2.82,2.945,2.981,3.033,3.192
BOL,BOL.3_1,PLNT,4.04,4.066,4.262,4.897,5.153,5.137
BOL,BOL.4_1,PLNT,44.48,28.38,15.65,6.805,1.703,0.2087
BOL,BOL.6_1,PLNT,5.619,5.682,5.676,5.35,5.45,5.459
BOL,BOL.7_1,PLNT,0,0,0,0,0,0
BOL,BOL.8_1,PLNT,2.423,2.075,1.845,1.619,1.492,1.393
BOL,BOL.9_1,PLNT,82.58,72.44,62.46,52.34,42.23,32.1
BRA,BRA.11_1,PLNT,293.7,250.6,211.7,175.6,142.6,111.8
BRA,BRA.12_1,PLNT,19.76,11.18,6.117,3.05,1.387,0.8054
BRA,BRA.1_1,PLNT,4.926,5.167,5.288,4.952,4.888,4.66
BRA,BRA.22_1,PLNT,2.757,2.623,2.675,2.599,2.429,2.299
BRA,BRA.23_1,PLNT,0.294,0.2706,0.2223,0.1979,0.1706,0.1615
BRA,BRA.4_1,PLNT,40.26,34.16,29.14,25.47,24.8,24.49
CAF,CAF.10_1,PLNT,5.86,5.617,5.293,5.002,5.422,5.251
CAF,CAF.11_1,PLNT,4.052,4.165,4.127,4.087,4.712,4.938
CAF,CAF.12_1,PLNT,62.08,56.8,51.46,43.24,41.83,38.35
CAF,CAF.13_1,PLNT,2.967,2.936,2.873,2.968,3.503,3.668
CAF,CAF.14_1,PLNT,2.918,3.105,3.309,3.399,4.138,4.449
CAF,CAF.15_1,PLNT,2.471,2.461,2.547,2.626,3.167,3.11
CAF,CAF.16_1,PLNT,24.62,25.87,24.66,23.67,25.59,26.02
CAF,CAF.17_1,PLNT,348.5,276.6,209.9,148,106.4,65.26
CAF,CAF.1_1,PLNT,5.826,6.085,6.502,6.962,9.612,10.13
CAF,CAF.2_1,PLNT,521.9,445.6,375.4,309.8,276.2,211.8
CAF,CAF.3_1,PLNT,2.004,2.149,2.048,2.015,2.377,2.495
CAF,CAF.5_1,PLNT,5.979,5.928,5.774,5.531,6.035,6.155
CAF,CAF.6_1,PLNT,6.197,6.123,5.808,5.558,5.865,5.689
CAF,CAF.7_1,PLNT,21.6,24.6,26.01,25.59,28.9,29.87
CAF,CAF.8_1,PLNT,19.35,22.02,21.96,23.24,24.94,27.02
CAF,CAF.9_1,PLNT,14.06,11.71,9.529,7.79,7.167,6.27
CHN,CHN.30_1,PLNT,1.206,1.412,1.185,1.66,1.818,1.896
CIV,CIV.10_1,PLNT,0.71,0.7765,0.8205,0.9398,1.018,1.065
CIV,CIV.11_1,PLNT,0.2554,0.2733,0.279,0.3091,0.3215,0.3391
CIV,CIV.12_1,PLNT,1.402,1.464,1.457,1.489,1.502,1.524
CIV,CIV.13_1,PLNT,0.3713,0.3171,0.2642,0.2146,0.1704,0.1296
CIV,CIV.14_1,PLNT,0.1675,0.1532,0.1433,0.1471,0.144,0.1497
CIV,CIV.1_1,PLNT,2.844,2.545,2.374,2.333,2.291,2.308
CIV,CIV.2_1,PLNT,0.5211,0.4139,0.3359,0.2819,0.2407,0.2078
CIV,CIV.3_1,PLNT,1.205,1.118,1.064,1.009,0.9642,0.9298
CIV,CIV.4_1,PLNT,12.15,13.54,14.5,15.98,17.01,17.98
CIV,CIV.5_1,PLNT,0.1085,0.09156,0.07883,0.07017,0.06189,0.06004
CIV,CIV.6_1,PLNT,0.139,0.1158,0.09575,0.0783,0.06244,0.05212
CIV,CIV.7_1,PLNT,0.4743,0.4629,0.4627,0.4754,0.4922,0.5026
CIV,CIV.8_1,PLNT,152.3,148.9,147.8,142.3,137,131.7
CIV,CIV.9_1,PLNT,0.1339,0.114,0.09659,0.08169,0.06756,0.05445
CMR,CMR.10_1,PLNT,186.3,158.2,136.3,116.3,101.6,85.04
CMR,CMR.1_1,PLNT,56.29,46.65,37.96,30.33,22.42,15.21
CMR,CMR.2_1,PLNT,486200,384800,300300,231200,168000,115100
CMR,CMR.3_1,PLNT,10290,8573,6968,5499,4389,3094
CMR,CMR.4_1,PLNT,0.002123,0.002013,0.002135,0.002846,0.003229,0.004802
CMR,CMR.6_1,PLNT,17340,14270,11570,9295,6942,4815
CMR,CMR.7_1,PLNT,1.274,0.6672,0.3633,0.2037,0.1057,0.06569
CMR,CMR.8_1,PLNT,19770,14820,10720,7617,5139,3468
CMR,CMR.9_1,PLNT,7.543,6.328,5.267,4.362,3.493,2.663
COD,COD.10_1,PLNT,1.676,1.823,1.833,1.938,1.992,2.138
COD,COD.11_1,PLNT,9.197,10.12,10.04,11.1,11.41,11.75
COD,COD.12_1,PLNT,5.747,6.306,6.551,6.954,7.646,8.492
COD,COD.13_1,PLNT,10.52,11.34,12.31,13.46,14.73,16.02
COD,COD.14_1,PLNT,1.255,1.303,1.291,1.379,1.836,2.059
COD,COD.15_1,PLNT,4.624,5.162,5.606,5.919,6.55,7.151
COD,COD.16_1,PLNT,14.51,14.02,13.73,14.7,15.43,15.58
COD,COD.17_1,PLNT,15.95,17,17.33,18.01,19.25,19.43
COD,COD.18_1,PLNT,40.49,35.06,30.98,27.71,25.45,23.28
COD,COD.19_1,PLNT,3.952,3.451,3.115,2.884,2.686,2.554
COD,COD.1_1,PLNT,15.19,14.59,14.46,14.69,14.64,14.89
COD,COD.20_1,PLNT,5.194,5.687,5.901,6.072,6.42,6.837
COD,COD.21_1,PLNT,19.32,20.33,21.09,21.32,21.51,21.83
COD,COD.22_1,PLNT,1.189,1.211,1.232,1.333,1.414,1.407
COD,COD.23_1,PLNT,10.9,11.59,11.99,12.51,13.07,13.41
COD,COD.24_1,PLNT,5.557,4.89,4.412,4.576,4.481,4.263
COD,COD.25_1,PLNT,26.58,27.03,27.83,28.19,28.08,27.47
COD,COD.2_1,PLNT,39.52,36.33,34.33,33.03,35.34,35.94
COD,COD.3_1,PLNT,8.644,9.342,9.826,10.49,11.34,12.17
COD,COD.4_1,PLNT,3.166,3.208,3.139,3.067,3.128,3.309
COD,COD.5_1,PLNT,14.94,15.57,17.38,19.09,20.1,21.1
COD,COD.6_1,PLNT,4.895,5.059,5.287,5.346,5.506,5.805
COD,COD.7_1,PLNT,8.005,9.035,9.812,10.61,11.34,11.9
COD,COD.8_1,PLNT,1.094,1.135,1.128,1.178,1.373,1.498
COD,COD.9_1,PLNT,16.45,17.46,19.07,20.42,21.23,22.95
COG,COG.11_1,PLNT,2.099,2.342,2.356,2.466,2.476,2.745
COG,COG.12_1,PLNT,20.28,20.49,20.71,20.57,20.86,20.38
COG,COG.1_1,PLNT,0.4226,0.3828,0.3572,0.3452,0.3335,0.3094
COG,COG.2_1,PLNT,0.7373,0.6808,0.6255,0.5697,0.514,0.4598
COG,COG.3_1,PLNT,2.036,1.959,1.87,1.879,1.934,2.024
COG,COG.4_1,PLNT,5.258,5.111,5.144,5.158,5.096,4.913
COG,COG.5_1,PLNT,1.778,1.598,1.514,1.426,1.479,1.322
COG,COG.6_1,PLNT,3.772,3.457,3.267,3.157,3.047,2.875
COG,COG.7_1,PLNT,19.79,19.53,19.61,19.11,19.09,18.27
COG,COG.8_1,PLNT,2.073,1.947,1.844,1.932,1.891,1.764
COG,COG.9_1,PLNT,4.236,4.529,4.868,5.54,6.727,6.962
COL,COL.10_2,PLNT,1.388,1.194,0.9561,0.7742,0.6656,0.6051
COL,COL.11_2,PLNT,2.038,1.909,1.731,1.561,1.408,1.348
COL,COL.12_2,PLNT,2.37,2.252,2.154,2.225,2.364,2.549
COL,COL.13_2,PLNT,1.253,1.24,1.217,1.258,1.167,1.12
COL,COL.14_2,PLNT,0.4331,0.3822,0.3234,0.2839,0.2508,0.2382
COL,COL.15_2,PLNT,0.7528,0.733,0.6709,0.6645,0.6478,0.6809
COL,COL.16_2,PLNT,51.67,51.22,48.47,45.51,42.51,42.46
COL,COL.17_2,PLNT,5.092,5.371,5.528,5.344,5.12,5.223
COL,COL.18_2,PLNT,2.195,2.05,1.885,1.796,1.821,1.801
COL,COL.19_2,PLNT,3.746,3.591,3.299,3.255,3.014,3.141
COL,COL.1_2,PLNT,83.78,77.79,73.84,73.02,69.94,68.96
COL,COL.20_2,PLNT,1.964,2.025,2.075,2.198,2.379,2.543
COL,COL.21_2,PLNT,0.6676,0.6171,0.547,0.4703,0.4435,0.4379
COL,COL.22_2,PLNT,2.63,2.479,2.166,1.889,1.624,1.525
COL,COL.23_2,PLNT,3.13,2.868,2.514,2.214,1.97,1.883
COL,COL.24_2,PLNT,22.32,22.91,23.65,22.35,21.72,22.54
COL,COL.25_2,PLNT,0.3312,0.2903,0.2445,0.2197,0.2008,0.1949
COL,COL.26_2,PLNT,1.093,1.027,0.9032,0.8306,0.7868,0.7854
COL,COL.28_2,PLNT,1.753,1.555,1.305,1.123,0.9796,0.9146
COL,COL.29_2,PLNT,2.086,2.178,2.222,2.355,2.246,2.26
COL,COL.2_2,PLNT,2.252,2.046,1.814,1.711,1.668,1.682
COL,COL.30_2,PLNT,1.155,1.015,0.8409,0.7244,0.6339,0.5827
COL,COL.31_2,PLNT,0.4753,0.445,0.3887,0.3733,0.3658,0.3585
COL,COL.32_2,PLNT,152.1,156.3,150.6,145.7,144.1,145.3
COL,COL.33_2,PLNT,5.192,5.674,5.85,5.756,5.945,6.142
COL,COL.3_2,PLNT,0.2972,0.2906,0.2632,0.2501,0.2395,0.2393
COL,COL.4_2,PLNT,0.7051,0.7008,0.6949,0.7129,0.7009,0.7513
COL,COL.5_2,PLNT,0.09741,0.1002,0.09305,0.294,0.2696,0.2602
COL,COL.6_2,PLNT,3.827,3.941,3.765,3.724,3.595,3.626
COL,COL.7_2,PLNT,2.403,2.421,2.234,2.175,2.316,2.322
COL,COL.8_2,PLNT,0.7891,0.7247,0.6401,0.5861,0.5532,0.5438
COL,COL.9_2,PLNT,1.233,1.18,1.093,0.9918,0.9859,1.005
CRI,CRI.1_1,PLNT,1.36,1.484,1.346,1.103,0.9619,0.8881
CRI,CRI.2_1,PLNT,1.344,1.702,1.796,1.672,1.587,1.807
CRI,CRI.3_1,PLNT,2.117,2.289,2.038,1.704,1.508,1.38
CRI,CRI.4_1,PLNT,0.7037,0.7267,0.6954,0.6737,0.6787,0.752
CRI,CRI.5_1,PLNT,1.627,1.906,1.929,1.741,1.658,1.672
CRI,CRI.6_1,PLNT,2.346,2.451,2.449,2.169,2.014,2.018
CRI,CRI.7_1,PLNT,1.544,1.609,1.392,1.07,0.8585,0.7088
CUB,CUB.10_1,PLNT,0.09062,0.08299,0.07086,0.1364,0.09272,0.09887
CUB,CUB.11_1,PLNT,0.4965,0.5207,0.4793,0.9085,0.6099,0.6725
CUB,CUB.12_1,PLNT,0.1672,0.154,0.1324,0.2734,0.1779,0.1976
CUB,CUB.13_1,PLNT,0.7553,0.7062,0.6571,1.482,1.023,1.182
CUB,CUB.14_1,PLNT,0.2435,0.2274,0.2002,0.3613,0.2407,0.2631
CUB,CUB.15_1,PLNT,0.3059,0.2555,0.1997,0.3176,0.1859,0.1734
CUB,CUB.16_1,PLNT,0.2384,0.2555,0.2244,0.4388,0.3054,0.3266
CUB,CUB.1_1,PLNT,0.326,0.3186,0.2758,0.5299,0.3537,0.3933
CUB,CUB.2_1,PLNT,0.2622,0.2703,0.2532,0.4942,0.3315,0.3708
CUB,CUB.3_1,PLNT,0.5065,0.4965,0.4433,0.883,0.61240000000000006,0.7189
CUB,CUB.4_1,PLNT,0.1995,0.169,0.1299,0.2039,0.122,0.1124
CUB,CUB.5_1,PLNT,0.08448,0.07231,0.05862,0.09942,0.06201,0.06666
CUB,CUB.6_1,PLNT,2.553,2.23,1.81,3.077,1.909,2.213
CUB,CUB.7_1,PLNT,0.05935,0.05353,0.04424,0.0922,0.06324,0.07303
CUB,CUB.8_1,PLNT,10.52,8.879,6.937,11.07,6.295,5.273
CUB,CUB.9_1,PLNT,0.183,0.1741,0.152,0.2785,0.2115,0.2329
DMA,DMA.10_1,PLNT,2.723,2.539,2.418,2.236,2.058,1.9
DMA,DMA.1_1,PLNT,2.548,2.36,2.192,2.018,1.855,1.706
DMA,DMA.2_1,PLNT,0.1633,0.1363,0.1105,0.08517,0.06448,0.04827
DMA,DMA.3_1,PLNT,0.1449,0.129,0.1141,0.09837,0.08658,0.0795
DMA,DMA.4_1,PLNT,1.199,1.117,1.043,0.963,0.885,0.8256
DMA,DMA.5_1,PLNT,2.898,2.717,2.528,2.335,2.147,1.974
DMA,DMA.6_1,PLNT,0,0,0,0,0,0
DMA,DMA.8_1,PLNT,0.7094,0.6462,0.5896,0.5316,0.4808,0.4412
DMA,DMA.9_1,PLNT,0.008938,0.004189,0.002285,7.585e-4,0,0
DOM,DOM.10_1,PLNT,0.05013,0.04862,0.04357,0.03677,0.03359,0.03851
DOM,DOM.11_1,PLNT,0.08651,0.09699,0.09248,0.08639,0.06706,0.07076
DOM,DOM.12_1,PLNT,0.3132,0.3156,0.274,0.2484,0.2162,0.244
DOM,DOM.13_1,PLNT,0.08367,0.08485,0.07736,0.06698,0.05086,0.05252
DOM,DOM.14_1,PLNT,0.1484,0.1391,0.1113,0.08097,0.05287,0.0445
DOM,DOM.15_1,PLNT,0.1107,0.1221,0.1122,0.09334,0.07259,0.08416
DOM,DOM.16_1,PLNT,5.597,5.205,4.101,2.907,1.826,1.428
DOM,DOM.17_1,PLNT,0.02578,0.0266,0.02251,0.01786,0.01363,0.01405
DOM,DOM.18_1,PLNT,4.587,5.21,4.936,4.756,3.964,4.298
DOM,DOM.19_1,PLNT,14.9,13.95,11.14,8.069,5.204,4.302
DOM,DOM.1_1,PLNT,0.3003,0.312,0.2681,0.2184,0.1727,0.1781
DOM,DOM.20_1,PLNT,0.1397,0.1621,0.1485,0.1296,0.1041,0.117
DOM,DOM.21_1,PLNT,2.133,2.156,1.88,1.521,1.148,1.215
DOM,DOM.22_1,PLNT,1.342,1.27,1.028,0.7632,0.5063,0.4267
DOM,DOM.23_1,PLNT,1.356,1.411,1.292,1.236,0.9624,0.9976
DOM,DOM.24_1,PLNT,1.523,1.755,1.613,1.479,1.176,1.257
DOM,DOM.25_1,PLNT,9.157,9.681,8.835,7.339,5.835,6.503
DOM,DOM.26_1,PLNT,0.08965,0.09278,0.08342,0.07584,0.06525,0.07433
DOM,DOM.27_1,PLNT,0.3298,0.3608,0.3366,0.3111,0.2621,0.3265
DOM,DOM.28_1,PLNT,0.1081,0.1122,0.09785,0.09356,0.06966,0.07278
DOM,DOM.29_1,PLNT,0.1029,0.09726,0.07772,0.05751,0.04122,0.04095
DOM,DOM.2_1,PLNT,0.07332,0.08474,0.08148,0.07314,0.05842,0.06328
DOM,DOM.30_1,PLNT,0.1658,0.151,0.1166,0.07999,0.04874,0.03704
DOM,DOM.31_1,PLNT,1.024,1.112,1.036,0.9859,0.8259,0.9077
DOM,DOM.32_1,PLNT,0.05933,0.06404,0.05853,0.04982,0.0405,0.0438
DOM,DOM.3_1,PLNT,0.9763,1.041,0.9485,0.8508,0.698,0.7634
DOM,DOM.4_1,PLNT,0.2651,0.2833,0.2611,0.2363,0.1983,0.2162
DOM,DOM.6_1,PLNT,0.1864,0.1875,0.16,0.137,0.1058,0.1075
DOM,DOM.7_1,PLNT,0.7379,0.7817,0.7686,0.6565,0.4993,0.5236
DOM,DOM.8_1,PLNT,1.613,1.697,1.573,1.309,1.052,1.115
DOM,DOM.9_1,PLNT,2.056,2.23,2.168,2.148,1.729,1.804
ECU,ECU.10_1,PLNT,0.2241,0.1949,0.1583,0.1788,0.1831,0.2048
ECU,ECU.11_1,PLNT,3.833,3.538,3.134,3.13,2.442,2.654
ECU,ECU.12_1,PLNT,0.5013,0.458,0.3908,0.4239,0.3132,0.3743
ECU,ECU.13_1,PLNT,0.5724,0.492,0.4175,0.4159,0.3164,0.3327
ECU,ECU.14_1,PLNT,1.291,1.045,0.7973,0.6905,0.4677,0.4361
ECU,ECU.15_1,PLNT,7.571,7.159,7.284,7.794,6.699,7.366
ECU,ECU.16_1,PLNT,17.33,16.54,16.27,16.76,13.95,15.4
ECU,ECU.17_1,PLNT,16.75,15.18,13.37,12.75,9.486,9.539
ECU,ECU.18_1,PLNT,13.25,12.39,12.38,13.12,11.71,12.92
ECU,ECU.19_1,PLNT,1.343,1.059,0.79,0.6698,0.4418,0.4252
ECU,ECU.1_1,PLNT,0.2445,0.1985,0.1592,0.1397,0.0987,0.1073
ECU,ECU.20_1,PLNT,0.09945,0.0886,0.07742,0.07177,0.0597,0.06962
ECU,ECU.21_1,PLNT,0.3444,0.2838,0.2284,0.2257,0.1917,0.217
ECU,ECU.22_1,PLNT,11.85,10.24,8.868,8.639,6.822,7.269
ECU,ECU.23_1,PLNT,4.237,3.969,3.664,3.814,3.955,5.501
ECU,ECU.24_1,PLNT,14.7,13.34,13.03,13.36,10.49,12.31
ECU,ECU.2_1,PLNT,0.1235,0.1029,0.08492,0.08214,0.06277,0.08294
ECU,ECU.3_1,PLNT,0.4377,0.281,0.1842,0.1266,0.06187,0.06527
ECU,ECU.4_1,PLNT,1.674,1.492,1.228,1.159,0.8591,0.8364
ECU,ECU.5_1,PLNT,0.3606,0.3135,0.2664,0.2592,0.2044,0.2057
ECU,ECU.6_1,PLNT,0.1936,0.1633,0.1435,0.1355,0.101,0.1081
ECU,ECU.7_1,PLNT,0.3613,0.3067,0.2495,0.2549,0.1796,0.1986
ECU,ECU.8_1,PLNT,1.006,0.7666,0.5467,0.4509,0.2664,0.253
ETH,ETH.8_1,PLNT,0,0,0,0,0,0
ETH,ETH.9_1,PLNT,0.002664,0.001925,0.001123,3.799e-4,0,0
FJI,FJI.1_1,PLNT,0.8072,0.5676,0.4784,0.3841,0.3699,0.3677
FJI,FJI.2_1,PLNT,4.916,3.135,2.555,1.929,15.95,16.69
FJI,FJI.3_1,PLNT,4.722,5.322,4.35,8.319,7.774,8.195
FJI,FJI.5_1,PLNT,0.05831,0.04112,0.03709,0.03499,0.0374,0.05234
GAB,GAB.1_1,PLNT,11.79,11.34,10.76,10.03,9.688,9.689
GAB,GAB.2_1,PLNT,3.807,3.436,3.457,3.208,2.933,2.795
GAB,GAB.3_1,PLNT,7.963,7.436,7.343,6.897,6.692,6.25
GAB,GAB.4_1,PLNT,4.495,4.207,3.925,3.64,3.662,3.406
GAB,GAB.5_1,PLNT,3.965,3.201,2.484,1.848,1.35,0.8922
GAB,GAB.6_1,PLNT,17.43,16.71,16.17,15.02,14.89,13.48
GAB,GAB.7_1,PLNT,21.46,21.28,23.03,22.21,23.66,22.43
GAB,GAB.8_1,PLNT,8.106,7.381,6.726,6.095,5.607,4.902
GAB,GAB.9_1,PLNT,9.915,9.75,9.609,9.26,9.298,8.765
GHA,GHA10_2,PLNT,0.3865,0.3629,0.3473,0.3469,0.3472,0.3617
GHA,GHA11_2,PLNT,0.1864,0.1772,0.2014,0.2016,0.1962,0.1902
GHA,GHA14_2,PLNT,0.1448,0.1572,0.1874,0.2216,0.3423,0.3898
GHA,GHA15_2,PLNT,2.807,2.805,2.918,3.122,3.177,3.18
GHA,GHA16_2,PLNT,0.3103,0.3069,0.3291,0.3338,0.3335,0.3431
GHA,GHA1_2,PLNT,0.1334,0.11,0.09312,0.07476,0.06155,0.04643
GHA,GHA2_2,PLNT,0.4357,0.4419,0.4779,0.4935,0.5395,0.5844
GHA,GHA3_2,PLNT,0.6236,0.6161,0.6505,0.6841,0.7178,0.7327
GHA,GHA4_2,PLNT,0.2122,0.2041,0.2075,0.2063,0.204,0.2348
GHA,GHA5_2,PLNT,1.032,1.072,1.149,1.231,1.242,1.321
GHA,GHA6_2,PLNT,0.483,0.5063,0.5471,0.5794,0.6525,0.7113
GHA,GHA7_2,PLNT,1.263,1.329,1.39,1.439,1.759,1.868
GHA,GHA9_2,PLNT,1.073,0.9829,0.9207,0.8645,0.7984,0.7489
GIN,GIN.1_1,PLNT,4.52,4.517,4.392,4.337,5.162,4.738
GIN,GIN.2_1,PLNT,0.0561,0.04837,0.3779,1.055,1.172,1.032
GIN,GIN.3_1,PLNT,2.482,2.491,2.477,2.556,3.216,3.064
GIN,GIN.4_1,PLNT,0.8505,0.8733,0.8863,0.9396,1.237,1.235
GIN,GIN.5_1,PLNT,8.733,8.786,8.358,8.12,9.633,8.802
GIN,GIN.6_1,PLNT,6.838,6.977,6.804,6.963,8.586,7.902
GIN,GIN.7_1,PLNT,14.09,14.27,13.89,14.04,17.19,15.84
GIN,GIN.8_1,PLNT,1.326,1.284,1.246,1.239,1.579,1.552
GNB,GNB.1_1,PLNT,0.9411,0.8729,0.8016,0.7381,0.6747,0.6158
GNB,GNB.2_1,PLNT,0.6797,0.667,0.6656,0.6936,0.6949,0.6605
GNB,GNB.3_1,PLNT,4.358,3.845,3.362,2.903,2.432,1.969
GNB,GNB.5_1,PLNT,0.8389,0.8249,0.8279,0.8173,0.7956,0.7612
GNB,GNB.6_1,PLNT,0.5993,0.5356,0.4706,0.4068,0.3443,0.2811
GNB,GNB.7_1,PLNT,1.468,1.363,1.254,1.185,1.107,1.01
GNB,GNB.8_1,PLNT,2.273,2.225,2.109,2.031,1.868,1.712
GNB,GNB.9_1,PLNT,176.6,162.4,144.4,143.7,151.5,153.1
GNQ,GNQ.2_1,PLNT,5.556,4.784,3.981,3.275,2.604,2
GNQ,GNQ.3_1,PLNT,219.8,197.1,170.6,145.1,120.3,96.36
GNQ,GNQ.4_1,PLNT,6.585,6.752,6.675,6.597,6.686,6.487
GNQ,GNQ.5_1,PLNT,7.598,8.414,8.184,8.906,9.828,9.63
GNQ,GNQ.6_1,PLNT,24.42,21.18,18.74,16.96,15.91,14.73
GNQ,GNQ.7_1,PLNT,4.052,4.077,3.989,3.943,3.975,3.716
GRD,GRD.2_1,PLNT,0.2891,0.2885,0.3882,0.5321,1.643,0.8079
GRD,GRD.3_1,PLNT,0.3842,0.3606,0.4691,0.6098,1.537,0.7469
GRD,GRD.4_1,PLNT,0.09259,0.07875,0.1053,0.1218,0.2874,0.1278
GRD,GRD.5_1,PLNT,0.2085,0.1821,0.2298,0.2743,0.656,0.2878
GRD,GRD.6_1,PLNT,0.1751,0.1487,0.1734,0.1957,0.4511,0.1979
GRD,GRD.7_1,PLNT,0.8651,0.8996,1.296,1.647,5.119,2.501
GTM,GTM.10_1,PLNT,0.08503,0.05758,0.1152,0.1127,0.102,0.1027
GTM,GTM.11_1,PLNT,0.04071,0.0302,0.05924,0.07658,0.07426,0.07966
GTM,GTM.12_1,PLNT,0.8287,0.5626,1.022,1.093,1.052,1.07
GTM,GTM.13_1,PLNT,0.4806,0.2159,0.2844,0.2334,0.1666,0.1324
GTM,GTM.14_1,PLNT,2.855,1.901,3.421,3.556,3.18,3.238
GTM,GTM.15_1,PLNT,0.1455,0.08656,0.1376,0.1281,0.1091,0.09582
GTM,GTM.16_1,PLNT,1.166,0.7846,1.493,1.588,1.532,1.64
GTM,GTM.17_1,PLNT,0.3097,0.1756,0.2696,0.2326,0.1716,0.1361
GTM,GTM.18_1,PLNT,0.1225,0.08065,0.144,0.1413,0.1272,0.139
GTM,GTM.1_1,PLNT,1.091,0.6752,1.129,1.065,0.9879,0.9276
GTM,GTM.20_1,PLNT,3.036,1.376,1.434,0.628,0.1497,0.03189
GTM,GTM.22_1,PLNT,0.2578,0.1753,0.322,0.354,0.351,0.3703
GTM,GTM.2_1,PLNT,302.9,180,279.1,235.2,167.5,124.9
GTM,GTM.3_1,PLNT,17.53,13.77,24.61,24.48,22.68,22.07
GTM,GTM.4_1,PLNT,0.2419,0.1462,0.2468,0.2288,0.2187,0.2385
GTM,GTM.5_1,PLNT,0.3753,0.2328,0.391,0.3577,0.286,0.2624
GTM,GTM.6_1,PLNT,1.339,0.8179,1.309,1.137,0.9321,0.935
GTM,GTM.7_1,PLNT,1.209,0.7609,1.315,1.277,1.117,1.149
