GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AZE,AZE.2_1,SMIL,0.03106,0.02681,0.02256,0.0183,0.01405,0.009798
AZE,AZE.5_1,SMIL,0,0,0,0,0,0
AZE,AZE.6_1,SMIL,0.0274,0.01644,0.00548,0,0,0
BDI,BDI.10_1,SMIL,0.00757,0.006431,0.005378,0.004409,0.003536,0.01524
BDI,BDI.11_1,SMIL,67.35,57.35,47.77,38.55,29.56,20.77
BDI,BDI.13_1,SMIL,250,214.6,180.4,146.8,113.8,81.72
BDI,BDI.15_1,SMIL,11.43,7.213,4.927,3.532,2.684,1.927
BDI,BDI.16_1,SMIL,1293000,979300,720300,519400,355300,234100
BDI,BDI.17_1,SMIL,938.6,715.9,531.4,383.8,255.7,164.2
BDI,BDI.5_1,SMIL,45.45,35.78,28.06,21.8,16.18,11.41
BDI,BDI.6_1,SMIL,0.8124,1.021,1.167,1.721,1.918,1.897
BDI,BDI.9_1,SMIL,840.3,603.8,405,234.2,74.57,0
BEN,BEN.11_1,SMIL,1.62,1.524,1.562,1.605,2.089,4.485
BEN,BEN.1_1,SMIL,0.4307,0.4278,0.4637,0.4605,0.4542,0.5047
BEN,BEN.2_1,SMIL,0.5505,0.5082,0.4692,0.4527,0.4378,0.4012
BEN,BEN.4_1,SMIL,4.294,3.773,3.293,2.807,2.311,1.813
BEN,BEN.5_1,SMIL,3.458,3.539,3.851,4.471,4.553,5.089
BEN,BEN.6_1,SMIL,1.831,1.66,1.564,1.439,1.331,1.164
BEN,BEN.7_1,SMIL,2.438,2.612,2.817,3.117,3.076,3.946
BFA,BFA.8_1,SMIL,6.52e-4,1.988e-4,0,0,0,0
BGD,BGD.2_1,SMIL,202.4,176.4,150.4,124.7,98.95,73.07
BGD,BGD.3_1,SMIL,0.3389,0.219,0.1259,0.06136,0.07087,0.06192
BGD,BGD.5_1,SMIL,0.3098,0.1856,0.1088,0.0805,0.1846,0.1649
BGD,BGD.6_1,SMIL,0.1589,0.1549,0.1585,0.1524,0.1695,0.166
BGD,BGD.7_1,SMIL,2.455,2.199,2.06,1.973,1.893,1.839
BGD,BGD.8_1,SMIL,33.26,21.72,11.84,4.371,0.657,0
BGR,BGR.26_1,SMIL,3.618,2.621,1.872,1.123,0.3745,0
BGR,BGR.28_1,SMIL,18.57,13.52,9.893,6.465,3.502,1.747
BGR,BGR.2_1,SMIL,168.8,139.6,113.4,88.03,64.8,43.95
BGR,BGR.6_1,SMIL,9.979,5.208,3.515,2.319,1.348,0.8535
BLR,BLR.2_1,SMIL,29.4,27.63,25.86,24.14,22.48,20.82
BLR,BLR.4_1,SMIL,3.735,3.509,3.284,3.058,2.844,2.618
BOL,BOL.9_1,SMIL,113.7,119.6,138.7,139.9,135.8,134.6
BTN,BTN.10_1,SMIL,0,0,0,0,0,0
BTN,BTN.11_1,SMIL,1.183,1.263,1.338,1.336,1.297,1.204
BTN,BTN.12_1,SMIL,6.911,11.06,12.32,11.92,12.42,13.28
BTN,BTN.13_1,SMIL,8.13,8.587,9.71,11.27,10.62,21.52
BTN,BTN.15_1,SMIL,4.281,4.053,4.297,4.836,6.294,6.258
BTN,BTN.16_1,SMIL,77.08,83.44,83.75,86.97,85.73,85.04
BTN,BTN.17_1,SMIL,45.29,41.89,37.79,33.37,30.01,25.73
BTN,BTN.18_1,SMIL,0,0,0,0,0,0
BTN,BTN.19_1,SMIL,0.61,0.561,0.5298,0.4873,0.4487,0.422
BTN,BTN.20_1,SMIL,95.78,80.3,68.58,63.62,62.88,63.81
BTN,BTN.2_1,SMIL,16.91,19.22,20.5,20.8,27.84,30.49
BTN,BTN.3_1,SMIL,136.9,145.9,175.9,172.3,220.6,218.4
BTN,BTN.5_1,SMIL,0,0,0,0,0,0
BTN,BTN.6_1,SMIL,34.31,35.58,35.27,33.79,32.23,30.81
BTN,BTN.7_1,SMIL,17.06,18.46,19.35,18.71,17.73,20.34
BTN,BTN.9_1,SMIL,9.459,9.492,9.216,9.131,8.605,8.204
CHN,CHN.10_1,SMIL,0.04354,0.0523,0.05442,0.05941,0.07037,0.07934
CHN,CHN.11_1,SMIL,0.2787,0.2693,0.2587,0.2509,0.2414,0.2305
CHN,CHN.12_1,SMIL,0.01884,0.05837,0.08023,0.09433,0.1104,0.153
CHN,CHN.13_1,SMIL,0.3753,0.3891,0.463,0.5806,0.7261,0.8835
CHN,CHN.14_1,SMIL,0.9618,0.9535,0.9048,0.9015,0.8835,0.8706
CHN,CHN.15_1,SMIL,0.07997,0.1117,0.1203,0.1284,0.1764,0.1816
CHN,CHN.16_1,SMIL,1.655,1.568,1.54,1.513,1.518,1.452
CHN,CHN.17_1,SMIL,0.1269,0.1337,0.1405,0.157,0.1758,0.1881
CHN,CHN.18_1,SMIL,0.1028,0.1018,0.1144,0.1134,0.1304,0.1363
CHN,CHN.19_1,SMIL,0.01256,0.01251,0.01336,0.02062,0.02528,0.02622
CHN,CHN.1_1,SMIL,0.2209,0.2343,0.2472,0.254,0.2633,0.2635
CHN,CHN.20_1,SMIL,0.001178,0.001075,9.729e-4,0.001832,0.00168,0.00607
CHN,CHN.21_1,SMIL,0,0,0,0,0,0
CHN,CHN.22_1,SMIL,0.1972,0.2138,0.2514,0.2789,0.3269,0.399
CHN,CHN.23_1,SMIL,0.02576,0.04465,0.05548,0.07276,0.0868,0.09428
CHN,CHN.24_1,SMIL,0,0,0,0,0,0
CHN,CHN.25_1,SMIL,0.337,0.4084,0.4513,0.5076,0.5579,0.6077
CHN,CHN.26_1,SMIL,0.7192,0.7354,0.8994,0.8889,0.9302,1.059
CHN,CHN.27_1,SMIL,0.05692,0.07568,0.07807,0.08674,0.09381,0.1146
CHN,CHN.28_1,SMIL,0.00726,0.006651,0.006271,0.007276,0.008908,0.009644
CHN,CHN.29_1,SMIL,0,0,0,0,0,0
CHN,CHN.2_1,SMIL,0.2406,0.5017,0.8166,1.094,1.172,1.276
CHN,CHN.30_1,SMIL,1.813,1.831,1.898,2.05,2.237,2.507
CHN,CHN.31_1,SMIL,0.8021,0.8458,0.8347,1.298,1.459,1.469
CHN,CHN.3_1,SMIL,1.23,1.163,1.098,1.283,1.404,1.427
CHN,CHN.4_1,SMIL,16.45,15.27,14.23,13.19,13.42,12.47
CHN,CHN.5_1,SMIL,0.07316,0.06791,0.1025,0.1117,0.1189,0.1139
CHN,CHN.6_1,SMIL,2.833,2.935,3.07,3.097,3.219,3.275
CHN,CHN.7_1,SMIL,1.15,1.275,1.427,1.535,1.639,1.724
CHN,CHN.8_1,SMIL,1.411,1.485,1.549,1.573,1.585,1.654
COD,COD.19_1,SMIL,12.82,9.479,6.803,4.22,1.72,0.4265
COD,COD.22_1,SMIL,0.0625,0.05725,0.05201,0.04677,0.04152,0.4544
COD,COD.6_1,SMIL,0.2694,0.2036,0.1519,0.1101,0.07938,0.0821
ETH,ETH.10_1,SMIL,0.408,0.3599,0.3115,0.2645,0.2173,0.1711
ETH,ETH.11_1,SMIL,0.1027,0.1065,0.1114,0.1203,0.1139,0.1066
ETH,ETH.3_1,SMIL,0.04155,0.06,0.1088,0.1736,0.2167,0.2376
ETH,ETH.4_1,SMIL,0.468,0.4887,0.4785,0.4808,0.5394,0.6116
ETH,ETH.8_1,SMIL,0.2873,0.2651,0.2453,0.2253,0.215,0.2007
ETH,ETH.9_1,SMIL,0.001834,0.001501,0.001167,8.336e-4,5.002e-4,1.667e-4
GHA,GHA12_2,SMIL,0.02724,0.02118,0.01513,0.009078,0.003026,0
GHA,GHA8_2,SMIL,0.006954,0.006421,0.005887,0.005354,0.00482,0.004287
GHA,GHA9_2,SMIL,1.307,1.126,0.9473,0.7686,0.5904,0.4131
GRC,GRC.6_1,SMIL,0.06013,0.0797,0.1141,0.126,0.133,0.1355
HRV,HRV.11_1,SMIL,886.5,778.6,670.8,563.1,455.7,349
HUN,HUN.16_1,SMIL,0.2926,0.1912,0.1212,0.06569,0.02497,0.006053
IND,IND.10_1,SMIL,3.349,2.877,2.405,1.933,1.461,0.992
IND,IND.11_1,SMIL,0.05946,0.05308,0.0458,0.04413,0.0395,0.03651
IND,IND.12_1,SMIL,0.00306,0.006877,0.008105,0.007544,0.009887,0.009168
IND,IND.13_1,SMIL,0.5242,0.4742,0.4699,0.5011,0.49370000000000003,0.4804
IND,IND.15_1,SMIL,2.238,1.948,1.661,1.519,1.348,1.119
IND,IND.16_1,SMIL,0.256,0.2526,0.2732,0.3078,0.3273,0.3563
IND,IND.17_1,SMIL,9.278,8.05,6.812,5.615,4.419,3.22
IND,IND.19_1,SMIL,0.6963,0.6473,0.633,0.7642,0.8123,0.8662
IND,IND.20_1,SMIL,0.1176,0.1097,0.1007,0.09976,0.09622,0.08916
IND,IND.21_1,SMIL,2.876,2.474,2.195,2.073,1.836,1.578
IND,IND.22_1,SMIL,23.07,23.31,24.47,25.71,26.57,27.02
IND,IND.23_1,SMIL,322.9,282.2,241.4,200.7,160.2,119.8
IND,IND.24_1,SMIL,7.762,7.329,6.881,6.643,6.272,6.072
IND,IND.26_1,SMIL,13.21,13.34,13.81,15.84,16.65,17.26
IND,IND.27_1,SMIL,1.784e-4,0.009726,0.009224,0.03733,0.03536,0.03339
IND,IND.28_1,SMIL,1.555,1.496,1.458,1.457,1.499,1.626
IND,IND.29_1,SMIL,0.01968,0.01185,0.004029,0.001764,0.005922,0.005865
IND,IND.2_1,SMIL,1.074,0.9665,0.8875,0.9225,0.9734,1.03
IND,IND.30_1,SMIL,0.4183,0.3854,0.3528,0.3531,0.3213,0.3339
IND,IND.31_1,SMIL,0.08316,0.08648,0.08212,0.09986,0.1147,0.1224
IND,IND.32_1,SMIL,1.28,1.097,0.9549,1.056,0.9293,0.8846
IND,IND.33_1,SMIL,50.3,56.44,62.75,71.2,76.22,80.18
IND,IND.34_1,SMIL,0.03082,0.03627,0.04458,0.06176,0.06774,0.1037
IND,IND.35_1,SMIL,0.1149,0.1293,0.1373,0.1602,0.1702,0.1749
IND,IND.36_1,SMIL,1.371,1.22,1.095,1.766,1.626,1.488
IND,IND.3_1,SMIL,108.9,113.1,116.4,117.4,115.8,114.4
IND,IND.4_1,SMIL,75.19,78.09,81.15,83.97,86.48,89.3
IND,IND.5_1,SMIL,0.101,0.08228,0.06653,0.05321,0.03885,0.02854
IND,IND.7_1,SMIL,12.44,12.48,13.05,14.12,14.98,15.75
IND,IND.8_1,SMIL,0,0,0,0,0,0
IRN,IRN.13_1,SMIL,0,0,0,0,0,0
IRN,IRN.14_1,SMIL,0.01623,0.008661,0.002887,0,0,0
IRN,IRN.16_1,SMIL,0,0,0,0,0,0
IRN,IRN.17_1,SMIL,0.05514,0.04865,0.04217,0.03568,0.02919,0.0227
IRN,IRN.18_1,SMIL,0.2297,0.1641,0.09844,0.03281,0,0
IRN,IRN.19_1,SMIL,0,0,0,0,0,0
IRN,IRN.1_1,SMIL,0,0,0,0,0,0
IRN,IRN.20_1,SMIL,0.2214,0.2075,0.1855,0.1632,0.1843,0.1992
IRN,IRN.21_1,SMIL,0,0,0,0,0,0
IRN,IRN.22_1,SMIL,0,0,0,0,0,0
IRN,IRN.24_1,SMIL,0.02475,0.02191,0.01907,0.01623,0.01339,0.01056
IRN,IRN.25_1,SMIL,0,0,0,0,0,0
IRN,IRN.26_1,SMIL,0,0,0,0,0,0
IRN,IRN.28_1,SMIL,0.1028,0.08701,0.07119,0.05537,0.03955,0.02373
IRN,IRN.29_1,SMIL,0.004077,0.003508,0.002983,0.002503,0.002247,0.001755
IRN,IRN.2_1,SMIL,0.06838,0.05842,0.04847,0.03871,0.02956,0.01996
IRN,IRN.31_1,SMIL,0,0,0,0,0,0
IRN,IRN.5_1,SMIL,0.01023,0.009156,0.008079,0.007187,0.0061,0.005417
IRN,IRN.6_1,SMIL,0,0,0,0,0,0
IRN,IRN.7_1,SMIL,0.00939,0.008034,0.006678,0.01998,0.01941,0.01722
IRN,IRN.8_1,SMIL,0.2705,0.245,0.2464,0.2583,0.2339,0.212
IRN,IRN.9_1,SMIL,0.1368,0.1285,0.1184,0.1119,0.1291,0.1391
IRQ,IRQ.12_1,SMIL,0.8398,0.7267,0.6137,0.5006,0.3876,0.2745
IRQ,IRQ.16_1,SMIL,0.7517,0.4592,0.2841,0.1346,0.05874,0.03101
IRQ,IRQ.17_1,SMIL,0.01863,0.01124,0.003859,1.591e-4,1.439e-4,1.288e-4
IRQ,IRQ.18_1,SMIL,0,0,0,0,0,0
IRQ,IRQ.5_1,SMIL,0,0,0,0,0,0
IRQ,IRQ.6_1,SMIL,27.44,25.41,23.38,21.34,19.31,17.28
ISR,ISR.1_1,SMIL,1.058,0.9175,0.7773,0.637,0.4967,0.3565
JPN,JPN.16_1,SMIL,0,0,0,0,0,0
JPN,JPN.2_1,SMIL,34.03,31.07,28.11,25.15,22.19,19.23
JPN,JPN.3_1,SMIL,3.348,3.372,3.172,3.018,3.149,3.002
KAZ,KAZ.10_1,SMIL,1.301,0.966,0.8087,0.7234,0.5656,0.5607
KAZ,KAZ.11_1,SMIL,0.2651,0.2264,0.1898,0.1539,0.1191,0.08511
KAZ,KAZ.12_1,SMIL,0.07235,0.06592,0.059520000000000003,0.05314,0.04986,0.04334
KAZ,KAZ.13_1,SMIL,1.925,1.666,1.42,1.185,0.9622,0.743
KAZ,KAZ.14_1,SMIL,0.3489,0.2854,0.236,0.1899,0.1449,0.1013
KAZ,KAZ.1_1,SMIL,0.1389,0.12,0.1018,0.08399,0.06651,0.04941
KAZ,KAZ.2_1,SMIL,0.3679,0.2409,0.1587,0.1141,0.08527,0.07108
KAZ,KAZ.3_1,SMIL,0.0236,0.01862,0.02275,0.01776,0.01448,0.01277
KAZ,KAZ.5_1,SMIL,9.05,7.419,5.9,4.446,3.036,1.662
KAZ,KAZ.7_1,SMIL,2.565,1.768,1.13,0.586,0.2088,0.06671
KAZ,KAZ.8_1,SMIL,113.9,102.8,91.85,80.94,71.07,60.21
KEN,KEN.10_1,SMIL,12.69,11.61,10.56,54.72,55.81,54.06
KEN,KEN.11_1,SMIL,0.4184,0.4375,0.4528,0.4728,0.5062,0.5213
KEN,KEN.12_1,SMIL,18.42,17.59,16.9,16.68,16.82,16.94
KEN,KEN.13_1,SMIL,3.034,4.115,4.95,7.604,12.71,14.92
KEN,KEN.14_1,SMIL,0.7652,0.8533,0.8113,0.7879,0.7718,0.7378
KEN,KEN.15_1,SMIL,5.34,5.108,4.84,4.602,4.676,4.636
KEN,KEN.16_1,SMIL,0.8302,0.8499,0.8584,0.8801,0.9498,0.9908
KEN,KEN.17_1,SMIL,14.28,14.01,14,28.9,27.34,26.78
KEN,KEN.18_1,SMIL,0.1638,0.2007,0.2536,0.2352,0.216,0.1984
KEN,KEN.19_1,SMIL,3.283,3.969,3.9,4.064,4.551,4.565
KEN,KEN.1_1,SMIL,11.25,12.09,12.75,14.61,16.13,17.66
KEN,KEN.20_1,SMIL,21.78,23.74,26.53,54.51,53.12,50.65
KEN,KEN.21_1,SMIL,9.779,11.85,12.62,13.88,13.37,13.32
KEN,KEN.22_1,SMIL,1.158,1.162,1.132,1.303,1.539,1.514
KEN,KEN.23_1,SMIL,0.1688,0.1747,0.1641,0.1774,0.2181,0.2158
KEN,KEN.26_1,SMIL,3.531,3.432,3.355,3.436,4.552,6.418
KEN,KEN.27_1,SMIL,0.3989,0.4245,0.4253,0.4223,0.4895,0.5092
KEN,KEN.28_1,SMIL,0.368,0.3416,0.3317,0.3044,0.3179,0.2975
KEN,KEN.29_1,SMIL,0.667,0.6541,0.7528,1.272,1.42,1.386
KEN,KEN.2_1,SMIL,3.268,3.13,3.021,2.967,3.041,2.939
KEN,KEN.30_1,SMIL,0,0,0,0,0,0
KEN,KEN.31_1,SMIL,5.904,5.838,5.936,6.3,6.625,7.107
KEN,KEN.32_1,SMIL,4.098,4.216,4.269,4.491,4.817,4.867
KEN,KEN.33_1,SMIL,5.054,5.124,5.296,5.622,6.029,6.076
KEN,KEN.34_1,SMIL,2.921,2.957,3.088,3.27,3.354,3.357
KEN,KEN.35_1,SMIL,5.785,5.456,5.724,6.089,9.585,9.391
KEN,KEN.36_1,SMIL,13.65,12.67,11.7,10.86,10.05,9.138
KEN,KEN.37_1,SMIL,0,0,0,0,2.032,1.927
KEN,KEN.38_1,SMIL,1.139,1.135,1.172,1.192,1.202,1.155
KEN,KEN.39_1,SMIL,0.464,0.401,0.3381,0.2751,0.2122,0.1493
KEN,KEN.3_1,SMIL,0.4944,0.5079,0.5251,0.5568,0.6123,0.73
KEN,KEN.40_1,SMIL,1.001,0.9563,0.8867,0.8267,0.8074,0.8134
KEN,KEN.41_1,SMIL,0.159,0.147,0.1397,0.1252,0.1106,0.1099
KEN,KEN.42_1,SMIL,2.876,2.853,2.754,2.713,2.851,2.929
KEN,KEN.43_1,SMIL,2.201,2.11,1.948,1.773,1.598,1.424
KEN,KEN.44_1,SMIL,1.586,1.638,1.664,1.723,1.736,1.754
KEN,KEN.45_1,SMIL,0.8482,0.8737,0.9416,0.9873,1.06,1.068
KEN,KEN.47_1,SMIL,7.311,7.443,7.77,7.89,7.946,7.981
KEN,KEN.4_1,SMIL,0.7938,0.7973,0.7725,0.7713,0.8735,0.9157
KEN,KEN.5_1,SMIL,18.84,19.81,20.28,20.82,21.8,22.69
KEN,KEN.6_1,SMIL,1.027,0.9554,0.869,0.8267,0.8226,0.8553
KEN,KEN.7_1,SMIL,3.434,10.22,10.36,9.683,9.011,8.338
KEN,KEN.8_1,SMIL,0.371,0.4479,0.5495,0.7511,0.9244,0.9515
KEN,KEN.9_1,SMIL,0,0,0,0,0,0
KGZ,KGZ.1_1,SMIL,0.01149,0.008841,0.006876,0.004911,0.002947,9.823e-4
KGZ,KGZ.3_1,SMIL,7.217,3.314,1.969,1.103,0.478,0.1784
KGZ,KGZ.4_1,SMIL,0.07578,0.067,0.05829,0.04957,0.04132,0.03437
KGZ,KGZ.8_1,SMIL,0.05717,0.01906,0,0,0,0
KGZ,KGZ.9_1,SMIL,0.04438,0.03971,0.03504,0.03036,0.02569,0.02102
KOR,KOR.10_1,SMIL,11.7,10.9,11.18,11.17,11.53,13.42
KOR,KOR.11_1,SMIL,3.817,8.998,8.441,7.884,7.328,6.78
KOR,KOR.12_1,SMIL,1.112,0.9644,0.8413,0.6903,0.5387,0.4077
KOR,KOR.13_1,SMIL,1.968,2.142,2.289,2.533,2.591,2.474
KOR,KOR.14_1,SMIL,18.39,15.66,12.94,10.27,7.551,4.941
KOR,KOR.15_1,SMIL,26.29,33.87,113,106.1,99.26,93.32
KOR,KOR.17_1,SMIL,21.25,20.06,18.87,17.68,16.49,15.3
KOR,KOR.1_1,SMIL,5.724,5.207,5.29,4.736,4.296,3.941
KOR,KOR.2_1,SMIL,6.362,6.468,13.31,12.97,12.64,12.58
KOR,KOR.3_1,SMIL,2.227,2.594,3.991,4.718,4.809,5.077
KOR,KOR.4_1,SMIL,1.198,1.118,1.038,0.9582,2.372,2.232
KOR,KOR.5_1,SMIL,1.607,1.465,1.324,2.821,2.595,11.19
KOR,KOR.6_1,SMIL,22.15,22.38,38.01,38.41,36.13,34.41
KOR,KOR.7_1,SMIL,7.337,6.564,5.792,5.02,4.248,3.475
KOR,KOR.8_1,SMIL,11.19,10.68,10.69,9.904,9.189,9.066
KOR,KOR.9_1,SMIL,6.876,8.746,11.32,11.88,12.54,13.35
LAO,LAO.10_1,SMIL,16.36,16.64,16.91,17.06,17.25,17.35
LAO,LAO.5_1,SMIL,7.399,6.991,6.736,7.722,7.483,7.252
LAO,LAO.7_1,SMIL,0.935,0.8781,0.8212,1.179,2.046,1.919
LAO,LAO.8_1,SMIL,0.6014,0.4091,0.2346,0.1101,0.0476,0.02475
LBY,LBY.2_1,SMIL,0.2065,0.1911,0.1758,0.7522,1.103,1.042
LBY,LBY.7_1,SMIL,0.008807,0.006938,0.005557,0.07317,0.1124,0.1056
LKA,LKA.10_1,SMIL,55.89,48.19,40.5,32.8,25.11,17.41
LKA,LKA.11_1,SMIL,376.3,351.5,327.5,350.4,335.3,378.9
LKA,LKA.12_1,SMIL,7894,6820,5747,4691,3615,2545
LKA,LKA.13_1,SMIL,23.81,20.47,17.12,13.78,10.43,7.086
LKA,LKA.14_1,SMIL,12.96,11.35,9.696,8.049,6.39,4.717
LKA,LKA.15_1,SMIL,615.3,535.5,455.6,375.8,295.9,216.1
LKA,LKA.16_1,SMIL,45.91,33.04,22.25,14.13,8.276,6.498
LKA,LKA.17_1,SMIL,35.06,30.21,25.37,20.52,15.68,10.83
LKA,LKA.18_1,SMIL,157,136,115.5,95.15,75.02,55.12
LKA,LKA.19_1,SMIL,1138,980.6,822.8,665.1,507.4,349.6
LKA,LKA.1_1,SMIL,77.3,67.67,58.02,48.44,38.9,29.5
LKA,LKA.20_1,SMIL,67.5,58.45,49.58,41.03,31.9,22.8
LKA,LKA.21_1,SMIL,6936,5925,4913,3902,2890,1879
LKA,LKA.22_1,SMIL,17.79,15.51,13.22,10.94,8.653,6.368
LKA,LKA.23_1,SMIL,75.32,64.87,54.43,43.98,33.54,23.09
LKA,LKA.24_1,SMIL,403.1,351.8,300.6,249.3,198.1,146.8
LKA,LKA.25_1,SMIL,255.7,223.8,191.7,159.7,127.6,95.6
LKA,LKA.2_1,SMIL,89.13,77.31,65.49,53.67,41.85,30.03
LKA,LKA.3_1,SMIL,8.913,6.265,4.073,2.329,0.9907,0.3587
LKA,LKA.4_1,SMIL,529.5,468.1,406.7,345.2,283.8,222.3
LKA,LKA.5_1,SMIL,358.9,307.8,256.6,205.4,154.3,103.1
LKA,LKA.6_1,SMIL,24.2,20.91,17.62,14.32,11.03,7.738
LKA,LKA.7_1,SMIL,1782,1548,1314,1081,846.8,613.2
LKA,LKA.8_1,SMIL,40.14,35.05,29.96,24.87,19.78,14.7
LKA,LKA.9_1,SMIL,6.115,5.324,4.532,3.741,2.95,2.159
MDA,MDA.10_1,SMIL,0,0,0,0,0,0
MDA,MDA.11_1,SMIL,1.818,1.581,1.344,1.108,0.8721,0.6802
MDA,MDA.12_1,SMIL,0,0,0,0,0,0
MDA,MDA.13_1,SMIL,0.1588,0.1367,0.1145,0.09238,0.07023,0.04809
MDA,MDA.14_1,SMIL,0.1025,0.09225,0.0823,0.07235,0.0624,0.05245
MDA,MDA.15_1,SMIL,0.4338,0.6331,0.6692,0.845,0.7959,0.8396
MDA,MDA.16_1,SMIL,0.4751,0.4057,0.3373,0.2689,0.2032,0.1406
MDA,MDA.17_1,SMIL,0.7693,0.6505,0.5342,0.4226,0.317,0.214
MDA,MDA.18_1,SMIL,1.139,1.045,1.013,0.9633,0.8403,0.705
MDA,MDA.19_1,SMIL,0.1409,0.1244,0.1079,0.09141,0.07493,0.0585
MDA,MDA.1_1,SMIL,0.02736,0.02336,0.01936,0.01536,0.01789,0.01879
MDA,MDA.20_1,SMIL,0.5114,0.4226,0.3449,0.2715,0.2022,0.1339
MDA,MDA.21_1,SMIL,2.754,2.336,1.918,1.5,1.083,0.6659
MDA,MDA.22_1,SMIL,0.001848,0.00132,7.922e-4,2.641e-4,0,0
MDA,MDA.23_1,SMIL,0.2992,0.2626,0.2276,0.1926,0.1576,0.1226
MDA,MDA.24_1,SMIL,0.1777,0.1587,0.1397,0.1207,0.1017,0.08268
MDA,MDA.25_1,SMIL,0.04125,0.03617,0.03129,0.02656,0.02183,0.01713
MDA,MDA.26_1,SMIL,0.494,0.4251,0.3562,0.2873,0.2184,0.1495
MDA,MDA.27_1,SMIL,0,0,0,0,0,0
MDA,MDA.28_1,SMIL,0.3273,0.2726,0.2218,0.1754,0.1736,0.1271
MDA,MDA.29_1,SMIL,2.009,1.742,1.479,1.216,0.9762,0.7159
MDA,MDA.2_1,SMIL,1.707,1.49,1.273,1.056,0.8395,0.6227
MDA,MDA.30_1,SMIL,0.02348,0.01677,0.01006,0.003355,0,0
MDA,MDA.31_1,SMIL,0.03966,0.03181,0.02397,0.01614,0.01099,0.008408
MDA,MDA.32_1,SMIL,0.3343,0.8208,0.7627,0.7048,0.6469,0.5893
MDA,MDA.33_1,SMIL,0,0,0,0,0,0
MDA,MDA.34_1,SMIL,0.0755,0.06536,0.05522,0.04508,0.03494,0.0248
MDA,MDA.35_1,SMIL,0.4534,0.3846,0.3159,0.2486,0.1827,0.1168
MDA,MDA.36_1,SMIL,0.003976,0.007964,0.01016,0.01146,0.01189,0.01261
MDA,MDA.37_1,SMIL,2.031,1.744,1.465,1.193,0.9255,0.704
MDA,MDA.3_1,SMIL,6.726e-4,0.001746,0.001629,0.001513,0.001396,0.001825
MDA,MDA.4_1,SMIL,0.6387,0.6,0.5613,0.5226,0.4839,0.4861
MDA,MDA.5_1,SMIL,0,0,0,0,0,0
MDA,MDA.6_1,SMIL,0.8304,0.6824,0.5594,0.4661,0.3771,0.2882
MDA,MDA.7_1,SMIL,0,0,0,0,0,0
MDA,MDA.8_1,SMIL,0.4032,0.3608,0.3183,0.2759,0.2335,0.191
MDA,MDA.9_1,SMIL,0.04391,0.03668,0.02961,0.02277,0.01595,0.01045
MMR,MMR.11_1,SMIL,132.5,115.8,99.05,82.24,65.6,49.14
MMR,MMR.12_1,SMIL,157.7,237.7,283.1,380.8,439,482.4
