GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.19_1,SOYB,0,0,0,0,0,0,0.002311359668381535,0.002308035565310996,0.0022880909468877605,0.0023024953935267644,0.0022991712904562246,0.002296972580947456,0,0,0,0,0,0
AFG,AFG.31_1,SOYB,0,0,0,0,0,0,0.009354967832836895,0.009341513900191395,0.0092607903043184,0.009319090679115566,0.009305636746470064,0.009296737717465768,0,0,0,0,0,0
AGO,AGO.10_1,SOYB,0.04633600678753422,0.047162177300391614,0.0446822724822193,0.04621078166526897,0.04328610117822707,0.044077971494312015,90.69480681746994,89.15618940511382,89.29237138105216,106.65198957698317,111.94875169374326,108.07608033673259,5.109e-4,5.29e-4,5.004e-4,4.333e-4,3.867e-4,4.078e-4
AGO,AGO.13_1,SOYB,6.243124553385319e-4,7.668150892675966e-4,8.835116630525523e-4,0.0013061095489274553,0.0018691604247022503,0.0022865380073388932,1.1803678167977916,1.1603431368889963,1.1621155076262653,1.3880461352928903,1.4569820287056219,1.4065802825058658,5.289e-4,6.609e-4,7.603e-4,9.41e-4,0.001283,0.001626
AGO,AGO.14_1,SOYB,0.00880046219030609,0.007664894192105715,0.006503270684299574,0.005432762102937751,0.004945240619107978,0.004416983345557881,52.203967002428044,51.31833820577981,51.39672460548314,61.388927767666495,64.43774615612789,62.20863497736421,1.686e-4,1.494e-4,1.265e-4,8.85e-5,7.674e-5,7.1e-5
AGO,AGO.15_1,SOYB,1.4594754584439007,1.4757075232638714,1.562468540655296,1.7327372713442706,2.6548924320818057,2.629964645670373,81.19254016878998,79.8158008404182,79.9380753381808,95.48018155367998,100.2185570075922,96.75266382090355,0.01798,0.01849,0.01955,0.01815,0.02649,0.02718
AGO,AGO.16_1,SOYB,0.001324228622984494,8.464735452064777e-4,5.258731420151034e-4,2.823503273607771e-4,9.181649641216096e-5,0,0.49092414705981297,0.4825957270838766,0.4833328698457219,0.5772991734872646,0.6059701472243,0.5850076693328181,0.002697,0.001754,0.001088,4.891e-4,1.515e-4,0
AGO,AGO.17_1,SOYB,106.51227457704415,151.21411837870914,158.4573584764497,180.17396590728612,203.30936322353784,229.07081468476167,254.79045783453284,250.47343058867983,250.85916430600383,299.6067408101809,314.48306352397947,303.6063024700138,0.418,0.6037,0.6317,0.6014,0.6465,0.7545
AGO,AGO.18_1,SOYB,0.006545015981032826,0.004206485799013619,0.0034321098066375294,0.0021906777758136276,0.0015361265069317837,0.0032188867243890347,2.0342044700147413,2.0018734126908866,2.006192377533746,2.3871002144092413,2.5043145924516974,2.4185761831834145,0.003217,0.002101,0.001711,9.177e-4,6.134e-4,0.001331
AGO,AGO.1_1,SOYB,0.018856592836338348,0.016004901718540614,0.013496928566983748,0.011735219634492205,0.010439141473468336,0.009276343686210923,5.70584895168867,5.609050481551226,5.617618048007491,6.709757308906041,7.042990551599694,6.7993506059619495,0.003305,0.002853,0.002403,0.001749,0.001482,0.001364
AGO,AGO.2_1,SOYB,0.3907766003807477,0.37348428099244146,0.3614772141086759,0.34306598512349246,0.34179282921776827,0.32850331816572886,415.62484190551953,408.5738580487414,409.19793581246245,488.75142758785046,513.02476797679,495.2775729940719,9.402e-4,9.141e-4,8.834e-4,7.019e-4,6.662e-4,6.633e-4
AGO,AGO.3_1,SOYB,0.07410036686911811,0.07147460408292694,0.09190634658673509,0.0870743149394306,0.08590544356784226,0.12443558887787418,770.0776505173648,757.013452868905,758.1697560769209,905.5679860671522,950.5420950526109,917.6597530036919,9.622e-5,9.442e-5,1.212e-4,9.615e-5,9.038e-5,1.356e-4
AGO,AGO.5_1,SOYB,5.767686518882801e-5,4.825109136191666e-5,3.882531753500531e-5,3.0701187559394675e-5,2.3878701435084743e-5,1.705621531077482e-5,1.1582668928494553,1.1386171502453342,1.140356335537935,1.362056692310521,1.4297018465858888,1.3802438105955877,4.98e-5,4.238e-5,3.405e-5,2.254e-5,1.67e-5,1.236e-5
AGO,AGO.6_1,SOYB,3.424668760524397,3.8777364768555604,3.64275063610198,3.407639837186334,3.7396747467850866,5.215806824010166,52.73466862690167,51.840036594138446,51.91921986411904,62.013003016382356,65.092815464575,62.84104330827207,0.06494,0.0748,0.07016,0.05495,0.05745,0.083
AGO,AGO.7_1,SOYB,0.0016660871069014472,9.790970395389894e-4,5.001363772183383e-4,2.0913961968768442e-4,5.829937923164951e-5,0,7.968476726837724,7.833293275082409,7.845258270035908,9.370480258318695,9.835855588352128,9.495601359230308,2.091e-4,1.25e-4,6.375e-5,2.232e-5,5.927e-6,0
AGO,AGO.9_1,SOYB,0.925006720588047,1.064172446045651,1.1356716131108044,1.1524689903800736,1.3101784107002303,1.4646089781788474,2620.3029605290026,2575.8500982076553,2579.7845906801967,3081.3288416536625,3234.359890980413,3122.472864831786,3.53e-4,4.131e-4,4.402e-4,3.74e-4,4.051e-4,4.691e-4
ALB,ALB.10_1,SOYB,0,0,0,0,0,0,0.7392518516609815,0.6252629040125762,1.1499473248059713,0.8701715106512824,1.3631737092306353,1.1976763690636874,0,0,0,0,0,0
ALB,ALB.11_1,SOYB,0.00236015861042448,0.00709477747129457,0.00757299381146892,0.00712651177887791,0.0066800297462869,0.00623354771369589,0.4911309122871436,0.4154009756986498,0.7639814191133346,0.5781089718101049,0.9056409475553406,0.7956907871672891,0.004806,0.01708,0.009913,0.01233,0.007376,0.007834
ALB,ALB.12_1,SOYB,0.0018400719589973945,0.0022193992776728417,0.002319899169151438,0.002935243180130038,0.0033586312201594336,0.003357788302232925,0.48448961161877785,0.4097837304621409,0.7536505069625433,0.5702915133589741,0.893394449361429,0.784931086190583,0.003798,0.005416,0.003078,0.005147,0.003759,0.004278
ALB,ALB.1_1,SOYB,5.717549920865396e-4,6.405270554406819e-4,6.975283205438931e-4,6.573131338233048e-4,7.633380307752092e-4,7.156233525842368e-4,0.581141074813623,0.4915320201938353,0.903997227487858,0.684059709604879,1.0716188708354608,0.9415180101784049,9.838e-4,0.001303,7.716e-4,9.609e-4,7.123e-4,7.601e-4
ALB,ALB.2_1,SOYB,1.311201214138413e-4,1.1726589526011948e-4,1.034116691063976e-4,9.112430291678462e-5,8.040379669128056e-5,6.968329046577648e-5,0.07586308340201178,0.06477184393811575,0.11638896471355104,0.0895873413565794,0.13698743432893776,0.12110042220696964,0.001728,0.00181,8.885e-4,0.001017,5.869e-4,5.754e-4
ALB,ALB.3_1,SOYB,0.0210310962183709,0.0198021761074147,0.0185732559964585,0.0173443358855023,0.0161154157745461,0.0148864956635899,1.0571831380430714,0.8941707720863167,1.6445071036225556,1.244407634825756,1.9494361175887205,1.7127630581674065,0.01989,0.02215,0.01129,0.01394,0.008267,0.008692
ALB,ALB.4_1,SOYB,0,0,0,0,0,0,0.003435812327584218,0.0029060272067775814,0.005344596954019895,0.004044286120745959,0.006335606768234662,0.005566426684004363,0,0,0,0,0,0
ALB,ALB.5_1,SOYB,0.003137668256880398,0.0033678367746856775,0.0030687573531602997,0.0026436376274937327,0.0023301070646701964,0.0020230369589085986,1.3976276550578677,1.182120442940101,2.1740874634233496,1.6451440266225377,2.5772127190318774,2.264323872103536,0.002245,0.002849,0.001412,0.001607,9.041e-4,8.934e-4
ALB,ALB.6_1,SOYB,0,0,0,0,0,0,0.019529181701105635,0.016517879307284357,0.030378727090608765,0.022987751068126838,0.036011633921403864,0.03163960885321071,0,0,0,0,0,0
ALB,ALB.7_1,SOYB,0.003680309703553961,0.003405672659450157,0.0031310356153463432,0.0028563985712425403,0.0025817615271387265,0.002307124483034923,0.19562254934514664,0.16545852813092904,0.3043017434257837,0.23026681488677012,0.3607262066382614,0.31693191444872165,0.01881,0.02058,0.01029,0.0124,0.007157,0.00728
ALB,ALB.8_1,SOYB,0,0,0,0,0,0,0.4605169542197873,0.3895075372425865,0.7163597065641135,0.5420733581303665,0.8491890865567597,0.746092515538483,0,0,0,0,0,0
ALB,ALB.9_1,SOYB,0,0,0,0,0,0,0.6127879649115228,0.5182991177142812,0.9532257231957021,0.7213111850012959,1.1299754491293659,0.9927897551722779,0,0,0,0,0,0
ARG,ARG.10_1,SOYB,143.48028469628488,130.5502170337528,122.93203198283327,112.40885250143441,103.4699852634139,91.12937590641044,16081.863540099339,15237.063065309321,14460.061354865096,8256.79700788044,15894.869753845274,12890.391602421618,0.008922,0.008568,0.008501,0.01361,0.00651,0.00707
ARG,ARG.11_1,SOYB,3.812331577635921,3.176941375924128,2.5269749686848773,1.9829405214997367,1.5390788503744466,1.278776615177516,86792.81749027898,82233.48186096433,78040.0519468212,44561.42001033431,85783.62365389941,69568.64190132864,4.392e-5,3.863e-5,3.238e-5,4.45e-5,1.794e-5,1.838e-5
