GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.17_1,PIGE,0.21603361102020874,0.7589790371258954,0.8025588858042447,0.9420135511601366,0.916825993671275,0.8556714754792457,0.0854225166986897,0.08704495219824272,0.08870601711445181,0.09039283497509823,0.0921182822524007,0.09078748811820711,2.529,8.719,9.047,10.42,9.953,9.425
AGO,AGO.18_1,PIGE,0.02753619395706603,0.02170467070009907,0.017070520253782785,0.012625952850745747,0.008558601609444631,0.00480356313468863,0.03557518150369315,0.03625086327479132,0.03694263270710614,0.03764512724689869,0.03836370944790787,0.03780948505020041,0.774,0.5987,0.4621,0.3354,0.2231,0.127
AGO,AGO.4_1,PIGE,0.060829589793397476,0.05282532917954056,0.0448887055305913,0.037019718846549636,0.029375642028149778,0.021956475075391682,0.029660563646707144,0.030223908690343727,0.030800666711209755,0.03138636671689542,0.03198547969981051,0.03152339890842921,2.051,1.748,1.457,1.179,0.9184,0.6965
BDI,BDI.10_1,PIGE,0.0013447852932626657,0.0012032289466034378,0.0010616725999442098,9.201162532849819e-4,7.785599066257539e-4,6.370035599665259e-4,0.8271538027746901,0.7540996655648239,0.81217848049128,0.7978116637862285,0.7880299366141109,0.7899270805408173,0.001626,0.001596,0.001307,0.001153,9.88e-4,8.064e-4
BDI,BDI.11_1,PIGE,1.982551931943198e-4,1.753567513983694e-4,1.5245830960241902e-4,1.2955986780646868e-4,1.066614260105183e-4,8.376298421456792e-5,54.66093126156609,43.57211408210799,31.956827062180356,63.02091100046484,54.471190511722476,56.823676067036665,3.627e-6,4.025e-6,4.771e-6,2.056e-6,1.958e-6,1.474e-6
BDI,BDI.12_1,PIGE,0,0,0,6.359087451231773e-4,6.032980402450657e-4,5.70687335366954e-4,7.008058790634708,6.389107772397907,6.881180405237951,6.7594575820271645,6.676581919887675,6.6926554676705114,0,0,0,9.408e-5,9.036e-5,8.527e-5
BDI,BDI.13_1,PIGE,6.69900504883577e-5,5.66838888747642e-5,4.6377727261170705e-5,3.607156564757721e-5,4.368866804048713e-5,3.246336468297039e-5,21.876561646776757,19.94099163590497,21.468583526245606,21.106170040403672,20.8431278183704,20.894525094360922,3.062e-6,2.843e-6,2.16e-6,1.709e-6,2.096e-6,1.554e-6
BDI,BDI.14_1,PIGE,0,0,0,0,0,8.372368947152449e-4,50.40913255056432,45.95700324447158,49.49649332501818,48.62093818015249,48.02481158321409,48.14042899239245,0,0,0,0,0,1.739e-5
BDI,BDI.15_1,PIGE,2.8887731794757744e-4,2.7406309651436834e-4,2.5924887508115924e-4,2.4443465364795014e-4,2.2962043221474104e-4,2.1480621078153196e-4,11.528813903010125,10.510590266834773,11.320088871264048,11.11984514921915,10.98350809577266,11.009950359841149,2.506e-5,2.607e-5,2.29e-5,2.198e-5,2.091e-5,1.951e-5
BDI,BDI.16_1,PIGE,7.605880234201675e-4,6.829756024215924e-4,6.053631814230243e-4,5.277507604244528e-4,4.501383394258812e-4,3.7252591842730975e-4,141.68867651427135,128.57985553373896,137.060297347207,137.6410043731399,135.2145105074535,135.75108970419572,5.368e-6,5.312e-6,4.417e-6,3.834e-6,3.329e-6,2.744e-6
