GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.14_1,VEGE,0,0,0,0,0,0,0.008117009997424,0.008117009997424,0.008117009997424,0.008117009997424,0.008117009997424,0.008117009997424,0,0,0,0,0,0
AFG,AFG.16_1,VEGE,0,0,0,0,0,0,2.5567877022025334,2.5567877022025334,2.5567877022025334,2.5567877022025334,2.5567877022025334,2.5567877022025334,0,0,0,0,0,0
AFG,AFG.19_1,VEGE,0.05835399051554684,0.034560552977081535,0.018127393367860345,0.00830285492894417,0.0027343141081648636,0,353.84192880265294,353.84192880265294,353.84192880265294,353.84192880265294,353.84192880265294,353.84192880265294,1.649e-4,9.767e-5,5.123e-5,2.346e-5,7.728e-6,0
AFG,AFG.1_1,VEGE,0,0,0,0,0,0,19.757611573993028,19.757611573993028,19.757611573993028,19.757611573993028,19.757611573993028,19.757611573993028,0,0,0,0,0,0
AFG,AFG.20_1,VEGE,0,0,0,0,0,0,19.277432862470114,19.277432862470114,19.277432862470114,19.277432862470114,19.277432862470114,19.277432862470114,0,0,0,0,0,0
AFG,AFG.21_1,VEGE,0,0,0,0,0,0.015939797610852,17.28009164732445,17.28009164732445,17.28009164732445,17.28009164732445,17.28009164732445,17.28009164732445,0,0,0,0,0,9.224e-4
AFG,AFG.23_1,VEGE,0,0,0,0,0,0,94.59881228306067,94.59881228306067,94.59881228306067,94.59881228306067,94.59881228306067,94.59881228306067,0,0,0,0,0,0
AFG,AFG.27_1,VEGE,0,0,0,0,0,0,0.4412351322105557,0.4412351322105557,0.4412351322105557,0.4412351322105557,0.4412351322105557,0.4412351322105557,0,0,0,0,0,0
AFG,AFG.28_1,VEGE,0,0,0,0,0,0,0.043221140657124776,0.043221140657124776,0.043221140657124776,0.043221140657124776,0.043221140657124776,0.043221140657124776,0,0,0,0,0,0
AFG,AFG.29_1,VEGE,0.00566870642146143,0.00188956880715381,0,0,0,0,1.7223263382754461,1.7223263382754461,1.7223263382754461,1.7223263382754461,1.7223263382754461,1.7223263382754461,0.003291,0.001097,0,0,0,0
AFG,AFG.30_1,VEGE,0,0,0,0,0,0,40.74730858061984,40.74730858061984,40.74730858061984,40.74730858061984,40.74730858061984,40.74730858061984,0,0,0,0,0,0
AFG,AFG.31_1,VEGE,0.004658350932969381,0.0028281035805964444,0.0018244434436475736,9.805885303387466e-4,4.7948860879207635e-4,3.1640339262800285e-4,906.7755653682954,906.7755653682954,906.7755653682954,906.7755653682954,906.7755653682954,906.7755653682954,5.137e-6,3.119e-6,2.012e-6,1.081e-6,5.288e-7,3.489e-7
AFG,AFG.32_1,VEGE,0,0,0,0,0.00713299124134729,0.0067671968187141,9.75173308116874,9.75173308116874,9.75173308116874,9.75173308116874,9.75173308116874,9.75173308116874,0,0,0,0,7.315e-4,6.939e-4
AFG,AFG.34_1,VEGE,0,0,0,0,0,0,11.149233112662357,11.149233112662357,11.149233112662357,11.149233112662357,11.149233112662357,11.149233112662357,0,0,0,0,0,0
AFG,AFG.3_1,VEGE,1.224034854684819e-4,7.344209128108913e-5,2.4480697093696375e-5,0,0,0,245.1883885116859,245.1883885116859,245.1883885116859,245.1883885116859,245.1883885116859,245.1883885116859,4.992e-7,2.995e-7,9.984e-8,0,0,0
AFG,AFG.4_1,VEGE,0,0,0,0,0,0,2336.8802063351372,2336.8802063351372,2336.8802063351372,2336.8802063351372,2336.8802063351372,2336.8802063351372,0,0,0,0,0,0
AFG,AFG.9_1,VEGE,0,0,0,0,0,0,8.188634418358113,8.188634418358113,8.188634418358113,8.188634418358113,8.188634418358113,8.188634418358113,0,0,0,0,0,0
AGO,AGO.10_1,VEGE,0.3317746928519648,0.35239670122002953,0.3457603080006313,0.34319675958840307,0.3274230578300908,0.3094177034927896,210.32896009540536,210.32896009540536,210.32896009540536,210.32896009540536,210.32896009540536,210.32896009540536,0.001577,0.001675,0.001644,0.001632,0.001557,0.001471
AGO,AGO.11_1,VEGE,0.27814075786330233,0.24182803007380985,0.20615451106772767,0.17128748798655383,0.13709145788865446,0.1028954277907551,31.888112345802377,31.888112345802377,31.888112345802377,31.888112345802377,31.888112345802377,31.888112345802377,0.008722,0.007584,0.006465,0.005372,0.004299,0.003227
AGO,AGO.12_1,VEGE,0.5603966767463552,0.5272500505528426,0.511821799637075,0.5592786747150587,0.5343845415447825,0.554453704136695,9486.67215411167,9486.67215411167,9486.67215411167,9486.67215411167,9486.67215411167,9486.67215411167,5.907e-5,5.558e-5,5.395e-5,5.895e-5,5.633e-5,5.845e-5
AGO,AGO.13_1,VEGE,2.027621195697481,1.9265543770490132,1.69673822317149,1.6802083049289565,2.1386102508216487,2.2294487877288645,7209.68682169413,7209.68682169413,7209.68682169413,7209.68682169413,7209.68682169413,7209.68682169413,2.812e-4,2.672e-4,2.353e-4,2.33e-4,2.966e-4,3.092e-4
AGO,AGO.14_1,VEGE,3.1514368129704855,2.7507561956753444,2.3444951287718445,1.9394119709676114,1.564003878426336,1.1821188139848342,31101.962711335804,31101.962711335804,31101.962711335804,31101.962711335804,31101.962711335804,31101.962711335804,1.013e-4,8.844e-5,7.538e-5,6.236e-5,5.029e-5,3.801e-5
AGO,AGO.15_1,VEGE,8.163880608067728,8.235203450955837,8.786265974340076,9.67429576676686,14.80105182279452,14.685491836960159,7808.173688604196,7808.173688604196,7808.173688604196,7808.173688604196,7808.173688604196,7808.173688604196,0.001046,0.001055,0.001125,0.001239,0.001896,0.001881
AGO,AGO.16_1,VEGE,0.27688378212211545,0.3519695966875366,0.3511825614445997,0.3323958363306196,0.42094469836205395,0.40912621956511963,5813.984380840638,5813.984380840638,5813.984380840638,5813.984380840638,5813.984380840638,5813.984380840638,4.762e-5,6.054e-5,6.04e-5,5.717e-5,7.24e-5,7.037e-5
AGO,AGO.17_1,VEGE,8.586069588555445,10.210469053088921,10.027024387635283,10.874377649624744,11.5033299378022,11.554948147583817,15159.973951393195,15159.973951393195,15159.973951393195,15159.973951393195,15159.973951393195,15159.973951393195,5.664e-4,6.735e-4,6.614e-4,7.173e-4,7.588e-4,7.622e-4
