GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.10_1,OILP,0,0,0,0,0,0,395.9432586805999,397.9357727093909,396.86696494443333,397.28303437457737,397.69908971309275,397.411918315742,0,0,0,0,0,0
AGO,AGO.12_1,OILP,0,0,0,0,0,0,0.0772244999757799,0.07789137834728838,0.07864717372829745,0.07792101735045523,0.07815318980868033,0.07818320920973093,0,0,0,0,0,0
AGO,AGO.17_1,OILP,0.025872491202956434,0.19928611296345775,0.18654714128617178,0.292205854602545,0.2742773717086003,0.3196061860000365,71.94711365405112,72.56841873214675,73.27256438791301,72.59603225803694,72.81233845936555,72.84030638741805,3.596e-4,0.002746,0.002546,0.004025,0.003767,0.004388
AGO,AGO.18_1,OILP,2.953954278612989e-4,2.1099673418664212e-4,1.2659804051198524e-4,4.2199346837328416e-5,0,0,21.314519427936354,21.498582672244126,21.70718765300949,21.50676325106332,21.57084452543898,21.579130096819927,1.386e-5,9.814e-6,5.832e-6,1.962e-6,0,0
AGO,AGO.4_1,OILP,0.2820860426515331,0.41229490139122094,0.37238230572569386,0.35026366337497244,0.3534362223381811,0.448228603280819,80.46481150977813,83.01858817997278,82.71916640765302,83.091097158664,83.46302790967499,83.16593692546039,0.003506,0.004966,0.004502,0.004215,0.004235,0.00539
AGO,AGO.5_1,OILP,0,0,0,0,0,0,15.528399375808801,15.60654328386288,15.564625980142312,15.580943702789924,15.597260872781485,15.585998369759633,0,0,0,0,0,0
AGO,AGO.8_1,OILP,0.12976782629181252,0.412888713882289,0.41294894345408334,0.6747772628496151,0.8164227782589268,1.1269483223822419,77938.25276891672,78330.46316426228,78120.07693360835,78201.97686170423,78283.87401597608,78227.34663114496,1.665e-6,5.271e-6,5.286e-6,8.629e-6,1.043e-5,1.441e-5
BDI,BDI.10_1,OILP,0,0,0,0.00818641796513616,0.01705796367299291,0.044224924053457924,6819.927308936583,7196.301970073077,7197.763336424809,7071.3308718114895,7155.132059436459,7141.419764688932,0,0,0,1.158e-6,2.384e-6,6.193e-6
BDI,BDI.11_1,OILP,0.004350006079578715,0.004088245345789757,0.007564092761769629,0.00711065981517201,0.017426608349894634,0.016420899429895972,1802.0767519904969,1901.0211728069116,1901.2806090349122,1868.126178426882,1890.1426534229017,1886.535655136192,2.414e-6,2.151e-6,3.978e-6,3.806e-6,9.22e-6,8.704e-6
BDI,BDI.12_1,OILP,0,0,0,0,0,0,10.05378238137725,10.608625382705506,10.610779695884258,10.424395819989005,10.54793363285959,10.527719278498322,0,0,0,0,0,0
BDI,BDI.13_1,OILP,0,0,0,0,0,0,182.23475169446155,192.2918299900645,192.33087904765395,188.9524869107267,191.19173198281504,190.82532681230802,0,0,0,0,0,0
BDI,BDI.14_1,OILP,0,0,0,0,0,0,164.77589158975667,173.86945924102662,173.90476723371305,170.85003935483212,172.87475527652393,172.5434532713245,0,0,0,0,0,0
BDI,BDI.15_1,OILP,0,0,0,0,0,0,12.343298337761688,13.024493975007577,13.02713888308989,12.798310398619718,12.949981085572395,12.925163380441981,0,0,0,0,0,0
BDI,BDI.16_1,OILP,0.0020699416325533804,0.0062901021226722505,0.005939425070979595,0.005588748019286942,0.005238070967594277,0.005223670183055828,3056.695309436686,3224.8121058661764,3225.3236896105304,3168.9437021841654,3206.359832553624,3200.2324174390665,6.772e-7,1.951e-6,1.841e-6,1.764e-6,1.634e-6,1.632e-6
BDI,BDI.17_1,OILP,0.08798329344228939,0.08179289041665133,0.07560248739101325,0.07349030502357401,0.06709076247700267,0.11545684876619042,8725.713445843397,9206.994477935456,9208.797028584191,9047.168317710328,9154.31994140999,9136.78447232456,1.008e-5,8.884e-6,8.21e-6,8.123e-6,7.329e-6,1.264e-5
BDI,BDI.1_1,OILP,0.0332316351697415,0.02413113401499046,0.01738614628392662,0.010945364915921402,0.0072386943340746746,0.00652733395502286,5784.493434802602,6103.7251007350615,6104.964595481047,5997.72771033957,6068.805802185226,6057.175373391769,5.745e-6,3.954e-6,2.848e-6,1.825e-6,1.193e-6,1.078e-6
BDI,BDI.2_1,OILP,0,0,0,0,0,0,109.116040265861,115.13788050245776,115.16126176481663,113.1383941777118,114.4791788149954,114.25978772209508,0,0,0,0,0,0
BDI,BDI.3_1,OILP,0.0051593838970813,0.00484669396392486,0.00453400403076841,0.00422131409761197,0.027516846682815295,0.20824759048241737,2124.503554654237,2241.749570519903,2242.2048067516494,2202.81931064193,2228.9245626378274,2224.652989406334,2.429e-6,2.162e-6,2.022e-6,1.916e-6,1.235e-5,9.361e-5
BDI,BDI.4_1,OILP,0.13246236085140956,0.13749278028039383,0.13918526373747853,0.14474875134288645,0.13957223019756615,0.2216026717615312,9650.734997058713,10183.334825428798,10185.402774067443,10006.490865518319,10125.076155004852,10105.672176514272,1.373e-5,1.35e-5,1.367e-5,1.447e-5,1.378e-5,2.193e-5
BDI,BDI.5_1,OILP,0,0,0,0,0.00208334251716602,0.00197650443936264,5629.574574964037,5939.880299003121,5940.992661327627,5836.815845456165,5905.896268595638,5894.5894044548995,0,0,0,0,3.528e-7,3.353e-7
BDI,BDI.6_1,OILP,6.03576056814084e-4,0.0012224453387663743,0.0013065631948386705,0.007645233438824841,0.007549923288388529,0.007130192788491233,3437.341086829299,3627.0393091359606,3627.7758587172343,3564.0520848941646,3606.2890842491197,3599.377891212118,1.756e-7,3.37e-7,3.602e-7,2.145e-6,2.094e-6,1.981e-6
BDI,BDI.7_1,OILP,0,0,0,0,0,0,28.236659599195185,29.794969931087966,29.80102045074226,29.27754999367514,29.624513458501788,29.56774021421774,0,0,0,0,0,0
BDI,BDI.8_1,OILP,0,0,0,0,0,0,31.35931737359317,33.08995934605113,33.0966789853005,32.51531856831493,32.900652299888854,32.83760057170629,0,0,0,0,0,0
