GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.10_1,OFIB,10.151737211726276,11.752622168681548,12.21943602342478,14.51070685266268,15.954975220818449,17.961088024880265,1.3128661469661005,1.3128661469661005,1.3128661469661005,1.3128661469661005,1.3128661469661005,1.3128661469661005,7.732,8.952,9.307,11.05,12.15,13.68
AGO,AGO.11_1,OFIB,0.3391116738708848,0.3220195057442305,0.35001751654227015,0.31233070322599166,0.2849304972166446,0.2720213180357457,0.5745727643725063,0.5745727643725063,0.5745727643725063,0.5745727643725063,0.5745727643725063,0.5745727643725063,0.5902,0.5605,0.6092,0.5436,0.4959,0.4734
AGO,AGO.12_1,OFIB,2.027611752415731,1.7413961523215113,1.4569251174937272,1.173978971453221,0.8950010083693303,0.6260842139461472,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,7.081678458915353e-4,2863,2459,2057,1658,1264,884.1
AGO,AGO.14_1,OFIB,5431.80861285218,5492.511537660148,5379.329930127725,5500.2025812610145,5753.206419878459,6227.891171294209,282.5420310761978,282.5420310761978,282.5420310761978,282.5420310761978,282.5420310761978,282.5420310761978,19.22,19.44,19.04,19.47,20.36,22.04
AGO,AGO.16_1,OFIB,0.5036696720016852,0.5773253549172107,0.53971252955904,0.5020997042008692,0.4655868743047111,0.4595717802010185,0.26780199705501667,0.26780199705501667,0.26780199705501667,0.26780199705501667,0.26780199705501667,0.26780199705501667,1.881,2.156,2.015,1.875,1.739,1.716
AGO,AGO.17_1,OFIB,6.50403678643528,5.344879776269774,4.326676395393874,3.3798666320043784,2.5541893279289503,1.8579576012151502,0.1955425474246272,0.1955425474246272,0.1955425474246272,0.1955425474246272,0.1955425474246272,0.1955425474246272,33.26,27.33,22.13,17.28,13.06,9.502
AGO,AGO.18_1,OFIB,1.5956623901256646,1.4844715414416192,1.3982696015540521,1.2497061906368367,1.1103503655339115,0.9828192747694054,0.22090243597748027,0.22090243597748027,0.22090243597748027,0.22090243597748027,0.22090243597748027,0.22090243597748027,7.223,6.72,6.33,5.657,5.026,4.449
AGO,AGO.1_1,OFIB,2754.104827023316,2653.7937038215737,2519.2556065932877,2567.431402979905,2800.9925719695,3462.2686944697302,271.50021462442777,271.50021462442777,271.50021462442777,271.50021462442777,271.50021462442777,271.50021462442777,10.14,9.775,9.279,9.456,10.32,12.75
AGO,AGO.2_1,OFIB,2521.017217408921,2553.993866066299,2424.014816875776,2361.4014402855655,2407.8640853632996,2555.9621990586,222.48543451019984,222.48543451019984,222.48543451019984,222.48543451019984,222.48543451019984,222.48543451019984,11.33,11.48,10.9,10.61,10.82,11.49
AGO,AGO.3_1,OFIB,2.6745987089371996,3.780478557230151,4.429647405009633,5.162810444463253,6.207025937300039,7.21165648040105,0.18048073159763625,0.18048073159763625,0.18048073159763625,0.18048073159763625,0.18048073159763625,0.18048073159763625,14.82,20.95,24.54,28.61,34.39,39.96
