GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.17_1,ACOF,5.087625851099921,3.980453078831512,3.0623563297033844,2.2334623024138223,1.571572272954526,1.0934397483762277,0.08542251828980807,0.08542251828980807,0.08542251828980807,0.08542251828980807,0.08542251828980807,0.08542251828980807,59.56,46.6,35.85,26.15,18.4,12.8
AGO,AGO.18_1,ACOF,7.240669228141769,4.3364463111314135,2.529972270160803,0.9686345018799751,0.15482704149338203,0.057217261925691106,0.026034295519422563,0.026034295519422563,0.026034295519422563,0.026034295519422563,0.026034295519422563,0.026034295519422563,278.1,166.6,97.18,37.21,5.947,2.198
ARG,ARG.17_1,ACOF,107.04987075912787,92.94222748444516,78.83458420976243,64.72694093507971,50.619297660396995,36.51165438571428,0.0898672633152688,0.0898672633152688,0.0898672633152688,0.0898672633152688,0.0898672633152688,0.0898672633152688,1191,1034,877.2,720.3,563.3,406.3
BDI,BDI.10_1,ACOF,31.44225762275633,18.90463019638387,11.23196618980905,5.514953159817501,1.5929473100443952,0.13732911565452363,27.060071738334553,27.060071738334553,27.060071738334553,27.060071738334553,27.060071738334553,27.060071738334553,1.162,0.6986,0.4151,0.2038,0.05887,0.005075
BDI,BDI.11_1,ACOF,861.0580121339862,792.0057197128663,721.1831984050899,701.8475334245576,683.7590616108879,674.6339307015123,380.6315994322676,380.6315994322676,380.6315994322676,380.6315994322676,380.6315994322676,380.6315994322676,2.262,2.081,1.895,1.844,1.796,1.772
BDI,BDI.12_1,ACOF,1625.2294039261747,1822.1902351775361,1852.7800365877188,1839.5615460448219,1974.8457930371692,2092.452813034607,230.67327650303474,230.67327650303474,230.67327650303474,230.67327650303474,230.67327650303474,230.67327650303474,7.046,7.899,8.032,7.975,8.561,9.071
BDI,BDI.13_1,ACOF,99.22266105937493,63.50582687109185,41.10387195516297,28.952675838327107,18.94053403125515,21.39577022565655,2.9942022036121045,2.9942022036121045,2.9942022036121045,2.9942022036121045,2.9942022036121045,2.9942022036121045,33.14,21.21,13.73,9.67,6.326,7.146
BDI,BDI.14_1,ACOF,310.1111033252378,339.4293319040257,337.40607100886103,365.33979294665585,389.2685688118305,423.7379375538256,299.16094909834874,299.16094909834874,299.16094909834874,299.16094909834874,299.16094909834874,299.16094909834874,1.037,1.135,1.128,1.221,1.301,1.416
BDI,BDI.15_1,ACOF,6.736475951539271,4.305614874982998,3.156567287193541,2.6647664478966604,2.5668990272348124,3.0392099655363465,12.812751829772619,12.812751829772619,12.812751829772619,12.812751829772619,12.812751829772619,12.812751829772619,0.5258,0.336,0.2464,0.208,0.2003,0.2372
BDI,BDI.16_1,ACOF,330.9155543591942,215.94912796627068,126.14838068324387,64.59572069036761,21.072246167291723,1.267836304615194,64.3669712532156,64.3669712532156,64.3669712532156,64.3669712532156,64.3669712532156,64.3669712532156,5.141,3.355,1.96,1.004,0.3274,0.0197
BDI,BDI.17_1,ACOF,487.4116832845172,323.1660639752942,196.04398060270339,106.1471971852446,44.78831793404396,16.937463538264417,439.1131901235202,439.1131901235202,439.1131901235202,439.1131901235202,439.1131901235202,439.1131901235202,1.11,0.736,0.4465,0.2417,0.102,0.03857
BDI,BDI.1_1,ACOF,560.7689913077778,527.2148990339025,454.3685438070652,400.4863379404688,366.70958653133795,429.69411426336484,82.87636013392614,82.87636013392614,82.87636013392614,82.87636013392614,82.87636013392614,82.87636013392614,6.766,6.361,5.482,4.832,4.425,5.185
BDI,BDI.2_1,ACOF,17.287465769569543,16.35793853921856,15.206520324455102,14.05510210969165,12.903683894928195,12.490938045745605,4.123134360413962,4.123134360413962,4.123134360413962,4.123134360413962,4.123134360413962,4.123134360413962,4.193,3.967,3.688,3.409,3.13,3.029
BDI,BDI.3_1,ACOF,1150.4699174583357,882.7185494122136,632.2560508598405,476.3073782770586,448.79845402058424,446.9832195614537,429.22236046605343,429.22236046605343,429.22236046605343,429.22236046605343,429.22236046605343,429.22236046605343,2.68,2.057,1.473,1.11,1.046,1.041
BDI,BDI.4_1,ACOF,976.5780303360826,958.8859783009784,682.3214030023855,490.7856078510409,383.59896649586483,330.10616517102574,55.525298131422375,55.525298131422375,55.525298131422375,55.525298131422375,55.525298131422375,55.525298131422375,17.59,17.27,12.29,8.839,6.909,5.945
BDI,BDI.5_1,ACOF,501.41216156996046,402.27380322993343,320.79614165655005,293.2531800085059,342.9452670332701,369.3949135954507,458.2334397687897,458.2334397687897,458.2334397687897,458.2334397687897,458.2334397687897,458.2334397687897,1.094,0.8779,0.7001,0.64,0.7484,0.8061
BDI,BDI.6_1,ACOF,3219.488234291269,3561.7961316599512,3762.701627945142,3914.60131420374,4286.720790094517,4978.816830435311,5232.632575018056,5232.632575018056,5232.632575018056,5232.632575018056,5232.632575018056,5232.632575018056,0.6153,0.6807,0.7191,0.7481,0.8192,0.9515
BDI,BDI.7_1,ACOF,116.37471442950601,75.69870971291138,40.05431142700676,19.01892908094568,9.415131380472687,6.864425031974785,20.77670168700508,20.77670168700508,20.77670168700508,20.77670168700508,20.77670168700508,20.77670168700508,5.601,3.643,1.928,0.9154,0.4532,0.3304
BDI,BDI.8_1,ACOF,65.99954768727581,38.129431946105136,19.695166065004138,9.177920567065929,2.1457883295963187,0,1.489884090662959,1.489884090662959,1.489884090662959,1.489884090662959,1.489884090662959,1.489884090662959,44.3,25.59,13.22,6.16,1.44,0
BDI,BDI.9_1,ACOF,1454.206449503818,1644.1402839300097,1781.2526555298664,1886.6177099927327,2029.5679889234923,2165.5976273353654,428.2852334880403,428.2852334880403,428.2852334880403,428.2852334880403,428.2852334880403,428.2852334880403,3.395,3.839,4.159,4.405,4.739,5.056
BGD,BGD.2_1,ACOF,109.4125988706195,121.23183597285902,126.78753288401442,132.59889642745887,143.4571728610319,143.78664106457396,0.1373678468548242,0.1373678468548242,0.1373678468548242,0.1373678468548242,0.1373678468548242,0.1373678468548242,796.5,882.5,923,965.3,1044,1047
BLZ,BLZ.2_1,ACOF,9.87721980474432,9.141232106878485,8.20132840433566,7.647570158112262,8.065857062774317,8.269352651933362,0.06325152394335974,0.06325152394335974,0.06325152394335974,0.06325152394335974,0.06325152394335974,0.06325152394335974,156.2,144.5,129.7,120.9,127.5,130.7
BLZ,BLZ.3_1,ACOF,0.3484816303788014,0.40407080845471854,0.39332428993673235,0.4547148934377558,0.4862873665395528,0.6868499074364365,2.0970541411720665,2.0970541411720665,2.0970541411720665,2.0970541411720665,2.0970541411720665,2.0970541411720665,0.1662,0.1927,0.1876,0.2168,0.2319,0.3275
