GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.13_1,TEMF,0,0,0,0,0,0,0.17144917327845302,0.17144917327845302,0.17144917327845302,0.17144917327845302,0.17144917327845302,0.17144917327845302,0,0,0,0,0,0
AFG,AFG.14_1,TEMF,0,0,0,0,0,0,464.7468083270201,464.7468083270201,464.7468083270201,464.7468083270201,464.7468083270201,464.7468083270201,0,0,0,0,0,0
AFG,AFG.18_1,TEMF,0,0,0,0,0,0,1.6319439056715916,1.6319439056715916,1.6319439056715916,1.6319439056715916,1.6319439056715916,1.6319439056715916,0,0,0,0,0,0
AFG,AFG.19_1,TEMF,11.097296562267765,9.693237639664993,8.378401954861289,7.0785919529965495,5.786859570582763,4.905160264051598,128.23485448924964,128.23485448924964,128.23485448924964,128.23485448924964,128.23485448924964,128.23485448924964,0.08654,0.07559,0.06534,0.0552,0.04513,0.03825
AFG,AFG.1_1,TEMF,0,0,0,0,5.44903515234476,5.169597452224515,9.813049994124164,9.813049994124164,9.813049994124164,9.813049994124164,9.813049994124164,9.813049994124164,0,0,0,0,0.5553,0.5268
AFG,AFG.20_1,TEMF,0,0,0,0,0,0,0.0014013303636311236,0.0014013303636311236,0.0014013303636311236,0.0014013303636311236,0.0014013303636311236,0.0014013303636311236,0,0,0,0,0,0
AFG,AFG.21_1,TEMF,0,0,0,0,0,0,6.7158872231013795,6.7158872231013795,6.7158872231013795,6.7158872231013795,6.7158872231013795,6.7158872231013795,0,0,0,0,0,0
AFG,AFG.22_1,TEMF,0,0,0,2.3646006455571476,2.2433390739901142,2.122077502423082,44.186565700581426,44.186565700581426,44.186565700581426,44.186565700581426,44.186565700581426,44.186565700581426,0,0,0,0.05351,0.05077,0.04803
AFG,AFG.23_1,TEMF,0,0,0,0,0,0,0.7568588841446332,0.7568588841446332,0.7568588841446332,0.7568588841446332,0.7568588841446332,0.7568588841446332,0,0,0,0,0,0
AFG,AFG.24_1,TEMF,0.08115773655020705,0.07049637817572424,0.05983501980124145,0.04917366142675866,0.03851230305227587,0.02785094467779308,1.3613938872210345,1.3613938872210345,1.3613938872210345,1.3613938872210345,1.3613938872210345,1.3613938872210345,0.05961,0.05178,0.04395,0.03612,0.02829,0.02046
AFG,AFG.28_1,TEMF,0,0,0,0,0,0,0.6015779792830716,0.6015779792830716,0.6015779792830716,0.6015779792830716,0.6015779792830716,0.6015779792830716,0,0,0,0,0,0
