GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.10_1,OILP,0.759,1.04,1.055,1.497,1.731
AGO,AGO.12_1,OILP,0,0,0,0,0
AGO,AGO.17_1,OILP,2.734,3.472,3.296,3.858,3.62
AGO,AGO.18_1,OILP,0.2159,0.1833,0.1928,0.1519,0.1252
AGO,AGO.4_1,OILP,9.444,8.837,8.413,10.14,9.946
AGO,AGO.5_1,OILP,1.19,1.034,0.874,0.7143,0.5558
AGO,AGO.8_1,OILP,0.1374,0.1789,0.1822,0.2034,0.2099
BDI,BDI.10_1,OILP,0.0173,0.01769,0.01877,0.02187,0.02623
BDI,BDI.11_1,OILP,0.08851,0.1011,0.10780000000000001,0.1151,0.1193
BDI,BDI.12_1,OILP,0,0,0,0,0
BDI,BDI.13_1,OILP,0.009155,0.008691,0.008102,0.01537,0.01436
BDI,BDI.14_1,OILP,0.1668,0.2118,0.2276,0.247,0.2669
BDI,BDI.15_1,OILP,0,0,0,0,0
BDI,BDI.16_1,OILP,0.03689,0.04146,0.04209,0.04884,0.05386
BDI,BDI.17_1,OILP,0.05716,0.06205,0.06623,0.07595,0.0907
BDI,BDI.1_1,OILP,0.09179,0.09262,0.0883,0.08086,0.07852
BDI,BDI.2_1,OILP,0.0745,0.06834,0.06083,0.05331,0.04569
BDI,BDI.3_1,OILP,0.5551,0.6214,0.6328,0.6823,0.746
BDI,BDI.4_1,OILP,0.1635,0.196,0.2108,0.228,0.2438
BDI,BDI.5_1,OILP,0.08818,0.09193,0.09504,0.1083,0.1327
BDI,BDI.6_1,OILP,0.853,1.167,1.366,1.533,1.817
BDI,BDI.7_1,OILP,0.04397,0.05698,0.06569,0.07558,0.08359
BDI,BDI.8_1,OILP,0.001469,0.001361,0.001233,0.001104,0.02468
BDI,BDI.9_1,OILP,1.352,1.489,1.66,1.599,1.619
BEN,BEN.10_1,OILP,0.09247,0.08004,0.07271,0.07216,0.06742
BEN,BEN.11_1,OILP,0.07816,0.0732,0.06955,0.07974,0.07663
BEN,BEN.12_1,OILP,0.07986,0.07653,0.1052,0.1103,0.1085
BEN,BEN.3_1,OILP,0.3433,0.3044,0.2947,0.3285,0.3356
BEN,BEN.5_1,OILP,0.08321,0.09242,0.1022,0.113,0.121
BEN,BEN.7_1,OILP,0.07021,0.07808,0.08196,0.08644,0.08704
BEN,BEN.9_1,OILP,0.5921,0.5202,0.4673,0.4988,0.5087
BLZ,BLZ.6_1,OILP,6.116,5.058,4.186,3.513,2.938
BOL,BOL.4_1,OILP,4.491,2.836,2.284,2.063,1.94
BOL,BOL.6_1,OILP,5.429,4.516,5.124,4.901,6.018
BRA,BRA.10_1,OILP,5.053,4.992,4.901,5.023,5.071
BRA,BRA.11_1,OILP,1.867,1.833,1.852,1.781,1.782
BRA,BRA.12_1,OILP,2.018,1.97,1.997,2.078,2.112
BRA,BRA.13_1,OILP,17.01,15.73,14.35,13.48,12.22
BRA,BRA.14_1,OILP,4.424,4.574,4.695,4.916,5.111
BRA,BRA.17_1,OILP,0.00403,0.003735,0.003392,0.003188,0.002899
BRA,BRA.23_1,OILP,74.24,79.04,82.2,93.88,96.6
BRA,BRA.26_1,OILP,1.063,1.095,1.118,1.147,1.119
BRA,BRA.27_1,OILP,1.167,1.18,1.111,1.214,1.664
BRA,BRA.2_1,OILP,0,0,0,0,0
BRA,BRA.3_1,OILP,9.792,9.687,9.572,12.06,12.1
BRA,BRA.4_1,OILP,331.3,287.8,241.3,206.8,164.9
BRA,BRA.5_1,OILP,6.508,6.111,5.683,5.731,5.369
BRA,BRA.8_1,OILP,9.051,8.433,7.683,10.5,11.96
BRN,BRN.1_1,OILP,2.225,2.154,1.859,1.637,1.432
BRN,BRN.2_1,OILP,0.2205,0.1975,0.162,0.1344,0.1285
BRN,BRN.3_1,OILP,0.03375,0.03697,0.1312,0.1296,0.1266
BRN,BRN.4_1,OILP,0.1283,0.1071,0.0816,0.06242,0.04448
CAF,CAF.11_1,OILP,50.18,54.79,49.99,48.71,44.65
CAF,CAF.12_1,OILP,5.983,6.174,6.634,6.164,6.536
CAF,CAF.13_1,OILP,2.398,2.446,2.368,2.376,2.498
CAF,CAF.14_1,OILP,0.08603,0.103,0.09832,0.0914,0.1278
CAF,CAF.16_1,OILP,7.5,8.367,8.336,8.531,8.672
CAF,CAF.2_1,OILP,0.8037,0.5287,0.3562,0.222,0.09953
CAF,CAF.3_1,OILP,0.9357,0.9934,0.9864,0.9883,1.179
CAF,CAF.6_1,OILP,7.563,6.364,5.27,4.227,3.409
CAF,CAF.7_1,OILP,10.59,12.47,13.49,13.83,14.58
CAF,CAF.8_1,OILP,21.46,29.4,30.17,45.47,45.24
CAF,CAF.9_1,OILP,8.296,5.513,3.302,1.877,1.131
CHN,CHN.9_1,OILP,0.3216,0.3326,0.3403,0.3507,0.3667
CIV,CIV.11_1,OILP,0.8999,0.763,0.6323,0.5097,0.3929
CIV,CIV.13_1,OILP,0.5615,0.7092,0.7913,0.8845,1.029
CIV,CIV.14_1,OILP,2.249,2.212,2.31,2.404,2.44
CIV,CIV.1_1,OILP,2.523,2.709,2.801,3.022,3.152
CIV,CIV.2_1,OILP,2.819,2.93,2.993,3.122,3.159
CIV,CIV.3_1,OILP,3.152,3.279,3.445,3.583,3.703
CIV,CIV.5_1,OILP,1.718,1.782,1.826,1.869,1.902
CIV,CIV.6_1,OILP,1.331,1.353,1.36,1.413,1.435
CIV,CIV.7_1,OILP,3.161,3.254,3.288,3.431,3.489
CIV,CIV.8_1,OILP,6.698,6.805,6.96,6.813,6.569
CIV,CIV.9_1,OILP,1.047,1.092,1.116,1.157,1.168
CMR,CMR.10_1,OILP,61980,53520,45770,36860,28180
CMR,CMR.1_1,OILP,0.3622,0.4085,0.4819,0.5559,1.093
CMR,CMR.2_1,OILP,1073000,958500,812700,644400,494400
CMR,CMR.3_1,OILP,1571,1367,1159,949.4,745.5
CMR,CMR.4_1,OILP,0.003203,0.00323,0.003505,0.004508,0.005139
CMR,CMR.6_1,OILP,3305,1879,900.2,414,102.8
CMR,CMR.7_1,OILP,0.07279,0.08135,0.09417,0.1044,0.1195
CMR,CMR.8_1,OILP,30430,23030,15510,9030,5325
CMR,CMR.9_1,OILP,10.16,6.891,4.689,3.513,2.797
COD,COD.10_1,OILP,10.84,10.07,8.998,8.436,8.067
COD,COD.11_1,OILP,12.97,14.01,13.7,15.03,15.68
COD,COD.12_1,OILP,4.838,5.326,5.455,5.714,6.526
COD,COD.13_1,OILP,8.514,9.212,9.824,10.6,11.75
COD,COD.14_1,OILP,1.061,1.105,1.075,1.115,1.399
COD,COD.16_1,OILP,7.773,7.537,7.275,7.741,8.174
COD,COD.17_1,OILP,11,11.33,11.09,11.19,12.01
COD,COD.18_1,OILP,108.6,92.42,76.66,62.75,51.64
COD,COD.19_1,OILP,596.9,383.2,211.9,91.61,27.26
COD,COD.1_1,OILP,15.84,13.88,12.28,11.26,10.66
COD,COD.20_1,OILP,4.145,4.454,4.48,4.503,4.761
COD,COD.21_1,OILP,9.972,10.11,9.926,9.585,9.536
COD,COD.22_1,OILP,74.66,57.49,43.79,32.3,24.86
COD,COD.23_1,OILP,7.395,7.757,7.809,7.949,8.334
COD,COD.24_1,OILP,4.26,3.807,3.447,3.825,3.998
COD,COD.25_1,OILP,20.4,19.56,18.73,17.89,17.4
COD,COD.2_1,OILP,25.19,22.05,19.38,17.67,18.71
COD,COD.4_1,OILP,31.19,24.28,17.68,12.6,9.54
COD,COD.5_1,OILP,17.21,15.2,14.32,13.57,13.73
COD,COD.6_1,OILP,9.407,10.16,11.09,11.31,12.11
COD,COD.7_1,OILP,9.505,10.73,11.45,12.21,12.97
COD,COD.8_1,OILP,0.9214,0.9452,0.9124,0.9276,1.046
COD,COD.9_1,OILP,10.23,10.79,11.5,12.05,12.59
COG,COG.11_1,OILP,4.364,5.332,5.475,6.067,6.305
COG,COG.12_1,OILP,19.88,20.17,20.25,19.93,20.16
COG,COG.1_1,OILP,2.273,2.306,2.386,2.529,2.582
COG,COG.2_1,OILP,0,0,0,0,0
COG,COG.3_1,OILP,1.548,1.53,1.472,1.501,1.551
