GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.17_1,PIGE,1455,1291,1258,1389,1207
AGO,AGO.18_1,PIGE,343.1,260.9,198.9,143.4,104
AGO,AGO.4_1,PIGE,5589,4759,3967,3217,2580
BDI,BDI.10_1,PIGE,20.95,18.77,15.83,13.42,10.94
BDI,BDI.11_1,PIGE,0.9813,1.09,1.383,0.6941,0.7971
BDI,BDI.12_1,PIGE,2.303,2.751,2.724,2.79,3.014
BDI,BDI.13_1,PIGE,0.5072,0.4594,0.3962,0.3533,0.3096
BDI,BDI.14_1,PIGE,1.586,1.802,1.802,2.005,2.186
BDI,BDI.15_1,PIGE,0.3762,0.4943,0.5203,0.5509,0.5718
BDI,BDI.16_1,PIGE,0.3351,0.3032,0.2554,0.2141,0.1767
BDI,BDI.17_1,PIGE,0.4104,0.4424,0.4596,0.4832,0.5757
BDI,BDI.1_1,PIGE,0.4805,0.5457,0.5387,0.5336,0.5599
BDI,BDI.2_1,PIGE,1.334,1.295,1.174,1.1,1.013
BDI,BDI.3_1,PIGE,0.4635,0.4967,0.4672,0.5003,0.5708
BDI,BDI.4_1,PIGE,1.906,1.968,1.9,2.122,2.032
BDI,BDI.5_1,PIGE,1.333,1.502,1.89,0.7887,1.071
BDI,BDI.6_1,PIGE,5.78,5.778,5.373,5.192,5.143
BDI,BDI.7_1,PIGE,0.2093,0.2426,0.2931,0.3567,0.4047
BDI,BDI.8_1,PIGE,0.3573,0.3479,0.3259,0.3084,0.3093
BDI,BDI.9_1,PIGE,0.3951,0.4986,0.4991,0.5328,0.5559
BGD,BGD.2_1,PIGE,17.22,17.1,18.12,20.48,20.11
BGD,BGD.3_1,PIGE,0.9911,0.7063,0.5632,0.6713,0.5912
BGD,BGD.4_1,PIGE,0.1012,0.09074,0.07913,0.1144,0.1988
BGD,BGD.5_1,PIGE,0.3461,0.2667,0.2216,0.2183,0.2101
BGD,BGD.6_1,PIGE,0.1928,0.1586,0.1534,0.1702,0.2004
BGD,BGD.7_1,PIGE,1.23,1.181,1.297,1.832,2.106
BGD,BGD.8_1,PIGE,9.174,8.013,7.546,8.109,7.108
BHS,BHS.16_1,PIGE,0.4919,0.4531,0.4138,0.3742,0.3349
BTN,BTN.11_1,PIGE,5.3,4.445,4.805,5.642,4.756
BTN,BTN.12_1,PIGE,0.1756,0.2761,0.2765,0.3174,0.261
BTN,BTN.13_1,PIGE,0.02851,0.02326,0.02128,0.02393,0.01917
BTN,BTN.2_1,PIGE,0.213,0.1696,0.1505,0.1625,0.1232
BTN,BTN.3_1,PIGE,3186,3091,2938,3562,4713
BTN,BTN.9_1,PIGE,0,0,0,0,0
CAF,CAF.13_1,PIGE,47.3,43.03,37.24,31.86,30.41
CAF,CAF.3_1,PIGE,8.964,6.695,6.463,5.916,9.997
CAF,CAF.6_1,PIGE,15.04,12.31,9.696,9.1,8.454
CAF,CAF.7_1,PIGE,124.7,146.9,157.2,163.2,173.6
CHN,CHN.30_1,PIGE,145.7,146.9,155.3,170.4,196.3
COD,COD.10_1,PIGE,39.2,33.55,28.17,23.2,18.96
COD,COD.11_1,PIGE,486.3,418.1,351.6,288.9,234.4
