GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.18_1,OOIL,0.8866,0.7601,0.6335,0.5346,0.4633
AFG,AFG.19_1,OOIL,0.2067,0.1882,0.1704,0.1527,0.1343
AFG,AFG.1_1,OOIL,0,0,0,0,0
AFG,AFG.22_1,OOIL,0,0,0,0.106,0.146
AFG,AFG.30_1,OOIL,0,0,0,0.1935,0.1868
AFG,AFG.31_1,OOIL,0.01841,0.01378,0.01021,0.007463,0.00585
AFG,AFG.32_1,OOIL,0,0,0,0,0.05148
AFG,AFG.34_1,OOIL,0,0,0,0,0
AFG,AFG.3_1,OOIL,0,0.01027,0.009746,0.009219,0.01115
AFG,AFG.4_1,OOIL,0,0.003784,0.00359,0.003664,0.01307
AGO,AGO.10_1,OOIL,31.85,33.56,33.12,33.21,32.9
AGO,AGO.11_1,OOIL,8.479,7.939,7.63,6.926,6.246
AGO,AGO.12_1,OOIL,61.55,65.83,67.17,71.59,76.71
AGO,AGO.13_1,OOIL,37.98,38.64,38.25,39.91,41.01
AGO,AGO.14_1,OOIL,55.76,56.42,55.4,56.66,59.61
AGO,AGO.15_1,OOIL,162.5,172.4,186.4,197,206.9
AGO,AGO.16_1,OOIL,78.38,60.46,45.12,31.24,20.71
AGO,AGO.17_1,OOIL,133.8,134.6,128.9,128.9,128.8
AGO,AGO.18_1,OOIL,163,193.4,214.2,268.7,302.4
AGO,AGO.1_1,OOIL,35.59,35.17,33.78,34.4,35.66
AGO,AGO.2_1,OOIL,31.95,31.93,30.98,30.87,32.31
AGO,AGO.3_1,OOIL,64.27,68.37,71.87,73.91,76.69
AGO,AGO.4_1,OOIL,71.46,72.94,72.6,78.88,77.26
AGO,AGO.5_1,OOIL,125.8,134.2,139.3,140.7,146.8
AGO,AGO.6_1,OOIL,117.5,132,133.7,133.8,137.1
AGO,AGO.7_1,OOIL,48.32,45.73,43.33,41.14,39.57
AGO,AGO.8_1,OOIL,7.286,9.465,9.636,10.74,11.11
AGO,AGO.9_1,OOIL,22,22.6,22.69,22.93,23.02
ALB,ALB.10_1,OOIL,0.07407,0.06849,0.06319,0.05789,0.05259
ALB,ALB.11_1,OOIL,0.6429,0.6457,0.6285,0.6037,0.5932
ALB,ALB.12_1,OOIL,0.1099,0.1049,0.1079,0.1088,0.1177
ALB,ALB.1_1,OOIL,0.1685,0.1755,0.1773,0.1702,0.1689
ALB,ALB.3_1,OOIL,1.453,1.776,1.697,1.579,1.514
ALB,ALB.4_1,OOIL,0.3436,0.3645,0.3499,0.3255,0.3305
ALB,ALB.5_1,OOIL,0.0692,0.07452,0.0717,0.0695,0.08339
ALB,ALB.6_1,OOIL,0.03489,0.03579,0.03321,0.03062,0.02803
ALB,ALB.7_1,OOIL,0,0,0,0,0
ALB,ALB.9_1,OOIL,0,0,0.01432,0.01358,0.01285
ARG,ARG.10_1,OOIL,367.6,314,264,217.6,173.6
ARG,ARG.11_1,OOIL,0.1947,0.1275,0.06499,0.01963,0.002012
ARG,ARG.12_1,OOIL,6.095,5.614,5.018,5.338,4.832
ARG,ARG.13_1,OOIL,6.95,6.794,10.23,26.18,24.94
ARG,ARG.14_1,OOIL,8366,8083,7618,7057,6759
ARG,ARG.15_1,OOIL,2865,2786,2630,2536,2356
ARG,ARG.16_1,OOIL,142.8,146.1,179.1,187.1,220.8
ARG,ARG.17_1,OOIL,3.16,2.71,2.281,1.881,1.504
ARG,ARG.18_1,OOIL,5.713,5.207,4.748,4.19,4.687
ARG,ARG.19_1,OOIL,66.88,63.53,58.29,53.59,48.08
ARG,ARG.1_1,OOIL,0.09228,0.06705,0.04924,0.0342,0.02292
ARG,ARG.21_1,OOIL,13.76,11.83,10.01,8.27,6.607
ARG,ARG.22_1,OOIL,2103,1830,1623,1421,1272
ARG,ARG.24_1,OOIL,213.4,145.7,87.42,40.46,11.09
ARG,ARG.2_1,OOIL,465.8,506.6,539.3,542.8,551.6
ARG,ARG.3_1,OOIL,1020,857.6,697.6,540.6,393.5
ARG,ARG.6_1,OOIL,1.072,0.9365,0.8007,0.6653,0.5296
ARG,ARG.7_1,OOIL,5.098,7.756,7.074,6.685,6.732
ARG,ARG.8_1,OOIL,92.54,92.81,88.2,85.77,80.48
ARG,ARG.9_1,OOIL,846.1,692.1,616.3,490.8,400.7
ARM,ARM.1_1,OOIL,0,0,0,0,0
ARM,ARM.2_1,OOIL,0.1559,0.1411,0.1262,0.1222,0.1068
ARM,ARM.3_1,OOIL,0,0,0,0,0.01278
ARM,ARM.7_1,OOIL,11.8,10.84,9.876,8.914,7.953
ARM,ARM.8_1,OOIL,16.9,15.29,13.68,12.07,10.46
AUS,AUS.10_1,OOIL,5.147,5.117,4.835,5.404,5.092
AUS,AUS.11_1,OOIL,4.148,3.56,2.975,2.392,1.813
AUS,AUS.5_1,OOIL,5.418,5.778,5.833,6.404,6.636
AUS,AUS.7_1,OOIL,11.26,12.66,13.18,14.66,14.53
AUS,AUS.8_1,OOIL,7.647,7.299,7.463,6.883,6.279
AUS,AUS.9_1,OOIL,4.088,5.847,5.654,6.159,5.857
AUT,AUT.1_1,OOIL,1.624,1.504,1.384,1.292,1.17
AUT,AUT.2_1,OOIL,267.7,233.3,199.1,167.5,135.3
AUT,AUT.3_1,OOIL,3.999,3.63,3.22,2.83,2.353
AUT,AUT.4_1,OOIL,4.391,4.025,3.566,3.104,2.643
AUT,AUT.6_1,OOIL,136,98.75,66.36,37.49,15.21
AUT,AUT.8_1,OOIL,829.2,720.2,611.1,502.1,393.1
AUT,AUT.9_1,OOIL,1.851,1.586,1.321,1.056,0.7909
AZE,AZE.10_1,OOIL,0.2674,0.2444,0.2213,2.177,2.052
AZE,AZE.1_1,OOIL,1.174,1.018,0.8663,0.7203,0.5786
AZE,AZE.2_1,OOIL,0.3059,0.2771,0.2483,0.2195,0.2097
AZE,AZE.3_1,OOIL,0.1803,0.1645,0.1487,0.1815,0.1632
AZE,AZE.4_1,OOIL,0.07762,0.07087,0.06412,0.4148,0.3897
AZE,AZE.5_1,OOIL,4.805e-5,4.348e-5,3.89e-5,0.009351,0.7199
AZE,AZE.6_1,OOIL,1.293,1.182,1.072,0.9614,0.8502
AZE,AZE.8_1,OOIL,0.5426,0.4966,0.4506,0.4046,0.3586
AZE,AZE.9_1,OOIL,0.1301,0.1194,0.1087,0.2863,0.2659
BDI,BDI.1_1,OOIL,0.1634,0.1054,0.04994,0.01577,0.004355
BDI,BDI.6_1,OOIL,0.1404,0.1611,0.1741,0.1616,0.2213
BEL,BEL.3_1,OOIL,456.9,384.6,318.1,254.7,193.6
BEN,BEN.10_1,OOIL,2.393,2.426,2.474,2.549,2.548
BEN,BEN.11_1,OOIL,0.6317,0.6966,0.7548,0.8523,0.8745
BEN,BEN.12_1,OOIL,0.5233,0.5305,0.7493,0.7696,0.7715
BEN,BEN.1_1,OOIL,0.4631,0.5461,0.6893,0.9404,1.182
BEN,BEN.2_1,OOIL,0.5005,0.5793,0.7038,0.8085,0.9516
BEN,BEN.3_1,OOIL,1.878,2.122,2.85,3.723,3.917
BEN,BEN.4_1,OOIL,0.9925,1.081,1.585,1.987,2.334
BEN,BEN.5_1,OOIL,1.362,1.542,1.668,2.03,2.167
BEN,BEN.6_1,OOIL,1.272,1.409,1.717,2.014,2.312
