GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.12_1,YAMS,0.2001,0.1128,0.05402,0.02256,0.006904
AGO,AGO.17_1,YAMS,2.351,1.867,1.456,1.088,0.8121
AGO,AGO.18_1,YAMS,3.916,2.282,1.322,0.5198,0.1195
AGO,AGO.4_1,YAMS,12.13,11.91,11.69,14.27,13.99
ARG,ARG.14_1,YAMS,3.214,3.426,3.354,3.254,3.233
ARG,ARG.7_1,YAMS,0.1081,0.09178,0.08755,0.0952,0.1125
ATG,ATG.1_1,YAMS,1.294,1.143,0.9734,0.8085,0.6394
ATG,ATG.3_1,YAMS,1.055,0.914,0.7785,0.647,0.512
ATG,ATG.4_1,YAMS,0.3133,0.2637,0.2195,0.1774,0.1356
ATG,ATG.5_1,YAMS,0.1235,0.08669,0.05233,0.02328,0.005441
ATG,ATG.6_1,YAMS,0.8987,0.9646,0.8883,0.8175,1.578
ATG,ATG.7_1,YAMS,1.554,2.019,1.833,1.658,2.388
ATG,ATG.8_1,YAMS,10.27,11.68,13.15,12.22,12.23
BDI,BDI.10_1,YAMS,0.002505,0.001357,9.464e-4,4.998e-4,2.45e-4
BDI,BDI.11_1,YAMS,0.0912,0.04555,0.04034,0.02562,0.02329
BDI,BDI.12_1,YAMS,0.00561,0.01827,0.02095,0.01504,0.01512
BDI,BDI.13_1,YAMS,0.1481,0.1166,0.1058,0.08381,0.06888
BDI,BDI.14_1,YAMS,0.01433,0.01119,0.01676,0.01534,0.01572
BDI,BDI.15_1,YAMS,0.04477,0.04153,0.05536,0.04543,0.05126
BDI,BDI.16_1,YAMS,0.3511,0.1549,0.1203,0.05545,0.03091
BDI,BDI.17_1,YAMS,0.7586,0.3736,0.3312,0.1803,0.1264
BDI,BDI.1_1,YAMS,0.03752,0.02651,0.03265,0.02408,0.02745
BDI,BDI.2_1,YAMS,0.004556,0.002489,0.002817,0.001992,0.001968
BDI,BDI.3_1,YAMS,0.03172,0.01364,0.009209,0.003249,0.001482
BDI,BDI.4_1,YAMS,0.2456,0.1708,0.1905,0.1473,0.1491
BDI,BDI.5_1,YAMS,0.09557,0.06481,0.08171,0.0717,0.09448
BDI,BDI.6_1,YAMS,0.02585,0.03227,0.03778,0.04824,0.05379
BDI,BDI.7_1,YAMS,0.0378,0.02957,0.04521,0.0424,0.05248
BDI,BDI.8_1,YAMS,0.02326,0.01644,0.0211,0.01998,0.02838
BDI,BDI.9_1,YAMS,0.03875,0.03086,0.0388,0.03193,0.03615
BEN,BEN.10_1,YAMS,0.3356,0.3191,0.3085,0.2903,0.279
BEN,BEN.11_1,YAMS,0.01633,0.01448,0.01263,0.01132,0.009533
BEN,BEN.12_1,YAMS,0.01804,0.0159,0.02222,0.02041,0.02069
BEN,BEN.1_1,YAMS,0.116,0.1074,0.1,0.09274,0.08455
BEN,BEN.2_1,YAMS,0.05732,0.05779,0.0614,0.06663,0.07347
BEN,BEN.3_1,YAMS,0.1546,0.1309,0.1183,0.1137,0.1119
BEN,BEN.4_1,YAMS,0.09489,0.08744,0.09078,0.09294,0.09703
BEN,BEN.5_1,YAMS,0.06781,0.06731,0.06869,0.08437,0.08774
BEN,BEN.6_1,YAMS,0.07505,0.07168,0.07699,0.07898,0.08234
BEN,BEN.7_1,YAMS,0.02223,0.02354,0.02918,0.02884,0.03226
BEN,BEN.9_1,YAMS,0.2747,0.238,0.2308,0.2185,0.2096
BFA,BFA.10_1,YAMS,0,0,0,0,0
BFA,BFA.13_1,YAMS,0.1225,0.1015,0.09319,0.08235,0.07056
BFA,BFA.1_1,YAMS,0.02833,0.02219,0.02468,0.02287,0.02064
BFA,BFA.2_1,YAMS,0.05815,0.05451,0.05494,0.05627,0.06935
BFA,BFA.3_1,YAMS,0,0,0,0,0
BFA,BFA.5_1,YAMS,0.0689,0.04854,0.04706,0.03635,0.02594
BFA,BFA.6_1,YAMS,0.009996,0.00731,0.007433,0.006098,0.00476
BFA,BFA.8_1,YAMS,2.667e-4,1.971e-4,1.571e-4,1.926e-4,1.713e-4
BFA,BFA.9_1,YAMS,0.04416,0.03333,0.03511,0.03062,0.02774
BLZ,BLZ.1_1,YAMS,114.5,98.87,193.2,153.5,114
BLZ,BLZ.2_1,YAMS,4.284,4.086,9.011,8.998,8.783
BLZ,BLZ.4_1,YAMS,24.04,16.5,25.16,16.36,10.49
BLZ,BLZ.5_1,YAMS,1.363,1.418,3.606,3.718,3.929
BLZ,BLZ.6_1,YAMS,22.22,22.73,51.78,50.32,60.59
BOL,BOL.3_1,YAMS,15.78,15.07,13.86,12.61,11.8
