GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
BRB,BRB.3_1,CNUT,2.174e-4,1.565e-4,1.021e-4,5.387e-5,1.508e-5
BRB,BRB.4_1,CNUT,0.04327,0.02552,0.01385,0.005549,9.877e-4
BRB,BRB.5_1,CNUT,0.005102,0.004318,0.003566,0.002798,0.002068
BRB,BRB.6_1,CNUT,0.01562,0.01045,0.006476,0.002817,5.056e-4
BRB,BRB.7_1,CNUT,0.005223,0.002698,0.001297,6.439e-4,2.151e-4
BRB,BRB.8_1,CNUT,0.05073,0.05808,0.053900000000000003,0.05041,0.04631
BRB,BRB.9_1,CNUT,0.01452,0.009453,0.005419,0.00255,7.512e-4
BRN,BRN.2_1,CNUT,4.441,3.992,3.561,3.502,3.121
BRN,BRN.3_1,CNUT,0.4207,0.262,0.1445,0.1004,0.03842
BRN,BRN.4_1,CNUT,2.159,1.893,1.63,1.509,1.306
BTN,BTN.11_1,CNUT,0.1493,0.1328,0.1426,0.1213,0.1107
BTN,BTN.13_1,CNUT,0.00441,0.003803,0.003529,0.002797,0.002327
BTN,BTN.3_1,CNUT,0,0,0,0,0
BTN,BTN.9_1,CNUT,0,0,0,0,0
CAF,CAF.14_1,CNUT,0.5431,0.6599,0.6199,0.5874,0.734
CHN,CHN.14_1,CNUT,285,240.7,209.7,173.2,136.5
CHN,CHN.16_1,CNUT,7.43,7.176,7.279,6.805,6.998
CHN,CHN.26_1,CNUT,0.423,0.3966,0.3793,0.3563,0.3474
CHN,CHN.30_1,CNUT,1.65,1.558,1.599,1.642,2.001
CHN,CHN.31_1,CNUT,0.7688,0.724,0.7919,0.7565,0.7137
CHN,CHN.4_1,CNUT,2.059,2.022,2.232,2.299,2.347
CHN,CHN.6_1,CNUT,0.3899,0.3756,0.392,0.4018,0.4187
CHN,CHN.7_1,CNUT,0.4856,0.4897,0.5306,0.5611,0.5993
CHN,CHN.8_1,CNUT,2.048,1.752,1.563,1.396,1.217
CHN,CHN.9_1,CNUT,0.6217,0.6534,0.7161,0.765,0.82
CIV,CIV.13_1,CNUT,0.5493,0.5844,0.6057,0.6111,0.6343
CIV,CIV.1_1,CNUT,4.001,4.194,4.265,4.5,4.635
CIV,CIV.2_1,CNUT,2.789,2.584,2.397,2.25,2.085
CIV,CIV.3_1,CNUT,6.529,6.377,6.277,6.111,5.925
CIV,CIV.5_1,CNUT,1.887,1.849,1.818,1.804,1.765
CIV,CIV.6_1,CNUT,2.672,2.352,2.037,1.728,1.433
CIV,CIV.7_1,CNUT,4.935,4.961,4.956,5.072,5.136
CIV,CIV.8_1,CNUT,21.33,18.34,15.69,13.5,11.15
CIV,CIV.9_1,CNUT,1.69,1.448,1.218,1.005,0.7933
CMR,CMR.10_1,CNUT,1056,796,719.2,539.5,416.2
CMR,CMR.1_1,CNUT,3.583,3.589,4.196,4.925,6.522
CMR,CMR.3_1,CNUT,452.1,337,241.8,174.5,122.3
CMR,CMR.4_1,CNUT,0.01693,0.01628,0.01697,0.02154,0.02383
CMR,CMR.7_1,CNUT,1.872,1.903,2.025,2.111,2.217
CMR,CMR.9_1,CNUT,4.76,3.875,3.162,2.607,2.099
COD,COD.10_1,CNUT,2.756,2.425,2.466,2.189,1.905
COD,COD.11_1,CNUT,8.304,8.055,7.899,8.432,8.62
COD,COD.16_1,CNUT,16.7,17.34,17.2,18.46,18.61
COD,COD.23_1,CNUT,27.04,24.4,24.79,23.4,22.26
COD,COD.2_1,CNUT,98.15,100.1,103.4,107.4,110.9
COG,COG.11_1,CNUT,14.56,17.57,18.13,20.68,21.27
COG,COG.12_1,CNUT,86.74,87.36,88.33,89.21,89.36
COG,COG.1_1,CNUT,2.93,2.901,2.934,3.112,3.023
COG,COG.2_1,CNUT,0,0,0,0,0
COG,COG.3_1,CNUT,5.146,5.016,4.836,5.068,5.212
COG,COG.4_1,CNUT,18.87,19.31,20.42,21.92,22.05
COG,COG.5_1,CNUT,4.722,4.361,4.266,4.233,4.529
COG,COG.6_1,CNUT,46.18,44.9,44.07,46.07,45.72
COG,COG.7_1,CNUT,48.52,47.54,47.35,47.04,47.09
COG,COG.8_1,CNUT,3.994,3.835,3.71,4.168,4.209
COG,COG.9_1,CNUT,13.55,14.51,15.59,18.07,21.34
COL,COL.11_2,CNUT,2.248,2.14,2.596,2.33,1.969
COL,COL.12_2,CNUT,6.302,4.915,5.097,4.305,3.657
COL,COL.13_2,CNUT,9.989,9.885,13.1,13.35,12.99
COL,COL.14_2,CNUT,0.3452,0.3286,0.4036,0.3875,0.365
COL,COL.16_2,CNUT,24.61,23.96,23.11,23.03,22.86
COL,COL.19_2,CNUT,10.83,10.47,13.44,13.23,12.2
COL,COL.1_2,CNUT,40.65,41.26,39.1,40.13,42.3
COL,COL.20_2,CNUT,5.887,5.705,7.569,7.702,7.506
COL,COL.22_2,CNUT,2.064,1.835,2.108,1.872,1.555
COL,COL.23_2,CNUT,3.145,2.795,2.443,2.096,1.743
COL,COL.24_2,CNUT,5.471,5.586,5.341,5.254,5.634
COL,COL.26_2,CNUT,31.39,30.92,39.04,38.51,34.83
COL,COL.28_2,CNUT,4.757,4.848,6.38,6.578,6.527
COL,COL.29_2,CNUT,2.887,2.822,3.522,3.335,2.986
COL,COL.2_2,CNUT,2.455,2.313,2.905,3.074,3.279
COL,COL.31_2,CNUT,3.927,3.745,4.563,4.55,4.075
COL,COL.32_2,CNUT,258.8,221.3,168,130,104.2
COL,COL.33_2,CNUT,11.09,10.72,10.25,9.969,9.607
COL,COL.3_2,CNUT,5.618,5.662,5.387,5.093,4.88
COL,COL.4_2,CNUT,1.173,1.171,1.474,1.414,1.4
COL,COL.6_2,CNUT,1.329,1.31,1.689,1.652,1.556
COL,COL.7_2,CNUT,2227,2033,2441,2219,1950
CRI,CRI.1_1,CNUT,40.18,23.29,8.279,3.861,1.102
CRI,CRI.2_1,CNUT,0.6703,0.6255,0.5904,0.5573,0.6148
CRI,CRI.4_1,CNUT,37.19,23.75,13.13,8.07,4.296
CRI,CRI.5_1,CNUT,2.578,2.37,1.941,1.813,1.613
CRI,CRI.6_1,CNUT,36.46,33.85,26.05,23.85,22.75
CUB,CUB.10_1,CNUT,0.1207,0.1159,0.0946,0.089,0.07545
CUB,CUB.11_1,CNUT,0.2234,0.2297,0.1976,0.1753,0.1313
CUB,CUB.12_1,CNUT,0.2114,0.243,0.2323,0.2863,0.2582
CUB,CUB.13_1,CNUT,1.366,1.422,1.279,1.289,1.014
CUB,CUB.14_1,CNUT,0.2066,0.2069,0.181,0.1603,0.1238
CUB,CUB.15_1,CNUT,0.3614,0.3127,0.2474,0.1966,0.1431
CUB,CUB.16_1,CNUT,0.1641,0.1776,0.1637,0.1755,0.1487
CUB,CUB.1_1,CNUT,0.4586,0.4689,0.4003,0.3594,0.2757
CUB,CUB.2_1,CNUT,0.2165,0.2432,0.2356,0.2371,0.2079
CUB,CUB.3_1,CNUT,0.1742,0.1817,0.1614,0.1527,0.1192
CUB,CUB.4_1,CNUT,0.5358,0.5045,0.3809,0.2764,0.1727
CUB,CUB.5_1,CNUT,0.5632,0.6834,0.677,0.754,0.7084
CUB,CUB.6_1,CNUT,1.899,1.924,1.675,1.503,1.154
CUB,CUB.7_1,CNUT,0.2502,0.2602,0.2276,0.2485,0.1988
CUB,CUB.8_1,CNUT,1.942,2.389,2.276,2.388,2.42
CUB,CUB.9_1,CNUT,0.1074,0.1225,0.1127,0.1039,0.1365
DMA,DMA.10_1,CNUT,13.43,12.6,10.49,9.619,9.12
DMA,DMA.1_1,CNUT,7.797,7.273,5.911,5.37,5.063
DMA,DMA.2_1,CNUT,1.154,1.003,0.7464,0.6043,0.4947
DMA,DMA.4_1,CNUT,3.791,3.551,2.897,2.635,2.482
DMA,DMA.5_1,CNUT,43.69,41.59,34.07,31.23,29.62
DMA,DMA.8_1,CNUT,17.67,16.59,13.57,12.38,11.68
DMA,DMA.9_1,CNUT,0.04493,0.03393,0.02331,0.01703,0.01233
DOM,DOM.11_1,CNUT,0.3774,0.3878,0.3735,0.3473,0.3573
DOM,DOM.12_1,CNUT,0.6643,0.6421,0.5614,0.4995,0.5757
DOM,DOM.13_1,CNUT,0.102,0.09472,0.08245,0.07282,0.07406
DOM,DOM.14_1,CNUT,0.1508,0.1384,0.1189,0.109,0.1072
DOM,DOM.15_1,CNUT,0.2186,0.2038,0.179,0.1429,0.1437
DOM,DOM.16_1,CNUT,2.822,2.696,2.452,2.186,2.351
DOM,DOM.17_1,CNUT,0.2008,0.193,0.1627,0.1234,0.1206
DOM,DOM.18_1,CNUT,1.263,1.318,1.233,1.171,1.296
DOM,DOM.19_1,CNUT,4.899,4.41,3.928,3.316,3.717
DOM,DOM.1_1,CNUT,0.4065,0.2367,0.1153,0.04151,0.01168
DOM,DOM.20_1,CNUT,0.7159,0.8483,0.81,0.6792,0.7716
DOM,DOM.21_1,CNUT,0.921,0.8551,0.743,0.5948,0.6168
DOM,DOM.22_1,CNUT,0.1646,0.1596,0.1515,0.1335,0.1446
DOM,DOM.23_1,CNUT,0.9516,0.9323,0.8494,0.8305,0.8549
DOM,DOM.24_1,CNUT,1.638,1.835,1.76,1.639,1.732
DOM,DOM.27_1,CNUT,0.1546,0.1537,0.1392,0.1235,0.1378
DOM,DOM.28_1,CNUT,0.2894,0.2589,0.2127,0.1775,0.1731
DOM,DOM.29_1,CNUT,1.684,1.71,1.555,1.301,1.417
DOM,DOM.2_1,CNUT,4.977,4.607,3.988,3.404,3.729
DOM,DOM.30_1,CNUT,1.219,1.212,1.109,0.9191,0.9592
DOM,DOM.31_1,CNUT,0.415,0.4182,0.3901,0.3715,0.4156
DOM,DOM.32_1,CNUT,0.2975,0.3099,0.2927,0.2681,0.2986
DOM,DOM.3_1,CNUT,2.032,2.164,1.99,1.875,2.006
DOM,DOM.4_1,CNUT,0.8474,0.8693,0.8224,0.7278,0.8337
DOM,DOM.5_1,CNUT,0.8423,0.7802,0.6779,0.5316,0.5284
DOM,DOM.6_1,CNUT,0.197,0.1881,0.166,0.1476,0.1553
DOM,DOM.7_1,CNUT,0.3082,0.2994,0.2922,0.2424,0.2439
DOM,DOM.8_1,CNUT,0.5528,0.5551,0.5137,0.4216,0.4542
DOM,DOM.9_1,CNUT,0.835,0.828,0.7879,0.7559,0.7935
ECU,ECU.10_1,CNUT,5.625,4.797,3.892,3.294,3.171
ECU,ECU.11_1,CNUT,23.22,20.15,16.82,13.89,10.92
ECU,ECU.12_1,CNUT,3.049,2.168,1.487,0.9627,0.5683
ECU,ECU.13_1,CNUT,1.069,0.8575,0.6879,0.5642,0.4675
ECU,ECU.14_1,CNUT,0.5284,0.4268,0.3508,0.2912,0.2299
ECU,ECU.15_1,CNUT,242.3,245.8,253.3,259.7,286.1
ECU,ECU.16_1,CNUT,34.96,36.2,37.76,37.45,39.4
ECU,ECU.17_1,CNUT,10.65,11.12,12.24,12.7,13.5
ECU,ECU.18_1,CNUT,18.61,21.71,21.57,21.93,28.88
ECU,ECU.19_1,CNUT,0.8466,0.8283,0.8246,0.8322,0.8492
ECU,ECU.1_1,CNUT,0.1506,0.1332,0.1195,0.1073,0.1021
ECU,ECU.20_1,CNUT,3.074,2.533,1.958,1.491,1.099
ECU,ECU.21_1,CNUT,0.5578,0.5027,0.4453,0.4206,0.4419
ECU,ECU.22_1,CNUT,24.56,26.18,28.52,29.91,32.24
ECU,ECU.24_1,CNUT,15.77,15.62,15.58,15.34,17.91
ECU,ECU.2_1,CNUT,0.05771,0.05527,0.05563,0.0548,0.06016
ECU,ECU.3_1,CNUT,0.07369,0.07019,0.07233,0.06569,0.06705
ECU,ECU.4_1,CNUT,4.26,3.67,3.568,2.959,2.326
ECU,ECU.5_1,CNUT,0.04609,0.04337,0.04056,0.03763,0.03883
ECU,ECU.6_1,CNUT,0.1026,0.02082,0.01822,0.01661,0.01976
ECU,ECU.7_1,CNUT,1.439,1.099,0.7626,0.5178,0.3591
ECU,ECU.8_1,CNUT,0.9838,0.9348,0.8701,0.881,0.822
ETH,ETH.9_1,CNUT,4.368e-4,0,0,0,0
FJI,FJI.1_1,CNUT,5.202,5.966,6.965,6.323,6.464
FJI,FJI.2_1,CNUT,143.1,146.2,147.2,117.3,237
FJI,FJI.3_1,CNUT,11.52,14.19,14.94,12.53,13.1
FJI,FJI.5_1,CNUT,1.122,0.9684,0.7955,0.4999,0.3683
GAB,GAB.1_1,CNUT,1293,1285,1248,1117,1115
GHA,GHA14_2,CNUT,0.4259,0.4892,0.5358,0.6074,0.7752
GHA,GHA15_2,CNUT,8.555,8.416,8.276,8.595,8.833
GHA,GHA16_2,CNUT,8.11,8.906,10.25,10.68,11.45
GHA,GHA1_2,CNUT,19.28,21.43,24.58,25.39,26.16
GHA,GHA2_2,CNUT,10.05,11.47,12.47,13.08,14.47
GHA,GHA3_2,CNUT,13.65,13.9,14.42,13.76,14.18
GHA,GHA5_2,CNUT,5.016,5.37,5.652,5.965,6.087
GHA,GHA6_2,CNUT,8.364,9.344,10.12,10.72,11.69
GHA,GHA7_2,CNUT,0.5096,0.5643,0.582,0.6048,0.716
GIN,GIN.1_1,CNUT,1.767,1.404,0.9008,0.7181,0.5516
GIN,GIN.2_1,CNUT,0.618,0.5689,2.679,7.156,6.832
GIN,GIN.5_1,CNUT,22.6,24.56,20.59,21.24,21.77
GMB,GMB.2_1,CNUT,0.9602,0.7502,0.478,0.3927,0.339
GMB,GMB.3_1,CNUT,0.004176,0.002599,0.001471,0.001136,0.01835
GMB,GMB.4_1,CNUT,0.008523,0.007272,0.005035,0.004178,0.003769
GMB,GMB.5_1,CNUT,0.05147,0.04328,0.02824,0.02549,0.02886
GMB,GMB.6_1,CNUT,1.859,1.95,1.607,1.563,1.656
GNB,GNB.1_1,CNUT,1.001,0.9561,0.9328,0.8887,0.864
GNB,GNB.2_1,CNUT,0.2818,0.2977,0.3528,0.4025,0.4526
GNB,GNB.5_1,CNUT,0.3089,0.2143,0.1539,0.1166,0.08753
GNB,GNB.6_1,CNUT,17.57,15,12.76,10.24,7.68
GNB,GNB.7_1,CNUT,4.599,3.676,3.123,2.778,2.507
GNB,GNB.8_1,CNUT,3.948,2.39,1.315,0.6009,0.1303
GNQ,GNQ.2_1,CNUT,21.85,24.85,24.99,26.76,29.42
GNQ,GNQ.3_1,CNUT,63.4,110.4,118.5,115.2,136.4
GNQ,GNQ.4_1,CNUT,136.9,153,161.3,165.9,171.5
GNQ,GNQ.5_1,CNUT,111.3,120.5,119.2,127.8,136.2
GNQ,GNQ.6_1,CNUT,136.6,140.8,148.3,149.9,153.1
GNQ,GNQ.7_1,CNUT,110.6,115.5,119.2,128.7,136.8
GRD,GRD.2_1,CNUT,0.3094,0.2872,0.2218,0.1955,0.1946
GRD,GRD.3_1,CNUT,0.4273,0.4064,0.3273,0.3068,0.2794
GRD,GRD.4_1,CNUT,0.2539,0.2258,0.1742,0.1497,0.1266
GRD,GRD.5_1,CNUT,0.2338,0.2057,0.1523,0.128,0.1049
GRD,GRD.7_1,CNUT,1.672,1.358,0.927,0.7203,0.5548
GTM,GTM.11_1,CNUT,0.1677,0.1341,0.103,0.0878,0.07413
GTM,GTM.12_1,CNUT,4.044,3.479,2.38,2.027,2.033
GTM,GTM.14_1,CNUT,6.158,5.889,4.516,4.108,3.961
GTM,GTM.1_1,CNUT,4.623,4.554,3.638,3.392,3.935
GTM,GTM.22_1,CNUT,1.461,1.417,1.112,1.119,1.327
GTM,GTM.4_1,CNUT,0.9417,0.7292,0.5267,0.4283,0.3325
GTM,GTM.9_1,CNUT,2.31,2.13,1.556,1.361,1.411
GUY,GUY.10_1,CNUT,8313,5390,3140,1919,1301
GUY,GUY.1_1,CNUT,0,0,0,0,0
GUY,GUY.3_1,CNUT,20.26,16.12,11.55,9.454,12.15
GUY,GUY.4_1,CNUT,6.177,4.766,3.421,4.391,6.471
GUY,GUY.5_1,CNUT,13.08,11.02,8.226,6.012,8.48
GUY,GUY.6_1,CNUT,0.8211,0.658,0.5036,0.6081,0.9116
GUY,GUY.7_1,CNUT,18.57,15.92,11.63,11.06,14.52
GUY,GUY.9_1,CNUT,5673,3973,2433,1288,1104
HND,HND.10_1,CNUT,1.031,0.8816,0.6984,0.667,0.6196
HND,HND.12_1,CNUT,0.1289,0.123,0.1016,0.0968,0.09673
HND,HND.13_1,CNUT,0.1572,0.1369,0.1105,0.1016,0.09215
HND,HND.14_1,CNUT,0.09703,0.08944,0.08226,0.08542,0.08862
HND,HND.15_1,CNUT,4.815,4.857,4.96,5.229,5.489
HND,HND.16_1,CNUT,6.968,6.813,6.654,6.788,6.639
HND,HND.17_1,CNUT,0.01343,0.01154,0.009313,0.008646,0.007971
HND,HND.18_1,CNUT,4.109,4.412,4.42,4.54,4.894
HND,HND.1_1,CNUT,1.806,1.677,1.607,1.62,1.612
HND,HND.2_1,CNUT,4745,4116,2491,2249,1696
HND,HND.3_1,CNUT,2.41,2.191,2.002,1.816,1.604
HND,HND.4_1,CNUT,26.71,26.33,26.21,28.83,29.56
HND,HND.5_1,CNUT,1.588,1.538,1.474,1.611,1.599
HND,HND.6_1,CNUT,3.288,3.769,3.707,3.843,3.796
HND,HND.7_1,CNUT,7.825,6.901,6.248,5.838,5.658
HND,HND.9_1,CNUT,10.79,12.61,13.63,15.73,17.07
HTI,HTI.10_1,CNUT,0.8112,0.7845,0.6146,0.6151,0.5759
HTI,HTI.1_1,CNUT,0.4266,0.3904,0.2865,0.2671,0.2401
HTI,HTI.2_1,CNUT,0.1725,0.135,0.0851,0.06532,0.04391
HTI,HTI.3_1,CNUT,0.15310000000000001,0.1598,0.1263,0.1346,0.1441
HTI,HTI.4_1,CNUT,0.3372,0.3253,0.2554,0.2781,0.304
HTI,HTI.5_1,CNUT,0.3568,0.3642,0.3218,0.356,0.3594
HTI,HTI.6_1,CNUT,0.4462,0.4348,0.3535,0.3703,0.3831
HTI,HTI.7_1,CNUT,0.2413,0.2351,0.1892,0.2013,0.1921
HTI,HTI.8_1,CNUT,0.1099,0.092,0.06316,0.06319,0.06008
HTI,HTI.9_1,CNUT,0.02329,0.01662,0.009264,0.005998,0.003522
IDN,IDN.10_1,CNUT,3.836,3.366,3.437,3.811,3.644
IDN,IDN.11_1,CNUT,0.1713,0.1568,0.1526,0.1628,0.1616
IDN,IDN.12_1,CNUT,7.235,6.061,5.451,4.917,4.354
IDN,IDN.13_1,CNUT,1.877,1.573,1.408,1.358,1.266
IDN,IDN.14_1,CNUT,47.72,37.49,30.86,24.47,18.12
IDN,IDN.16_1,CNUT,2.669,2.313,2.12,1.97,1.809
IDN,IDN.17_1,CNUT,0.3811,0.3334,0.3133,0.3346,0.3239
IDN,IDN.18_1,CNUT,1.059,0.9321,0.8816,0.871,0.8213
IDN,IDN.19_1,CNUT,1.418,1.183,1.084,1.093,1.026
IDN,IDN.1_1,CNUT,2.15,1.944,1.933,1.995,2.052
IDN,IDN.20_1,CNUT,0.2599,0.2241,0.2165,0.257,0.2689
IDN,IDN.21_1,CNUT,1.147,1.222,1.324,1.412,1.449
IDN,IDN.22_1,CNUT,10.93,9.482,9.057,8.909,8.568
IDN,IDN.23_1,CNUT,33.96,27.61,23.84,20.23,16.54
IDN,IDN.24_1,CNUT,3.441,2.699,2.263,1.867,1.49
IDN,IDN.25_1,CNUT,2.293,1.973,2.013,2.194,2.101
IDN,IDN.26_1,CNUT,0.6021,0.5587,0.604,0.6831,0.6501
IDN,IDN.27_1,CNUT,2.276,2.006,1.925,1.988,1.909
IDN,IDN.28_1,CNUT,3.558,3.185,3.113,3.371,3.413
IDN,IDN.29_1,CNUT,0.5477,0.475,0.4483,0.447,0.4272
IDN,IDN.2_1,CNUT,0.07592,0.07049,0.07048,0.07673,0.07287
IDN,IDN.30_1,CNUT,2.659,2.492,2.553,2.579,2.582
IDN,IDN.31_1,CNUT,1.137,0.9163,0.7818,0.6608,0.545
IDN,IDN.32_1,CNUT,0.7026,0.5911,0.5315,0.4807,0.4369
IDN,IDN.33_1,CNUT,0.01188,0.01049,0.009781,0.01038,0.0108
IDN,IDN.34_1,CNUT,509.3,458.8,443.9,460.5,464.6
IDN,IDN.35_1,CNUT,68.17,56.22,49,42.99,36.67
IDN,IDN.3_1,CNUT,1.556,1.297,1.159,1.046,0.9038
IDN,IDN.4_1,CNUT,1.853,1.775,1.782,1.849,1.904
IDN,IDN.5_1,CNUT,1.404,1.236,1.206,1.231,1.2
IDN,IDN.6_1,CNUT,1,0.8166,0.7237,0.7159,0.6549
IDN,IDN.8_1,CNUT,3.213,2.563,2.168,1.799,1.465
IDN,IDN.9_1,CNUT,0.1426,0.1222,0.1145,0.1097,0.1018
IND,IND.10_1,CNUT,20.92,20.71,21.91,22.55,21.9
IND,IND.11_1,CNUT,0.001185,0.001408,0.001356,0.003922,0.005407
IND,IND.15_1,CNUT,0.424,0.384,0.3789,0.5803,0.5606
IND,IND.16_1,CNUT,0.114,0.1118,0.1208,0.1316,0.1435
IND,IND.17_1,CNUT,0.3698,0.3498,0.3639,0.3743,0.397
IND,IND.19_1,CNUT,0.001008,8.351e-4,7.338e-4,5.366e-4,3.918e-4
IND,IND.1_1,CNUT,91.74,86.12,88.48,78.51,76.03
IND,IND.20_1,CNUT,0.03602,0.03719,0.04507,0.05084,0.05559
IND,IND.21_1,CNUT,3.691,3.668,3.895,3.869,3.748
IND,IND.22_1,CNUT,1.034,1.036,1.131,1.101,1.105
IND,IND.23_1,CNUT,2.556,2.811,3.151,3.145,3.288
IND,IND.24_1,CNUT,4.027,3.966,4.167,3.876,3.837
IND,IND.26_1,CNUT,0.429,0.4165,0.4923,0.5113,0.571
IND,IND.27_1,CNUT,0.01293,0.0132,0.01354,0.01551,0.01803
IND,IND.2_1,CNUT,0.166,0.1596,0.1698,0.1744,0.1926
IND,IND.31_1,CNUT,0.6914,0.9547,1.16,1.166,1.238
IND,IND.32_1,CNUT,1.298,1.083,0.9671,0.894,0.757
IND,IND.33_1,CNUT,2.288,2.213,2.292,2.169,2.125
IND,IND.34_1,CNUT,0.3005,0.2681,0.2597,0.2177,0.1955
IND,IND.36_1,CNUT,1.298,0.8512,0.5132,0.2426,0.0636
IND,IND.3_1,CNUT,20.24,20.76,22.84,21.66,21.57
IND,IND.4_1,CNUT,2.46,2.184,2.096,1.732,1.523
IND,IND.5_1,CNUT,0.02589,0.02487,0.02494,0.03428,0.03865
IND,IND.7_1,CNUT,0.2699,0.2558,0.2692,0.3118,0.3474
IND,IND.8_1,CNUT,0,0,0,0,0
JAM,JAM.10_1,CNUT,0.9015,0.6563,0.4999,0.5387,0.3488
JAM,JAM.11_1,CNUT,2.841,2.585,2.452,3.658,3.365
JAM,JAM.12_1,CNUT,1.424,1.035,0.7893,0.8205,0.5316
JAM,JAM.13_1,CNUT,0.3671,0.2751,0.2177,0.2727,0.199
JAM,JAM.14_1,CNUT,0.8029,0.6145,0.4739,0.5121,0.3444
JAM,JAM.1_1,CNUT,0.2358,0.1701,0.125,0.1249,0.07842
