GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,AGO.9_1,TROF,0.4674,0.5136,0.5548,0.6035,0.6437
ALB,ALB.10_1,TROF,0.004688,0.004343,0.004003,0.003663,0.003324
ALB,ALB.11_1,TROF,0.06045,0.05909,0.05864,0.05526,0.05485
ALB,ALB.12_1,TROF,0.02007,0.02002,0.01981,0.01949,0.02005
ALB,ALB.1_1,TROF,0.03915,0.04115,0.03991,0.03764,0.03753
ALB,ALB.2_1,TROF,0.02039,0.0179,0.0154,0.01337,0.0118
ALB,ALB.3_1,TROF,0.07348,0.08877,0.08443,0.07821,0.07482
ALB,ALB.4_1,TROF,0.04593,0.04794,0.04494,0.04137,0.04135
ALB,ALB.5_1,TROF,0.03161,0.03194,0.03107,0.03087,0.02993
ALB,ALB.6_1,TROF,0.005263,0.005712,0.005302,0.004892,0.004482
ALB,ALB.7_1,TROF,0.03755,0.03142,0.02645,0.02194,0.01813
ALB,ALB.8_1,TROF,0.005541,0.003644,0.003176,0.002707,0.002318
ALB,ALB.9_1,TROF,0,0,0.001331,0.001262,0.001194
ARE,ARE.1_1,TROF,0,0,0,0,0
ARG,ARG.10_1,TROF,4.546,4.182,4.006,3.788,3.545
ARG,ARG.11_1,TROF,0.02053,0.01887,0.01722,0.03924,0.03817
ARG,ARG.12_1,TROF,0.005266,0.004637,0.003832,0.003124,0.002509
ARG,ARG.13_1,TROF,0.02477,0.02109,0.01749,0.01401,0.01065
ARG,ARG.14_1,TROF,7.917,8.164,8.122,8.016,7.956
ARG,ARG.15_1,TROF,1.628,1.182,0.7913,0.4941,0.2588
ARG,ARG.16_1,TROF,0.1839,0.1596,0.136,0.1137,0.0903
ARG,ARG.17_1,TROF,4.375,3.937,3.479,2.986,2.537
ARG,ARG.18_1,TROF,0.04702,0.03531,0.02364,0.01275,0.00668
ARG,ARG.19_1,TROF,0.04258,0.03798,0.03248,0.027,0.0216
ARG,ARG.1_1,TROF,3.678,3.643,3.417,3.218,3.045
ARG,ARG.21_1,TROF,4.608,4.397,4.875,5.233,5.485
ARG,ARG.22_1,TROF,1.945,1.708,1.45,1.203,0.9871
ARG,ARG.24_1,TROF,7.33,6.621,6.081,5.403,4.721
ARG,ARG.2_1,TROF,0.6379,0.5726,0.5384,0.491,0.431
ARG,ARG.3_1,TROF,5.407,4.528,3.674,2.841,2.091
ARG,ARG.6_1,TROF,2.402,2.293,2.133,1.98,1.8
ARG,ARG.7_1,TROF,52.1,49.92,50.44,49.36,50.47
ARG,ARG.8_1,TROF,70.02,69.47,69.39,74.52,74.29
ARG,ARG.9_1,TROF,1.858,1.753,1.635,1.542,1.399
ARM,ARM.10_1,TROF,1.773,1.586,1.4,1.213,1.027
ARM,ARM.1_1,TROF,0.005858,0.005238,0.004619,0.004001,0.003382
ARM,ARM.2_1,TROF,0,0,0,0,0
ARM,ARM.3_1,TROF,3.057e-4,6.271e-5,0,0,0
ARM,ARM.4_1,TROF,0,0,0,0,0
ARM,ARM.5_1,TROF,0.4561,0.4028,0.3496,0.3398,0.2843
ARM,ARM.6_1,TROF,0,0,0,0,0
ARM,ARM.7_1,TROF,0.6993,0.6353,0.5714,0.5109,0.4549
ARM,ARM.8_1,TROF,0.1865,0.1635,0.1422,0.121,0.1025
ARM,ARM.9_1,TROF,0.01409,0.005021,2.436e-4,0,0
ATG,ATG.1_1,TROF,0.6059,0.5564,0.483,0.4096,0.3363
ATG,ATG.3_1,TROF,0.4163,0.363,0.3098,0.2565,0.2033
ATG,ATG.4_1,TROF,0.3134,0.2744,0.2381,0.2025,0.1679
ATG,ATG.5_1,TROF,0.1985,0.1614,0.1256,0.1467,0.1207
ATG,ATG.6_1,TROF,1.073,1.046,1.498,1.413,1.352
ATG,ATG.7_1,TROF,1.45,1.405,1.312,1.41,1.312
ATG,ATG.8_1,TROF,0.1145,0.09856,0.08263,0.0667,0.05078
AUS,AUS.10_1,TROF,0.8492,0.7609,0.6728,0.6426,0.5859
AUS,AUS.11_1,TROF,1.331,1.335,1.353,1.359,1.397
AUS,AUS.2_1,TROF,96.41,90.78,85.14,79.51,73.88
AUS,AUS.5_1,TROF,14.52,15.82,16.36,16.32,16.62
AUS,AUS.6_1,TROF,1.017,0.9056,0.7651,0.652,0.5617
AUS,AUS.7_1,TROF,0.3254,0.2982,0.2608,0.2259,0.1894
AUS,AUS.8_1,TROF,3.66,3.425,3.679,3.514,3.278
AUS,AUS.9_1,TROF,197.5,206.8,200.8,206.2,207.1
AUT,AUT.1_1,TROF,0.01193,0.01117,0.0104,0.009901,0.00912
AUT,AUT.2_1,TROF,4.545,3.434,2.384,1.377,0.4406
AUT,AUT.3_1,TROF,0.06915,0.067780000000000007,0.06514,0.07163,0.0668
AUT,AUT.4_1,TROF,0.06489,0.06617,0.06183,0.05748,0.05314
AUT,AUT.6_1,TROF,0.1604,0.1613,0.1608,0.1591,0.1735
AUT,AUT.7_1,TROF,0,0,0,0,0
AUT,AUT.8_1,TROF,0,0,0,0,0
AUT,AUT.9_1,TROF,1.033,0.9578,0.8825,0.8071,0.7318
AZE,AZE.10_1,TROF,0.05701,0.04877,0.04104,0.03357,0.02663
AZE,AZE.1_1,TROF,0.9834,0.8307,0.71,0.621,0.5451
AZE,AZE.2_1,TROF,0.04999,0.03992,0.0316,0.02439,0.01906
AZE,AZE.3_1,TROF,0.05069,0.03884,0.02927,0.02243,0.01692
AZE,AZE.4_1,TROF,0.08352,0.07051,0.05835,0.0513,0.04054
AZE,AZE.5_1,TROF,1.581,1.413,1.244,1.076,0.9477
AZE,AZE.6_1,TROF,0.4165,0.3361,0.2676,0.2122,0.1602
AZE,AZE.7_1,TROF,0,0,0,0,0
AZE,AZE.8_1,TROF,0.2066,0.1808,0.1571,0.1422,0.1248
AZE,AZE.9_1,TROF,0.1415,0.1213,0.1012,0.09349,0.07381
BDI,BDI.10_1,TROF,6.926e-5,6.372e-5,5.818e-5,5.264e-5,4.709e-5
BDI,BDI.11_1,TROF,0.2239,0.1927,0.1617,0.1306,0.09963
BDI,BDI.13_1,TROF,0.0816,0.06976,0.05827,0.04693,0.0361
BDI,BDI.15_1,TROF,0.009773,0.009106,0.008438,0.01688,0.02775
BDI,BDI.16_1,TROF,0.9541,0.8304,0.7066,0.5829,0.4591
BDI,BDI.17_1,TROF,0.0957,0.08319,0.07069,0.05819,0.04569
BDI,BDI.1_1,TROF,0.0175,0.01288,0.008419,0.005374,0.003852
BDI,BDI.5_1,TROF,0.02613,0.02258,0.01904,0.01553,0.012070000000000001
BDI,BDI.6_1,TROF,0.08523,0.10780000000000001,0.1207,0.1626,0.1754
BDI,BDI.9_1,TROF,7060,9592,11130,14330,17600
BEN,BEN.10_1,TROF,0.413,0.3551,0.2987,0.2441,0.1858
BEN,BEN.11_1,TROF,0.5882,0.5004,0.4173,0.3355,0.2553
BEN,BEN.12_1,TROF,0.04545,0.0379,0.05364,0.04917,0.04687
BEN,BEN.1_1,TROF,1.375,1.621,1.985,2.102,2.35
BEN,BEN.2_1,TROF,7.1,5.952,4.905,4.003,3.15
BEN,BEN.3_1,TROF,0.3357,0.3417,0.3402,0.3505,0.3514
BEN,BEN.4_1,TROF,25.72,22.88,22.91,23.41,24.16
BEN,BEN.5_1,TROF,6.074,4.419,3.343,2.636,2.003
BEN,BEN.6_1,TROF,43.48,39.36,36.69,33.84,32.78
BEN,BEN.7_1,TROF,0.5106,0.6545,0.6622,0.6463,0.6329
BEN,BEN.9_1,TROF,0.4434,0.4865,0.5163,0.5919,0.6332
BFA,BFA.10_1,TROF,0.003453,0.002975,0.002496,0.002017,0.001539
BFA,BFA.11_1,TROF,0,0,0,0,0
BFA,BFA.13_1,TROF,0.2606,0.2394,0.2143,0.1947,0.1767
BFA,BFA.1_1,TROF,0.01832,0.01702,0.01581,0.01471,0.0136
BFA,BFA.2_1,TROF,0.1697,0.1557,0.1458,0.1424,0.1428
BFA,BFA.3_1,TROF,0.005685,0.006254,0.00653,0.01797,0.05794
BFA,BFA.4_1,TROF,0,0,0,0,3.586e-4
BFA,BFA.5_1,TROF,0.0224,0.02101,0.02134,0.02735,0.03717
BFA,BFA.6_1,TROF,0.01759,0.01607,0.01459,0.01313,0.01168
BFA,BFA.7_1,TROF,0,0,0,0,0
BFA,BFA.8_1,TROF,0.02444,0.02512,0.02593,0.02697,0.03715
BFA,BFA.9_1,TROF,0.2093,0.1851,0.1618,0.1381,0.1152
BGD,BGD.1_1,TROF,6.068e-4,0.01001,0.01742,0.03033,0.03906
BGD,BGD.2_1,TROF,4.26,4.528,4.675,5.007,5.244
BGD,BGD.3_1,TROF,0.01981,0.01782,0.01724,0.01999,0.02162
BGD,BGD.4_1,TROF,0.004472,0.006585,0.006491,0.01045,0.0149
BGD,BGD.5_1,TROF,0.002358,0.0021,0.002167,0.002143,0.003609
BGD,BGD.6_1,TROF,0.007543,0.006669,0.006084,0.005553,0.005129
BGD,BGD.7_1,TROF,0.2087,0.216,0.2343,0.247,0.2593
BGD,BGD.8_1,TROF,0.08601,0.09148,0.08837,0.09313,0.08844
BGR,BGR.10_1,TROF,0.00601,0.00671,0.005373,0.007329,0.006485
BGR,BGR.11_1,TROF,0.04791,0.03849,0.02927,0.02379,0.01704
BGR,BGR.12_1,TROF,0.002128,0.001953,0.001779,0.00163,0.001505
BGR,BGR.13_1,TROF,0.008086,0.008496,0.008008,0.01662,0.01579
BGR,BGR.14_1,TROF,0.009012,0.007654,0.006787,0.009135,0.02842
BGR,BGR.15_1,TROF,0.01791,0.01892,0.019,0.02554,0.02702
BGR,BGR.16_1,TROF,0.01776,0.01618,0.01909,0.01784,0.01823
BGR,BGR.17_1,TROF,0.02252,0.02135,0.01986,0.03489,0.04812
BGR,BGR.18_1,TROF,0.02892,0.02683,0.02431,0.02815,0.02831
BGR,BGR.19_1,TROF,0.028,0.03072,0.02821,0.02592,0.02415
BGR,BGR.1_1,TROF,0.03693,0.02214,0.01339,0.008673,0.01649
BGR,BGR.21_1,TROF,0.05882,0.04384,0.03082,0.01974,0.01066
BGR,BGR.22_1,TROF,0.01198,0.01025,0.009847,0.009795,0.008999
BGR,BGR.23_1,TROF,0.006837,0.006324,0.005932,0.01164,0.01547
BGR,BGR.24_1,TROF,0.006727,0.00567,0.004948,0.004673,0.003987
BGR,BGR.25_1,TROF,0.01681,0.01589,0.01505,0.01455,0.01636
BGR,BGR.26_1,TROF,0.002601,0.003077,0.002475,0.001874,0.001272
BGR,BGR.27_1,TROF,0.02606,0.0239,0.02186,0.02149,0.01973
BGR,BGR.28_1,TROF,0.00757,0.006563,0.00558,0.00466,0.003853
BGR,BGR.2_1,TROF,0.005304,0.0044470000000000004,0.004126,0.004891,0.005489
BGR,BGR.3_1,TROF,0.03465,0.05322,0.07888,0.1082,0.102
BGR,BGR.4_1,TROF,0.0695,0.06425,0.05909,0.05354,0.05119
BGR,BGR.5_1,TROF,0.01148,0.01013,0.008777,0.008504,0.01192
BGR,BGR.6_1,TROF,0.04771,0.04209,0.03838,0.03581,0.03627
BGR,BGR.7_1,TROF,0,0,0,0,0
BGR,BGR.8_1,TROF,0.06677,0.04869,0.03391,0.01912,0.007595
BGR,BGR.9_1,TROF,0.01806,0.01737,0.01506,0.01572,0.01367
BHR,BHR.4_1,TROF,0,0,0,0,0
BHS,BHS.16_1,TROF,0.04942,0.045469999999999997,0.04151,0.03756,0.0336
BIH,BIH.1_1,TROF,0.0499,0.05369,0.05096,0.04711,0.04461
BIH,BIH.2_1,TROF,0.3877,0.3669,0.3427,0.325,0.2976
BIH,BIH.3_1,TROF,0.05997,0.05829,0.05753,0.05649,0.05506
BLR,BLR.1_1,TROF,0,0,0,0,0
BLR,BLR.2_1,TROF,0.12,0.07432,0.02867,0.004382,0.001461
BLZ,BLZ.1_1,TROF,533.6,525.6,598,705.4,797.9
BLZ,BLZ.2_1,TROF,152.3,141.2,132,136.2,139.1
BLZ,BLZ.3_1,TROF,0.439,0.4593,0.4434,0.4549,0.4321
BLZ,BLZ.4_1,TROF,4.576,3.897,3.331,2.982,2.637
BLZ,BLZ.5_1,TROF,203.9,209.1,209.5,216.4,225
BLZ,BLZ.6_1,TROF,30.46,30.76,30.15,30.33,38.47
BOL,BOL.1_1,TROF,13.89,13.21,13.55,13.07,12.92
BOL,BOL.2_1,TROF,5.453,5.499,5.547,5.474,5.45
BOL,BOL.3_1,TROF,7.17,7.337,7.837,8.855,9.138
BOL,BOL.4_1,TROF,12.76,10.3,8.569,7.914,7.394
BOL,BOL.6_1,TROF,7.762,8.056,8.287,7.876,8.141
BOL,BOL.7_1,TROF,2.062,1.8,1.538,1.281,1.043
BOL,BOL.8_1,TROF,4.945,5.149,5.688,5.912,6.127
BOL,BOL.9_1,TROF,10.84,11.18,12.66,13.22,13.46
BRA,BRA.10_1,TROF,7.543,7.439,7.882,8.293,8.166
BRA,BRA.11_1,TROF,0.8499,0.8283,0.7713,0.8548,0.8056
BRA,BRA.12_1,TROF,1.608,1.437,1.28,1.109,0.953
BRA,BRA.13_1,TROF,0.7488,0.7084,0.6825,0.6707,0.6509
BRA,BRA.14_1,TROF,9.855,10.39,11.17,12.1,12.8
BRA,BRA.15_1,TROF,0.1556,0.1462,0.1393,0.1302,0.1203
BRA,BRA.16_1,TROF,0.5197,0.5521,0.5551,0.5363,0.5008
BRA,BRA.17_1,TROF,0.1411,0.1392,0.1487,0.1442,0.1445
BRA,BRA.18_1,TROF,1.881,2.048,2.145,2.289,2.35
BRA,BRA.19_1,TROF,0.9994,0.9867,0.9948,0.9968,1.011
BRA,BRA.1_1,TROF,12.71,13.79,15.1,15.08,15.41
BRA,BRA.20_1,TROF,0.0829,0.08036,0.07649,0.0725,0.06938
BRA,BRA.21_1,TROF,0.29,0.2675,0.2466,0.2218,0.1987
BRA,BRA.22_1,TROF,2.272,2.334,2.32,2.246,2.15
BRA,BRA.23_1,TROF,31.84,32.55,36.49,41.66,48.15
BRA,BRA.24_1,TROF,0.5873,0.5766,0.5704,0.5509,0.5255
BRA,BRA.25_1,TROF,0.541,0.525,0.4985,0.4973,0.4632
BRA,BRA.26_1,TROF,2.013,1.743,1.556,1.401,1.274
BRA,BRA.27_1,TROF,1.07,1.134,1.164,1.209,1.287
BRA,BRA.2_1,TROF,0.539,0.5203,0.5281,0.5065,0.4898
BRA,BRA.3_1,TROF,23.43,22.59,22.57,23.35,24.46
BRA,BRA.4_1,TROF,16.11,17.21,18.56,20.05,20.78
BRA,BRA.5_1,TROF,1.301,1.263,1.289,1.369,1.373
BRA,BRA.6_1,TROF,0.2879,0.2952,0.299,0.3009,0.3049
BRA,BRA.7_1,TROF,0.01306,0.01043,0.008105,0.006273,0.004873
BRA,BRA.8_1,TROF,0.4125,0.3961,0.386,0.3853,0.3873
BRA,BRA.9_1,TROF,0.633,0.6291,0.6376,0.6468,0.6052
BRB,BRB.10_1,TROF,0.002645,0.002366,0.002088,0.00181,0.001531
BRB,BRB.11_1,TROF,0.339,0.2931,0.2476,0.2023,0.1572
BRB,BRB.1_1,TROF,0,0,0,0,0
BRB,BRB.2_1,TROF,0.4558,0.3926,0.3297,0.267,0.2051
BRB,BRB.3_1,TROF,0.0653,0.06802,0.05958,0.05197,0.04358
BRB,BRB.4_1,TROF,0.8877,0.7547,0.6242,0.4952,0.3677
BRB,BRB.5_1,TROF,0.203,0.1789,0.1549,0.131,0.1071
BRB,BRB.6_1,TROF,0.4758,0.4116,0.3479,0.2842,0.2211
BRB,BRB.7_1,TROF,0.1833,0.161,0.139,0.1174,0.09582
BRB,BRB.8_1,TROF,0.1754,0.2013,0.187,0.1763,0.1618
BRB,BRB.9_1,TROF,0.1864,0.1613,0.1367,0.1125,0.08869
BRN,BRN.1_1,TROF,3.769,3.438,3.077,2.714,2.351
BRN,BRN.2_1,TROF,1.992,1.893,1.835,1.721,1.814
BRN,BRN.3_1,TROF,0.1268,0.1224,0.4124,0.4047,0.3896
BRN,BRN.4_1,TROF,0.6034,0.5351,0.4669,0.4178,0.366
BTN,BTN.11_1,TROF,1.192,1.122,1.175,1.09,1.006
BTN,BTN.12_1,TROF,0.2544,0.4882,0.5486,0.5336,0.5828
BTN,BTN.13_1,TROF,0.4583,0.6665,0.7508,0.7903,0.7751
BTN,BTN.15_1,TROF,4.754,7.102,8.214,8.393,10.4
BTN,BTN.16_1,TROF,82.21,92.63,96.63,95.62,95.18
BTN,BTN.17_1,TROF,47.36,44.72,40.91,36.72,33.94
BTN,BTN.18_1,TROF,177.3,258.8,343.8,353.3,355.5
BTN,BTN.19_1,TROF,8.485,7.86,10.6,11.21,12.06
BTN,BTN.20_1,TROF,95.58,95.63,93.96,176,175.1
BTN,BTN.2_1,TROF,0.3178,0.3727,0.4084,0.3967,0.4319
BTN,BTN.3_1,TROF,11.03,12.22,12.03,12.45,13.44
BTN,BTN.5_1,TROF,0,0,0,0,0
BTN,BTN.6_1,TROF,150.7,142,134.6,161.3,225.3
BTN,BTN.7_1,TROF,35.71,37.26,37.95,39.69,40.67
BTN,BTN.9_1,TROF,1.662,1.607,1.515,1.493,1.413
BWA,BWA.11_1,TROF,0.2299,0.2045,0.1799,0.1607,0.1375
BWA,BWA.14_1,TROF,0,0,0,0,0
BWA,BWA.1_1,TROF,0.007689,0.006594,0.00561,0.004686,0.004438
BWA,BWA.3_1,TROF,0.2484,0.2176,0.1878,0.158,0.1281
BWA,BWA.8_1,TROF,0.1246,0.1154,0.1062,0.09693,0.0877
CAF,CAF.10_1,TROF,6.787,6.713,6.523,6.36,6.388
CAF,CAF.11_1,TROF,4.836,5.226,5.352,5.995,6.335
CAF,CAF.12_1,TROF,7.692,7.377,7.037,6.375,6.012
CAF,CAF.13_1,TROF,3.533,3.615,3.679,3.934,4.31
CAF,CAF.14_1,TROF,0.9842,1.084,1.181,1.24,1.426
CAF,CAF.15_1,TROF,3.132,3.218,3.429,3.639,4.054
CAF,CAF.16_1,TROF,20.96,22.9,22.67,22.45,22.62
CAF,CAF.17_1,TROF,3.941,3.232,2.548,1.862,1.255
CAF,CAF.1_1,TROF,5.152,5.435,6.003,6.42,8.41
CAF,CAF.2_1,TROF,23.6,20.78,18.05,15.35,12.66
CAF,CAF.3_1,TROF,1.959,2.134,2.081,2.11,2.295
CAF,CAF.4_1,TROF,92.17,73.19,56.27,41.3,28.51
CAF,CAF.5_1,TROF,7.391,7.583,7.665,7.63,7.735
CAF,CAF.6_1,TROF,8.937,9.275,9.412,9.839,9.928
CAF,CAF.7_1,TROF,20.83,24.01,25.82,25.95,27.09
CAF,CAF.8_1,TROF,19.15,22.97,23.71,26.62,26.5
CAF,CAF.9_1,TROF,17.51,15.84,13.86,11.98,10.54
CAN,CAN.11_1,TROF,0.1025,0.1019,0.09859,0.09316,0.08765
CAN,CAN.2_1,TROF,1.936,1.696,1.451,1.21,0.9586
CAN,CAN.3_1,TROF,28.38,26.21,24.05,21.88,19.72
CAN,CAN.9_1,TROF,0.07503,0.06988,0.06369,0.05718,0.04963
CHE,CHE.12_1,TROF,0.2605,0.2456,0.2307,0.2159,0.201
CHE,CHE.16_1,TROF,0,0,0,0,0
CHE,CHE.1_1,TROF,1.451,1.323,1.195,1.067,0.9397
CHE,CHE.21_1,TROF,1194,1107,1021,934.5,848
CHE,CHE.24_1,TROF,2.123,1.99,1.865,1.762,1.628
CHE,CHE.25_1,TROF,6.218,7.181,6.588,5.994,9.167
CHE,CHE.7_1,TROF,0.419,0.3904,0.3619,0.3853,0.3541
CHL,CHL.10_1,TROF,5610,3938,2553,1444,596.8
CHL,CHL.12_1,TROF,0.3686,0.4068,0.4062,0.4188,0.4108
CHL,CHL.13_1,TROF,0.3024,0.3302,0.3571,0.3459,0.3412
CHL,CHL.14_1,TROF,0.4595,0.4227,0.3926,0.3586,0.3153
CHL,CHL.16_1,TROF,2.161,1.977,1.814,1.623,1.404
CHL,CHL.3_1,TROF,1.996,1.576,1.568,1.503,1.286
CHL,CHL.6_1,TROF,0.1121,0.1081,0.1034,0.1104,0.1084
CHL,CHL.7_1,TROF,1.523,1.412,1.351,1.249,1.223
CHL,CHL.8_1,TROF,0.5406,0.5484,0.5399,0.5397,0.515
CHN,CHN.10_1,TROF,0.00511,0.005953,0.00611,0.007015,0.009276
CHN,CHN.11_1,TROF,0.03571,0.03391,0.03203,0.02984,0.02955
CHN,CHN.12_1,TROF,0.005514,0.007855,0.009216,0.01143,0.01405
CHN,CHN.13_1,TROF,0.0856,0.07916,0.07418,0.07492,0.08266
CHN,CHN.14_1,TROF,0.2297,0.2061,0.1839,0.1619,0.1446
CHN,CHN.15_1,TROF,0.0102,0.01219,0.01325,0.0152,0.0184
CHN,CHN.16_1,TROF,1.53,1.378,1.252,1.12,0.9782
CHN,CHN.17_1,TROF,0.08193,0.08302,0.0923,0.09993,0.1085
CHN,CHN.18_1,TROF,6.496e-4,9.128e-4,0.001098,0.001967,0.002304
CHN,CHN.19_1,TROF,0.001438,0.001385,0.001352,0.002085,0.002786
CHN,CHN.1_1,TROF,0.01464,0.01467,0.01445,0.01469,0.01514
CHN,CHN.20_1,TROF,2.29e-5,2.091e-5,1.892e-5,3.605e-5,3.308e-5
CHN,CHN.21_1,TROF,0,0,0,1.443e-4,1.369e-4
CHN,CHN.22_1,TROF,0.01848,0.01611,0.01442,0.01504,0.01943
CHN,CHN.23_1,TROF,5.554e-4,0.001269,0.001765,0.003268,0.004597
CHN,CHN.24_1,TROF,0.04554,0.05167,0.06997,0.09652,0.09877
CHN,CHN.25_1,TROF,0.03336,0.03702,0.04231,0.05542,0.0931
CHN,CHN.26_1,TROF,0.2057,0.2073,0.2121,0.2186,0.2272
CHN,CHN.27_1,TROF,0.007522,0.01063,0.01075,0.01684,0.02554
CHN,CHN.28_1,TROF,0.001884,0.001801,0.001628,0.001757,0.002072
CHN,CHN.29_1,TROF,26.1,22.66,20.34,17.89,16.33
CHN,CHN.2_1,TROF,0.03582,0.05915,0.07895,0.1104,0.1226
CHN,CHN.30_1,TROF,1.083,1.072,1.106,1.166,1.235
CHN,CHN.31_1,TROF,0.2509,0.226,0.2103,0.1999,0.1808
CHN,CHN.3_1,TROF,0.1755,0.177,0.1734,0.1823,0.196
CHN,CHN.4_1,TROF,1.833,1.68,1.563,1.433,1.306
CHN,CHN.5_1,TROF,0.009509,0.008367,0.009345,0.009244,0.009424
CHN,CHN.6_1,TROF,0.34,0.3301,0.3279,0.3253,0.3221
CHN,CHN.7_1,TROF,0.7956,0.8008,0.8118,0.8218,0.8465
CHN,CHN.8_1,TROF,0.4434,0.4128,0.3797,0.3535,0.3298
CHN,CHN.9_1,TROF,1.258,1.347,1.4,1.453,1.676
CIV,CIV.10_1,TROF,1.032,1.136,1.207,1.386,1.51
CIV,CIV.11_1,TROF,1.65,1.809,1.877,2.128,2.264
CIV,CIV.12_1,TROF,3.135,3.334,3.366,3.48,3.543
CIV,CIV.13_1,TROF,0.2948,0.3254,0.3315,0.3359,0.3646
CIV,CIV.14_1,TROF,1.357,1.32,1.305,1.396,1.395
CIV,CIV.1_1,TROF,4.612,4.799,4.88,5.13,5.281
CIV,CIV.2_1,TROF,2.821,2.673,2.561,2.514,2.464
CIV,CIV.3_1,TROF,5.004,5.105,5.248,5.323,5.376
CIV,CIV.4_1,TROF,2.18,2.452,2.614,2.878,3.009
CIV,CIV.5_1,TROF,1.868,1.855,1.845,1.865,1.862
CIV,CIV.6_1,TROF,1.044,0.9504,0.8627,0.7906,0.7228
CIV,CIV.7_1,TROF,5.738,5.823,5.884,6.11,6.264
CIV,CIV.8_1,TROF,20.39,20.63,21.04,20.69,20.15
CIV,CIV.9_1,TROF,1.18,1.106,1.022,0.9515,0.8707
CMR,CMR.10_1,TROF,839.8,993.4,1047,1151,1207
CMR,CMR.1_1,TROF,0.1585,0.144,0.1455,0.1463,0.1564
CMR,CMR.2_1,TROF,91170,75200,60650,47200,35060
CMR,CMR.3_1,TROF,8711,7515,6318,5122,3928
CMR,CMR.4_1,TROF,0.001628,0.001566,0.001633,0.00206,0.002285
CMR,CMR.6_1,TROF,4448,2908,1596,661,212.8
CMR,CMR.7_1,TROF,0.06764,0.07153,0.07916,0.0844,0.09599
CMR,CMR.8_1,TROF,29230,24350,19780,15560,11740
CMR,CMR.9_1,TROF,1.344,1.166,0.9979,0.8415,0.6879
COD,COD.10_1,TROF,6.201,5.935,5.516,5.155,4.813
COD,COD.11_1,TROF,1.116,1.2,1.205,1.288,1.302
COD,COD.12_1,TROF,2.729,2.854,2.87,3.032,3.289
COD,COD.13_1,TROF,2.984,3.185,3.407,3.67,3.984
COD,COD.14_1,TROF,0.3411,0.348,0.3392,0.3484,0.4536
COD,COD.15_1,TROF,3.653,3.836,3.888,3.906,4.175
COD,COD.16_1,TROF,6.005,5.451,4.99,5.012,4.994
COD,COD.17_1,TROF,5.416,5.428,5.306,5.362,5.634
COD,COD.18_1,TROF,77.87,65.15,53.96,43.95,34.83
COD,COD.19_1,TROF,6.526,4.985,3.829,2.928,2.214
COD,COD.1_1,TROF,7.893,7.216,6.812,6.557,6.349
COD,COD.20_1,TROF,1.797,1.886,1.901,1.914,1.975
COD,COD.21_1,TROF,6.291,6.29,6.208,6.043,5.874
COD,COD.22_1,TROF,1.764,1.511,1.298,1.177,1.091
COD,COD.23_1,TROF,2.553,2.658,2.71,2.769,2.845
COD,COD.24_1,TROF,1.337,1.184,1.05,1.022,1.005
