GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
BGR,BGR.16_1,SOYB,0.2839,0.5419,0.1321,0.2833,0.3195
BGR,BGR.17_1,SOYB,0.5947,1.228,0.3159,0.4923,0.381
BGR,BGR.18_1,SOYB,0.739,1.593,0.4219,0.9784,0.8558
BGR,BGR.19_1,SOYB,0.8958,2.223,0.5689,0.8952,0.7257
BGR,BGR.1_1,SOYB,0.536,1.053,0.26,0.3828,0.5343
BGR,BGR.21_1,SOYB,0.6296,1.591,0.4389,0.9808,0.885
BGR,BGR.22_1,SOYB,0.6371,1.378,0.3579,0.6578,0.5191
BGR,BGR.23_1,SOYB,0.8473,1.719,0.4333,0.6905,0.5246
BGR,BGR.24_1,SOYB,0.5548,1.208,0.5479,0.8816,0.6857
BGR,BGR.25_1,SOYB,1.186,2.638,0.6799,1.252,1.139
BGR,BGR.26_1,SOYB,7.663e-4,0.02519,0.01771,0.01673,0.01559
BGR,BGR.27_1,SOYB,2.28,4.725,1.235,2.112,1.641
BGR,BGR.28_1,SOYB,2.581,5.418,1.4,2.169,1.77
BGR,BGR.2_1,SOYB,0.9776,2.085,0.8481,1.554,1.453
BGR,BGR.3_1,SOYB,0.3555,1.495,0.6599,1.24,0.96
BGR,BGR.4_1,SOYB,4.865,10.35,2.692,4.271,3.587
BGR,BGR.5_1,SOYB,0.15,0.3051,0.07708,0.1319,0.1415
BGR,BGR.6_1,SOYB,0.8063,1.469,0.4809,0.705,0.6663
BGR,BGR.7_1,SOYB,9.336,17.32,6.056,8.894,6.81
BGR,BGR.8_1,SOYB,0.8676,1.509,0.32,0.3747,0.2034
BGR,BGR.9_1,SOYB,3.362,7.058,2.533,6.33,4.956
BIH,BIH.1_1,SOYB,0.2304,0.3223,0.2438,0.4633,0.4101
BIH,BIH.2_1,SOYB,0.6618,0.7611,0.6778,0.6836,1.295
BIH,BIH.3_1,SOYB,0.4547,0.6213,0.418,0.5441,0.4555
BLR,BLR.1_1,SOYB,0.03707,0.02763,0.02344,0.01708,0.01716
BLR,BLR.2_1,SOYB,1.181,0.8341,0.673,0.42,0.3395
BLR,BLR.3_1,SOYB,0,0,0,0,0
BLR,BLR.4_1,SOYB,1.176,1.007,0.7527,0.6432,0.6398
BLR,BLR.6_1,SOYB,0,0,0.5007,0.6361,0.5468
BLZ,BLZ.1_1,SOYB,40.38,34.26,20.23,24.79,24.23
BLZ,BLZ.2_1,SOYB,16.38,12.52,7.708,7.548,8.213
BLZ,BLZ.3_1,SOYB,10.45,8.946,5.875,5.952,6.265
BLZ,BLZ.4_1,SOYB,7.216,5.659,3.594,3.471,3.608
BLZ,BLZ.6_1,SOYB,13.9,13.09,12.4,12.19,16.3
BOL,BOL.1_1,SOYB,32.87,27.53,24.02,19.94,16.64
BOL,BOL.2_1,SOYB,33.99,34.93,35.88,35.98,36.62
BOL,BOL.3_1,SOYB,6.907,7.2,7.867,9.044,9.482
BOL,BOL.4_1,SOYB,45.07,44.21,44.03,45.11,46.87
BOL,BOL.6_1,SOYB,12.29,11.41,13.54,10.53,12.38
BOL,BOL.8_1,SOYB,3.562,3.607,3.842,3.845,3.797
BOL,BOL.9_1,SOYB,15.32,16.08,18.86,20.04,20.81
BRA,BRA.10_1,SOYB,11.56,10.99,13.05,11.36,12.63
BRA,BRA.11_1,SOYB,0.6039,0.6048,0.7406,0.6593,0.7201
BRA,BRA.12_1,SOYB,1.497,1.304,1.425,1.098,1.116
BRA,BRA.13_1,SOYB,2.123,1.96,2.3,1.944,2.125
BRA,BRA.14_1,SOYB,10.63,10.14,11.84,9.811,10.77
BRA,BRA.16_1,SOYB,0.268,0.2543,0.2887,0.2289,0.2365
BRA,BRA.17_1,SOYB,1.05,1.111,1.245,0.9304,0.9082
BRA,BRA.18_1,SOYB,1.928,1.768,2.059,1.806,1.937
BRA,BRA.19_1,SOYB,0.6228,0.5577,0.6201,0.7055,0.7639
BRA,BRA.1_1,SOYB,60.47,62.68,76.9,61.62,67.8
BRA,BRA.21_1,SOYB,0.28,0.2781,0.3243,0.2636,0.2799
BRA,BRA.22_1,SOYB,4.356,4.084,4.647,3.597,3.645
BRA,BRA.23_1,SOYB,22.03,20.02,22.19,18.01,21.7
BRA,BRA.24_1,SOYB,1.15,1.124,1.34,1.109,1.184
BRA,BRA.25_1,SOYB,0.5752,0.5446,0.6217,0.5116,0.5514
BRA,BRA.26_1,SOYB,0.05648,0.04731,0.04974,0.09503,0.1098
BRA,BRA.27_1,SOYB,2.655,2.498,2.949,2.59,2.777
BRA,BRA.2_1,SOYB,0.9228,0.8006,0.9125,0.6824,0.724
BRA,BRA.3_1,SOYB,23.13,20.57,22.6,18.28,19.57
BRA,BRA.4_1,SOYB,67.72,76.8,107.3,92.7,103.1
BRA,BRA.5_1,SOYB,1.192,1.114,1.359,1.152,1.165
BRA,BRA.6_1,SOYB,1.563,1.269,1.25,0.8855,0.8384
BRA,BRA.7_1,SOYB,0.08117,0.07142,0.08775,0.07464,0.08242
BRA,BRA.8_1,SOYB,6.081,5.27,5.613,5.631,5.859
BRA,BRA.9_1,SOYB,0.6788,0.6433,0.7593,0.6315,0.6486
BTN,BTN.10_1,SOYB,15.32,46.44,73.72,60.68,54.04
BTN,BTN.11_1,SOYB,23.74,41.6,54.7,46.46,44.87
BTN,BTN.12_1,SOYB,105.4,246.9,333.4,250.3,201
BTN,BTN.13_1,SOYB,59.28,185.8,292.7,270.5,252.9
BTN,BTN.14_1,SOYB,0,0,0,0,0
BTN,BTN.15_1,SOYB,11.19,29.76,52.86,44.79,41.77
BTN,BTN.16_1,SOYB,30.25,80.35,126.9,110.7,99.46
BTN,BTN.17_1,SOYB,104.5,254.3,362.5,287.7,252.2
BTN,BTN.18_1,SOYB,457.2,1079,3760,3017,2665
BTN,BTN.19_1,SOYB,114.5,313.5,613.7,513.4,487.3
BTN,BTN.20_1,SOYB,133.8,324.2,478.5,922.3,855.1
BTN,BTN.2_1,SOYB,36.98,97.58,149.1,120.3,109.2
BTN,BTN.3_1,SOYB,75.38,193.5,279.4,237.7,212.4
BTN,BTN.4_1,SOYB,0,0,0,0,0
BTN,BTN.5_1,SOYB,0.7272,2.79,4.051,3.268,2.824
BTN,BTN.6_1,SOYB,577.6,1371,1950,1537,1331
BTN,BTN.7_1,SOYB,56.99,155.7,261.8,236.5,226.6
BTN,BTN.8_1,SOYB,50.22,101.2,115.9,90.97,75.11
BTN,BTN.9_1,SOYB,115.3,322.2,509.8,689.6,653.1
BWA,BWA.11_1,SOYB,1.234,1.22,0.8325,3.959,4.191
BWA,BWA.1_1,SOYB,9.389,9.184,6.191,5.476,5.977
BWA,BWA.2_1,SOYB,2.207,2.226,1.557,1.443,1.298
BWA,BWA.8_1,SOYB,0,0,0,0,0
CAF,CAF.11_1,SOYB,28.57,24.12,29.53,26.1,51.04
CAF,CAF.13_1,SOYB,14.5,11.51,9.034,6.914,5.229
CAF,CAF.14_1,SOYB,15.93,15.26,16.32,14.14,16.16
CAF,CAF.3_1,SOYB,6.108,3.854,2.826,2.409,3.553
CAF,CAF.6_1,SOYB,15.28,12.79,10.42,8.87,7.601
CAF,CAF.7_1,SOYB,101.9,85.43,71.29,58.07,47.35
CAN,CAN.10_1,SOYB,2.162,2.086,1.815,1.697,1.557
CAN,CAN.11_1,SOYB,0.4446,0.4429,0.4044,0.3557,0.3373
CAN,CAN.12_1,SOYB,1.223,1.492,1.452,1.439,1.671
CAN,CAN.1_1,SOYB,11.27,11.81,11.14,10.19,10.19
CAN,CAN.2_1,SOYB,0,0,0,0,0
CAN,CAN.3_1,SOYB,0.4024,0.4537,0.4323,0.3978,0.4024
CAN,CAN.4_1,SOYB,8.244,7.552,6.391,5.273,4.759
CAN,CAN.7_1,SOYB,2.95,2.808,2.471,2.081,1.964
CAN,CAN.9_1,SOYB,0.4363,0.4621,0.4459,0.4279,0.4257
CHE,CHE.11_1,SOYB,17.68,14.31,14.69,11.95,9.655
CHE,CHE.12_1,SOYB,2.866,2.277,1.865,1.404,1.204
CHE,CHE.16_1,SOYB,0.2047,0.1713,0.1496,0.1221,0.1171
CHE,CHE.1_1,SOYB,0.1717,0.1386,0.1159,0.08974,0.08135
CHE,CHE.21_1,SOYB,1.717,1.748,1.592,1.268,1.22
CHE,CHE.23_1,SOYB,0,0,0,0,0
CHE,CHE.24_1,SOYB,0.5828,0.4914,0.4345,0.3661,0.3539
CHE,CHE.25_1,SOYB,0,0,0,0,0
CHE,CHE.6_1,SOYB,0.4392,0.3599,0.3066,0.2429,0.2232
CHE,CHE.7_1,SOYB,0.1518,0.1273,0.1115,0.1079,0.1039
CHE,CHE.8_1,SOYB,0,0,0,0,0
CHN,CHN.10_1,SOYB,0.02289,0.03427,0.02974,0.03263,0.05053
CHN,CHN.11_1,SOYB,0.4634,0.4965,0.3547,0.3235,0.2834
CHN,CHN.12_1,SOYB,0.006674,0.01264,0.01203,0.01787,0.02259
CHN,CHN.13_1,SOYB,0.3981,0.497,0.4117,0.4766,0.564
CHN,CHN.14_1,SOYB,0.4306,0.505,0.4046,0.4152,0.4356
CHN,CHN.15_1,SOYB,0.03299,0.04348,0.03819,0.04482,0.0525
CHN,CHN.16_1,SOYB,1.22,1.417,1.11,1.126,1.11
CHN,CHN.17_1,SOYB,0.8679,0.9562,0.6888,0.6313,0.56
CHN,CHN.18_1,SOYB,0.1737,0.1889,0.1385,0.1311,0.122
CHN,CHN.19_1,SOYB,0.05168,0.05591,0.04247,0.04202,0.05007
CHN,CHN.1_1,SOYB,0.4202,0.505,0.4168,0.4404,0.4546
CHN,CHN.20_1,SOYB,0.01241,0.01167,0.006983,0.005509,0.006409
CHN,CHN.22_1,SOYB,0.1826,0.2052,0.1907,0.2149,0.2393
CHN,CHN.23_1,SOYB,0.003147,0.01309,0.01313,0.02631,0.03193
CHN,CHN.24_1,SOYB,0.01322,0.0162,0.06783,0.1036,0.1149
CHN,CHN.25_1,SOYB,0.09589,0.1271,0.1106,0.1238,0.1429
CHN,CHN.26_1,SOYB,0.196,0.2467,0.2406,0.2772,0.3056
CHN,CHN.27_1,SOYB,0.01014,0.01814,0.01621,0.0246,0.04568
CHN,CHN.28_1,SOYB,0.04475,0.03919,0.02231,0.0151,0.01
CHN,CHN.29_1,SOYB,945.4,1057,819.6,793.9,759.3
CHN,CHN.2_1,SOYB,0.009774,0.01963,0.01732,0.02293,0.02485
CHN,CHN.30_1,SOYB,2.227,2.606,2.146,2.329,2.433
CHN,CHN.31_1,SOYB,0.8774,1.02,0.8185,0.8767,0.8604
CHN,CHN.3_1,SOYB,0.1377,0.1847,0.1636,0.1949,0.2316
CHN,CHN.4_1,SOYB,2.917,3.442,3.046,3.16,3.198
CHN,CHN.5_1,SOYB,0.07245,0.07782,0.05617,0.05194,0.05459
CHN,CHN.6_1,SOYB,0.6117,0.6947,0.5521,0.5694,0.5627
CHN,CHN.7_1,SOYB,2.248,2.625,2.123,2.207,2.284
CHN,CHN.8_1,SOYB,0.6506,0.7439,0.5787,0.6164,0.6285
CHN,CHN.9_1,SOYB,2.979,3.561,2.809,2.884,3.201
CIV,CIV.10_1,SOYB,1.027,1.103,1.108,1.285,1.403
CIV,CIV.11_1,SOYB,3.106,3.509,3.63,4.039,4.291
CIV,CIV.12_1,SOYB,10.15,10.58,10.93,11.21,11.27
CIV,CIV.13_1,SOYB,0.732,0.7104,0.6695,0.6678,0.8345
CIV,CIV.14_1,SOYB,18.06,17.45,15.2,15.25,15.65
CIV,CIV.1_1,SOYB,3.894,3.53,3.381,3.426,3.438
CIV,CIV.2_1,SOYB,4.349,3.823,3.569,3.464,3.315
CIV,CIV.3_1,SOYB,5.979,5.935,6.112,6.199,6.275
CIV,CIV.4_1,SOYB,5.447,6,6.225,6.671,7.121
CIV,CIV.5_1,SOYB,1.563,1.489,1.44,1.435,1.45
CIV,CIV.6_1,SOYB,19.41,19.49,19.68,20.95,21.17
CIV,CIV.7_1,SOYB,11.04,11.11,11.07,11.48,11.61
CIV,CIV.8_1,SOYB,46.23,48.33,53.76,53.12,51.71
CIV,CIV.9_1,SOYB,2.866,3.015,3.088,3.335,3.308
CMR,CMR.10_1,SOYB,1492,1784,1904,2108,2222
CMR,CMR.1_1,SOYB,178.8,179.2,231.7,243.6,278.7
CMR,CMR.2_1,SOYB,350.1,327,391.6,394,437
CMR,CMR.3_1,SOYB,434.4,442.6,691.7,716.1,845
CMR,CMR.4_1,SOYB,0.03261,0.0251,0.02989,0.03577,0.03837
CMR,CMR.5_1,SOYB,62.58,61.08,78.92,79.62,90.35
CMR,CMR.6_1,SOYB,8.031,6.573,7.136,6.471,6.359
CMR,CMR.7_1,SOYB,0.6192,0.5143,0.5833,0.5365,0.5746
CMR,CMR.8_1,SOYB,24.64,25.57,35.82,47.12,58.45
CMR,CMR.9_1,SOYB,24.73,19.5,18.21,14.51,12.58
COD,COD.10_1,SOYB,14.43,13.73,12.59,12.15,11.93
COD,COD.11_1,SOYB,25.29,27.23,26.59,27.67,28.62
COD,COD.12_1,SOYB,71.66,77.27,77.96,79.7,88.16
COD,COD.13_1,SOYB,138.5,143.8,150.2,156.5,169.1
COD,COD.14_1,SOYB,5.57,5.584,5.329,5.343,6.955
COD,COD.15_1,SOYB,73.49,77.39,79.95,80.77,90.05
COD,COD.16_1,SOYB,227.2,211,198,203.4,213.1
COD,COD.17_1,SOYB,61.68,62.72,61.5,61.95,67.2
COD,COD.18_1,SOYB,8993,7374,5964,4728,3757
COD,COD.19_1,SOYB,214,167.8,124.2,100.2,77.26
COD,COD.1_1,SOYB,271.9,253.1,243.1,237.9,240.1
COD,COD.20_1,SOYB,59.68,61.63,60.61,59.5,62.43
COD,COD.21_1,SOYB,130.5,134.7,134.9,133.7,135.1
COD,COD.22_1,SOYB,45.8,37.08,28.98,27.92,25.8
COD,COD.23_1,SOYB,71.43,69.99,67.38,64.77,65.6
COD,COD.24_1,SOYB,48.23,42.68,37.88,37.12,38.52
COD,COD.25_1,SOYB,467.9,435.8,414.9,393.3,382.3
COD,COD.26_1,SOYB,4566,2735,1450,648.3,229
COD,COD.2_1,SOYB,358.7,335.1,319.9,320.2,333.5
COD,COD.3_1,SOYB,54,49.58,47.26,36.5,43.31
COD,COD.4_1,SOYB,37.86,37.55,36.38,34.83,38.83
COD,COD.5_1,SOYB,237.6,234.9,242.7,247.9,261.9
COD,COD.6_1,SOYB,49.96,50.25,48.14,48.58,49.69
COD,COD.7_1,SOYB,136.5,149.3,157.1,165.1,175.8
COD,COD.8_1,SOYB,4.943,4.911,4.67,4.632,5.237
COD,COD.9_1,SOYB,243.4,250.5,263.5,274.2,289
COG,COG.11_1,SOYB,67.32,61.27,53.1,50.74,51.42
COG,COG.3_1,SOYB,1.624,0.9265,0.5276,0.2733,0.09098
COG,COG.4_1,SOYB,19.18,17.62,16.13,14.75,13.29
COG,COG.5_1,SOYB,15.09,12.97,11.14,9.528,7.98
COG,COG.7_1,SOYB,199.3,195.5,203.2,195.4,193.7
COG,COG.8_1,SOYB,105.7,91.99,87.97,78.78,68.68
COG,COG.9_1,SOYB,171.2,210.9,224.8,269.8,338.8
COL,COL.10_2,SOYB,13.56,11.68,8.683,5.334,5.585
COL,COL.11_2,SOYB,20.22,16.33,11.36,6.334,5.068
COL,COL.13_2,SOYB,87.7,76.73,58.34,38.62,39.56
COL,COL.14_2,SOYB,0.1123,0.1194,0.1181,0.1015,0.1172
COL,COL.15_2,SOYB,21.18,17.52,12.43,7.069,5.968
COL,COL.21_2,SOYB,2.636,2.457,2.031,1.403,1.423
COL,COL.24_2,SOYB,62.02,94.16,74.25,148.8,115
COL,COL.25_2,SOYB,2.757,2.453,1.946,1.422,1.608
COL,COL.26_2,SOYB,13.25,11.43,8.604,5.365,4.998
COL,COL.30_2,SOYB,6.14,5.267,3.92,2.388,2.141
COL,COL.31_2,SOYB,2.329,2.022,1.531,0.9518,0.9026
COL,COL.8_2,SOYB,17170,14440,10480,6145,5191
CRI,CRI.1_1,SOYB,1.108,1.109,1.06,0.9913,1.181
CRI,CRI.5_1,SOYB,2.24,1.917,1.568,1.238,0.91
CRI,CRI.6_1,SOYB,27.99,27.87,26.49,27.15,26.36
CUB,CUB.10_1,SOYB,0.4709,0.4749,0.4695,0.4865,0.4712
CUB,CUB.11_1,SOYB,1.847,1.977,1.965,1.928,1.852
CUB,CUB.12_1,SOYB,1.685,1.78,1.748,1.821,1.74
CUB,CUB.13_1,SOYB,4.469,4.531,4.616,6.012,5.944
CUB,CUB.14_1,SOYB,1.195,1.196,1.169,1.119,1.078
CUB,CUB.15_1,SOYB,0.7282,0.7743,0.737,0.7956,0.7792
CUB,CUB.16_1,SOYB,1.052,1.112,1.077,1.064,1.068
CUB,CUB.1_1,SOYB,1.374,1.447,1.392,1.425,1.378
CUB,CUB.2_1,SOYB,3.09,3.295,3.247,3.336,3.223
CUB,CUB.3_1,SOYB,2.58,2.637,2.599,2.651,2.597
CUB,CUB.4_1,SOYB,3.567,3.495,3.358,3.24,3.16
CUB,CUB.5_1,SOYB,1.246,1.33,1.292,1.347,1.386
CUB,CUB.6_1,SOYB,1.554,1.59,1.536,1.612,1.67
CUB,CUB.7_1,SOYB,0.246,0.2605,0.2572,0.3468,0.3465
CUB,CUB.8_1,SOYB,1.687,1.986,2.426,5.418,5.126
CUB,CUB.9_1,SOYB,1.175,1.352,1.467,1.675,2.088
CZE,CZE.10_1,SOYB,0.8506,0.4791,0.3254,0.2858,0.2406
CZE,CZE.12_1,SOYB,1.207,0.7495,0.5784,0.6932,0.7331
CZE,CZE.13_1,SOYB,0.9063,0.5429,0.4808,0.4604,0.4457
CZE,CZE.14_1,SOYB,0.2945,0.2059,0.1627,0.1541,0.1449
CZE,CZE.1_1,SOYB,0.4586,0.2803,0.2043,0.1886,0.1653
CZE,CZE.2_1,SOYB,1.428,0.9613,0.8172,0.7704,0.7372
CZE,CZE.3_1,SOYB,0.1798,0.1057,0.09225,0.0875,0.09682
CZE,CZE.4_1,SOYB,0.4693,0.2777,0.1997,0.1875,0.1736
CZE,CZE.5_1,SOYB,0.5634,0.4794,0.4634,0.4904,0.48
CZE,CZE.6_1,SOYB,0.2405,0.146,0.107,0.1427,0.1368
CZE,CZE.7_1,SOYB,0.1401,0.08468,0.0598,0.1882,0.1804
CZE,CZE.8_1,SOYB,0.2961,0.1779,0.13,0.2209,0.2297
